,area,perimeter,dimension,epsilon,mechanism,length of kernel,compactness,width of kernel,asymmetry coefficient,length of kernel groove
35,16.486599998023227,15.50149320804319,2,0.5,density-nd-Laplace,,,,,
36,17.251193546801797,16.794198769950132,2,0.5,density-nd-Laplace,,,,,
37,15.987203744007926,15.843262453653207,2,0.5,density-nd-Laplace,,,,,
38,15.629035084587825,14.367603531451904,2,0.5,density-nd-Laplace,,,,,
39,14.147698450288534,14.270241892137507,2,0.5,density-nd-Laplace,,,,,
40,14.59548534661706,15.89112213774166,2,0.5,density-nd-Laplace,,,,,
41,11.143279985336822,15.140165818938895,2,0.5,density-nd-Laplace,,,,,
42,13.257527776495639,15.676145567327884,2,0.5,density-nd-Laplace,,,,,
43,13.880972920240158,16.893150174330962,2,0.5,density-nd-Laplace,,,,,
44,14.689504777994829,14.474032226427264,2,0.5,density-nd-Laplace,,,,,
45,13.288477656703707,16.51435642009794,2,0.5,density-nd-Laplace,,,,,
46,13.748929858445868,14.198095700521668,2,0.5,density-nd-Laplace,,,,,
47,13.211437830504599,13.821037081329823,2,0.5,density-nd-Laplace,,,,,
48,14.070042818509632,14.216566739885442,2,0.5,density-nd-Laplace,,,,,
49,15.316886002052616,14.764007174641815,2,0.5,density-nd-Laplace,,,,,
50,16.469302500611324,12.551779624458739,2,0.5,density-nd-Laplace,,,,,
51,16.909082944485792,14.290621565036991,2,0.5,density-nd-Laplace,,,,,
52,12.92464285498109,13.692587930148834,2,0.5,density-nd-Laplace,,,,,
53,15.044033850595136,14.653558144418653,2,0.5,density-nd-Laplace,,,,,
54,15.914123695045332,14.615357104779305,2,0.5,density-nd-Laplace,,,,,
55,16.84283150672729,16.380416911371924,2,0.5,density-nd-Laplace,,,,,
56,10.69699091257303,16.027975436955796,2,0.5,density-nd-Laplace,,,,,
57,13.088643038712712,13.732497340138325,2,0.5,density-nd-Laplace,,,,,
58,12.285256730000503,13.41777034967491,2,0.5,density-nd-Laplace,,,,,
59,11.938662168870474,13.301681988512396,2,0.5,density-nd-Laplace,,,,,
60,10.918108373557288,14.35319470729383,2,0.5,density-nd-Laplace,,,,,
61,12.373373511699965,12.71268488178143,2,0.5,density-nd-Laplace,,,,,
62,11.610983326905993,13.119420844978082,2,0.5,density-nd-Laplace,,,,,
63,11.949657249224993,13.276837311521135,2,0.5,density-nd-Laplace,,,,,
64,16.353230772152546,14.544799914414357,2,0.5,density-nd-Laplace,,,,,
65,12.38148280312338,13.770823403158426,2,0.5,density-nd-Laplace,,,,,
66,14.475900996425448,14.396308709669583,2,0.5,density-nd-Laplace,,,,,
67,16.51406552779401,16.638454699659786,2,0.5,density-nd-Laplace,,,,,
68,13.36637836534003,16.110000707268437,2,0.5,density-nd-Laplace,,,,,
69,12.204386829757018,13.352239324244586,2,0.5,density-nd-Laplace,,,,,
70,15.487475766940344,14.830002445770734,2,0.5,density-nd-Laplace,,,,,
71,11.806242933606722,13.1867446309626,2,0.5,density-nd-Laplace,,,,,
72,14.456402662690236,14.384073351991008,2,0.5,density-nd-Laplace,,,,,
73,15.141852891415375,17.199553461989844,2,0.5,density-nd-Laplace,,,,,
74,13.572459758839539,13.019664217259937,2,0.5,density-nd-Laplace,,,,,
75,16.618538210308817,14.914873310068531,2,0.5,density-nd-Laplace,,,,,
76,16.652187585595264,15.376901409478867,2,0.5,density-nd-Laplace,,,,,
77,20.5288470521853,17.031929305087434,2,0.5,density-nd-Laplace,,,,,
78,17.828523013112516,15.918381100086165,2,0.5,density-nd-Laplace,,,,,
79,19.935232182253444,16.78822960449904,2,0.5,density-nd-Laplace,,,,,
80,16.320497879182778,14.772459511047053,2,0.5,density-nd-Laplace,,,,,
81,19.502987454646114,16.61628320629067,2,0.5,density-nd-Laplace,,,,,
82,17.68000067103719,17.02207230893295,2,0.5,density-nd-Laplace,,,,,
83,20.7069952231525,13.534450943206327,2,0.5,density-nd-Laplace,,,,,
84,18.80835108433619,16.333069525918855,2,0.5,density-nd-Laplace,,,,,
85,19.284055804799493,16.546346918128922,2,0.5,density-nd-Laplace,,,,,
86,19.284391671523355,16.52404833284854,2,0.5,density-nd-Laplace,,,,,
87,18.224850567148273,15.537261431802108,2,0.5,density-nd-Laplace,,,,,
88,21.07734963655244,17.20429061249798,2,0.5,density-nd-Laplace,,,,,
89,20.870418192409073,17.156161779664355,2,0.5,density-nd-Laplace,,,,,
90,20.10234110665289,16.825027272188255,2,0.5,density-nd-Laplace,,,,,
91,21.13570117582534,16.922572097291958,2,0.5,density-nd-Laplace,,,,,
92,19.160298449261845,14.723938310778337,2,0.5,density-nd-Laplace,,,,,
93,19.508560669786373,16.608139563561483,2,0.5,density-nd-Laplace,,,,,
94,20.725580939472614,12.851537292965439,2,0.5,density-nd-Laplace,,,,,
95,19.457549776931387,13.992048456433464,2,0.5,density-nd-Laplace,,,,,
96,18.47174659908586,16.157954226198317,2,0.5,density-nd-Laplace,,,,,
97,19.09090051191808,16.42402550045482,2,0.5,density-nd-Laplace,,,,,
98,17.21933146835615,15.594019252911533,2,0.5,density-nd-Laplace,,,,,
99,20.149102772710386,13.079356928536043,2,0.5,density-nd-Laplace,,,,,
100,17.975676888164756,14.276554974330905,2,0.5,density-nd-Laplace,,,,,
101,19.899525038475325,16.079311807725514,2,0.5,density-nd-Laplace,,,,,
102,19.883824426923876,16.760841797650457,2,0.5,density-nd-Laplace,,,,,
103,13.785513437210572,15.660833668848689,2,0.5,density-nd-Laplace,,,,,
104,16.59318856823683,15.03799954748167,2,0.5,density-nd-Laplace,,,,,
105,19.642832981229965,16.702940849401863,2,0.5,density-nd-Laplace,,,,,
106,13.809581659552986,14.105467616583436,2,0.5,density-nd-Laplace,,,,,
107,14.639206016612635,14.452209445029712,2,0.5,density-nd-Laplace,,,,,
108,19.977575957296747,16.818571771564493,2,0.5,density-nd-Laplace,,,,,
109,12.659864769780384,13.546259917141095,2,0.5,density-nd-Laplace,,,,,
110,18.772501906429554,16.31945671446884,2,0.5,density-nd-Laplace,,,,,
111,15.06418743583774,12.707820877018339,2,0.5,density-nd-Laplace,,,,,
112,19.502667515909643,16.364281705176126,2,0.5,density-nd-Laplace,,,,,
113,20.196101854465326,16.883516611736006,2,0.5,density-nd-Laplace,,,,,
114,19.40450459522111,16.577945075107213,2,0.5,density-nd-Laplace,,,,,
115,20.727473668524425,17.03205642972705,2,0.5,density-nd-Laplace,,,,,
116,15.237085578423953,14.733863367246327,2,0.5,density-nd-Laplace,,,,,
117,20.190722707145785,16.90420665583687,2,0.5,density-nd-Laplace,,,,,
118,19.222203289396692,16.47054591939958,2,0.5,density-nd-Laplace,,,,,
119,18.15281846144349,15.522546635227785,2,0.5,density-nd-Laplace,,,,,
120,19.470083806203746,16.61275536009235,2,0.5,density-nd-Laplace,,,,,
121,16.750681292005847,15.289986477081731,2,0.5,density-nd-Laplace,,,,,
122,17.895589964980324,15.903080870933072,2,0.5,density-nd-Laplace,,,,,
123,14.7973621160813,17.12209058436539,2,0.5,density-nd-Laplace,,,,,
124,18.1317819492892,12.830329565809645,2,0.5,density-nd-Laplace,,,,,
125,17.732593706850615,13.987659397630432,2,0.5,density-nd-Laplace,,,,,
126,19.869301864082683,16.814346468765446,2,0.5,density-nd-Laplace,,,,,
127,18.966922029785508,16.404786688440375,2,0.5,density-nd-Laplace,,,,,
128,19.733260670017007,16.747185397943657,2,0.5,density-nd-Laplace,,,,,
129,15.092599213219733,15.572799497809873,2,0.5,density-nd-Laplace,,,,,
130,18.727029821262477,16.287656700695152,2,0.5,density-nd-Laplace,,,,,
131,16.372800849068717,15.233160093016336,2,0.5,density-nd-Laplace,,,,,
132,16.479689569100156,15.320943199105303,2,0.5,density-nd-Laplace,,,,,
133,20.197016093962173,14.021184541037426,2,0.5,density-nd-Laplace,,,,,
134,12.107158719267554,15.655653963001475,2,0.5,density-nd-Laplace,,,,,
135,11.827312367128316,13.159595333129362,2,0.5,density-nd-Laplace,,,,,
136,17.983191020615145,15.997133510948338,2,0.5,density-nd-Laplace,,,,,
137,15.625375612019551,14.390139427794404,2,0.5,density-nd-Laplace,,,,,
138,18.28309032733878,16.05880501534343,2,0.5,density-nd-Laplace,,,,,
139,12.389462565861947,15.999380590400953,2,0.5,density-nd-Laplace,,,,,
140,11.894100457550845,13.24655530403776,2,0.5,density-nd-Laplace,,,,,
141,11.940873389174486,13.277018807502278,2,0.5,density-nd-Laplace,,,,,
142,13.752148864616254,14.067414465897377,2,0.5,density-nd-Laplace,,,,,
143,11.894040931321433,13.241495033987906,2,0.5,density-nd-Laplace,,,,,
144,11.796050859511764,13.216456672538264,2,0.5,density-nd-Laplace,,,,,
145,11.505644275724164,13.062634467073554,2,0.5,density-nd-Laplace,,,,,
146,11.847356494395031,13.166940016912912,2,0.5,density-nd-Laplace,,,,,
147,12.167558355482011,13.389378340803384,2,0.5,density-nd-Laplace,,,,,
148,12.31838598497104,13.419194222223215,2,0.5,density-nd-Laplace,,,,,
149,11.923849426304455,13.245616388635062,2,0.5,density-nd-Laplace,,,,,
150,11.313951825595165,12.438845466255614,2,0.5,density-nd-Laplace,,,,,
151,11.80044596848989,13.14857629774406,2,0.5,density-nd-Laplace,,,,,
152,14.601526360390778,12.863063983657145,2,0.5,density-nd-Laplace,,,,,
153,11.556394583357347,13.07711874402181,2,0.5,density-nd-Laplace,,,,,
154,11.863427153199208,13.271632782947483,2,0.5,density-nd-Laplace,,,,,
155,12.418801333198886,15.666360612350989,2,0.5,density-nd-Laplace,,,,,
156,11.506253339945012,13.0686490170251,2,0.5,density-nd-Laplace,,,,,
157,11.01765163775482,13.470354887763637,2,0.5,density-nd-Laplace,,,,,
158,12.432975914304652,13.451467633633262,2,0.5,density-nd-Laplace,,,,,
159,13.198549079924442,13.829821503750885,2,0.5,density-nd-Laplace,,,,,
160,11.15065064202815,14.485270291708193,2,0.5,density-nd-Laplace,,,,,
161,13.381159223182394,13.916667092319615,2,0.5,density-nd-Laplace,,,,,
162,11.617640967125539,13.11275620621763,2,0.5,density-nd-Laplace,,,,,
163,12.193797634367101,13.366296095201497,2,0.5,density-nd-Laplace,,,,,
164,12.999044376753439,13.73177513369066,2,0.5,density-nd-Laplace,,,,,
165,18.90688061289403,16.35138187611181,2,0.5,density-nd-Laplace,,,,,
166,14.66259916762835,14.49681682163175,2,0.5,density-nd-Laplace,,,,,
167,12.342396163441688,13.398082450528943,2,0.5,density-nd-Laplace,,,,,
168,11.54510269956546,13.094902322882609,2,0.5,density-nd-Laplace,,,,,
169,12.873578665811344,13.68306482532692,2,0.5,density-nd-Laplace,,,,,
170,11.22333545641871,12.945628833556505,2,0.5,density-nd-Laplace,,,,,
171,12.044972791480786,13.298790117818653,2,0.5,density-nd-Laplace,,,,,
172,12.841917619406308,13.680380508932851,2,0.5,density-nd-Laplace,,,,,
173,11.967359369225745,13.261909909588773,2,0.5,density-nd-Laplace,,,,,
174,12.198906803359804,13.362485205856842,2,0.5,density-nd-Laplace,,,,,
175,11.712510837166377,13.160052762096855,2,0.5,density-nd-Laplace,,,,,
176,13.93433073256998,15.8269961625373,2,0.5,density-nd-Laplace,,,,,
177,11.228583122483395,13.024255576180208,2,0.5,density-nd-Laplace,,,,,
178,12.644061159161476,13.163171382641886,2,0.5,density-nd-Laplace,,,,,
179,13.684070844842518,13.680479349905207,2,0.5,density-nd-Laplace,,,,,
180,11.88002881847568,13.269665390003059,2,0.5,density-nd-Laplace,,,,,
181,11.549407793113074,13.081576557979764,2,0.5,density-nd-Laplace,,,,,
182,11.728056354047359,13.081935101544724,2,0.5,density-nd-Laplace,,,,,
183,11.611464829296866,13.101980766575643,2,0.5,density-nd-Laplace,,,,,
184,12.799417531454308,13.613953671954778,2,0.5,density-nd-Laplace,,,,,
185,11.466426283316315,13.06839984951125,2,0.5,density-nd-Laplace,,,,,
186,13.388947167999646,12.762086946647132,2,0.5,density-nd-Laplace,,,,,
187,12.521765159530089,13.494129043425223,2,0.5,density-nd-Laplace,,,,,
188,11.186348752301896,12.905852195961485,2,0.5,density-nd-Laplace,,,,,
189,11.625657671766621,13.152223156040728,2,0.5,density-nd-Laplace,,,,,
190,11.525961075303917,13.060097311179826,2,0.5,density-nd-Laplace,,,,,
191,11.970521198616279,13.265894938837084,2,0.5,density-nd-Laplace,,,,,
192,14.320224971164489,14.77070762612189,2,0.5,density-nd-Laplace,,,,,
193,10.851996345605542,12.665867824636923,2,0.5,density-nd-Laplace,,,,,
194,16.701597379469685,15.132293052192733,2,0.5,density-nd-Laplace,,,,,
195,11.859808111967679,13.261644639137229,2,0.5,density-nd-Laplace,,,,,
196,15.353377262678345,13.490862632024406,2,0.5,density-nd-Laplace,,,,,
197,18.533664985913948,16.194016923867498,2,0.5,density-nd-Laplace,,,,,
198,12.59099010279602,13.506552344090512,2,0.5,density-nd-Laplace,,,,,
199,13.574331639401546,12.618583763205864,2,0.5,density-nd-Laplace,,,,,
200,11.634576824020835,13.155048157642062,2,0.5,density-nd-Laplace,,,,,
201,10.996146155175161,13.409808329162994,2,0.5,density-nd-Laplace,,,,,
202,11.79689588805809,13.131346598797306,2,0.5,density-nd-Laplace,,,,,
203,15.2872729825873,13.253519500697031,2,0.5,density-nd-Laplace,,,,,
204,15.4574171492996,14.405424191859357,2,0.5,density-nd-Laplace,,,,,
205,12.116773288557383,13.305913761548334,2,0.5,density-nd-Laplace,,,,,
206,12.503743587277828,13.481519366049852,2,0.5,density-nd-Laplace,,,,,
207,13.027466460856798,13.73423301525644,2,0.5,density-nd-Laplace,,,,,
208,11.81659353138833,14.907467988041894,2,0.5,density-nd-Laplace,,,,,
209,14.170067030280348,13.285814835521647,2,0.5,density-nd-Laplace,,,,,
210,14.159299124996437,14.260359499630365,3,0.5,density-nd-Laplace,5.514818417135462,,,,
211,18.11006428995807,16.00063973446913,3,0.5,density-nd-Laplace,6.083942946872816,,,,
212,13.828959586955865,14.109938517495179,3,0.5,density-nd-Laplace,5.488974802721327,,,,
213,18.18676778185494,15.992525749774455,3,0.5,density-nd-Laplace,6.571751736558602,,,,
214,16.334961243982452,15.218461356448008,3,0.5,density-nd-Laplace,5.827878772187315,,,,
215,18.132282624367015,13.322911862328109,3,0.5,density-nd-Laplace,6.327083964909489,,,,
216,15.207453468586321,14.755338172523281,3,0.5,density-nd-Laplace,5.707077342487689,,,,
217,12.653198155887472,13.559495070160276,3,0.5,density-nd-Laplace,5.3032120892910966,,,,
218,12.240045986420046,13.37985433584377,3,0.5,density-nd-Laplace,5.266790734447385,,,,
219,18.069110142871153,15.959823133835462,3,0.5,density-nd-Laplace,6.108609433707867,,,,
220,15.670725335138878,14.967414773217813,3,0.5,density-nd-Laplace,5.756639353159878,,,,
221,13.734620450588194,14.075727939168003,3,0.5,density-nd-Laplace,5.464393748430426,,,,
222,13.968874525074467,14.193518710167057,3,0.5,density-nd-Laplace,5.5037636189955474,,,,
223,14.917830052332356,14.619138935470623,3,0.5,density-nd-Laplace,5.652730941008122,,,,
224,15.895449579788758,15.004783486124321,3,0.5,density-nd-Laplace,5.754690927791161,,,,
225,13.696337447239134,14.05909398980718,3,0.5,density-nd-Laplace,5.469154532608612,,,,
226,14.04554317231302,14.1852455011794,3,0.5,density-nd-Laplace,5.481137379256471,,,,
227,15.175342014662121,14.71232063676731,3,0.5,density-nd-Laplace,5.663331157840245,,,,
228,15.12116814547262,14.659236177007415,3,0.5,density-nd-Laplace,5.611906830951217,,,,
229,12.541266674403655,13.542536847611233,3,0.5,density-nd-Laplace,5.3093986592070275,,,,
230,14.85807209239973,14.554616629267349,3,0.5,density-nd-Laplace,5.594086558255696,,,,
231,14.567259383249407,14.438300057504758,3,0.5,density-nd-Laplace,5.567428825261456,,,,
232,15.378502053040222,14.80585652384511,3,0.5,density-nd-Laplace,5.678742305602901,,,,
233,11.666927683891611,13.193585746640617,3,0.5,density-nd-Laplace,5.230138742715337,,,,
234,12.140743701207349,15.955521671968388,3,0.5,density-nd-Laplace,5.646160504997539,,,,
235,16.632448364295136,15.341832766392743,3,0.5,density-nd-Laplace,5.849613229316899,,,,
236,18.02406658870353,15.979593938282575,3,0.5,density-nd-Laplace,6.138062732042529,,,,
237,16.28435374514877,15.199712356228233,3,0.5,density-nd-Laplace,5.836272284636489,,,,
238,16.95742457349787,15.523769828828952,3,0.5,density-nd-Laplace,5.963265019658259,,,,
239,12.858422236097562,13.680439123693207,3,0.5,density-nd-Laplace,5.334865745877126,,,,
240,15.809277958803614,14.97587843578667,3,0.5,density-nd-Laplace,5.7251808752653615,,,,
241,15.72576275626545,14.955755933194679,3,0.5,density-nd-Laplace,5.756800277451792,,,,
242,12.581455225655628,13.561628084361333,3,0.5,density-nd-Laplace,5.319520427388041,,,,
243,12.260694813134073,13.382866297423169,3,0.5,density-nd-Laplace,5.245817252965439,,,,
244,13.384219105560081,13.89590693133352,3,0.5,density-nd-Laplace,5.4288094178048425,,,,
245,17.13347010821788,15.582996388840286,3,0.5,density-nd-Laplace,5.982951269215244,,,,
246,11.874445982741038,13.19633068814454,3,0.5,density-nd-Laplace,5.194292257845586,,,,
247,17.001555667470914,15.277673521964617,3,0.5,density-nd-Laplace,5.906453211998148,,,,
248,14.85011824945668,14.53539688353519,3,0.5,density-nd-Laplace,5.600307157797231,,,,
249,11.658785284536721,13.06484627368154,3,0.5,density-nd-Laplace,5.144346286602855,,,,
250,13.66261991292871,14.044945916235504,3,0.5,density-nd-Laplace,5.457989375758354,,,,
251,13.123781665087202,13.795855037360313,3,0.5,density-nd-Laplace,5.38319265731931,,,,
252,14.542748357295153,14.44353993350064,3,0.5,density-nd-Laplace,5.602652813864244,,,,
253,14.171008399662213,14.264080639420563,3,0.5,density-nd-Laplace,5.537910117527489,,,,
254,17.004341613598882,15.49528224899899,3,0.5,density-nd-Laplace,5.909212101710427,,,,
255,13.259864891070743,13.833609794757646,3,0.5,density-nd-Laplace,5.399807138352099,,,,
256,13.160717742608236,13.81854218453153,3,0.5,density-nd-Laplace,5.39655265580987,,,,
257,19.05454026675293,12.603470646992903,3,0.5,density-nd-Laplace,5.436063008678553,,,,
258,17.292885141829913,15.683006167482766,3,0.5,density-nd-Laplace,5.9800849121963795,,,,
259,15.175053363269967,14.716586251301075,3,0.5,density-nd-Laplace,5.670829106062775,,,,
260,14.73742125919655,14.509916579981793,3,0.5,density-nd-Laplace,5.590648083899357,,,,
261,12.018218905768746,13.30341319016563,3,0.5,density-nd-Laplace,5.247267265582343,,,,
262,14.604913509268211,14.463628524842106,3,0.5,density-nd-Laplace,5.593212390495674,,,,
263,17.582728960494794,15.77755819131631,3,0.5,density-nd-Laplace,6.000149798243005,,,,
264,14.013633275360144,14.186807356613675,3,0.5,density-nd-Laplace,5.517855190173955,,,,
265,14.694531627563004,14.493607928447998,3,0.5,density-nd-Laplace,5.591943219664321,,,,
266,12.16361219985383,13.350910429760232,3,0.5,density-nd-Laplace,5.243789952059913,,,,
267,18.508384047091212,16.195898556747395,3,0.5,density-nd-Laplace,6.166940690400548,,,,
268,15.148266426084989,14.68838351374349,3,0.5,density-nd-Laplace,5.646385067965472,,,,
269,12.104329919181525,13.349148114936298,3,0.5,density-nd-Laplace,5.231125069934332,,,,
270,12.5453002998751,13.567892487863046,3,0.5,density-nd-Laplace,5.327760422770345,,,,
271,11.524839529371114,12.91394065497517,3,0.5,density-nd-Laplace,6.009368915892048,,,,
272,11.919139409868638,13.2430258578579,3,0.5,density-nd-Laplace,5.210724779146812,,,,
273,15.975329428384935,15.048205088740277,3,0.5,density-nd-Laplace,5.794344211100748,,,,
274,14.873486751535692,14.529710562455346,3,0.5,density-nd-Laplace,5.586293761775124,,,,
275,14.669643383210701,14.524257552025114,3,0.5,density-nd-Laplace,5.631251314168076,,,,
276,14.318370093888682,14.330422934037742,3,0.5,density-nd-Laplace,5.547160651181293,,,,
277,11.95055281869931,13.256761328438913,3,0.5,density-nd-Laplace,5.234062073121377,,,,
278,13.438082621266494,13.95207311048802,3,0.5,density-nd-Laplace,5.437253516658054,,,,
279,12.374092187348225,13.458025614572078,3,0.5,density-nd-Laplace,5.279247729094536,,,,
280,16.739729942911698,15.39178858021947,3,0.5,density-nd-Laplace,5.889553728203358,,,,
281,18.371908616890238,16.095727031921818,3,0.5,density-nd-Laplace,6.110380735288645,,,,
282,14.321817029946963,14.31743458243361,3,0.5,density-nd-Laplace,5.531439392608001,,,,
283,19.250077767901317,16.51306432289506,3,0.5,density-nd-Laplace,6.268736612514332,,,,
284,16.194952152340505,15.142777238682223,3,0.5,density-nd-Laplace,5.787229292036229,,,,
285,14.670749333891592,14.476625773345985,3,0.5,density-nd-Laplace,5.595644261013622,,,,
286,16.37443355257921,15.402262301967816,3,0.5,density-nd-Laplace,6.2219389862796675,,,,
287,18.774173364912045,16.260273874009062,3,0.5,density-nd-Laplace,6.180239688761177,,,,
288,18.60728135147266,16.298427810069327,3,0.5,density-nd-Laplace,6.272438900952762,,,,
289,19.00390204981188,16.368897672044323,3,0.5,density-nd-Laplace,6.196798471611821,,,,
290,19.128115798058573,16.173953229907426,3,0.5,density-nd-Laplace,5.292887450262061,,,,
291,18.469945052656055,16.18019868055209,3,0.5,density-nd-Laplace,6.169390705335328,,,,
292,18.183313914929286,16.077454774853578,3,0.5,density-nd-Laplace,6.157519174760974,,,,
293,18.012811070561554,15.917573914198208,3,0.5,density-nd-Laplace,6.043401303947629,,,,
294,19.544848588244324,16.65062421441676,3,0.5,density-nd-Laplace,6.340122338926697,,,,
295,18.838933756946386,16.379329200041308,3,0.5,density-nd-Laplace,6.267633841134863,,,,
296,15.825876813004102,14.969582919596082,3,0.5,density-nd-Laplace,5.742732449194065,,,,
297,19.167443620569454,16.450773929715105,3,0.5,density-nd-Laplace,6.290450645181548,,,,
298,19.869093623927384,16.783458552932036,3,0.5,density-nd-Laplace,6.397904785456145,,,,
299,13.370304413327407,13.924112871117469,3,0.5,density-nd-Laplace,5.440453125469612,,,,
300,19.79854227956116,16.743572394678885,3,0.5,density-nd-Laplace,6.363204696681158,,,,
301,17.798463226507724,15.888365114331414,3,0.5,density-nd-Laplace,6.037381391352672,,,,
302,18.924491464840482,16.323074317563208,3,0.5,density-nd-Laplace,5.988479715237314,,,,
303,18.32907524350727,16.112581750892993,3,0.5,density-nd-Laplace,6.119066472617721,,,,
304,12.679379689930105,16.75909873858916,3,0.5,density-nd-Laplace,6.4033486934490735,,,,
305,15.807489465029214,14.980780359014474,3,0.5,density-nd-Laplace,5.7686498988975385,,,,
306,13.548458047058855,13.973090313151552,3,0.5,density-nd-Laplace,5.425680876050953,,,,
307,15.525633193837464,14.833082126636924,3,0.5,density-nd-Laplace,5.67409324908672,,,,
308,14.683809339499728,14.492496545300622,3,0.5,density-nd-Laplace,5.586837201960515,,,,
309,16.052278816819918,15.104175010321367,3,0.5,density-nd-Laplace,5.78922231079242,,,,
310,18.846912985115516,16.782891470077068,3,0.5,density-nd-Laplace,6.280543667732272,,,,
311,14.562421466141329,14.448020630612447,3,0.5,density-nd-Laplace,5.5918894938222765,,,,
312,17.690312824572214,15.833138108915913,3,0.5,density-nd-Laplace,6.007387266926601,,,,
313,19.16397215606105,16.458312084827842,3,0.5,density-nd-Laplace,6.225092910480579,,,,
314,19.529537431164528,16.58445778282123,3,0.5,density-nd-Laplace,5.198173803827443,,,,
315,15.678099116288353,14.908961790640111,3,0.5,density-nd-Laplace,5.7264525271948665,,,,
316,17.42513245911869,15.753236061798436,3,0.5,density-nd-Laplace,6.054712089616802,,,,
317,17.16404134977969,15.594485205172798,3,0.5,density-nd-Laplace,5.969042700147611,,,,
318,19.58660127607861,16.62483393206619,3,0.5,density-nd-Laplace,6.331136171025089,,,,
319,17.72579359032889,15.863545783830723,3,0.5,density-nd-Laplace,6.075935186269925,,,,
320,19.309992243347185,16.579360660335457,3,0.5,density-nd-Laplace,6.338661993284721,,,,
321,19.923743639150583,16.79486512694827,3,0.5,density-nd-Laplace,6.388941228057805,,,,
322,19.203167910290393,16.496314019828134,3,0.5,density-nd-Laplace,6.284438215924261,,,,
323,17.286572746146604,15.655377215715902,3,0.5,density-nd-Laplace,5.990052278889823,,,,
324,18.415626781984635,16.14643303888145,3,0.5,density-nd-Laplace,6.166406907862027,,,,
325,18.741364276373908,16.25454711826742,3,0.5,density-nd-Laplace,6.183930672003226,,,,
326,19.049100572109722,16.4305280503331,3,0.5,density-nd-Laplace,6.273822869308503,,,,
327,19.07931048759642,16.441832199517393,3,0.5,density-nd-Laplace,6.280324007407767,,,,
328,19.0521077106581,16.44871740294131,3,0.5,density-nd-Laplace,6.288054287533161,,,,
329,16.72437923764308,15.391651366200476,3,0.5,density-nd-Laplace,5.901280790624937,,,,
330,19.532815166447634,16.65483904653785,3,0.5,density-nd-Laplace,6.330559735738772,,,,
331,19.177620971386556,16.490841635312165,3,0.5,density-nd-Laplace,6.280100819585835,,,,
332,19.13925212799659,16.484428468631712,3,0.5,density-nd-Laplace,6.275972256576024,,,,
