,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
71,5.0,-0.07200000000000001,0.45263157894736844,-0.07200000000000001,[0.    0.344 1.   ],[0.    0.416 1.   ],1,2
72,5.0,0.016000000000000014,0.5104166666666666,0.016000000000000014,[0.    0.392 1.   ],[0.    0.376 1.   ],2,2
73,5.0,0.08000000000000007,0.5390625,0.08000000000000007,[0.    0.552 1.   ],[0.    0.472 1.   ],3,2
74,5.0,-0.03999999999999998,0.4752475247524752,-0.03999999999999998,[0.    0.384 1.   ],[0.    0.424 1.   ],4,2
75,5.0,-0.016000000000000014,0.49074074074074076,-0.016000000000000014,[0.    0.424 1.   ],[0.   0.44 1.  ],5,2
76,5.0,-0.13599999999999998,0.38028169014084506,-0.13599999999999998,[0.    0.216 1.   ],[0.    0.352 1.   ],6,2
77,5.0,-0.03999999999999998,0.46987951807228917,-0.03999999999999998,[0.    0.312 1.   ],[0.    0.352 1.   ],7,2
78,5.0,0.0,0.5,0.0,[0.    0.384 1.   ],[0.    0.384 1.   ],8,2
79,5.0,0.09599999999999997,0.5769230769230769,0.09599999999999997,[0.   0.36 1.  ],[0.    0.264 1.   ],9,2
80,7.0,-0.10400000000000009,0.45806451612903226,-0.10400000000000009,[0.    0.568 1.   ],[0.    0.672 1.   ],0,2
81,7.0,-0.016000000000000014,0.4930555555555556,-0.016000000000000014,[0.    0.568 1.   ],[0.    0.584 1.   ],1,2
82,7.0,0.03200000000000003,0.5126582278481012,0.03200000000000003,[0.    0.648 1.   ],[0.    0.616 1.   ],2,2
83,7.0,-0.055999999999999994,0.46846846846846846,-0.055999999999999994,[0.    0.416 1.   ],[0.    0.472 1.   ],3,2
84,7.0,0.03199999999999997,0.5166666666666667,0.03199999999999997,[0.    0.496 1.   ],[0.    0.464 1.   ],4,2
85,7.0,-0.040000000000000036,0.47706422018348627,-0.040000000000000036,[0.    0.416 1.   ],[0.    0.456 1.   ],5,2
86,7.0,0.06399999999999995,0.5285714285714286,0.06399999999999995,[0.    0.592 1.   ],[0.    0.528 1.   ],6,2
87,7.0,-0.016000000000000014,0.4921875,-0.016000000000000014,[0.    0.504 1.   ],[0.   0.52 1.  ],7,2
88,7.0,0.09600000000000003,0.5517241379310345,0.09600000000000003,[0.    0.512 1.   ],[0.    0.416 1.   ],8,2
89,7.0,0.08800000000000002,0.5647058823529412,0.08800000000000002,[0.    0.384 1.   ],[0.    0.296 1.   ],9,2
90,9.0,-0.040000000000000036,0.48148148148148145,-0.040000000000000036,[0.   0.52 1.  ],[0.   0.56 1.  ],0,2
91,9.0,-0.08000000000000002,0.4583333333333333,-0.08000000000000002,[0.   0.44 1.  ],[0.   0.52 1.  ],1,2
92,9.0,0.02400000000000002,0.5095541401273885,0.02400000000000002,[0.   0.64 1.  ],[0.    0.616 1.   ],2,2
93,9.0,0.02400000000000002,0.5102040816326531,0.02400000000000002,[0.  0.6 1. ],[0.    0.576 1.   ],3,2
94,9.0,-0.039999999999999925,0.48226950354609927,-0.039999999999999925,[0.    0.544 1.   ],[0.    0.584 1.   ],4,2
95,9.0,0.03200000000000003,0.5151515151515151,0.03200000000000003,[0.    0.544 1.   ],[0.    0.512 1.   ],5,2
96,9.0,-0.10399999999999993,0.4496124031007752,-0.10399999999999993,[0.    0.464 1.   ],[0.    0.568 1.   ],6,2
97,9.0,0.040000000000000036,0.5190839694656488,0.040000000000000036,[0.    0.544 1.   ],[0.    0.504 1.   ],7,2
98,9.0,0.02400000000000002,0.5118110236220472,0.02400000000000002,[0.   0.52 1.  ],[0.    0.496 1.   ],8,2
99,9.0,0.04799999999999999,0.53,0.04799999999999999,[0.    0.424 1.   ],[0.    0.376 1.   ],9,2
100,0.5,0.008000000000000007,0.5060240963855421,0.008000000000000007,[0.    0.336 1.   ],[0.    0.328 1.   ],0,3
101,0.5,0.07999999999999999,0.578125,0.07999999999999999,[0.    0.296 1.   ],[0.    0.216 1.   ],1,3
102,0.5,0.08799999999999997,0.5901639344262295,0.08799999999999997,[0.    0.288 1.   ],[0.  0.2 1. ],2,3
103,0.5,-0.064,0.44594594594594594,-0.064,[0.    0.264 1.   ],[0.    0.328 1.   ],3,3
104,0.5,-0.088,0.39215686274509803,-0.088,[0.   0.16 1.  ],[0.    0.248 1.   ],4,3
105,0.5,0.07200000000000001,0.56,0.07200000000000001,[0.    0.336 1.   ],[0.    0.264 1.   ],5,3
106,0.5,-0.008000000000000007,0.49206349206349204,-0.008000000000000007,[0.    0.248 1.   ],[0.    0.256 1.   ],6,3
107,0.5,-0.016000000000000014,0.48148148148148145,-0.016000000000000014,[0.    0.208 1.   ],[0.    0.224 1.   ],7,3
108,0.5,-0.064,0.4166666666666667,-0.064,[0.   0.16 1.  ],[0.    0.224 1.   ],8,3
109,0.5,0.016000000000000014,0.5208333333333334,0.016000000000000014,[0.  0.2 1. ],[0.    0.184 1.   ],9,3
110,1.0,0.02400000000000002,0.5384615384615384,0.02400000000000002,[0.    0.168 1.   ],[0.    0.144 1.   ],0,3
111,1.0,0.02400000000000002,0.5223880597014925,0.02400000000000002,[0.   0.28 1.  ],[0.    0.256 1.   ],1,3
112,1.0,0.055999999999999994,0.5853658536585366,0.055999999999999994,[0.    0.192 1.   ],[0.    0.136 1.   ],2,3
113,1.0,-0.07199999999999998,0.4117647058823529,-0.07199999999999998,[0.    0.168 1.   ],[0.   0.24 1.  ],3,3
114,1.0,0.024000000000000007,0.56,0.024000000000000007,[0.    0.112 1.   ],[0.    0.088 1.   ],4,3
115,1.0,0.008000000000000007,0.5087719298245614,0.008000000000000007,[0.    0.232 1.   ],[0.    0.224 1.   ],5,3
116,1.0,-0.008000000000000007,0.4888888888888889,-0.008000000000000007,[0.    0.176 1.   ],[0.    0.184 1.   ],6,3
117,1.0,0.008000000000000007,0.5263157894736842,0.008000000000000007,[0.   0.08 1.  ],[0.    0.072 1.   ],7,3
118,1.0,0.03999999999999998,0.5531914893617021,0.03999999999999998,[0.    0.208 1.   ],[0.    0.168 1.   ],8,3
119,1.0,0.016000000000000014,0.5217391304347826,0.016000000000000014,[0.    0.192 1.   ],[0.    0.176 1.   ],9,3
120,1.5,-0.05600000000000001,0.4,-0.05600000000000001,[0.    0.112 1.   ],[0.    0.168 1.   ],0,3
121,1.5,0.064,0.5689655172413793,0.064,[0.    0.264 1.   ],[0.  0.2 1. ],1,3
122,1.5,0.0,0.5,0.0,[0.    0.208 1.   ],[0.    0.208 1.   ],2,3
123,1.5,-0.09600000000000003,0.4166666666666667,-0.09600000000000003,[0.   0.24 1.  ],[0.    0.336 1.   ],3,3
124,1.5,-0.016,0.45454545454545453,-0.016,[0.   0.08 1.  ],[0.    0.096 1.   ],4,3
125,1.5,0.05600000000000002,0.5686274509803921,0.05600000000000002,[0.    0.232 1.   ],[0.    0.176 1.   ],5,3
126,1.5,-0.015999999999999986,0.4827586206896552,-0.015999999999999986,[0.    0.224 1.   ],[0.   0.24 1.  ],6,3
127,1.5,0.007999999999999993,0.5238095238095238,0.007999999999999993,[0.    0.088 1.   ],[0.   0.08 1.  ],7,3
128,1.5,-0.13599999999999998,0.34545454545454546,-0.13599999999999998,[0.    0.152 1.   ],[0.    0.288 1.   ],8,3
129,1.5,-0.015999999999999986,0.4827586206896552,-0.015999999999999986,[0.    0.224 1.   ],[0.   0.24 1.  ],9,3
130,2.0,0.0,0.5,0.0,[0.    0.128 1.   ],[0.    0.128 1.   ],0,3
131,2.0,-0.016000000000000014,0.4782608695652174,-0.016000000000000014,[0.    0.176 1.   ],[0.    0.192 1.   ],1,3
132,2.0,0.032,0.5909090909090909,0.032,[0.    0.104 1.   ],[0.    0.072 1.   ],2,3
133,2.0,-0.03200000000000003,0.47435897435897434,-0.03200000000000003,[0.    0.296 1.   ],[0.    0.328 1.   ],3,3
134,2.0,-0.04000000000000001,0.45901639344262296,-0.04000000000000001,[0.    0.224 1.   ],[0.    0.264 1.   ],4,3
135,2.0,0.064,0.5740740740740741,0.064,[0.    0.248 1.   ],[0.    0.184 1.   ],5,3
136,2.0,0.016000000000000014,0.5147058823529411,0.016000000000000014,[0.   0.28 1.  ],[0.    0.264 1.   ],6,3
137,2.0,-0.064,0.42592592592592593,-0.064,[0.    0.184 1.   ],[0.    0.248 1.   ],7,3
138,2.0,0.016,0.5333333333333333,0.016,[0.    0.128 1.   ],[0.    0.112 1.   ],8,3
139,2.0,-0.048000000000000015,0.45,-0.048000000000000015,[0.    0.216 1.   ],[0.    0.264 1.   ],9,3
140,2.5,0.032,0.5588235294117647,0.032,[0.    0.152 1.   ],[0.   0.12 1.  ],0,3
141,2.5,-0.008000000000000007,0.4888888888888889,-0.008000000000000007,[0.    0.176 1.   ],[0.    0.184 1.   ],1,3
142,2.5,-0.08000000000000002,0.3958333333333333,-0.08000000000000002,[0.    0.152 1.   ],[0.    0.232 1.   ],2,3
143,2.5,-0.023999999999999994,0.45454545454545453,-0.023999999999999994,[0.   0.12 1.  ],[0.    0.144 1.   ],3,3
144,2.5,0.02400000000000002,0.5194805194805194,0.02400000000000002,[0.   0.32 1.  ],[0.    0.296 1.   ],4,3
145,2.5,-0.04799999999999999,0.45714285714285713,-0.04799999999999999,[0.    0.256 1.   ],[0.    0.304 1.   ],5,3
146,2.5,0.07199999999999998,0.5714285714285714,0.07199999999999998,[0.    0.288 1.   ],[0.    0.216 1.   ],6,3
147,2.5,0.05600000000000002,0.5686274509803921,0.05600000000000002,[0.    0.232 1.   ],[0.    0.176 1.   ],7,3
148,2.5,-0.03999999999999998,0.46987951807228917,-0.03999999999999998,[0.    0.312 1.   ],[0.    0.352 1.   ],8,3
149,2.5,0.04000000000000001,0.5714285714285714,0.04000000000000001,[0.   0.16 1.  ],[0.   0.12 1.  ],9,3
150,3.0,0.04799999999999999,0.5535714285714286,0.04799999999999999,[0.    0.248 1.   ],[0.  0.2 1. ],0,3
151,3.0,-0.015999999999999986,0.47619047619047616,-0.015999999999999986,[0.   0.16 1.  ],[0.    0.176 1.   ],1,3
152,3.0,0.023999999999999994,0.5294117647058824,0.023999999999999994,[0.    0.216 1.   ],[0.    0.192 1.   ],2,3
153,3.0,0.11199999999999999,0.6206896551724138,0.11199999999999999,[0.    0.288 1.   ],[0.    0.176 1.   ],3,3
154,3.0,-0.02400000000000002,0.48148148148148145,-0.02400000000000002,[0.    0.312 1.   ],[0.    0.336 1.   ],4,3
155,3.0,-0.08,0.3684210526315789,-0.08,[0.    0.112 1.   ],[0.    0.192 1.   ],5,3
156,3.0,-0.055999999999999994,0.43636363636363634,-0.055999999999999994,[0.    0.192 1.   ],[0.    0.248 1.   ],6,3
157,3.0,0.064,0.5769230769230769,0.064,[0.   0.24 1.  ],[0.    0.176 1.   ],7,3
158,3.0,-0.03999999999999998,0.45454545454545453,-0.03999999999999998,[0.  0.2 1. ],[0.   0.24 1.  ],8,3
159,3.0,0.008000000000000007,0.509090909090909,0.008000000000000007,[0.    0.224 1.   ],[0.    0.216 1.   ],9,3
160,3.5,-0.032,0.46,-0.032,[0.    0.184 1.   ],[0.    0.216 1.   ],0,3
161,3.5,0.016000000000000014,0.515625,0.016000000000000014,[0.    0.264 1.   ],[0.    0.248 1.   ],1,3
162,3.5,0.03999999999999998,0.5362318840579711,0.03999999999999998,[0.    0.296 1.   ],[0.    0.256 1.   ],2,3
163,3.5,-0.03199999999999997,0.47560975609756095,-0.03199999999999997,[0.    0.312 1.   ],[0.    0.344 1.   ],3,3
164,3.5,-0.03199999999999997,0.4722222222222222,-0.03199999999999997,[0.    0.272 1.   ],[0.    0.304 1.   ],4,3
165,3.5,-0.04799999999999999,0.4659090909090909,-0.04799999999999999,[0.    0.328 1.   ],[0.    0.376 1.   ],5,3
166,3.5,0.10399999999999998,0.6101694915254238,0.10399999999999998,[0.    0.288 1.   ],[0.    0.184 1.   ],6,3
167,3.5,0.016000000000000014,0.5135135135135135,0.016000000000000014,[0.    0.304 1.   ],[0.    0.288 1.   ],7,3
168,3.5,-0.09600000000000003,0.4318181818181818,-0.09600000000000003,[0.    0.304 1.   ],[0.  0.4 1. ],8,3
169,3.5,0.0,0.5,0.0,[0.    0.288 1.   ],[0.    0.288 1.   ],9,3
170,5.0,0.03999999999999998,0.5287356321839081,0.03999999999999998,[0.    0.368 1.   ],[0.    0.328 1.   ],0,3
171,5.0,0.03199999999999997,0.52,0.03199999999999997,[0.    0.416 1.   ],[0.    0.384 1.   ],1,3
172,5.0,-0.055999999999999966,0.4461538461538462,-0.055999999999999966,[0.    0.232 1.   ],[0.    0.288 1.   ],2,3
173,5.0,0.0,0.5,0.0,[0.    0.304 1.   ],[0.    0.304 1.   ],3,3
174,5.0,0.032,0.5357142857142857,0.032,[0.   0.24 1.  ],[0.    0.208 1.   ],4,3
175,5.0,-0.016000000000000014,0.4868421052631579,-0.016000000000000014,[0.    0.296 1.   ],[0.    0.312 1.   ],5,3
176,5.0,0.055999999999999994,0.5360824742268041,0.055999999999999994,[0.    0.416 1.   ],[0.   0.36 1.  ],6,3
177,5.0,0.05600000000000002,0.5555555555555556,0.05600000000000002,[0.   0.28 1.  ],[0.    0.224 1.   ],7,3
178,5.0,0.016000000000000014,0.5104166666666666,0.016000000000000014,[0.    0.392 1.   ],[0.    0.376 1.   ],8,3
179,5.0,-0.07999999999999996,0.44565217391304346,-0.07999999999999996,[0.    0.328 1.   ],[0.    0.408 1.   ],9,3
180,7.0,0.016000000000000014,0.5092592592592593,0.016000000000000014,[0.   0.44 1.  ],[0.    0.424 1.   ],0,3
181,7.0,-0.008000000000000007,0.4935064935064935,-0.008000000000000007,[0.    0.304 1.   ],[0.    0.312 1.   ],1,3
182,7.0,0.08800000000000002,0.5454545454545454,0.08800000000000002,[0.    0.528 1.   ],[0.   0.44 1.  ],2,3
183,7.0,0.10400000000000004,0.5565217391304348,0.10400000000000004,[0.    0.512 1.   ],[0.    0.408 1.   ],3,3
184,7.0,-0.008000000000000007,0.4942528735632184,-0.008000000000000007,[0.    0.344 1.   ],[0.    0.352 1.   ],4,3
185,7.0,0.02400000000000002,0.5168539325842697,0.02400000000000002,[0.    0.368 1.   ],[0.    0.344 1.   ],5,3
186,7.0,0.055999999999999994,0.5304347826086957,0.055999999999999994,[0.    0.488 1.   ],[0.    0.432 1.   ],6,3
187,7.0,-0.03999999999999998,0.4752475247524752,-0.03999999999999998,[0.    0.384 1.   ],[0.    0.424 1.   ],7,3
188,7.0,0.04799999999999999,0.5340909090909091,0.04799999999999999,[0.    0.376 1.   ],[0.    0.328 1.   ],8,3
189,7.0,0.12,0.5903614457831325,0.12,[0.    0.392 1.   ],[0.    0.272 1.   ],9,3
190,9.0,0.03999999999999998,0.5257731958762887,0.03999999999999998,[0.    0.408 1.   ],[0.    0.368 1.   ],0,3
191,9.0,0.0,0.5,0.0,[0.    0.352 1.   ],[0.    0.352 1.   ],1,3
192,9.0,0.03999999999999998,0.5333333333333333,0.03999999999999998,[0.   0.32 1.  ],[0.   0.28 1.  ],2,3
193,9.0,0.05599999999999994,0.5259259259259259,0.05599999999999994,[0.    0.568 1.   ],[0.    0.512 1.   ],3,3
194,9.0,-0.023999999999999966,0.48739495798319327,-0.023999999999999966,[0.    0.464 1.   ],[0.    0.488 1.   ],4,3
195,9.0,0.09599999999999997,0.575,0.09599999999999997,[0.    0.368 1.   ],[0.    0.272 1.   ],5,3
196,9.0,0.24000000000000005,0.6363636363636364,0.24000000000000005,[0.   0.56 1.  ],[0.   0.32 1.  ],6,3
197,9.0,0.128,0.5769230769230769,0.128,[0.   0.48 1.  ],[0.    0.352 1.   ],7,3
198,9.0,0.09599999999999997,0.5441176470588235,0.09599999999999997,[0.    0.592 1.   ],[0.    0.496 1.   ],8,3
199,9.0,0.07200000000000001,0.5420560747663551,0.07200000000000001,[0.    0.464 1.   ],[0.    0.392 1.   ],9,3
