,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
55,3.0,0.016000000000000014,0.5066666666666667,0.016000000000000014,[0.    0.608 1.   ],[0.    0.592 1.   ],5,2
56,3.0,0.04799999999999993,0.5211267605633803,0.04799999999999993,[0.    0.592 1.   ],[0.    0.544 1.   ],6,2
57,3.0,0.128,0.5784313725490197,0.128,[0.    0.472 1.   ],[0.    0.344 1.   ],7,2
58,3.0,-0.02400000000000002,0.4864864864864865,-0.02400000000000002,[0.    0.432 1.   ],[0.    0.456 1.   ],8,2
59,3.0,-0.03200000000000003,0.4863013698630137,-0.03200000000000003,[0.    0.568 1.   ],[0.  0.6 1. ],9,2
60,3.5,0.0,0.5,0.0,[0.    0.632 1.   ],[0.    0.632 1.   ],0,2
61,3.5,-0.07999999999999996,0.4652777777777778,-0.07999999999999996,[0.    0.536 1.   ],[0.    0.616 1.   ],1,2
62,3.5,-0.02400000000000002,0.48760330578512395,-0.02400000000000002,[0.    0.472 1.   ],[0.    0.496 1.   ],2,2
63,3.5,-0.007999999999999952,0.49295774647887325,-0.007999999999999952,[0.   0.28 1.  ],[0.    0.288 1.   ],3,2
64,3.5,-0.09600000000000003,0.42857142857142855,-0.09600000000000003,[0.    0.288 1.   ],[0.    0.384 1.   ],4,2
65,3.5,-0.03199999999999997,0.47619047619047616,-0.03199999999999997,[0.   0.32 1.  ],[0.    0.352 1.   ],5,2
66,3.5,0.016000000000000014,0.5045045045045045,0.016000000000000014,[0.    0.896 1.   ],[0.   0.88 1.  ],6,2
67,3.5,-0.06399999999999995,0.4722222222222222,-0.06399999999999995,[0.    0.544 1.   ],[0.    0.608 1.   ],7,2
68,3.5,-0.07199999999999995,0.45871559633027525,-0.07199999999999995,[0.  0.4 1. ],[0.    0.472 1.   ],8,2
69,3.5,0.03200000000000003,0.5096153846153846,0.03200000000000003,[0.    0.848 1.   ],[0.    0.816 1.   ],9,2
70,5.0,0.016000000000000014,0.5064935064935064,0.016000000000000014,[0.    0.624 1.   ],[0.    0.608 1.   ],0,2
71,5.0,-0.05600000000000005,0.472,-0.05600000000000005,[0.    0.472 1.   ],[0.    0.528 1.   ],1,2
72,5.0,0.02400000000000002,0.5164835164835165,0.02400000000000002,[0.    0.376 1.   ],[0.    0.352 1.   ],2,2
73,5.0,-0.128,0.44029850746268656,-0.128,[0.    0.472 1.   ],[0.  0.6 1. ],3,2
74,5.0,-0.064,0.4666666666666667,-0.064,[0.    0.448 1.   ],[0.    0.512 1.   ],4,2
75,5.0,0.048000000000000015,0.55,0.048000000000000015,[0.    0.264 1.   ],[0.    0.216 1.   ],5,2
76,5.0,-0.04800000000000004,0.47619047619047616,-0.04800000000000004,[0.   0.48 1.  ],[0.    0.528 1.   ],6,2
77,5.0,-0.007999999999999952,0.49572649572649574,-0.007999999999999952,[0.    0.464 1.   ],[0.    0.472 1.   ],7,2
78,5.0,0.04799999999999999,0.5340909090909091,0.04799999999999999,[0.    0.376 1.   ],[0.    0.328 1.   ],8,2
79,5.0,-0.07200000000000006,0.47058823529411764,-0.07200000000000006,[0.    0.576 1.   ],[0.    0.648 1.   ],9,2
80,7.0,0.016000000000000014,0.5128205128205128,0.016000000000000014,[0.   0.32 1.  ],[0.    0.304 1.   ],0,2
81,7.0,0.08799999999999997,0.5401459854014599,0.08799999999999997,[0.    0.592 1.   ],[0.    0.504 1.   ],1,2
82,7.0,0.032,0.5454545454545454,0.032,[0.    0.192 1.   ],[0.   0.16 1.  ],2,2
83,7.0,0.0,0.5,0.0,[0.    0.576 1.   ],[0.    0.576 1.   ],3,2
84,7.0,-0.11199999999999999,0.4573170731707317,-0.11199999999999999,[0.  0.6 1. ],[0.    0.712 1.   ],4,2
85,7.0,-0.05600000000000002,0.4406779661016949,-0.05600000000000002,[0.    0.208 1.   ],[0.    0.264 1.   ],5,2
86,7.0,-0.04799999999999993,0.48214285714285715,-0.04799999999999993,[0.    0.648 1.   ],[0.    0.696 1.   ],6,2
87,7.0,0.008000000000000007,0.5034013605442177,0.008000000000000007,[0.    0.592 1.   ],[0.    0.584 1.   ],7,2
88,7.0,0.03999999999999998,0.5252525252525253,0.03999999999999998,[0.    0.416 1.   ],[0.    0.376 1.   ],8,2
89,7.0,0.016000000000000014,0.5060975609756098,0.016000000000000014,[0.    0.664 1.   ],[0.    0.648 1.   ],9,2
90,9.0,0.10399999999999998,0.5585585585585585,0.10399999999999998,[0.    0.496 1.   ],[0.    0.392 1.   ],0,2
91,9.0,-0.06399999999999995,0.4701492537313433,-0.06399999999999995,[0.    0.504 1.   ],[0.    0.568 1.   ],1,2
92,9.0,0.02400000000000002,0.5116279069767442,0.02400000000000002,[0.    0.528 1.   ],[0.    0.504 1.   ],2,2
93,9.0,0.016000000000000014,0.5111111111111111,0.016000000000000014,[0.    0.368 1.   ],[0.    0.352 1.   ],3,2
94,9.0,-0.040000000000000036,0.48466257668711654,-0.040000000000000036,[0.    0.632 1.   ],[0.    0.672 1.   ],4,2
95,9.0,0.10400000000000001,0.5942028985507246,0.10400000000000001,[0.    0.328 1.   ],[0.    0.224 1.   ],5,2
96,9.0,0.05599999999999994,0.52,0.05599999999999994,[0.    0.728 1.   ],[0.    0.672 1.   ],6,2
97,9.0,0.02399999999999991,0.5088757396449705,0.02399999999999991,[0.    0.688 1.   ],[0.    0.664 1.   ],7,2
98,9.0,0.040000000000000036,0.5157232704402516,0.040000000000000036,[0.    0.656 1.   ],[0.    0.616 1.   ],8,2
99,9.0,0.01599999999999996,0.5119047619047619,0.01599999999999996,[0.    0.344 1.   ],[0.    0.328 1.   ],9,2
100,0.5,-0.15200000000000002,0.44171779141104295,-0.15200000000000002,[0.    0.576 1.   ],[0.    0.728 1.   ],0,3
101,0.5,-0.03200000000000003,0.4846153846153846,-0.03200000000000003,[0.    0.504 1.   ],[0.    0.536 1.   ],1,3
102,0.5,-0.05599999999999994,0.47928994082840237,-0.05599999999999994,[0.    0.648 1.   ],[0.    0.704 1.   ],2,3
103,0.5,0.09599999999999997,0.5340909090909091,0.09599999999999997,[0.    0.752 1.   ],[0.    0.656 1.   ],3,3
104,0.5,0.03200000000000003,0.5112359550561798,0.03200000000000003,[0.    0.728 1.   ],[0.    0.696 1.   ],4,3
105,0.5,-0.11199999999999999,0.4507042253521127,-0.11199999999999999,[0.    0.512 1.   ],[0.    0.624 1.   ],5,3
106,0.5,0.040000000000000036,0.5190839694656488,0.040000000000000036,[0.    0.544 1.   ],[0.    0.504 1.   ],6,3
107,0.5,-0.03200000000000003,0.4891304347826087,-0.03200000000000003,[0.   0.72 1.  ],[0.    0.752 1.   ],7,3
108,0.5,0.02400000000000002,0.5083798882681564,0.02400000000000002,[0.    0.728 1.   ],[0.    0.704 1.   ],8,3
109,0.5,0.05599999999999994,0.52,0.05599999999999994,[0.    0.728 1.   ],[0.    0.672 1.   ],9,3
110,1.0,-0.02400000000000002,0.49142857142857144,-0.02400000000000002,[0.    0.688 1.   ],[0.    0.712 1.   ],0,3
111,1.0,0.128,0.5470588235294118,0.128,[0.    0.744 1.   ],[0.    0.616 1.   ],1,3
112,1.0,-0.03200000000000003,0.48863636363636365,-0.03200000000000003,[0.    0.688 1.   ],[0.   0.72 1.  ],2,3
113,1.0,-0.032,0.46,-0.032,[0.    0.184 1.   ],[0.    0.216 1.   ],3,3
114,1.0,0.040000000000000036,0.5141242937853108,0.040000000000000036,[0.    0.728 1.   ],[0.    0.688 1.   ],4,3
115,1.0,0.07199999999999995,0.5266272189349113,0.07199999999999995,[0.    0.712 1.   ],[0.   0.64 1.  ],5,3
116,1.0,0.032,0.5344827586206896,0.032,[0.    0.248 1.   ],[0.    0.216 1.   ],6,3
117,1.0,0.023999999999999994,0.5306122448979592,0.023999999999999994,[0.    0.208 1.   ],[0.    0.184 1.   ],7,3
118,1.0,-0.11199999999999999,0.46111111111111114,-0.11199999999999999,[0.    0.664 1.   ],[0.    0.776 1.   ],8,3
119,1.0,-0.032,0.46296296296296297,-0.032,[0.  0.2 1. ],[0.    0.232 1.   ],9,3
120,1.5,-0.02399999999999991,0.4913294797687861,-0.02399999999999991,[0.   0.68 1.  ],[0.    0.704 1.   ],0,3
121,1.5,-0.02400000000000002,0.4918032786885246,-0.02400000000000002,[0.   0.72 1.  ],[0.    0.744 1.   ],1,3
122,1.5,0.02400000000000002,0.512,0.02400000000000002,[0.    0.512 1.   ],[0.    0.488 1.   ],2,3
123,1.5,0.02399999999999991,0.5106382978723404,0.02399999999999991,[0.    0.576 1.   ],[0.    0.552 1.   ],3,3
124,1.5,-0.016000000000000014,0.49390243902439024,-0.016000000000000014,[0.    0.648 1.   ],[0.    0.664 1.   ],4,3
125,1.5,0.0,0.5,0.0,[0.    0.456 1.   ],[0.    0.456 1.   ],5,3
126,1.5,-0.04799999999999999,0.43478260869565216,-0.04799999999999999,[0.   0.16 1.  ],[0.    0.208 1.   ],6,3
127,1.5,-0.008000000000000007,0.4972067039106145,-0.008000000000000007,[0.    0.712 1.   ],[0.   0.72 1.  ],7,3
128,1.5,0.12,0.5433526011560693,0.12,[0.    0.752 1.   ],[0.    0.632 1.   ],8,3
129,1.5,-0.032,0.46296296296296297,-0.032,[0.  0.2 1. ],[0.    0.232 1.   ],9,3
130,2.0,-0.008000000000000007,0.4972067039106145,-0.008000000000000007,[0.    0.712 1.   ],[0.   0.72 1.  ],0,3
131,2.0,-0.016000000000000014,0.49242424242424243,-0.016000000000000014,[0.   0.52 1.  ],[0.    0.536 1.   ],1,3
132,2.0,-0.05599999999999994,0.4797687861271676,-0.05599999999999994,[0.    0.664 1.   ],[0.   0.72 1.  ],2,3
133,2.0,0.04799999999999993,0.5205479452054794,0.04799999999999993,[0.    0.608 1.   ],[0.   0.56 1.  ],3,3
134,2.0,-0.016000000000000014,0.4939759036144578,-0.016000000000000014,[0.    0.656 1.   ],[0.    0.672 1.   ],4,3
135,2.0,-0.05599999999999994,0.4797687861271676,-0.05599999999999994,[0.    0.664 1.   ],[0.   0.72 1.  ],5,3
136,2.0,0.136,0.5620437956204379,0.136,[0.    0.616 1.   ],[0.   0.48 1.  ],6,3
137,2.0,0.08000000000000002,0.5423728813559322,0.08000000000000002,[0.    0.512 1.   ],[0.    0.432 1.   ],7,3
138,2.0,0.04000000000000001,0.543859649122807,0.04000000000000001,[0.    0.248 1.   ],[0.    0.208 1.   ],8,3
139,2.0,-0.08000000000000007,0.4731182795698925,-0.08000000000000007,[0.    0.704 1.   ],[0.    0.784 1.   ],9,3
140,2.5,0.008000000000000007,0.5033112582781457,0.008000000000000007,[0.    0.608 1.   ],[0.  0.6 1. ],0,3
141,2.5,0.11999999999999997,0.631578947368421,0.11999999999999997,[0.    0.288 1.   ],[0.    0.168 1.   ],1,3
142,2.5,-0.128,0.4550561797752809,-0.128,[0.    0.648 1.   ],[0.    0.776 1.   ],2,3
143,2.5,0.032,0.5344827586206896,0.032,[0.    0.248 1.   ],[0.    0.216 1.   ],3,3
144,2.5,-0.08800000000000002,0.45132743362831856,-0.08800000000000002,[0.    0.408 1.   ],[0.    0.496 1.   ],4,3
145,2.5,-0.016000000000000014,0.4927536231884058,-0.016000000000000014,[0.    0.544 1.   ],[0.   0.56 1.  ],5,3
146,2.5,0.04799999999999999,0.5405405405405406,0.04799999999999999,[0.   0.32 1.  ],[0.    0.272 1.   ],6,3
147,2.5,0.03200000000000003,0.5126582278481012,0.03200000000000003,[0.    0.648 1.   ],[0.    0.616 1.   ],7,3
148,2.5,-0.10399999999999998,0.45038167938931295,-0.10399999999999998,[0.    0.472 1.   ],[0.    0.576 1.   ],8,3
149,2.5,-0.008000000000000007,0.49693251533742333,-0.008000000000000007,[0.    0.648 1.   ],[0.    0.656 1.   ],9,3
150,3.0,0.08800000000000002,0.5523809523809524,0.08800000000000002,[0.    0.464 1.   ],[0.    0.376 1.   ],0,3
151,3.0,-0.048000000000000015,0.4482758620689655,-0.048000000000000015,[0.    0.208 1.   ],[0.    0.256 1.   ],1,3
152,3.0,-0.12,0.45614035087719296,-0.12,[0.    0.624 1.   ],[0.    0.744 1.   ],2,3
153,3.0,0.016000000000000014,0.5060240963855421,0.016000000000000014,[0.    0.672 1.   ],[0.    0.656 1.   ],3,3
154,3.0,-0.07199999999999995,0.4748603351955307,-0.07199999999999995,[0.   0.68 1.  ],[0.    0.752 1.   ],4,3
155,3.0,0.02400000000000002,0.5272727272727272,0.02400000000000002,[0.    0.232 1.   ],[0.    0.208 1.   ],5,3
156,3.0,-0.05599999999999994,0.4797687861271676,-0.05599999999999994,[0.    0.664 1.   ],[0.   0.72 1.  ],6,3
157,3.0,-0.04800000000000004,0.48125,-0.04800000000000004,[0.    0.616 1.   ],[0.    0.664 1.   ],7,3
158,3.0,0.05600000000000005,0.5275590551181102,0.05600000000000005,[0.    0.536 1.   ],[0.   0.48 1.  ],8,3
159,3.0,0.03199999999999992,0.5117647058823529,0.03199999999999992,[0.    0.696 1.   ],[0.    0.664 1.   ],9,3
160,3.5,0.11999999999999994,0.5581395348837209,0.11999999999999994,[0.    0.576 1.   ],[0.    0.456 1.   ],0,3
161,3.5,0.02400000000000002,0.5099337748344371,0.02400000000000002,[0.    0.616 1.   ],[0.    0.592 1.   ],1,3
162,3.5,0.03200000000000003,0.5131578947368421,0.03200000000000003,[0.    0.624 1.   ],[0.    0.592 1.   ],2,3
163,3.5,-0.03200000000000003,0.484375,-0.03200000000000003,[0.    0.496 1.   ],[0.    0.528 1.   ],3,3
164,3.5,-0.06400000000000003,0.43548387096774194,-0.06400000000000003,[0.    0.216 1.   ],[0.   0.28 1.  ],4,3
165,3.5,0.02400000000000002,0.50920245398773,0.02400000000000002,[0.    0.664 1.   ],[0.   0.64 1.  ],5,3
166,3.5,0.09599999999999997,0.5535714285714286,0.09599999999999997,[0.    0.496 1.   ],[0.  0.4 1. ],6,3
167,3.5,0.07200000000000006,0.5298013245033113,0.07200000000000006,[0.   0.64 1.  ],[0.    0.568 1.   ],7,3
168,3.5,-0.06399999999999995,0.4759036144578313,-0.06399999999999995,[0.    0.632 1.   ],[0.    0.696 1.   ],8,3
169,3.5,0.02400000000000002,0.5194805194805194,0.02400000000000002,[0.   0.32 1.  ],[0.    0.296 1.   ],9,3
170,5.0,0.016000000000000014,0.5096153846153846,0.016000000000000014,[0.    0.424 1.   ],[0.    0.408 1.   ],0,3
171,5.0,0.007999999999999952,0.5042735042735043,0.007999999999999952,[0.    0.472 1.   ],[0.    0.464 1.   ],1,3
172,5.0,-0.007999999999999993,0.48,-0.007999999999999993,[0.    0.096 1.   ],[0.    0.104 1.   ],2,3
173,5.0,-0.09599999999999997,0.4583333333333333,-0.09599999999999997,[0.    0.528 1.   ],[0.    0.624 1.   ],3,3
174,5.0,0.03200000000000003,0.5123456790123457,0.03200000000000003,[0.    0.664 1.   ],[0.    0.632 1.   ],4,3
175,5.0,0.008000000000000007,0.5033557046979866,0.008000000000000007,[0.  0.6 1. ],[0.    0.592 1.   ],5,3
176,5.0,0.0,0.5,0.0,[0.   0.68 1.  ],[0.   0.68 1.  ],6,3
177,5.0,-0.10400000000000001,0.40298507462686567,-0.10400000000000001,[0.    0.216 1.   ],[0.   0.32 1.  ],7,3
178,5.0,0.04799999999999993,0.5205479452054794,0.04799999999999993,[0.    0.608 1.   ],[0.   0.56 1.  ],8,3
179,5.0,0.03200000000000003,0.5120481927710844,0.03200000000000003,[0.   0.68 1.  ],[0.    0.648 1.   ],9,3
180,7.0,-0.11999999999999997,0.3972602739726027,-0.11999999999999997,[0.    0.232 1.   ],[0.    0.352 1.   ],0,3
181,7.0,0.008000000000000007,0.5031847133757962,0.008000000000000007,[0.    0.632 1.   ],[0.    0.624 1.   ],1,3
182,7.0,0.0,0.5,0.0,[0.    0.544 1.   ],[0.    0.544 1.   ],2,3
183,7.0,-0.016000000000000014,0.49107142857142855,-0.016000000000000014,[0.   0.44 1.  ],[0.    0.456 1.   ],3,3
184,7.0,0.008000000000000007,0.5037037037037037,0.008000000000000007,[0.    0.544 1.   ],[0.    0.536 1.   ],4,3
185,7.0,0.02400000000000002,0.5103448275862069,0.02400000000000002,[0.    0.592 1.   ],[0.    0.568 1.   ],5,3
186,7.0,-0.10400000000000004,0.448,-0.10400000000000004,[0.    0.448 1.   ],[0.    0.552 1.   ],6,3
187,7.0,0.016000000000000014,0.5074626865671642,0.016000000000000014,[0.    0.544 1.   ],[0.    0.528 1.   ],7,3
188,7.0,-0.04800000000000004,0.48125,-0.04800000000000004,[0.    0.616 1.   ],[0.    0.664 1.   ],8,3
189,7.0,0.04800000000000004,0.52,0.04800000000000004,[0.    0.624 1.   ],[0.    0.576 1.   ],9,3
190,9.0,-0.016000000000000014,0.4921875,-0.016000000000000014,[0.    0.504 1.   ],[0.   0.52 1.  ],0,3
191,9.0,0.05600000000000005,0.5222929936305732,0.05600000000000005,[0.    0.656 1.   ],[0.  0.6 1. ],1,3
192,9.0,-0.05600000000000005,0.4768211920529801,-0.05600000000000005,[0.    0.576 1.   ],[0.    0.632 1.   ],2,3
193,9.0,0.04799999999999999,0.5306122448979592,0.04799999999999999,[0.    0.416 1.   ],[0.    0.368 1.   ],3,3
194,9.0,-0.016000000000000014,0.49382716049382713,-0.016000000000000014,[0.   0.64 1.  ],[0.    0.656 1.   ],4,3
195,9.0,-0.03200000000000003,0.4811320754716981,-0.03200000000000003,[0.    0.408 1.   ],[0.   0.44 1.  ],5,3
196,9.0,0.064,0.5476190476190477,0.064,[0.    0.368 1.   ],[0.    0.304 1.   ],6,3
197,9.0,-0.02400000000000002,0.4899328859060403,-0.02400000000000002,[0.    0.584 1.   ],[0.    0.608 1.   ],7,3
198,9.0,0.040000000000000036,0.5384615384615384,0.040000000000000036,[0.   0.28 1.  ],[0.   0.24 1.  ],8,3
199,9.0,-0.128,0.44936708860759494,-0.128,[0.    0.568 1.   ],[0.    0.696 1.   ],9,3
