,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
29,1.5,0.048000000000000015,0.5517241379310345,0.048000000000000015,[0.    0.256 1.   ],[0.    0.208 1.   ],9,2
30,2.0,0.007999999999999993,0.52,0.007999999999999993,[0.    0.104 1.   ],[0.    0.096 1.   ],0,2
31,2.0,0.064,0.5487804878048781,0.064,[0.   0.36 1.  ],[0.    0.296 1.   ],1,2
32,2.0,0.05600000000000002,0.5555555555555556,0.05600000000000002,[0.   0.28 1.  ],[0.    0.224 1.   ],2,2
33,2.0,-0.02400000000000002,0.47692307692307695,-0.02400000000000002,[0.    0.248 1.   ],[0.    0.272 1.   ],3,2
34,2.0,-0.04799999999999999,0.4625,-0.04799999999999999,[0.    0.296 1.   ],[0.    0.344 1.   ],4,2
35,2.0,-0.032,0.45454545454545453,-0.032,[0.   0.16 1.  ],[0.    0.192 1.   ],5,2
36,2.0,-0.064,0.41304347826086957,-0.064,[0.    0.152 1.   ],[0.    0.216 1.   ],6,2
37,2.0,-0.055999999999999994,0.4222222222222222,-0.055999999999999994,[0.    0.152 1.   ],[0.    0.208 1.   ],7,2
38,2.0,0.015999999999999986,0.5172413793103449,0.015999999999999986,[0.   0.24 1.  ],[0.    0.224 1.   ],8,2
39,2.0,-0.064,0.45,-0.064,[0.    0.288 1.   ],[0.    0.352 1.   ],9,2
40,2.5,0.015999999999999986,0.5238095238095238,0.015999999999999986,[0.    0.176 1.   ],[0.   0.16 1.  ],0,2
41,2.5,0.040000000000000036,0.5229357798165137,0.040000000000000036,[0.    0.456 1.   ],[0.    0.416 1.   ],1,2
42,2.5,0.07200000000000001,0.5957446808510638,0.07200000000000001,[0.    0.224 1.   ],[0.    0.152 1.   ],2,2
43,2.5,-0.055999999999999994,0.4588235294117647,-0.055999999999999994,[0.    0.312 1.   ],[0.    0.368 1.   ],3,2
44,2.5,0.039999999999999994,0.5757575757575758,0.039999999999999994,[0.    0.152 1.   ],[0.    0.112 1.   ],4,2
45,2.5,0.064,0.5416666666666666,0.064,[0.    0.416 1.   ],[0.    0.352 1.   ],5,2
46,2.5,-0.07200000000000001,0.43478260869565216,-0.07200000000000001,[0.   0.24 1.  ],[0.    0.312 1.   ],6,2
47,2.5,-0.096,0.38,-0.096,[0.    0.152 1.   ],[0.    0.248 1.   ],7,2
48,2.5,0.12,0.6153846153846154,0.12,[0.   0.32 1.  ],[0.  0.2 1. ],8,2
49,2.5,0.0,0.5,0.0,[0.  0.2 1. ],[0.  0.2 1. ],9,2
50,3.0,-0.04799999999999999,0.4634146341463415,-0.04799999999999999,[0.    0.304 1.   ],[0.    0.352 1.   ],0,2
51,3.0,0.136,0.5825242718446602,0.136,[0.   0.48 1.  ],[0.    0.344 1.   ],1,2
52,3.0,0.0,0.5,0.0,[0.   0.24 1.  ],[0.   0.24 1.  ],2,2
53,3.0,0.04000000000000001,0.543859649122807,0.04000000000000001,[0.    0.248 1.   ],[0.    0.208 1.   ],3,2
54,3.0,-0.008000000000000007,0.4927536231884058,-0.008000000000000007,[0.    0.272 1.   ],[0.   0.28 1.  ],4,2
55,3.0,-0.03200000000000003,0.4777777777777778,-0.03200000000000003,[0.    0.344 1.   ],[0.    0.376 1.   ],5,2
56,3.0,-0.07999999999999996,0.4342105263157895,-0.07999999999999996,[0.    0.264 1.   ],[0.    0.344 1.   ],6,2
57,3.0,-0.023999999999999966,0.4823529411764706,-0.023999999999999966,[0.    0.328 1.   ],[0.    0.352 1.   ],7,2
58,3.0,0.023999999999999994,0.5263157894736842,0.023999999999999994,[0.   0.24 1.  ],[0.    0.216 1.   ],8,2
59,3.0,-0.008000000000000007,0.4935064935064935,-0.008000000000000007,[0.    0.304 1.   ],[0.    0.312 1.   ],9,2
60,3.5,0.016000000000000014,0.5092592592592593,0.016000000000000014,[0.   0.44 1.  ],[0.    0.424 1.   ],0,2
61,3.5,0.03999999999999998,0.5242718446601942,0.03999999999999998,[0.    0.432 1.   ],[0.    0.392 1.   ],1,2
62,3.5,0.09599999999999997,0.573170731707317,0.09599999999999997,[0.    0.376 1.   ],[0.   0.28 1.  ],2,2
63,3.5,-0.02400000000000002,0.4727272727272727,-0.02400000000000002,[0.    0.208 1.   ],[0.    0.232 1.   ],3,2
64,3.5,0.11199999999999999,0.6521739130434783,0.11199999999999999,[0.   0.24 1.  ],[0.    0.128 1.   ],4,2
65,3.5,-0.10399999999999998,0.4424778761061947,-0.10399999999999998,[0.  0.4 1. ],[0.    0.504 1.   ],5,2
66,3.5,-0.055999999999999994,0.44776119402985076,-0.055999999999999994,[0.   0.24 1.  ],[0.    0.296 1.   ],6,2
67,3.5,-0.008000000000000007,0.4939759036144578,-0.008000000000000007,[0.    0.328 1.   ],[0.    0.336 1.   ],7,2
68,3.5,-0.008000000000000007,0.49523809523809526,-0.008000000000000007,[0.    0.416 1.   ],[0.    0.424 1.   ],8,2
69,3.5,0.0,0.5,0.0,[0.    0.264 1.   ],[0.    0.264 1.   ],9,2
70,5.0,0.136,0.5894736842105263,0.136,[0.    0.448 1.   ],[0.    0.312 1.   ],0,2
71,5.0,-0.064,0.4649122807017544,-0.064,[0.    0.424 1.   ],[0.    0.488 1.   ],1,2
72,5.0,0.008000000000000007,0.5068493150684932,0.008000000000000007,[0.    0.296 1.   ],[0.    0.288 1.   ],2,2
73,5.0,-0.04799999999999999,0.47368421052631576,-0.04799999999999999,[0.    0.432 1.   ],[0.   0.48 1.  ],3,2
74,5.0,0.055999999999999994,0.5411764705882353,0.055999999999999994,[0.    0.368 1.   ],[0.    0.312 1.   ],4,2
75,5.0,-0.08800000000000002,0.453781512605042,-0.08800000000000002,[0.    0.432 1.   ],[0.   0.52 1.  ],5,2
76,5.0,0.040000000000000036,0.52,0.040000000000000036,[0.   0.52 1.  ],[0.   0.48 1.  ],6,2
77,5.0,0.02400000000000002,0.5142857142857142,0.02400000000000002,[0.    0.432 1.   ],[0.    0.408 1.   ],7,2
78,5.0,0.03199999999999997,0.5285714285714286,0.03199999999999997,[0.    0.296 1.   ],[0.    0.264 1.   ],8,2
79,5.0,0.04799999999999999,0.5340909090909091,0.04799999999999999,[0.    0.376 1.   ],[0.    0.328 1.   ],9,2
80,7.0,0.008000000000000007,0.5041322314049587,0.008000000000000007,[0.    0.488 1.   ],[0.   0.48 1.  ],0,2
81,7.0,0.064,0.54,0.064,[0.    0.432 1.   ],[0.    0.368 1.   ],1,2
82,7.0,-0.016000000000000014,0.4927536231884058,-0.016000000000000014,[0.    0.544 1.   ],[0.   0.56 1.  ],2,2
83,7.0,0.03999999999999998,0.5342465753424658,0.03999999999999998,[0.    0.312 1.   ],[0.    0.272 1.   ],3,2
84,7.0,-0.02400000000000002,0.4896551724137931,-0.02400000000000002,[0.    0.568 1.   ],[0.    0.592 1.   ],4,2
85,7.0,0.007999999999999952,0.504950495049505,0.007999999999999952,[0.    0.408 1.   ],[0.  0.4 1. ],5,2
86,7.0,0.10400000000000004,0.5764705882352941,0.10400000000000004,[0.    0.392 1.   ],[0.    0.288 1.   ],6,2
87,7.0,0.152,0.6338028169014085,0.152,[0.   0.36 1.  ],[0.    0.208 1.   ],7,2
88,7.0,0.06400000000000006,0.53125,0.06400000000000006,[0.    0.544 1.   ],[0.   0.48 1.  ],8,2
89,7.0,0.055999999999999994,0.5289256198347108,0.055999999999999994,[0.    0.512 1.   ],[0.    0.456 1.   ],9,2
90,9.0,-0.055999999999999994,0.4715447154471545,-0.055999999999999994,[0.    0.464 1.   ],[0.   0.52 1.  ],0,2
91,9.0,-0.08799999999999997,0.4485981308411215,-0.08799999999999997,[0.    0.384 1.   ],[0.    0.472 1.   ],1,2
92,9.0,0.03199999999999997,0.5277777777777778,0.03199999999999997,[0.    0.304 1.   ],[0.    0.272 1.   ],2,2
93,9.0,0.008000000000000007,0.5046728971962616,0.008000000000000007,[0.    0.432 1.   ],[0.    0.424 1.   ],3,2
94,9.0,0.03999999999999998,0.5333333333333333,0.03999999999999998,[0.   0.32 1.  ],[0.   0.28 1.  ],4,2
95,9.0,0.06399999999999995,0.5298507462686567,0.06399999999999995,[0.    0.568 1.   ],[0.    0.504 1.   ],5,2
96,9.0,0.008000000000000007,0.5037037037037037,0.008000000000000007,[0.    0.544 1.   ],[0.    0.536 1.   ],6,2
97,9.0,-0.08000000000000002,0.4576271186440678,-0.08000000000000002,[0.    0.432 1.   ],[0.    0.512 1.   ],7,2
98,9.0,0.016000000000000014,0.5080645161290323,0.016000000000000014,[0.    0.504 1.   ],[0.    0.488 1.   ],8,2
99,9.0,0.10400000000000004,0.5511811023622047,0.10400000000000004,[0.   0.56 1.  ],[0.    0.456 1.   ],9,2
100,0.5,-0.008000000000000007,0.4931506849315068,-0.008000000000000007,[0.    0.288 1.   ],[0.    0.296 1.   ],0,3
101,0.5,0.008000000000000007,0.5263157894736842,0.008000000000000007,[0.   0.08 1.  ],[0.    0.072 1.   ],1,3
102,0.5,0.0,0.5,0.0,[0.   0.04 1.  ],[0.   0.04 1.  ],2,3
103,0.5,-0.008,0.42857142857142855,-0.008,[0.    0.024 1.   ],[0.    0.032 1.   ],3,3
104,0.5,-0.016000000000000014,0.46875,-0.016000000000000014,[0.   0.12 1.  ],[0.    0.136 1.   ],4,3
105,0.5,0.008,0.6666666666666666,0.008,[0.    0.016 1.   ],[0.    0.008 1.   ],5,3
106,0.5,-0.016,0.0,-0.016,[0. 0. 1.],[0.    0.016 1.   ],6,3
107,0.5,-0.02400000000000002,0.46153846153846156,-0.02400000000000002,[0.    0.144 1.   ],[0.    0.168 1.   ],7,3
108,0.5,-0.016,0.25,-0.016,[0.    0.008 1.   ],[0.    0.024 1.   ],8,3
109,0.5,0.0,0.5,0.0,[0.    0.016 1.   ],[0.    0.016 1.   ],9,3
110,1.0,0.016000000000000014,0.5217391304347826,0.016000000000000014,[0.    0.192 1.   ],[0.    0.176 1.   ],0,3
111,1.0,0.0,0.0,-1.0,[0. 1.],[0. 1.],1,3
112,1.0,0.023999999999999994,0.5306122448979592,0.023999999999999994,[0.    0.208 1.   ],[0.    0.184 1.   ],2,3
113,1.0,0.007999999999999993,0.5294117647058824,0.007999999999999993,[0.    0.072 1.   ],[0.    0.064 1.   ],3,3
114,1.0,0.136,0.7428571428571429,0.136,[0.    0.208 1.   ],[0.    0.072 1.   ],4,3
115,1.0,-0.016,0.45454545454545453,-0.016,[0.   0.08 1.  ],[0.    0.096 1.   ],5,3
116,1.0,0.032,0.8333333333333334,0.032,[0.   0.04 1.  ],[0.    0.008 1.   ],6,3
117,1.0,0.024,0.8,0.024,[0.    0.032 1.   ],[0.    0.008 1.   ],7,3
118,1.0,-0.008000000000000007,0.49056603773584906,-0.008000000000000007,[0.    0.208 1.   ],[0.    0.216 1.   ],8,3
119,1.0,0.07999999999999999,0.6,0.07999999999999999,[0.   0.24 1.  ],[0.   0.16 1.  ],9,3
120,1.5,0.04799999999999999,0.5625,0.04799999999999999,[0.    0.216 1.   ],[0.    0.168 1.   ],0,3
121,1.5,0.016,0.55,0.016,[0.    0.088 1.   ],[0.    0.072 1.   ],1,3
122,1.5,0.06400000000000002,0.6176470588235294,0.06400000000000002,[0.    0.168 1.   ],[0.    0.104 1.   ],2,3
123,1.5,0.048,1.0,0.048,[0.    0.048 1.   ],[0. 0. 1.],3,3
124,1.5,0.016,0.6666666666666666,0.016,[0.    0.032 1.   ],[0.    0.016 1.   ],4,3
125,1.5,0.007999999999999993,0.5172413793103449,0.007999999999999993,[0.   0.12 1.  ],[0.    0.112 1.   ],5,3
126,1.5,0.08800000000000002,0.5964912280701754,0.08800000000000002,[0.    0.272 1.   ],[0.    0.184 1.   ],6,3
127,1.5,0.048,0.5882352941176471,0.048,[0.   0.16 1.  ],[0.    0.112 1.   ],7,3
128,1.5,0.0,0.5,0.0,[0.   0.04 1.  ],[0.   0.04 1.  ],8,3
129,1.5,0.016,0.6,0.016,[0.    0.048 1.   ],[0.    0.032 1.   ],9,3
130,2.0,0.032,0.5555555555555556,0.032,[0.   0.16 1.  ],[0.    0.128 1.   ],0,3
131,2.0,-0.016000000000000014,0.47368421052631576,-0.016000000000000014,[0.    0.144 1.   ],[0.   0.16 1.  ],1,3
132,2.0,0.008000000000000007,0.5217391304347826,0.008000000000000007,[0.    0.096 1.   ],[0.    0.088 1.   ],2,3
133,2.0,-0.05600000000000001,0.37037037037037035,-0.05600000000000001,[0.   0.08 1.  ],[0.    0.136 1.   ],3,3
134,2.0,0.016,0.6,0.016,[0.    0.048 1.   ],[0.    0.032 1.   ],4,3
135,2.0,0.008000000000000007,0.5087719298245614,0.008000000000000007,[0.    0.232 1.   ],[0.    0.224 1.   ],5,3
136,2.0,-0.032,0.25,-0.032,[0.    0.016 1.   ],[0.    0.048 1.   ],6,3
137,2.0,-0.016,0.25,-0.016,[0.    0.008 1.   ],[0.    0.024 1.   ],7,3
138,2.0,0.055999999999999994,0.5507246376811594,0.055999999999999994,[0.    0.304 1.   ],[0.    0.248 1.   ],8,3
139,2.0,0.023999999999999994,0.5365853658536586,0.023999999999999994,[0.    0.176 1.   ],[0.    0.152 1.   ],9,3
140,2.5,0.10400000000000001,0.6857142857142857,0.10400000000000001,[0.    0.192 1.   ],[0.    0.088 1.   ],0,3
141,2.5,0.05600000000000002,0.5686274509803921,0.05600000000000002,[0.    0.232 1.   ],[0.    0.176 1.   ],1,3
142,2.5,0.07199999999999998,0.6046511627906976,0.07199999999999998,[0.    0.208 1.   ],[0.    0.136 1.   ],2,3
143,2.5,0.016000000000000014,0.5263157894736842,0.016000000000000014,[0.   0.16 1.  ],[0.    0.144 1.   ],3,3
144,2.5,-0.016,0.375,-0.016,[0.    0.024 1.   ],[0.   0.04 1.  ],4,3
145,2.5,0.0,0.5,0.0,[0.    0.072 1.   ],[0.    0.072 1.   ],5,3
146,2.5,-0.07200000000000001,0.3902439024390244,-0.07200000000000001,[0.    0.128 1.   ],[0.  0.2 1. ],6,3
147,2.5,-0.008,0.4,-0.008,[0.    0.016 1.   ],[0.    0.024 1.   ],7,3
148,2.5,-0.016000000000000014,0.47368421052631576,-0.016000000000000014,[0.    0.144 1.   ],[0.   0.16 1.  ],8,3
149,2.5,0.032,0.5434782608695652,0.032,[0.  0.2 1. ],[0.    0.168 1.   ],9,3
150,3.0,-0.04799999999999999,0.4,-0.04799999999999999,[0.    0.096 1.   ],[0.    0.144 1.   ],0,3
151,3.0,0.06399999999999999,0.6428571428571429,0.06399999999999999,[0.    0.144 1.   ],[0.   0.08 1.  ],1,3
152,3.0,-0.00799999999999998,0.4883720930232558,-0.00799999999999998,[0.    0.168 1.   ],[0.    0.176 1.   ],2,3
153,3.0,-0.064,0.3,-0.064,[0.    0.048 1.   ],[0.    0.112 1.   ],3,3
154,3.0,0.0,0.5,0.0,[0.    0.016 1.   ],[0.    0.016 1.   ],4,3
155,3.0,-0.048000000000000015,0.44,-0.048000000000000015,[0.    0.176 1.   ],[0.    0.224 1.   ],5,3
156,3.0,0.08799999999999997,0.5901639344262295,0.08799999999999997,[0.    0.288 1.   ],[0.  0.2 1. ],6,3
157,3.0,0.055999999999999994,0.574468085106383,0.055999999999999994,[0.    0.216 1.   ],[0.   0.16 1.  ],7,3
158,3.0,0.024,0.6666666666666666,0.024,[0.    0.048 1.   ],[0.    0.024 1.   ],8,3
159,3.0,0.064,0.5869565217391305,0.064,[0.    0.216 1.   ],[0.    0.152 1.   ],9,3
160,3.5,0.0,0.5,0.0,[0.    0.304 1.   ],[0.    0.304 1.   ],0,3
161,3.5,0.055999999999999994,0.5945945945945946,0.055999999999999994,[0.    0.176 1.   ],[0.   0.12 1.  ],1,3
162,3.5,0.007999999999999993,0.5172413793103449,0.007999999999999993,[0.   0.12 1.  ],[0.    0.112 1.   ],2,3
163,3.5,0.048,0.6363636363636364,0.048,[0.    0.112 1.   ],[0.    0.064 1.   ],3,3
164,3.5,-0.007999999999999993,0.47058823529411764,-0.007999999999999993,[0.    0.064 1.   ],[0.    0.072 1.   ],4,3
165,3.5,0.016,0.5454545454545454,0.016,[0.    0.096 1.   ],[0.   0.08 1.  ],5,3
166,3.5,-0.07200000000000001,0.3902439024390244,-0.07200000000000001,[0.    0.128 1.   ],[0.  0.2 1. ],6,3
167,3.5,0.04799999999999999,0.575,0.04799999999999999,[0.    0.184 1.   ],[0.    0.136 1.   ],7,3
168,3.5,0.08000000000000002,0.65625,0.08000000000000002,[0.    0.168 1.   ],[0.    0.088 1.   ],8,3
169,3.5,0.032,0.5833333333333334,0.032,[0.    0.112 1.   ],[0.   0.08 1.  ],9,3
170,5.0,-0.008000000000000007,0.48936170212765956,-0.008000000000000007,[0.    0.184 1.   ],[0.    0.192 1.   ],0,3
171,5.0,0.04000000000000001,0.5490196078431373,0.04000000000000001,[0.    0.224 1.   ],[0.    0.184 1.   ],1,3
172,5.0,0.0,0.5,0.0,[0.    0.248 1.   ],[0.    0.248 1.   ],2,3
173,5.0,-0.07200000000000001,0.42105263157894735,-0.07200000000000001,[0.    0.192 1.   ],[0.    0.264 1.   ],3,3
174,5.0,-0.016000000000000014,0.4838709677419355,-0.016000000000000014,[0.   0.24 1.  ],[0.    0.256 1.   ],4,3
175,5.0,-0.08000000000000002,0.4074074074074074,-0.08000000000000002,[0.    0.176 1.   ],[0.    0.256 1.   ],5,3
176,5.0,-0.03999999999999998,0.45454545454545453,-0.03999999999999998,[0.  0.2 1. ],[0.   0.24 1.  ],6,3
177,5.0,-0.08000000000000002,0.34375,-0.08000000000000002,[0.    0.088 1.   ],[0.    0.168 1.   ],7,3
178,5.0,0.07199999999999998,0.6046511627906976,0.07199999999999998,[0.    0.208 1.   ],[0.    0.136 1.   ],8,3
179,5.0,-0.008000000000000007,0.4927536231884058,-0.008000000000000007,[0.    0.272 1.   ],[0.   0.28 1.  ],9,3
180,7.0,0.088,0.6122448979591837,0.088,[0.   0.24 1.  ],[0.    0.152 1.   ],0,3
181,7.0,0.015999999999999986,0.5192307692307693,0.015999999999999986,[0.    0.216 1.   ],[0.  0.2 1. ],1,3
182,7.0,-0.04799999999999999,0.45588235294117646,-0.04799999999999999,[0.    0.248 1.   ],[0.    0.296 1.   ],2,3
183,7.0,-0.016000000000000014,0.4864864864864865,-0.016000000000000014,[0.    0.288 1.   ],[0.    0.304 1.   ],3,3
184,7.0,0.04799999999999999,0.5357142857142857,0.04799999999999999,[0.   0.36 1.  ],[0.    0.312 1.   ],4,3
185,7.0,0.008000000000000007,0.5072463768115942,0.008000000000000007,[0.   0.28 1.  ],[0.    0.272 1.   ],5,3
186,7.0,0.008000000000000007,0.5094339622641509,0.008000000000000007,[0.    0.216 1.   ],[0.    0.208 1.   ],6,3
187,7.0,0.088,0.582089552238806,0.088,[0.    0.312 1.   ],[0.    0.224 1.   ],7,3
188,7.0,-0.04000000000000001,0.42857142857142855,-0.04000000000000001,[0.   0.12 1.  ],[0.   0.16 1.  ],8,3
189,7.0,0.064,0.6,0.064,[0.    0.192 1.   ],[0.    0.128 1.   ],9,3
190,9.0,-0.00799999999999998,0.49019607843137253,-0.00799999999999998,[0.  0.2 1. ],[0.    0.208 1.   ],0,3
191,9.0,0.01599999999999996,0.5142857142857142,0.01599999999999996,[0.    0.288 1.   ],[0.    0.272 1.   ],1,3
192,9.0,0.09599999999999997,0.6,0.09599999999999997,[0.    0.288 1.   ],[0.    0.192 1.   ],2,3
193,9.0,0.01599999999999996,0.5138888888888888,0.01599999999999996,[0.    0.296 1.   ],[0.   0.28 1.  ],3,3
194,9.0,-0.00799999999999998,0.4883720930232558,-0.00799999999999998,[0.    0.168 1.   ],[0.    0.176 1.   ],4,3
195,9.0,0.055999999999999994,0.5432098765432098,0.055999999999999994,[0.    0.352 1.   ],[0.    0.296 1.   ],5,3
196,9.0,0.015999999999999986,0.5166666666666667,0.015999999999999986,[0.    0.248 1.   ],[0.    0.232 1.   ],6,3
197,9.0,-0.02400000000000002,0.48,-0.02400000000000002,[0.    0.288 1.   ],[0.    0.312 1.   ],7,3
198,9.0,-0.008000000000000007,0.48717948717948717,-0.008000000000000007,[0.    0.152 1.   ],[0.   0.16 1.  ],8,3
199,9.0,-0.02400000000000002,0.46808510638297873,-0.02400000000000002,[0.    0.176 1.   ],[0.  0.2 1. ],9,3
