,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
44,2.0,0.7120000000000001,0.8156028368794326,[0.   0.92 1.  ],[0.    0.208 1.   ],4,2
45,2.0,0.768,0.8478260869565217,[0.    0.936 1.   ],[0.    0.168 1.   ],5,2
46,2.0,0.64,0.7666666666666666,[0.   0.92 1.  ],[0.   0.28 1.  ],6,2
47,2.0,0.664,0.7943262411347517,[0.    0.896 1.   ],[0.    0.232 1.   ],7,2
48,2.0,0.696,0.7770700636942675,[0.    0.976 1.   ],[0.   0.28 1.  ],8,2
49,2.0,0.7040000000000001,0.8142857142857143,[0.    0.912 1.   ],[0.    0.208 1.   ],9,2
50,2.5,0.768,0.8200000000000001,[0.    0.984 1.   ],[0.    0.216 1.   ],0,2
51,2.5,0.664,0.802919708029197,[0.   0.88 1.  ],[0.    0.216 1.   ],1,2
52,2.5,0.696,0.7919463087248322,[0.    0.944 1.   ],[0.    0.248 1.   ],2,2
53,2.5,0.688,0.7792207792207791,[0.   0.96 1.  ],[0.    0.272 1.   ],3,2
54,2.5,0.712,0.8027210884353742,[0.    0.944 1.   ],[0.    0.232 1.   ],4,2
55,2.5,0.744,0.8120805369127517,[0.    0.968 1.   ],[0.    0.224 1.   ],5,2
56,2.5,0.6719999999999999,0.7727272727272727,[0.    0.952 1.   ],[0.   0.28 1.  ],6,2
57,2.5,0.6399999999999999,0.7531645569620252,[0.    0.952 1.   ],[0.    0.312 1.   ],7,2
58,2.5,0.752,0.8357142857142856,[0.    0.936 1.   ],[0.    0.184 1.   ],8,2
59,2.5,0.6960000000000001,0.7999999999999999,[0.    0.928 1.   ],[0.    0.232 1.   ],9,2
60,3.0,0.688,0.7866666666666666,[0.    0.944 1.   ],[0.    0.256 1.   ],0,2
61,3.0,0.712,0.7908496732026143,[0.    0.968 1.   ],[0.    0.256 1.   ],1,2
62,3.0,0.728,0.8053691275167786,[0.   0.96 1.  ],[0.    0.232 1.   ],2,2
63,3.0,0.7120000000000001,0.8111888111888111,[0.    0.928 1.   ],[0.    0.216 1.   ],3,2
64,3.0,0.5760000000000001,0.725,[0.    0.928 1.   ],[0.    0.352 1.   ],4,2
65,3.0,0.744,0.8163265306122449,[0.   0.96 1.  ],[0.    0.216 1.   ],5,2
66,3.0,0.6719999999999999,0.7763157894736842,[0.    0.944 1.   ],[0.    0.272 1.   ],6,2
67,3.0,0.616,0.776978417266187,[0.    0.864 1.   ],[0.    0.248 1.   ],7,2
68,3.0,0.696,0.7919463087248322,[0.    0.944 1.   ],[0.    0.248 1.   ],8,2
69,3.0,0.5920000000000001,0.7466666666666667,[0.    0.896 1.   ],[0.    0.304 1.   ],9,2
70,3.5,0.6319999999999999,0.751592356687898,[0.    0.944 1.   ],[0.    0.312 1.   ],0,2
71,3.5,0.6799999999999999,0.7814569536423841,[0.    0.944 1.   ],[0.    0.264 1.   ],1,2
72,3.5,0.6160000000000001,0.7549668874172186,[0.    0.912 1.   ],[0.    0.296 1.   ],2,2
73,3.5,0.712,0.7986577181208053,[0.    0.952 1.   ],[0.   0.24 1.  ],3,2
74,3.5,0.656,0.7971014492753623,[0.   0.88 1.  ],[0.    0.224 1.   ],4,2
75,3.5,0.656,0.769736842105263,[0.    0.936 1.   ],[0.   0.28 1.  ],5,2
76,3.5,0.68,0.8102189781021897,[0.    0.888 1.   ],[0.    0.208 1.   ],6,2
77,3.5,0.656,0.777027027027027,[0.   0.92 1.  ],[0.    0.264 1.   ],7,2
78,3.5,0.688,0.7866666666666666,[0.    0.944 1.   ],[0.    0.256 1.   ],8,2
79,3.5,0.68,0.801418439716312,[0.    0.904 1.   ],[0.    0.224 1.   ],9,2
80,5.0,0.752,0.826388888888889,[0.    0.952 1.   ],[0.  0.2 1. ],0,2
81,5.0,0.6240000000000001,0.76,[0.    0.912 1.   ],[0.    0.288 1.   ],1,2
82,5.0,0.712,0.8027210884353742,[0.    0.944 1.   ],[0.    0.232 1.   ],2,2
83,5.0,0.552,0.7254901960784313,[0.    0.888 1.   ],[0.    0.336 1.   ],3,2
84,5.0,0.744,0.8251748251748252,[0.    0.944 1.   ],[0.  0.2 1. ],4,2
85,5.0,0.536,0.703030303030303,[0.    0.928 1.   ],[0.    0.392 1.   ],5,2
86,5.0,0.5680000000000001,0.7232704402515724,[0.   0.92 1.  ],[0.    0.352 1.   ],6,2
87,5.0,0.672,0.7799999999999999,[0.    0.936 1.   ],[0.    0.264 1.   ],7,2
88,5.0,0.736,0.8194444444444444,[0.    0.944 1.   ],[0.    0.208 1.   ],8,2
89,5.0,0.664,0.782312925170068,[0.   0.92 1.  ],[0.    0.256 1.   ],9,2
90,7.0,0.6320000000000001,0.7548387096774194,[0.    0.936 1.   ],[0.    0.304 1.   ],0,2
91,7.0,0.648,0.7682119205298013,[0.    0.928 1.   ],[0.   0.28 1.  ],1,2
92,7.0,0.648,0.7718120805369126,[0.   0.92 1.  ],[0.    0.272 1.   ],2,2
93,7.0,0.696,0.8175182481751825,[0.    0.896 1.   ],[0.  0.2 1. ],3,2
94,7.0,0.744,0.8297872340425532,[0.    0.936 1.   ],[0.    0.192 1.   ],4,2
95,7.0,0.5760000000000001,0.725,[0.    0.928 1.   ],[0.    0.352 1.   ],5,2
96,7.0,0.656,0.7808219178082191,[0.    0.912 1.   ],[0.    0.256 1.   ],6,2
97,7.0,0.76,0.8231292517006803,[0.    0.968 1.   ],[0.    0.208 1.   ],7,2
98,7.0,0.736,0.8194444444444444,[0.    0.944 1.   ],[0.    0.208 1.   ],8,2
99,7.0,0.664,0.7785234899328858,[0.    0.928 1.   ],[0.    0.264 1.   ],9,2
100,9.0,0.5920000000000001,0.7371794871794872,[0.   0.92 1.  ],[0.    0.328 1.   ],0,2
101,9.0,0.6960000000000001,0.8041958041958042,[0.   0.92 1.  ],[0.    0.224 1.   ],1,2
102,9.0,0.712,0.7870967741935484,[0.    0.976 1.   ],[0.    0.264 1.   ],2,2
103,9.0,0.624,0.7671232876712328,[0.    0.896 1.   ],[0.    0.272 1.   ],3,2
104,9.0,0.712,0.7986577181208053,[0.    0.952 1.   ],[0.   0.24 1.  ],4,2
105,9.0,0.744,0.8206896551724138,[0.    0.952 1.   ],[0.    0.208 1.   ],5,2
106,9.0,0.5840000000000001,0.7417218543046358,[0.    0.896 1.   ],[0.    0.312 1.   ],6,2
107,9.0,0.6240000000000001,0.75,[0.    0.936 1.   ],[0.    0.312 1.   ],7,2
108,9.0,0.5840000000000001,0.7517241379310345,[0.    0.872 1.   ],[0.    0.288 1.   ],8,2
109,9.0,0.72,0.8040540540540541,[0.    0.952 1.   ],[0.    0.232 1.   ],9,2
110,0.5,0.6559999999999999,0.7662337662337662,[0.    0.944 1.   ],[0.    0.288 1.   ],0,3
111,0.5,0.8,0.890625,[0.    0.912 1.   ],[0.    0.112 1.   ],1,3
112,0.5,0.776,0.8592592592592593,[0.    0.928 1.   ],[0.    0.152 1.   ],2,3
113,0.5,0.8480000000000001,0.9206349206349207,[0.    0.928 1.   ],[0.   0.08 1.  ],3,3
114,0.5,0.744,0.8842975206611571,[0.    0.856 1.   ],[0.    0.112 1.   ],4,3
115,0.5,0.6400000000000001,0.7631578947368421,[0.    0.928 1.   ],[0.    0.288 1.   ],5,3
116,0.5,0.792,0.9024390243902439,[0.    0.888 1.   ],[0.    0.096 1.   ],6,3
117,0.5,0.64,0.7739726027397259,[0.    0.904 1.   ],[0.    0.264 1.   ],7,3
118,0.5,0.808,0.8854961832061069,[0.    0.928 1.   ],[0.   0.12 1.  ],8,3
119,0.5,0.49600000000000005,0.6890243902439024,[0.    0.904 1.   ],[0.    0.408 1.   ],9,3
120,0.7,0.76,0.8518518518518519,[0.   0.92 1.  ],[0.   0.16 1.  ],0,3
121,0.7,0.84,0.9007633587786259,[0.    0.944 1.   ],[0.    0.104 1.   ],1,3
122,0.7,0.688,0.7866666666666666,[0.    0.944 1.   ],[0.    0.256 1.   ],2,3
123,0.7,0.752,0.826388888888889,[0.    0.952 1.   ],[0.  0.2 1. ],3,3
124,0.7,0.784,0.8712121212121212,[0.   0.92 1.  ],[0.    0.136 1.   ],4,3
125,0.7,0.7120000000000001,0.8068965517241379,[0.    0.936 1.   ],[0.    0.224 1.   ],5,3
126,0.7,0.816,0.8541666666666667,[0.    0.984 1.   ],[0.    0.168 1.   ],6,3
127,0.7,0.872,0.916030534351145,[0.   0.96 1.  ],[0.    0.088 1.   ],7,3
128,0.7,0.8400000000000001,0.92,[0.   0.92 1.  ],[0.   0.08 1.  ],8,3
129,0.7,0.728,0.8226950354609929,[0.    0.928 1.   ],[0.  0.2 1. ],9,3
130,1.0,0.8,0.8731343283582089,[0.    0.936 1.   ],[0.    0.136 1.   ],0,3
131,1.0,0.8,0.8787878787878788,[0.    0.928 1.   ],[0.    0.128 1.   ],1,3
132,1.0,0.76,0.841726618705036,[0.    0.936 1.   ],[0.    0.176 1.   ],2,3
133,1.0,0.8400000000000001,0.92,[0.   0.92 1.  ],[0.   0.08 1.  ],3,3
134,1.0,0.7839999999999999,0.855072463768116,[0.    0.944 1.   ],[0.   0.16 1.  ],4,3
135,1.0,0.784,0.8402777777777778,[0.    0.968 1.   ],[0.    0.184 1.   ],5,3
136,1.0,0.84,0.8832116788321167,[0.    0.968 1.   ],[0.    0.128 1.   ],6,3
137,1.0,0.728,0.8273381294964028,[0.   0.92 1.  ],[0.    0.192 1.   ],7,3
138,1.0,0.84,0.9007633587786259,[0.    0.944 1.   ],[0.    0.104 1.   ],8,3
139,1.0,0.792,0.8721804511278195,[0.    0.928 1.   ],[0.    0.136 1.   ],9,3
140,1.5,0.856,0.9083969465648855,[0.    0.952 1.   ],[0.    0.096 1.   ],0,3
141,1.5,0.712,0.8248175182481752,[0.    0.904 1.   ],[0.    0.192 1.   ],1,3
142,1.5,0.888,0.9512195121951219,[0.    0.936 1.   ],[0.    0.048 1.   ],2,3
143,1.5,0.712,0.8201438848920863,[0.    0.912 1.   ],[0.  0.2 1. ],3,3
144,1.5,0.8480000000000001,0.9140625,[0.    0.936 1.   ],[0.    0.088 1.   ],4,3
145,1.5,0.824,0.8814814814814814,[0.    0.952 1.   ],[0.    0.128 1.   ],5,3
146,1.5,0.84,0.9007633587786259,[0.    0.944 1.   ],[0.    0.104 1.   ],6,3
147,1.5,0.8320000000000001,0.90625,[0.    0.928 1.   ],[0.    0.096 1.   ],7,3
148,1.5,0.768,0.8582089552238806,[0.   0.92 1.  ],[0.    0.152 1.   ],8,3
149,1.5,0.792,0.8461538461538461,[0.    0.968 1.   ],[0.    0.176 1.   ],9,3
150,2.0,0.72,0.8082191780821918,[0.    0.944 1.   ],[0.    0.224 1.   ],0,3
151,2.0,0.808,0.8976377952755906,[0.    0.912 1.   ],[0.    0.104 1.   ],1,3
152,2.0,0.72,0.8308823529411764,[0.    0.904 1.   ],[0.    0.184 1.   ],2,3
153,2.0,0.784,0.8602941176470588,[0.    0.936 1.   ],[0.    0.152 1.   ],3,3
154,2.0,0.704,0.8188405797101449,[0.    0.904 1.   ],[0.  0.2 1. ],4,3
155,2.0,0.736,0.8333333333333333,[0.   0.92 1.  ],[0.    0.184 1.   ],5,3
156,2.0,0.704,0.8188405797101449,[0.    0.904 1.   ],[0.  0.2 1. ],6,3
157,2.0,0.784,0.8602941176470588,[0.    0.936 1.   ],[0.    0.152 1.   ],7,3
158,2.0,0.744,0.8163265306122449,[0.   0.96 1.  ],[0.    0.216 1.   ],8,3
159,2.0,0.768,0.8380281690140845,[0.    0.952 1.   ],[0.    0.184 1.   ],9,3
160,2.5,0.7919999999999999,0.851063829787234,[0.   0.96 1.  ],[0.    0.168 1.   ],0,3
161,2.5,0.76,0.8625954198473282,[0.    0.904 1.   ],[0.    0.144 1.   ],1,3
162,2.5,0.68,0.7972027972027972,[0.    0.912 1.   ],[0.    0.232 1.   ],2,3
163,2.5,0.7839999999999999,0.855072463768116,[0.    0.944 1.   ],[0.   0.16 1.  ],3,3
164,2.5,0.784,0.8828125,[0.    0.904 1.   ],[0.   0.12 1.  ],4,3
165,2.5,0.784,0.8656716417910447,[0.    0.928 1.   ],[0.    0.144 1.   ],5,3
166,2.5,0.6799999999999999,0.7814569536423841,[0.    0.944 1.   ],[0.    0.264 1.   ],6,3
167,2.5,0.8480000000000001,0.9274193548387097,[0.   0.92 1.  ],[0.    0.072 1.   ],7,3
168,2.5,0.712,0.8248175182481752,[0.    0.904 1.   ],[0.    0.192 1.   ],8,3
169,2.5,0.776,0.8702290076335878,[0.    0.912 1.   ],[0.    0.136 1.   ],9,3
170,3.0,0.856,0.9022556390977443,[0.   0.96 1.  ],[0.    0.104 1.   ],0,3
171,3.0,0.696,0.7806451612903226,[0.    0.968 1.   ],[0.    0.272 1.   ],1,3
172,3.0,0.736,0.8285714285714285,[0.    0.928 1.   ],[0.    0.192 1.   ],2,3
173,3.0,0.672,0.7876712328767123,[0.   0.92 1.  ],[0.    0.248 1.   ],3,3
174,3.0,0.728,0.8421052631578947,[0.    0.896 1.   ],[0.    0.168 1.   ],4,3
175,3.0,0.72,0.8082191780821918,[0.    0.944 1.   ],[0.    0.224 1.   ],5,3
176,3.0,0.8,0.8731343283582089,[0.    0.936 1.   ],[0.    0.136 1.   ],6,3
177,3.0,0.76,0.8518518518518519,[0.   0.92 1.  ],[0.   0.16 1.  ],7,3
178,3.0,0.8320000000000001,0.9262295081967213,[0.    0.904 1.   ],[0.    0.072 1.   ],8,3
179,3.0,0.744,0.8345323741007193,[0.    0.928 1.   ],[0.    0.184 1.   ],9,3
180,3.5,0.72,0.8308823529411764,[0.    0.904 1.   ],[0.    0.184 1.   ],0,3
181,3.5,0.8079999999999999,0.8581560283687943,[0.    0.968 1.   ],[0.   0.16 1.  ],1,3
182,3.5,0.744,0.8251748251748252,[0.    0.944 1.   ],[0.  0.2 1. ],2,3
183,3.5,0.816,0.8695652173913044,[0.   0.96 1.  ],[0.    0.144 1.   ],3,3
184,3.5,0.744,0.8251748251748252,[0.    0.944 1.   ],[0.  0.2 1. ],4,3
185,3.5,0.84,0.8888888888888888,[0.   0.96 1.  ],[0.   0.12 1.  ],5,3
186,3.5,0.8160000000000001,0.8984375,[0.   0.92 1.  ],[0.    0.104 1.   ],6,3
187,3.5,0.832,0.8939393939393938,[0.    0.944 1.   ],[0.    0.112 1.   ],7,3
188,3.5,0.776,0.8439716312056738,[0.    0.952 1.   ],[0.    0.176 1.   ],8,3
189,3.5,0.7759999999999999,0.8489208633093526,[0.    0.944 1.   ],[0.    0.168 1.   ],9,3
190,5.0,0.824,0.875912408759124,[0.   0.96 1.  ],[0.    0.136 1.   ],0,3
191,5.0,0.8079999999999999,0.8633093525179857,[0.   0.96 1.  ],[0.    0.152 1.   ],1,3
192,5.0,0.792,0.8461538461538461,[0.    0.968 1.   ],[0.    0.176 1.   ],2,3
193,5.0,0.6960000000000001,0.7999999999999999,[0.    0.928 1.   ],[0.    0.232 1.   ],3,3
194,5.0,0.8560000000000001,0.928,[0.    0.928 1.   ],[0.    0.072 1.   ],4,3
195,5.0,0.792,0.896,[0.    0.896 1.   ],[0.    0.104 1.   ],5,3
196,5.0,0.768,0.8333333333333334,[0.   0.96 1.  ],[0.    0.192 1.   ],6,3
197,5.0,0.776,0.8592592592592593,[0.    0.928 1.   ],[0.    0.152 1.   ],7,3
198,5.0,0.832,0.8768115942028984,[0.    0.968 1.   ],[0.    0.136 1.   ],8,3
199,5.0,0.712,0.8449612403100775,[0.    0.872 1.   ],[0.   0.16 1.  ],9,3
200,7.0,0.776,0.8540145985401459,[0.    0.936 1.   ],[0.   0.16 1.  ],0,3
201,7.0,0.744,0.872,[0.    0.872 1.   ],[0.    0.128 1.   ],1,3
202,7.0,0.768,0.8478260869565217,[0.    0.936 1.   ],[0.    0.168 1.   ],2,3
203,7.0,0.7759999999999999,0.8489208633093526,[0.    0.944 1.   ],[0.    0.168 1.   ],3,3
204,7.0,0.7040000000000001,0.8013698630136986,[0.    0.936 1.   ],[0.    0.232 1.   ],4,3
205,7.0,0.6960000000000001,0.7999999999999999,[0.    0.928 1.   ],[0.    0.232 1.   ],5,3
206,7.0,0.68,0.8102189781021897,[0.    0.888 1.   ],[0.    0.208 1.   ],6,3
207,7.0,0.7040000000000001,0.8098591549295774,[0.   0.92 1.  ],[0.    0.216 1.   ],7,3
208,7.0,0.72,0.8260869565217391,[0.    0.912 1.   ],[0.    0.192 1.   ],8,3
209,7.0,0.768,0.8428571428571429,[0.    0.944 1.   ],[0.    0.176 1.   ],9,3
210,9.0,0.8,0.8731343283582089,[0.    0.936 1.   ],[0.    0.136 1.   ],0,3
211,9.0,0.76,0.8518518518518519,[0.   0.92 1.  ],[0.   0.16 1.  ],1,3
212,9.0,0.776,0.8646616541353384,[0.   0.92 1.  ],[0.    0.144 1.   ],2,3
213,9.0,0.6960000000000001,0.8041958041958042,[0.   0.92 1.  ],[0.    0.224 1.   ],3,3
214,9.0,0.704,0.8188405797101449,[0.    0.904 1.   ],[0.  0.2 1. ],4,3
215,9.0,0.768,0.8529411764705882,[0.    0.928 1.   ],[0.   0.16 1.  ],5,3
216,9.0,0.744,0.8549618320610687,[0.    0.896 1.   ],[0.    0.152 1.   ],6,3
217,9.0,0.792,0.8721804511278195,[0.    0.928 1.   ],[0.    0.136 1.   ],7,3
218,9.0,0.7040000000000001,0.8098591549295774,[0.   0.92 1.  ],[0.    0.216 1.   ],8,3
219,9.0,0.712,0.7947019867549668,[0.   0.96 1.  ],[0.    0.248 1.   ],9,3
