,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
27,1.5,-0.008000000000000007,0.49230769230769234,-0.008000000000000007,[0.    0.256 1.   ],[0.    0.264 1.   ],7,2
28,1.5,-0.07999999999999999,0.421875,-0.07999999999999999,[0.    0.216 1.   ],[0.    0.296 1.   ],8,2
29,1.5,0.06400000000000003,0.5666666666666667,0.06400000000000003,[0.    0.272 1.   ],[0.    0.208 1.   ],9,2
30,2.0,0.04800000000000004,0.5277777777777778,0.04800000000000004,[0.    0.456 1.   ],[0.    0.408 1.   ],0,2
31,2.0,0.03200000000000003,0.5256410256410257,0.03200000000000003,[0.    0.328 1.   ],[0.    0.296 1.   ],1,2
32,2.0,0.04799999999999999,0.5625,0.04799999999999999,[0.    0.216 1.   ],[0.    0.168 1.   ],2,2
33,2.0,0.08000000000000002,0.5568181818181818,0.08000000000000002,[0.    0.392 1.   ],[0.    0.312 1.   ],3,2
34,2.0,-0.032,0.45454545454545453,-0.032,[0.   0.16 1.  ],[0.    0.192 1.   ],4,2
35,2.0,0.008000000000000007,0.5064935064935064,0.008000000000000007,[0.    0.312 1.   ],[0.    0.304 1.   ],5,2
36,2.0,0.096,0.5909090909090909,0.096,[0.    0.312 1.   ],[0.    0.216 1.   ],6,2
37,2.0,-0.032,0.46551724137931033,-0.032,[0.    0.216 1.   ],[0.    0.248 1.   ],7,2
38,2.0,0.02400000000000002,0.5230769230769231,0.02400000000000002,[0.    0.272 1.   ],[0.    0.248 1.   ],8,2
39,2.0,-0.07200000000000001,0.43478260869565216,-0.07200000000000001,[0.   0.24 1.  ],[0.    0.312 1.   ],9,2
40,2.5,0.04799999999999999,0.5625,0.04799999999999999,[0.    0.216 1.   ],[0.    0.168 1.   ],0,2
41,2.5,0.04799999999999999,0.5535714285714286,0.04799999999999999,[0.    0.248 1.   ],[0.  0.2 1. ],1,2
42,2.5,-0.008000000000000007,0.4864864864864865,-0.008000000000000007,[0.    0.144 1.   ],[0.    0.152 1.   ],2,2
43,2.5,-0.04799999999999999,0.43478260869565216,-0.04799999999999999,[0.   0.16 1.  ],[0.    0.208 1.   ],3,2
44,2.5,-0.11200000000000002,0.375,-0.11200000000000002,[0.    0.168 1.   ],[0.   0.28 1.  ],4,2
45,2.5,0.032,0.5434782608695652,0.032,[0.  0.2 1. ],[0.    0.168 1.   ],5,2
46,2.5,-0.023999999999999994,0.4666666666666667,-0.023999999999999994,[0.    0.168 1.   ],[0.    0.192 1.   ],6,2
47,2.5,-0.064,0.43103448275862066,-0.064,[0.  0.2 1. ],[0.    0.264 1.   ],7,2
48,2.5,-0.07200000000000001,0.4482758620689655,-0.07200000000000001,[0.    0.312 1.   ],[0.    0.384 1.   ],8,2
49,2.5,-0.03999999999999998,0.4358974358974359,-0.03999999999999998,[0.    0.136 1.   ],[0.    0.176 1.   ],9,2
50,3.0,0.096,0.5857142857142857,0.096,[0.    0.328 1.   ],[0.    0.232 1.   ],0,2
51,3.0,0.10400000000000004,0.5643564356435643,0.10400000000000004,[0.    0.456 1.   ],[0.    0.352 1.   ],1,2
52,3.0,0.07199999999999998,0.5671641791044776,0.07199999999999998,[0.    0.304 1.   ],[0.    0.232 1.   ],2,2
53,3.0,0.03199999999999997,0.52,0.03199999999999997,[0.    0.416 1.   ],[0.    0.384 1.   ],3,2
54,3.0,0.08799999999999997,0.5504587155963303,0.08799999999999997,[0.   0.48 1.  ],[0.    0.392 1.   ],4,2
55,3.0,-0.03200000000000003,0.4811320754716981,-0.03200000000000003,[0.    0.408 1.   ],[0.   0.44 1.  ],5,2
56,3.0,0.10400000000000001,0.5942028985507246,0.10400000000000001,[0.    0.328 1.   ],[0.    0.224 1.   ],6,2
57,3.0,0.09599999999999997,0.5789473684210527,0.09599999999999997,[0.    0.352 1.   ],[0.    0.256 1.   ],7,2
58,3.0,-0.10399999999999998,0.42168674698795183,-0.10399999999999998,[0.   0.28 1.  ],[0.    0.384 1.   ],8,2
59,3.0,0.032,0.5357142857142857,0.032,[0.   0.24 1.  ],[0.    0.208 1.   ],9,2
60,3.5,0.023999999999999966,0.5205479452054794,0.023999999999999966,[0.    0.304 1.   ],[0.   0.28 1.  ],0,2
61,3.5,-0.008000000000000007,0.4945054945054945,-0.008000000000000007,[0.   0.36 1.  ],[0.    0.368 1.   ],1,2
62,3.5,0.08000000000000002,0.5490196078431373,0.08000000000000002,[0.    0.448 1.   ],[0.    0.368 1.   ],2,2
63,3.5,0.09599999999999997,0.5666666666666667,0.09599999999999997,[0.    0.408 1.   ],[0.    0.312 1.   ],3,2
64,3.5,-0.016000000000000014,0.4925373134328358,-0.016000000000000014,[0.    0.528 1.   ],[0.    0.544 1.   ],4,2
65,3.5,-0.12,0.42718446601941745,-0.12,[0.    0.352 1.   ],[0.    0.472 1.   ],5,2
66,3.5,0.11200000000000002,0.6060606060606061,0.11200000000000002,[0.   0.32 1.  ],[0.    0.208 1.   ],6,2
67,3.5,0.03999999999999998,0.5308641975308642,0.03999999999999998,[0.    0.344 1.   ],[0.    0.304 1.   ],7,2
68,3.5,0.03999999999999998,0.5373134328358209,0.03999999999999998,[0.    0.288 1.   ],[0.    0.248 1.   ],8,2
69,3.5,0.09599999999999997,0.5666666666666667,0.09599999999999997,[0.    0.408 1.   ],[0.    0.312 1.   ],9,2
70,5.0,0.007999999999999952,0.504950495049505,0.007999999999999952,[0.    0.408 1.   ],[0.  0.4 1. ],0,2
71,5.0,-0.02400000000000002,0.4864864864864865,-0.02400000000000002,[0.    0.432 1.   ],[0.    0.456 1.   ],1,2
72,5.0,0.0,0.5,0.0,[0.    0.416 1.   ],[0.    0.416 1.   ],2,2
73,5.0,0.02400000000000002,0.5223880597014925,0.02400000000000002,[0.   0.28 1.  ],[0.    0.256 1.   ],3,2
74,5.0,0.08000000000000002,0.5520833333333334,0.08000000000000002,[0.    0.424 1.   ],[0.    0.344 1.   ],4,2
75,5.0,-0.03999999999999998,0.47058823529411764,-0.03999999999999998,[0.   0.32 1.  ],[0.   0.36 1.  ],5,2
76,5.0,0.04799999999999999,0.5394736842105263,0.04799999999999999,[0.    0.328 1.   ],[0.   0.28 1.  ],6,2
77,5.0,-0.023999999999999966,0.4819277108433735,-0.023999999999999966,[0.   0.32 1.  ],[0.    0.344 1.   ],7,2
78,5.0,0.04799999999999999,0.5340909090909091,0.04799999999999999,[0.    0.376 1.   ],[0.    0.328 1.   ],8,2
79,5.0,-0.06399999999999997,0.4393939393939394,-0.06399999999999997,[0.    0.232 1.   ],[0.    0.296 1.   ],9,2
80,7.0,0.08800000000000008,0.5426356589147286,0.08800000000000008,[0.   0.56 1.  ],[0.    0.472 1.   ],0,2
81,7.0,0.11200000000000004,0.5573770491803278,0.11200000000000004,[0.    0.544 1.   ],[0.    0.432 1.   ],1,2
82,7.0,0.03200000000000003,0.5161290322580645,0.03200000000000003,[0.    0.512 1.   ],[0.   0.48 1.  ],2,2
83,7.0,0.08800000000000002,0.5523809523809524,0.08800000000000002,[0.    0.464 1.   ],[0.    0.376 1.   ],3,2
84,7.0,-0.10399999999999998,0.44036697247706424,-0.10399999999999998,[0.    0.384 1.   ],[0.    0.488 1.   ],4,2
85,7.0,0.20800000000000002,0.6226415094339622,0.20800000000000002,[0.    0.528 1.   ],[0.   0.32 1.  ],5,2
86,7.0,-0.04799999999999999,0.4659090909090909,-0.04799999999999999,[0.    0.328 1.   ],[0.    0.376 1.   ],6,2
87,7.0,0.016000000000000014,0.5089285714285714,0.016000000000000014,[0.    0.456 1.   ],[0.   0.44 1.  ],7,2
88,7.0,0.04799999999999993,0.5220588235294118,0.04799999999999993,[0.    0.568 1.   ],[0.   0.52 1.  ],8,2
89,7.0,-0.08800000000000002,0.44660194174757284,-0.08800000000000002,[0.    0.368 1.   ],[0.    0.456 1.   ],9,2
90,9.0,-0.03199999999999997,0.47959183673469385,-0.03199999999999997,[0.    0.376 1.   ],[0.    0.408 1.   ],0,2
91,9.0,0.13600000000000007,0.5691056910569106,0.13600000000000007,[0.   0.56 1.  ],[0.    0.424 1.   ],1,2
92,9.0,0.064,0.5370370370370371,0.064,[0.    0.464 1.   ],[0.  0.4 1. ],2,2
93,9.0,0.008000000000000007,0.5046728971962616,0.008000000000000007,[0.    0.432 1.   ],[0.    0.424 1.   ],3,2
94,9.0,0.008000000000000007,0.5048543689320388,0.008000000000000007,[0.    0.416 1.   ],[0.    0.408 1.   ],4,2
95,9.0,0.11199999999999999,0.5648148148148148,0.11199999999999999,[0.    0.488 1.   ],[0.    0.376 1.   ],5,2
96,9.0,-0.008000000000000007,0.4954128440366973,-0.008000000000000007,[0.    0.432 1.   ],[0.   0.44 1.  ],6,2
97,9.0,0.16800000000000004,0.5882352941176471,0.16800000000000004,[0.   0.56 1.  ],[0.    0.392 1.   ],7,2
98,9.0,0.016000000000000014,0.5081967213114754,0.016000000000000014,[0.    0.496 1.   ],[0.   0.48 1.  ],8,2
99,9.0,0.064,0.5327868852459017,0.064,[0.   0.52 1.  ],[0.    0.456 1.   ],9,2
100,0.5,0.008000000000000007,0.5066666666666667,0.008000000000000007,[0.    0.304 1.   ],[0.    0.296 1.   ],0,3
101,0.5,-0.12,0.4336283185840708,-0.12,[0.    0.392 1.   ],[0.    0.512 1.   ],1,3
102,0.5,0.023999999999999994,0.5333333333333333,0.023999999999999994,[0.    0.192 1.   ],[0.    0.168 1.   ],2,3
103,0.5,0.01599999999999996,0.5086206896551724,0.01599999999999996,[0.    0.472 1.   ],[0.    0.456 1.   ],3,3
104,0.5,-0.08000000000000002,0.4444444444444444,-0.08000000000000002,[0.   0.32 1.  ],[0.  0.4 1. ],4,3
105,0.5,0.08000000000000002,0.5595238095238095,0.08000000000000002,[0.    0.376 1.   ],[0.    0.296 1.   ],5,3
106,0.5,0.09599999999999997,0.5566037735849056,0.09599999999999997,[0.    0.472 1.   ],[0.    0.376 1.   ],6,3
107,0.5,0.016000000000000014,0.5076923076923077,0.016000000000000014,[0.    0.528 1.   ],[0.    0.512 1.   ],7,3
108,0.5,0.016000000000000014,0.5094339622641509,0.016000000000000014,[0.    0.432 1.   ],[0.    0.416 1.   ],8,3
109,0.5,-0.016000000000000014,0.49242424242424243,-0.016000000000000014,[0.   0.52 1.  ],[0.    0.536 1.   ],9,3
110,1.0,0.016000000000000014,0.5121951219512195,0.016000000000000014,[0.    0.336 1.   ],[0.   0.32 1.  ],0,3
111,1.0,0.08,0.6388888888888888,0.08,[0.    0.184 1.   ],[0.    0.104 1.   ],1,3
112,1.0,-0.03200000000000003,0.4696969696969697,-0.03200000000000003,[0.    0.248 1.   ],[0.   0.28 1.  ],2,3
113,1.0,0.008000000000000007,0.5121951219512195,0.008000000000000007,[0.    0.168 1.   ],[0.   0.16 1.  ],3,3
114,1.0,-0.09599999999999997,0.4,-0.09599999999999997,[0.    0.192 1.   ],[0.    0.288 1.   ],4,3
115,1.0,0.032,0.5416666666666666,0.032,[0.    0.208 1.   ],[0.    0.176 1.   ],5,3
116,1.0,0.02400000000000002,0.5384615384615384,0.02400000000000002,[0.    0.168 1.   ],[0.    0.144 1.   ],6,3
117,1.0,0.04799999999999999,0.5375,0.04799999999999999,[0.    0.344 1.   ],[0.    0.296 1.   ],7,3
118,1.0,0.064,0.5689655172413793,0.064,[0.    0.264 1.   ],[0.  0.2 1. ],8,3
119,1.0,0.023999999999999994,0.5306122448979592,0.023999999999999994,[0.    0.208 1.   ],[0.    0.184 1.   ],9,3
120,1.5,-0.015999999999999986,0.4772727272727273,-0.015999999999999986,[0.    0.168 1.   ],[0.    0.184 1.   ],0,3
121,1.5,-0.016000000000000014,0.475,-0.016000000000000014,[0.    0.152 1.   ],[0.    0.168 1.   ],1,3
122,1.5,0.03999999999999998,0.5641025641025641,0.03999999999999998,[0.    0.176 1.   ],[0.    0.136 1.   ],2,3
123,1.5,-0.00799999999999998,0.4857142857142857,-0.00799999999999998,[0.    0.136 1.   ],[0.    0.144 1.   ],3,3
124,1.5,0.07200000000000001,0.6153846153846154,0.07200000000000001,[0.    0.192 1.   ],[0.   0.12 1.  ],4,3
125,1.5,-0.048000000000000015,0.4423076923076923,-0.048000000000000015,[0.    0.184 1.   ],[0.    0.232 1.   ],5,3
126,1.5,-0.02400000000000002,0.46808510638297873,-0.02400000000000002,[0.    0.176 1.   ],[0.  0.2 1. ],6,3
127,1.5,0.023999999999999994,0.5348837209302325,0.023999999999999994,[0.    0.184 1.   ],[0.   0.16 1.  ],7,3
128,1.5,0.023999999999999994,0.5333333333333333,0.023999999999999994,[0.    0.192 1.   ],[0.    0.168 1.   ],8,3
129,1.5,0.096,0.7307692307692307,0.096,[0.    0.152 1.   ],[0.    0.056 1.   ],9,3
130,2.0,0.04799999999999999,0.5535714285714286,0.04799999999999999,[0.    0.248 1.   ],[0.  0.2 1. ],0,3
131,2.0,-0.048,0.38461538461538464,-0.048,[0.   0.08 1.  ],[0.    0.128 1.   ],1,3
132,2.0,0.04000000000000001,0.5555555555555556,0.04000000000000001,[0.  0.2 1. ],[0.   0.16 1.  ],2,3
133,2.0,0.015999999999999986,0.52,0.015999999999999986,[0.    0.208 1.   ],[0.    0.192 1.   ],3,3
134,2.0,-0.008000000000000007,0.4888888888888889,-0.008000000000000007,[0.    0.176 1.   ],[0.    0.184 1.   ],4,3
135,2.0,-0.048000000000000015,0.42857142857142855,-0.048000000000000015,[0.    0.144 1.   ],[0.    0.192 1.   ],5,3
136,2.0,-0.016,0.4666666666666667,-0.016,[0.    0.112 1.   ],[0.    0.128 1.   ],6,3
137,2.0,0.023999999999999994,0.5405405405405406,0.023999999999999994,[0.   0.16 1.  ],[0.    0.136 1.   ],7,3
138,2.0,0.02400000000000002,0.5319148936170213,0.02400000000000002,[0.  0.2 1. ],[0.    0.176 1.   ],8,3
139,2.0,0.016,0.5333333333333333,0.016,[0.    0.128 1.   ],[0.    0.112 1.   ],9,3
140,2.5,0.05600000000000002,0.5813953488372093,0.05600000000000002,[0.  0.2 1. ],[0.    0.144 1.   ],0,3
141,2.5,-0.007999999999999993,0.4827586206896552,-0.007999999999999993,[0.    0.112 1.   ],[0.   0.12 1.  ],1,3
142,2.5,0.0,0.5,0.0,[0.    0.112 1.   ],[0.    0.112 1.   ],2,3
143,2.5,0.0,0.5,0.0,[0.    0.176 1.   ],[0.    0.176 1.   ],3,3
144,2.5,0.016,0.5384615384615384,0.016,[0.    0.112 1.   ],[0.    0.096 1.   ],4,3
145,2.5,0.016000000000000014,0.5178571428571429,0.016000000000000014,[0.    0.232 1.   ],[0.    0.216 1.   ],5,3
146,2.5,0.008000000000000007,0.5102040816326531,0.008000000000000007,[0.  0.2 1. ],[0.    0.192 1.   ],6,3
147,2.5,-0.05600000000000001,0.3939393939393939,-0.05600000000000001,[0.    0.104 1.   ],[0.   0.16 1.  ],7,3
148,2.5,-0.032,0.4523809523809524,-0.032,[0.    0.152 1.   ],[0.    0.184 1.   ],8,3
149,2.5,0.02400000000000002,0.5384615384615384,0.02400000000000002,[0.    0.168 1.   ],[0.    0.144 1.   ],9,3
150,3.0,0.016000000000000014,0.5131578947368421,0.016000000000000014,[0.    0.312 1.   ],[0.    0.296 1.   ],0,3
151,3.0,0.04799999999999999,0.575,0.04799999999999999,[0.    0.184 1.   ],[0.    0.136 1.   ],1,3
152,3.0,-0.016,0.4642857142857143,-0.016,[0.    0.104 1.   ],[0.   0.12 1.  ],2,3
153,3.0,0.0,0.5,0.0,[0.    0.176 1.   ],[0.    0.176 1.   ],3,3
154,3.0,0.0,0.5,0.0,[0.    0.144 1.   ],[0.    0.144 1.   ],4,3
155,3.0,-0.048000000000000015,0.4166666666666667,-0.048000000000000015,[0.   0.12 1.  ],[0.    0.168 1.   ],5,3
156,3.0,-0.032,0.4230769230769231,-0.032,[0.    0.088 1.   ],[0.   0.12 1.  ],6,3
157,3.0,0.07200000000000001,0.6451612903225806,0.07200000000000001,[0.   0.16 1.  ],[0.    0.088 1.   ],7,3
158,3.0,0.008000000000000007,0.5121951219512195,0.008000000000000007,[0.    0.168 1.   ],[0.   0.16 1.  ],8,3
159,3.0,-0.07999999999999999,0.3076923076923077,-0.07999999999999999,[0.    0.064 1.   ],[0.    0.144 1.   ],9,3
160,3.5,-0.023999999999999994,0.45454545454545453,-0.023999999999999994,[0.   0.12 1.  ],[0.    0.144 1.   ],0,3
161,3.5,-0.00799999999999998,0.49019607843137253,-0.00799999999999998,[0.  0.2 1. ],[0.    0.208 1.   ],1,3
162,3.5,0.04000000000000001,0.5609756097560976,0.04000000000000001,[0.    0.184 1.   ],[0.    0.144 1.   ],2,3
163,3.5,-0.039999999999999994,0.4,-0.039999999999999994,[0.   0.08 1.  ],[0.   0.12 1.  ],3,3
164,3.5,0.064,0.58,0.064,[0.    0.232 1.   ],[0.    0.168 1.   ],4,3
165,3.5,-0.04000000000000001,0.43902439024390244,-0.04000000000000001,[0.    0.144 1.   ],[0.    0.184 1.   ],5,3
166,3.5,0.07999999999999999,0.6190476190476191,0.07999999999999999,[0.    0.208 1.   ],[0.    0.128 1.   ],6,3
167,3.5,0.023999999999999994,0.5294117647058824,0.023999999999999994,[0.    0.216 1.   ],[0.    0.192 1.   ],7,3
168,3.5,0.016,0.5357142857142857,0.016,[0.   0.12 1.  ],[0.    0.104 1.   ],8,3
169,3.5,0.09600000000000003,0.603448275862069,0.09600000000000003,[0.   0.28 1.  ],[0.    0.184 1.   ],9,3
170,5.0,0.015999999999999986,0.5192307692307693,0.015999999999999986,[0.    0.216 1.   ],[0.  0.2 1. ],0,3
171,5.0,-0.07200000000000001,0.4,-0.07200000000000001,[0.    0.144 1.   ],[0.    0.216 1.   ],1,3
172,5.0,0.04799999999999999,0.5454545454545454,0.04799999999999999,[0.    0.288 1.   ],[0.   0.24 1.  ],2,3
173,5.0,0.008000000000000007,0.5074626865671642,0.008000000000000007,[0.    0.272 1.   ],[0.    0.264 1.   ],3,3
174,5.0,0.0,0.5,0.0,[0.    0.144 1.   ],[0.    0.144 1.   ],4,3
175,5.0,-0.015999999999999986,0.48,-0.015999999999999986,[0.    0.192 1.   ],[0.    0.208 1.   ],5,3
176,5.0,0.04000000000000001,0.5609756097560976,0.04000000000000001,[0.    0.184 1.   ],[0.    0.144 1.   ],6,3
177,5.0,0.04000000000000001,0.5609756097560976,0.04000000000000001,[0.    0.184 1.   ],[0.    0.144 1.   ],7,3
178,5.0,0.10399999999999998,0.5783132530120482,0.10399999999999998,[0.    0.384 1.   ],[0.   0.28 1.  ],8,3
179,5.0,0.023999999999999994,0.5283018867924528,0.023999999999999994,[0.    0.224 1.   ],[0.  0.2 1. ],9,3
180,7.0,-0.04000000000000001,0.4603174603174603,-0.04000000000000001,[0.    0.232 1.   ],[0.    0.272 1.   ],0,3
181,7.0,0.03199999999999997,0.5277777777777778,0.03199999999999997,[0.    0.304 1.   ],[0.    0.272 1.   ],1,3
182,7.0,0.03999999999999998,0.5352112676056338,0.03999999999999998,[0.    0.304 1.   ],[0.    0.264 1.   ],2,3
183,7.0,0.09599999999999997,0.6,0.09599999999999997,[0.    0.288 1.   ],[0.    0.192 1.   ],3,3
184,7.0,0.0,0.5,0.0,[0.    0.296 1.   ],[0.    0.296 1.   ],4,3
185,7.0,0.05600000000000002,0.5573770491803278,0.05600000000000002,[0.    0.272 1.   ],[0.    0.216 1.   ],5,3
186,7.0,-0.016000000000000014,0.484375,-0.016000000000000014,[0.    0.248 1.   ],[0.    0.264 1.   ],6,3
187,7.0,0.0,0.5,0.0,[0.    0.248 1.   ],[0.    0.248 1.   ],7,3
188,7.0,0.04799999999999999,0.5625,0.04799999999999999,[0.    0.216 1.   ],[0.    0.168 1.   ],8,3
189,7.0,0.0,0.5,0.0,[0.   0.16 1.  ],[0.   0.16 1.  ],9,3
190,9.0,0.04000000000000001,0.5396825396825397,0.04000000000000001,[0.    0.272 1.   ],[0.    0.232 1.   ],0,3
191,9.0,-0.064,0.45348837209302323,-0.064,[0.    0.312 1.   ],[0.    0.376 1.   ],1,3
192,9.0,0.08800000000000002,0.5932203389830508,0.08800000000000002,[0.   0.28 1.  ],[0.    0.192 1.   ],2,3
193,9.0,0.0,0.5,0.0,[0.    0.288 1.   ],[0.    0.288 1.   ],3,3
194,9.0,0.10399999999999998,0.589041095890411,0.10399999999999998,[0.    0.344 1.   ],[0.   0.24 1.  ],4,3
195,9.0,0.152,0.6338028169014085,0.152,[0.   0.36 1.  ],[0.    0.208 1.   ],5,3
196,9.0,0.09600000000000003,0.603448275862069,0.09600000000000003,[0.   0.28 1.  ],[0.    0.184 1.   ],6,3
197,9.0,0.016000000000000014,0.5147058823529411,0.016000000000000014,[0.   0.28 1.  ],[0.    0.264 1.   ],7,3
198,9.0,0.07199999999999998,0.5692307692307692,0.07199999999999998,[0.    0.296 1.   ],[0.    0.224 1.   ],8,3
199,9.0,0.07199999999999998,0.5714285714285714,0.07199999999999998,[0.    0.288 1.   ],[0.    0.216 1.   ],9,3
