,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
24,1.5,-0.06400000000000002,0.38235294117647056,-0.06400000000000002,[0.    0.104 1.   ],[0.    0.168 1.   ],4,2
25,1.5,-0.07999999999999996,0.4358974358974359,-0.07999999999999996,[0.    0.272 1.   ],[0.    0.352 1.   ],5,2
26,1.5,0.0,0.5,0.0,[0.   0.16 1.  ],[0.   0.16 1.  ],6,2
27,1.5,0.064,0.5689655172413793,0.064,[0.    0.264 1.   ],[0.  0.2 1. ],7,2
28,1.5,0.08799999999999997,0.5733333333333334,0.08799999999999997,[0.    0.344 1.   ],[0.    0.256 1.   ],8,2
29,1.5,0.07999999999999996,0.5657894736842105,0.07999999999999996,[0.    0.344 1.   ],[0.    0.264 1.   ],9,2
30,2.0,0.0,0.5,0.0,[0.    0.392 1.   ],[0.    0.392 1.   ],0,2
31,2.0,0.008000000000000007,0.5074626865671642,0.008000000000000007,[0.    0.272 1.   ],[0.    0.264 1.   ],1,2
32,2.0,0.11200000000000002,0.64,0.11200000000000002,[0.    0.256 1.   ],[0.    0.144 1.   ],2,2
33,2.0,0.023999999999999966,0.5128205128205128,0.023999999999999966,[0.   0.48 1.  ],[0.    0.456 1.   ],3,2
34,2.0,0.0,0.5,0.0,[0.    0.312 1.   ],[0.    0.312 1.   ],4,2
35,2.0,-0.008000000000000007,0.4943820224719101,-0.008000000000000007,[0.    0.352 1.   ],[0.   0.36 1.  ],5,2
36,2.0,0.184,0.6619718309859155,0.184,[0.    0.376 1.   ],[0.    0.192 1.   ],6,2
37,2.0,0.064,0.5714285714285714,0.064,[0.    0.256 1.   ],[0.    0.192 1.   ],7,2
38,2.0,-0.008000000000000007,0.49333333333333335,-0.008000000000000007,[0.    0.296 1.   ],[0.    0.304 1.   ],8,2
39,2.0,0.032,0.5555555555555556,0.032,[0.   0.16 1.  ],[0.    0.128 1.   ],9,2
40,2.5,-0.05600000000000002,0.4406779661016949,-0.05600000000000002,[0.    0.208 1.   ],[0.    0.264 1.   ],0,2
41,2.5,0.03199999999999997,0.527027027027027,0.03199999999999997,[0.    0.312 1.   ],[0.   0.28 1.  ],1,2
42,2.5,0.008000000000000007,0.5045871559633027,0.008000000000000007,[0.   0.44 1.  ],[0.    0.432 1.   ],2,2
43,2.5,-0.064,0.4444444444444444,-0.064,[0.    0.256 1.   ],[0.   0.32 1.  ],3,2
44,2.5,0.032,0.5434782608695652,0.032,[0.  0.2 1. ],[0.    0.168 1.   ],4,2
45,2.5,0.023999999999999994,0.5294117647058824,0.023999999999999994,[0.    0.216 1.   ],[0.    0.192 1.   ],5,2
46,2.5,0.04799999999999999,0.5357142857142857,0.04799999999999999,[0.   0.36 1.  ],[0.    0.312 1.   ],6,2
47,2.5,-0.02400000000000002,0.4810126582278481,-0.02400000000000002,[0.    0.304 1.   ],[0.    0.328 1.   ],7,2
48,2.5,0.008000000000000007,0.5052631578947369,0.008000000000000007,[0.    0.384 1.   ],[0.    0.376 1.   ],8,2
49,2.5,0.04800000000000004,0.5241935483870968,0.04800000000000004,[0.   0.52 1.  ],[0.    0.472 1.   ],9,2
50,3.0,-0.016000000000000014,0.49264705882352944,-0.016000000000000014,[0.    0.536 1.   ],[0.    0.552 1.   ],0,2
51,3.0,0.07200000000000001,0.5405405405405406,0.07200000000000001,[0.   0.48 1.  ],[0.    0.408 1.   ],1,2
52,3.0,0.023999999999999966,0.5126050420168067,0.023999999999999966,[0.    0.488 1.   ],[0.    0.464 1.   ],2,2
53,3.0,-0.08000000000000002,0.45614035087719296,-0.08000000000000002,[0.    0.416 1.   ],[0.    0.496 1.   ],3,2
54,3.0,0.023999999999999966,0.5145631067961165,0.023999999999999966,[0.    0.424 1.   ],[0.  0.4 1. ],4,2
55,3.0,0.040000000000000036,0.5324675324675324,0.040000000000000036,[0.    0.328 1.   ],[0.    0.288 1.   ],5,2
56,3.0,0.007999999999999952,0.5058823529411764,0.007999999999999952,[0.    0.344 1.   ],[0.    0.336 1.   ],6,2
57,3.0,0.04799999999999999,0.53125,0.04799999999999999,[0.    0.408 1.   ],[0.   0.36 1.  ],7,2
58,3.0,-0.016000000000000014,0.4891304347826087,-0.016000000000000014,[0.   0.36 1.  ],[0.    0.376 1.   ],8,2
59,3.0,0.008000000000000007,0.5064935064935064,0.008000000000000007,[0.    0.312 1.   ],[0.    0.304 1.   ],9,2
60,3.5,0.016000000000000014,0.5121951219512195,0.016000000000000014,[0.    0.336 1.   ],[0.   0.32 1.  ],0,2
61,3.5,0.016000000000000014,0.5094339622641509,0.016000000000000014,[0.    0.432 1.   ],[0.    0.416 1.   ],1,2
62,3.5,0.0,0.5,0.0,[0.    0.448 1.   ],[0.    0.448 1.   ],2,2
63,3.5,0.03199999999999997,0.5238095238095238,0.03199999999999997,[0.    0.352 1.   ],[0.   0.32 1.  ],3,2
64,3.5,-0.03999999999999998,0.46987951807228917,-0.03999999999999998,[0.    0.312 1.   ],[0.    0.352 1.   ],4,2
65,3.5,-0.03199999999999992,0.4857142857142857,-0.03199999999999992,[0.    0.544 1.   ],[0.    0.576 1.   ],5,2
66,3.5,0.09600000000000003,0.5714285714285714,0.09600000000000003,[0.    0.384 1.   ],[0.    0.288 1.   ],6,2
67,3.5,0.03200000000000003,0.5256410256410257,0.03200000000000003,[0.    0.328 1.   ],[0.    0.296 1.   ],7,2
68,3.5,0.008000000000000007,0.5054945054945055,0.008000000000000007,[0.    0.368 1.   ],[0.   0.36 1.  ],8,2
69,3.5,0.07199999999999998,0.5714285714285714,0.07199999999999998,[0.    0.288 1.   ],[0.    0.216 1.   ],9,2
70,5.0,0.08000000000000002,0.5416666666666666,0.08000000000000002,[0.   0.52 1.  ],[0.   0.44 1.  ],0,2
71,5.0,-0.03200000000000003,0.48148148148148145,-0.03200000000000003,[0.    0.416 1.   ],[0.    0.448 1.   ],1,2
72,5.0,-0.08000000000000002,0.45689655172413796,-0.08000000000000002,[0.    0.424 1.   ],[0.    0.504 1.   ],2,2
73,5.0,-0.128,0.42592592592592593,-0.128,[0.    0.368 1.   ],[0.    0.496 1.   ],3,2
74,5.0,0.10399999999999998,0.549618320610687,0.10399999999999998,[0.    0.576 1.   ],[0.    0.472 1.   ],4,2
75,5.0,0.02400000000000002,0.514018691588785,0.02400000000000002,[0.   0.44 1.  ],[0.    0.416 1.   ],5,2
76,5.0,-0.023999999999999966,0.4794520547945205,-0.023999999999999966,[0.   0.28 1.  ],[0.    0.304 1.   ],6,2
77,5.0,0.12000000000000002,0.6086956521739131,0.12000000000000002,[0.    0.336 1.   ],[0.    0.216 1.   ],7,2
78,5.0,-0.008000000000000007,0.496,-0.008000000000000007,[0.    0.496 1.   ],[0.    0.504 1.   ],8,2
79,5.0,0.12,0.5757575757575758,0.12,[0.    0.456 1.   ],[0.    0.336 1.   ],9,2
80,7.0,0.02400000000000002,0.5098039215686274,0.02400000000000002,[0.    0.624 1.   ],[0.  0.6 1. ],0,2
81,7.0,0.015999999999999903,0.5058823529411764,0.015999999999999903,[0.    0.688 1.   ],[0.    0.672 1.   ],1,2
82,7.0,0.128,0.5465116279069767,0.128,[0.    0.752 1.   ],[0.    0.624 1.   ],2,2
83,7.0,-0.008000000000000007,0.4973544973544973,-0.008000000000000007,[0.    0.752 1.   ],[0.   0.76 1.  ],3,2
84,7.0,0.02400000000000002,0.512,0.02400000000000002,[0.    0.512 1.   ],[0.    0.488 1.   ],4,2
85,7.0,0.09599999999999997,0.5405405405405406,0.09599999999999997,[0.   0.64 1.  ],[0.    0.544 1.   ],5,2
86,7.0,0.08799999999999997,0.5390070921985816,0.08799999999999997,[0.    0.608 1.   ],[0.   0.52 1.  ],6,2
87,7.0,0.04799999999999999,0.5245901639344263,0.04799999999999999,[0.    0.512 1.   ],[0.    0.464 1.   ],7,2
88,7.0,0.05600000000000005,0.5271317829457365,0.05600000000000005,[0.    0.544 1.   ],[0.    0.488 1.   ],8,2
89,7.0,-0.055999999999999994,0.46464646464646464,-0.055999999999999994,[0.    0.368 1.   ],[0.    0.424 1.   ],9,2
90,9.0,0.136,0.5521472392638037,0.136,[0.   0.72 1.  ],[0.    0.584 1.   ],0,2
91,9.0,0.04799999999999993,0.5208333333333334,0.04799999999999993,[0.  0.6 1. ],[0.    0.552 1.   ],1,2
92,9.0,0.08000000000000007,0.5384615384615384,0.08000000000000007,[0.   0.56 1.  ],[0.   0.48 1.  ],2,2
93,9.0,0.03199999999999992,0.5138888888888888,0.03199999999999992,[0.    0.592 1.   ],[0.   0.56 1.  ],3,2
94,9.0,-0.02400000000000002,0.4883720930232558,-0.02400000000000002,[0.    0.504 1.   ],[0.    0.528 1.   ],4,2
95,9.0,0.03200000000000003,0.5123456790123457,0.03200000000000003,[0.    0.664 1.   ],[0.    0.632 1.   ],5,2
96,9.0,0.19199999999999995,0.573170731707317,0.19199999999999995,[0.    0.752 1.   ],[0.   0.56 1.  ],6,2
97,9.0,0.04799999999999993,0.5172413793103449,0.04799999999999993,[0.   0.72 1.  ],[0.    0.672 1.   ],7,2
98,9.0,0.08799999999999997,0.5279187817258884,0.08799999999999997,[0.    0.832 1.   ],[0.    0.744 1.   ],8,2
99,9.0,0.136,0.5459459459459459,0.136,[0.    0.808 1.   ],[0.    0.672 1.   ],9,2
100,0.5,0.016,0.75,0.016,[0.    0.024 1.   ],[0.    0.008 1.   ],0,3
101,0.5,0.0,0.0,-1.0,[0. 1.],[0. 1.],1,3
102,0.5,0.0,0.0,-1.0,[0. 1.],[0. 1.],2,3
103,0.5,-0.008,0.0,-0.008,[0. 0. 1.],[0.    0.008 1.   ],3,3
104,0.5,-0.008,0.0,-0.008,[0. 0. 1.],[0.    0.008 1.   ],4,3
105,0.5,0.0,0.0,-1.0,[0. 1.],[0. 1.],5,3
106,0.5,0.0,0.0,-1.0,[0. 1.],[0. 1.],6,3
107,0.5,-0.016,0.375,-0.016,[0.    0.024 1.   ],[0.   0.04 1.  ],7,3
108,0.5,0.024,0.7142857142857143,0.024,[0.   0.04 1.  ],[0.    0.016 1.   ],8,3
109,0.5,0.008000000000000007,0.5094339622641509,0.008000000000000007,[0.    0.216 1.   ],[0.    0.208 1.   ],9,3
110,1.0,0.0,0.5,0.0,[0.    0.088 1.   ],[0.    0.088 1.   ],0,3
111,1.0,0.0,0.0,-1.0,[0. 1.],[0. 1.],1,3
112,1.0,0.04000000000000001,0.5490196078431373,0.04000000000000001,[0.    0.224 1.   ],[0.    0.184 1.   ],2,3
113,1.0,-0.016,0.3333333333333333,-0.016,[0.    0.016 1.   ],[0.    0.032 1.   ],3,3
114,1.0,-0.03199999999999997,0.4722222222222222,-0.03199999999999997,[0.    0.272 1.   ],[0.    0.304 1.   ],4,3
115,1.0,0.032,0.8333333333333334,0.032,[0.   0.04 1.  ],[0.    0.008 1.   ],5,3
116,1.0,0.008000000000000007,0.5263157894736842,0.008000000000000007,[0.   0.08 1.  ],[0.    0.072 1.   ],6,3
117,1.0,0.016000000000000014,0.5081967213114754,0.016000000000000014,[0.    0.496 1.   ],[0.   0.48 1.  ],7,3
118,1.0,0.055999999999999994,0.5777777777777777,0.055999999999999994,[0.    0.208 1.   ],[0.    0.152 1.   ],8,3
119,1.0,0.032,0.75,0.032,[0.    0.048 1.   ],[0.    0.016 1.   ],9,3
120,1.5,-0.032,0.42857142857142855,-0.032,[0.    0.096 1.   ],[0.    0.128 1.   ],0,3
121,1.5,0.024,0.8,0.024,[0.    0.032 1.   ],[0.    0.008 1.   ],1,3
122,1.5,-0.047999999999999994,0.25,-0.047999999999999994,[0.    0.024 1.   ],[0.    0.072 1.   ],2,3
123,1.5,-0.023999999999999994,0.4,-0.023999999999999994,[0.    0.048 1.   ],[0.    0.072 1.   ],3,3
124,1.5,0.0,0.0,-1.0,[0. 1.],[0. 1.],4,3
125,1.5,0.023999999999999994,0.5294117647058824,0.023999999999999994,[0.    0.216 1.   ],[0.    0.192 1.   ],5,3
126,1.5,-0.008,0.0,-0.008,[0. 0. 1.],[0.    0.008 1.   ],6,3
127,1.5,-0.04,0.3684210526315789,-0.04,[0.    0.056 1.   ],[0.    0.096 1.   ],7,3
128,1.5,0.008,0.5454545454545454,0.008,[0.    0.048 1.   ],[0.   0.04 1.  ],8,3
129,1.5,0.016,0.5357142857142857,0.016,[0.   0.12 1.  ],[0.    0.104 1.   ],9,3
130,2.0,-0.05600000000000002,0.43137254901960786,-0.05600000000000002,[0.    0.176 1.   ],[0.    0.232 1.   ],0,3
131,2.0,-0.023999999999999994,0.47058823529411764,-0.023999999999999994,[0.    0.192 1.   ],[0.    0.216 1.   ],1,3
132,2.0,-0.016,0.4642857142857143,-0.016,[0.    0.104 1.   ],[0.   0.12 1.  ],2,3
133,2.0,-0.024000000000000007,0.42857142857142855,-0.024000000000000007,[0.    0.072 1.   ],[0.    0.096 1.   ],3,3
134,2.0,0.08,0.7777777777777778,0.08,[0.    0.112 1.   ],[0.    0.032 1.   ],4,3
135,2.0,-0.055999999999999966,0.4461538461538462,-0.055999999999999966,[0.    0.232 1.   ],[0.    0.288 1.   ],5,3
136,2.0,-0.016,0.45454545454545453,-0.016,[0.   0.08 1.  ],[0.    0.096 1.   ],6,3
137,2.0,0.06400000000000003,0.5645161290322581,0.06400000000000003,[0.   0.28 1.  ],[0.    0.216 1.   ],7,3
138,2.0,-0.008,0.0,-0.008,[0. 0. 1.],[0.    0.008 1.   ],8,3
139,2.0,-0.05600000000000001,0.37037037037037035,-0.05600000000000001,[0.   0.08 1.  ],[0.    0.136 1.   ],9,3
140,2.5,-0.04799999999999999,0.4666666666666667,-0.04799999999999999,[0.    0.336 1.   ],[0.    0.384 1.   ],0,3
141,2.5,0.032,0.5714285714285714,0.032,[0.    0.128 1.   ],[0.    0.096 1.   ],1,3
142,2.5,0.016,0.5357142857142857,0.016,[0.   0.12 1.  ],[0.    0.104 1.   ],2,3
143,2.5,-0.008000000000000007,0.4864864864864865,-0.008000000000000007,[0.    0.144 1.   ],[0.    0.152 1.   ],3,3
144,2.5,0.07999999999999999,0.5806451612903226,0.07999999999999999,[0.    0.288 1.   ],[0.    0.208 1.   ],4,3
145,2.5,0.0,0.5,0.0,[0.   0.16 1.  ],[0.   0.16 1.  ],5,3
146,2.5,0.0,0.5,0.0,[0.   0.28 1.  ],[0.   0.28 1.  ],6,3
147,2.5,0.03200000000000003,0.5303030303030303,0.03200000000000003,[0.   0.28 1.  ],[0.    0.248 1.   ],7,3
148,2.5,0.04000000000000001,0.5396825396825397,0.04000000000000001,[0.    0.272 1.   ],[0.    0.232 1.   ],8,3
149,2.5,0.064,0.5869565217391305,0.064,[0.    0.216 1.   ],[0.    0.152 1.   ],9,3
150,3.0,0.040000000000000036,0.5268817204301075,0.040000000000000036,[0.    0.392 1.   ],[0.    0.352 1.   ],0,3
151,3.0,0.055999999999999994,0.5368421052631579,0.055999999999999994,[0.    0.408 1.   ],[0.    0.352 1.   ],1,3
152,3.0,0.055999999999999994,0.5454545454545454,0.055999999999999994,[0.    0.336 1.   ],[0.   0.28 1.  ],2,3
153,3.0,0.032,0.5769230769230769,0.032,[0.   0.12 1.  ],[0.    0.088 1.   ],3,3
154,3.0,0.024000000000000007,0.56,0.024000000000000007,[0.    0.112 1.   ],[0.    0.088 1.   ],4,3
155,3.0,-0.039999999999999994,0.38095238095238093,-0.039999999999999994,[0.    0.064 1.   ],[0.    0.104 1.   ],5,3
156,3.0,-0.039999999999999994,0.3076923076923077,-0.039999999999999994,[0.    0.032 1.   ],[0.    0.072 1.   ],6,3
157,3.0,-0.07200000000000001,0.2631578947368421,-0.07200000000000001,[0.   0.04 1.  ],[0.    0.112 1.   ],7,3
158,3.0,-0.055999999999999994,0.4507042253521127,-0.055999999999999994,[0.    0.256 1.   ],[0.    0.312 1.   ],8,3
159,3.0,-0.015999999999999986,0.4827586206896552,-0.015999999999999986,[0.    0.224 1.   ],[0.   0.24 1.  ],9,3
160,3.5,-0.008000000000000007,0.4927536231884058,-0.008000000000000007,[0.    0.272 1.   ],[0.   0.28 1.  ],0,3
161,3.5,-0.055999999999999994,0.4700854700854701,-0.055999999999999994,[0.   0.44 1.  ],[0.    0.496 1.   ],1,3
162,3.5,0.07199999999999995,0.5584415584415584,0.07199999999999995,[0.    0.344 1.   ],[0.    0.272 1.   ],2,3
163,3.5,-0.055999999999999994,0.4507042253521127,-0.055999999999999994,[0.    0.256 1.   ],[0.    0.312 1.   ],3,3
164,3.5,-0.015999999999999986,0.4827586206896552,-0.015999999999999986,[0.    0.224 1.   ],[0.   0.24 1.  ],4,3
165,3.5,0.064,0.5952380952380952,0.064,[0.  0.2 1. ],[0.    0.136 1.   ],5,3
166,3.5,0.08000000000000002,0.5490196078431373,0.08000000000000002,[0.    0.448 1.   ],[0.    0.368 1.   ],6,3
167,3.5,-0.032000000000000015,0.43333333333333335,-0.032000000000000015,[0.    0.104 1.   ],[0.    0.136 1.   ],7,3
168,3.5,0.03200000000000003,0.5303030303030303,0.03200000000000003,[0.   0.28 1.  ],[0.    0.248 1.   ],8,3
169,3.5,0.0,0.5,0.0,[0.   0.28 1.  ],[0.   0.28 1.  ],9,3
170,5.0,0.0,0.5,0.0,[0.   0.24 1.  ],[0.   0.24 1.  ],0,3
171,5.0,-0.03200000000000003,0.4791666666666667,-0.03200000000000003,[0.    0.368 1.   ],[0.  0.4 1. ],1,3
172,5.0,0.02400000000000002,0.5164835164835165,0.02400000000000002,[0.    0.376 1.   ],[0.    0.352 1.   ],2,3
173,5.0,0.08799999999999997,0.5714285714285714,0.08799999999999997,[0.    0.352 1.   ],[0.    0.264 1.   ],3,3
174,5.0,0.008000000000000007,0.5039370078740157,0.008000000000000007,[0.    0.512 1.   ],[0.    0.504 1.   ],4,3
175,5.0,0.016000000000000014,0.5111111111111111,0.016000000000000014,[0.    0.368 1.   ],[0.    0.352 1.   ],5,3
176,5.0,0.03200000000000003,0.5153846153846153,0.03200000000000003,[0.    0.536 1.   ],[0.    0.504 1.   ],6,3
177,5.0,0.039999999999999925,0.5179856115107914,0.039999999999999925,[0.    0.576 1.   ],[0.    0.536 1.   ],7,3
178,5.0,0.07200000000000001,0.5378151260504201,0.07200000000000001,[0.    0.512 1.   ],[0.   0.44 1.  ],8,3
179,5.0,0.07200000000000006,0.5348837209302325,0.07200000000000006,[0.    0.552 1.   ],[0.   0.48 1.  ],9,3
180,7.0,0.07200000000000001,0.5529411764705883,0.07200000000000001,[0.    0.376 1.   ],[0.    0.304 1.   ],0,3
181,7.0,-0.016000000000000014,0.4927536231884058,-0.016000000000000014,[0.    0.544 1.   ],[0.   0.56 1.  ],1,3
182,7.0,0.08800000000000002,0.5567010309278351,0.08800000000000002,[0.    0.432 1.   ],[0.    0.344 1.   ],2,3
183,7.0,0.10399999999999998,0.5585585585585585,0.10399999999999998,[0.    0.496 1.   ],[0.    0.392 1.   ],3,3
184,7.0,0.09599999999999997,0.54,0.09599999999999997,[0.    0.648 1.   ],[0.    0.552 1.   ],4,3
185,7.0,0.11200000000000004,0.5555555555555556,0.11200000000000004,[0.   0.56 1.  ],[0.    0.448 1.   ],5,3
186,7.0,0.12799999999999995,0.5625,0.12799999999999995,[0.    0.576 1.   ],[0.    0.448 1.   ],6,3
187,7.0,0.09599999999999997,0.5340909090909091,0.09599999999999997,[0.    0.752 1.   ],[0.    0.656 1.   ],7,3
188,7.0,0.03999999999999998,0.5247524752475248,0.03999999999999998,[0.    0.424 1.   ],[0.    0.384 1.   ],8,3
189,7.0,0.064,0.5357142857142857,0.064,[0.   0.48 1.  ],[0.    0.416 1.   ],9,3
190,9.0,0.12,0.5789473684210527,0.12,[0.   0.44 1.  ],[0.   0.32 1.  ],0,3
191,9.0,-0.016000000000000014,0.4921875,-0.016000000000000014,[0.    0.504 1.   ],[0.   0.52 1.  ],1,3
192,9.0,0.06399999999999995,0.5289855072463768,0.06399999999999995,[0.    0.584 1.   ],[0.   0.52 1.  ],2,3
193,9.0,0.06399999999999995,0.5240963855421686,0.06399999999999995,[0.    0.696 1.   ],[0.    0.632 1.   ],3,3
194,9.0,0.192,0.6132075471698113,0.192,[0.   0.52 1.  ],[0.    0.328 1.   ],4,3
195,9.0,0.15199999999999997,0.576,0.15199999999999997,[0.    0.576 1.   ],[0.    0.424 1.   ],5,3
196,9.0,0.14400000000000002,0.576271186440678,0.14400000000000002,[0.    0.544 1.   ],[0.  0.4 1. ],6,3
197,9.0,0.11199999999999999,0.5514705882352942,0.11199999999999999,[0.  0.6 1. ],[0.    0.488 1.   ],7,3
198,9.0,0.008000000000000007,0.504,0.008000000000000007,[0.    0.504 1.   ],[0.    0.496 1.   ],8,3
199,9.0,0.11199999999999999,0.5614035087719298,0.11199999999999999,[0.    0.512 1.   ],[0.  0.4 1. ],9,3
