,area,perimeter,dimension,epsilon,mechanism,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove
98,26.11528982232222,19.37737750459235,2,0.5,piecewise,,,,,
99,22.10630011425393,12.19675912147475,2,0.5,piecewise,,,,,
100,-5.053840617392081,23.085222855176905,2,0.5,piecewise,,,,,
101,42.95577886503258,0.5551491257615591,2,0.5,piecewise,,,,,
102,49.126408108374775,4.571798846427673,2,0.5,piecewise,,,,,
103,15.317666710132013,16.358458630849544,2,0.5,piecewise,,,,,
104,20.854113254681142,23.578430038440203,2,0.5,piecewise,,,,,
105,-0.09932182433531435,-0.938437190695987,2,0.5,piecewise,,,,,
106,2.8605177689346637,24.416606878794077,2,0.5,piecewise,,,,,
107,38.450197384401505,32.185713161434016,2,0.5,piecewise,,,,,
108,-2.6251495171557,14.60848938877219,2,0.5,piecewise,,,,,
109,-6.976337402891004,30.306358506826626,2,0.5,piecewise,,,,,
110,23.028749809490666,28.917301627929533,2,0.5,piecewise,,,,,
111,13.020172170067388,17.80921722807191,2,0.5,piecewise,,,,,
112,2.7601432919692,-1.5145850606380773,2,0.5,piecewise,,,,,
113,10.571074017452496,14.869381913694275,2,0.5,piecewise,,,,,
114,54.83950823895472,28.65637182657931,2,0.5,piecewise,,,,,
115,6.950803885838884,18.12448648461923,2,0.5,piecewise,,,,,
116,13.579715546169211,25.074356492995747,2,0.5,piecewise,,,,,
117,38.22161007859719,29.73312227189679,2,0.5,piecewise,,,,,
118,25.617413560571453,22.078913777708404,2,0.5,piecewise,,,,,
119,43.34214398394514,2.718165649500577,2,0.5,piecewise,,,,,
120,-21.905667477481664,0.3826211734838385,2,0.5,piecewise,,,,,
121,41.35423199263209,22.118894614115643,2,0.5,piecewise,,,,,
122,-15.038599848692769,2.1540766002091356,2,0.5,piecewise,,,,,
123,30.46303492266236,30.018248393475286,2,0.5,piecewise,,,,,
124,-21.33094014672593,20.710871801672884,2,0.5,piecewise,,,,,
125,-11.307504031322939,10.268160067436334,2,0.5,piecewise,,,,,
126,26.93320655686463,19.003410159613438,2,0.5,piecewise,,,,,
127,15.6357950912475,27.48606308679839,2,0.5,piecewise,,,,,
128,-19.68750663732174,26.021163593520292,2,0.5,piecewise,,,,,
129,-1.8517881320573732,16.689962655802894,2,0.5,piecewise,,,,,
130,29.09609224000701,6.6026192445389995,2,0.5,piecewise,,,,,
131,35.47695624044474,23.312540487870884,2,0.5,piecewise,,,,,
132,0.9796940713790104,2.06149351983581,2,0.5,piecewise,,,,,
133,11.360606318595323,15.569204870308932,2,0.5,piecewise,,,,,
134,2.9151694148333642,24.2234254491565,2,0.5,piecewise,,,,,
135,6.6422665581048195,11.209988876969154,2,0.5,piecewise,,,,,
136,50.69316257285354,2.22839828026404,2,0.5,piecewise,,,,,
137,9.770032589835798,21.56903829670684,2,0.5,piecewise,,,,,
138,26.175418253484505,10.048346472111755,2,0.5,piecewise,,,,,
139,1.8842180144438898,24.460136425931058,2,0.5,piecewise,,,,,
140,56.071977707973026,24.2337114743679,2,0.5,piecewise,,,,,
141,24.946353628373174,15.339321030927959,2,0.5,piecewise,,,,,
142,-17.341038466737487,27.503944165643983,2,0.5,piecewise,,,,,
143,24.89556611378827,12.052984559283367,2,0.5,piecewise,,,,,
144,5.85440303852655,0.7172874752425703,2,0.5,piecewise,,,,,
145,19.49795430497143,9.061665542457995,2,0.5,piecewise,,,,,
146,31.021792684315983,9.52434873260324,2,0.5,piecewise,,,,,
147,57.46354249240188,9.238684805792987,2,0.5,piecewise,,,,,
148,-16.2807096437952,3.2245820912446814,2,0.5,piecewise,,,,,
149,-17.78229181263911,23.180949436454632,2,0.5,piecewise,,,,,
150,57.349624904797054,7.193284878832009,2,0.5,piecewise,,,,,
151,6.447273094090582,-4.323799440889065,2,0.5,piecewise,,,,,
152,11.936600375266767,30.81871954916107,2,0.5,piecewise,,,,,
153,-10.725304155291537,14.248190278360449,2,0.5,piecewise,,,,,
154,-15.566020445745524,28.520402382522857,2,0.5,piecewise,,,,,
155,18.72676015843591,24.650373796768868,2,0.5,piecewise,,,,,
156,49.46558003429212,4.732282458462479,2,0.5,piecewise,,,,,
157,-16.610233982464205,13.936992467439618,2,0.5,piecewise,,,,,
158,-2.438541923492117,26.3663650833215,2,0.5,piecewise,,,,,
159,-13.356169629023228,-2.2038386965546053,2,0.5,piecewise,,,,,
160,8.376814002798989,11.60207242559465,2,0.5,piecewise,,,,,
161,1.8518338791724913,9.14192429630438,2,0.5,piecewise,,,,,
162,55.40468745623035,22.78881425551234,2,0.5,piecewise,,,,,
163,-14.000873952189975,10.479458047412766,2,0.5,piecewise,,,,,
164,-10.171724184636041,32.54527173185138,2,0.5,piecewise,,,,,
165,10.01969704324599,23.467494803455665,2,0.5,piecewise,,,,,
166,4.015760857922198,0.10399075301787908,2,0.5,piecewise,,,,,
167,-9.399679058152538,6.754793891357722,2,0.5,piecewise,,,,,
168,15.328893741347166,14.873672246247756,2,0.5,piecewise,,,,,
169,3.327114020314501,4.792168043182151,2,0.5,piecewise,,,,,
170,-4.0744281399077735,11.139541421476595,2,0.5,piecewise,,,,,
171,34.71968430344632,15.055675683562201,2,0.5,piecewise,,,,,
172,-19.804264543531147,10.22035663122085,2,0.5,piecewise,,,,,
173,53.52599720869449,-2.1893054671791816,2,0.5,piecewise,,,,,
174,-20.94234950110612,21.92603139414244,2,0.5,piecewise,,,,,
175,34.06645418833422,11.912486008128552,2,0.5,piecewise,,,,,
176,46.52182412706827,5.991981275891095,2,0.5,piecewise,,,,,
177,8.897740123301084,-3.4593898324257437,2,0.5,piecewise,,,,,
178,30.141371121151433,1.2611547500125873,2,0.5,piecewise,,,,,
179,-18.362864084855687,4.9199797471344855,2,0.5,piecewise,,,,,
180,-1.2351924866492756,20.438011575453174,2,0.5,piecewise,,,,,
181,15.083367262712715,21.785015970633673,2,0.5,piecewise,,,,,
182,-5.62079164401437,24.512429884985483,2,0.5,piecewise,,,,,
183,8.967481286902686,19.886884253368148,2,0.5,piecewise,,,,,
184,14.620013007884847,19.96255786011455,2,0.5,piecewise,,,,,
185,5.842551215650223,33.98035048923188,2,0.5,piecewise,,,,,
186,6.444822097899626,31.37273735747033,2,0.5,piecewise,,,,,
187,8.162281097205257,8.772344257654376,2,0.5,piecewise,,,,,
188,-20.567631725823016,-1.2740869641483155,2,0.5,piecewise,,,,,
189,-1.6288470070110197,33.56854466954461,2,0.5,piecewise,,,,,
190,45.18462303478026,23.519317426827037,2,0.5,piecewise,,,,,
191,22.007252614790158,28.647944475684213,2,0.5,piecewise,,,,,
192,-23.43650099134675,31.878820933513012,2,0.5,piecewise,,,,,
193,3.2929026962629337,13.797314121888606,2,0.5,piecewise,,,,,
194,-5.264906890020568,14.17497744367936,2,0.5,piecewise,,,,,
195,-16.95934146400708,9.898236245915433,2,0.5,piecewise,,,,,
196,-16.81888551670616,5.94272415742958,2,0.5,piecewise,,,,,
197,11.023383821427345,14.080673474729242,2,0.5,piecewise,,,,,
198,4.127354249993882,33.14237824463112,2,0.5,piecewise,,,,,
199,18.654226133391603,0.14725264746310787,2,0.5,piecewise,,,,,
200,-1.5376496694998645,33.5584066703584,2,0.5,piecewise,,,,,
201,-18.413196655974655,16.236834169978952,2,0.5,piecewise,,,,,
202,6.143599340425938,3.2024703552167963,2,0.5,piecewise,,,,,
203,54.07833198596077,17.232284865513808,2,0.5,piecewise,,,,,
204,-10.114975051961316,15.055787450883924,2,0.5,piecewise,,,,,
205,19.563850480119168,21.70298702449695,2,0.5,piecewise,,,,,
206,57.02610666174622,12.689939089941364,2,0.5,piecewise,,,,,
207,36.02429208947735,15.677935453455738,2,0.5,piecewise,,,,,
208,42.69717194636074,30.27043708287755,2,0.5,piecewise,,,,,
209,19.235285117968676,-0.2374130127385193,2,0.5,piecewise,,,,,
210,54.52370516130984,27.464216506306983,3,0.5,piecewise,1.2740999966904363,,,,
211,-21.790925338637823,3.755891534444001,3,0.5,piecewise,0.8258362429470038,,,,
212,-12.379294459448435,3.326054590719098,3,0.5,piecewise,0.9956905355178153,,,,
213,56.665664523816375,6.943615267355605,3,0.5,piecewise,0.49255644015635874,,,,
214,17.25877751361564,25.32082620490052,3,0.5,piecewise,0.4567676348217988,,,,
215,18.88462231933116,13.420730180663435,3,0.5,piecewise,0.49170136227250105,,,,
216,21.96133745710307,13.59804537521552,3,0.5,piecewise,0.9434140978467944,,,,
217,26.992105088178064,8.924889356502815,3,0.5,piecewise,1.1531868045726772,,,,
218,32.27159272903594,28.281286795719964,3,0.5,piecewise,0.503211560233955,,,,
219,29.99738510421482,-0.4610194078223728,3,0.5,piecewise,0.7803440929787007,,,,
220,-9.6825442258096,13.627255529186588,3,0.5,piecewise,1.2022424363347508,,,,
221,56.2960375289872,-2.727502005400131,3,0.5,piecewise,1.0444881503825094,,,,
222,34.9687322641146,23.153259980278253,3,0.5,piecewise,0.45199583442389635,,,,
223,36.28813553120617,27.216794922261393,3,0.5,piecewise,1.039463159196867,,,,
224,9.679111644815253,31.60308891560214,3,0.5,piecewise,0.7268538709575694,,,,
225,1.8845727051084256,3.4087307337017965,3,0.5,piecewise,0.9150058572345611,,,,
226,34.57585613497229,31.578701246160858,3,0.5,piecewise,0.7585920343068905,,,,
227,10.940081068532336,32.656373899087896,3,0.5,piecewise,0.9048233610931301,,,,
228,43.85826479124831,21.449593939064155,3,0.5,piecewise,1.0625528824285246,,,,
229,-11.954853037502765,21.6221271528767,3,0.5,piecewise,1.0419946839483687,,,,
230,5.591943479215612,12.013976708571516,3,0.5,piecewise,0.6608983290994193,,,,
231,-23.94273009579748,2.122562565663045,3,0.5,piecewise,1.0165025538801518,,,,
232,7.894421972448386,9.550045372343739,3,0.5,piecewise,1.0201290526471172,,,,
233,-12.26405374552981,30.262277956585645,3,0.5,piecewise,0.5750692694715459,,,,
234,27.04411863636652,0.6302633257923081,3,0.5,piecewise,0.6217695836993332,,,,
235,17.90452960068915,7.158515725310444,3,0.5,piecewise,1.0210695106938121,,,,
236,-13.353581523270295,-3.6569333750811146,3,0.5,piecewise,1.2137678333830646,,,,
237,4.129028176244091,15.915945127008342,3,0.5,piecewise,0.4816742405711605,,,,
238,-18.092923884845398,22.927378052545176,3,0.5,piecewise,0.6603813772851631,,,,
239,-0.4534192777969947,14.582628642779488,3,0.5,piecewise,1.1557458577846729,,,,
240,1.7170734157114693,9.817430952625786,3,0.5,piecewise,0.8271338721575225,,,,
241,-25.136917333748457,21.54108144604704,3,0.5,piecewise,0.5303107404060997,,,,
242,0.31918224405156753,18.562286155699656,3,0.5,piecewise,0.6386940571568277,,,,
243,41.59174704340431,3.420186374511608,3,0.5,piecewise,0.9121745435706149,,,,
244,5.0862195291178285,26.878188897496024,3,0.5,piecewise,1.05699518212489,,,,
245,38.08290387261658,9.058615563895072,3,0.5,piecewise,1.2551343054557942,,,,
246,3.6307771766802563,13.890401575069728,3,0.5,piecewise,0.5009611459596905,,,,
247,16.75032747805772,24.28029615871153,3,0.5,piecewise,1.1110929822093705,,,,
248,1.1862484919096727,19.521927905064285,3,0.5,piecewise,0.8422300538637677,,,,
249,12.64831941376317,7.232734315734312,3,0.5,piecewise,0.8553703302500765,,,,
250,-22.209837194947717,22.276251315462975,3,0.5,piecewise,0.4517419961345922,,,,
251,32.88085048353818,16.9206692309706,3,0.5,piecewise,0.7829972819500313,,,,
252,-26.39158569325094,0.689634722081164,3,0.5,piecewise,1.157946700224096,,,,
253,18.14104535195351,14.481394638395729,3,0.5,piecewise,0.8830920449212749,,,,
254,20.513002733009795,11.081224462903833,3,0.5,piecewise,0.5493050411003475,,,,
255,-11.374831920190069,5.617256640002297,3,0.5,piecewise,0.6206117765482803,,,,
256,-25.917619670631957,20.49541657679015,3,0.5,piecewise,1.102102200560292,,,,
257,-23.544821389443594,13.007241340277098,3,0.5,piecewise,0.5324818842499155,,,,
258,7.904462604280392,21.32152602133975,3,0.5,piecewise,0.5082600717922169,,,,
259,-18.03905632238479,20.549448547622998,3,0.5,piecewise,0.627917248629575,,,,
260,40.98146860119633,-0.7571173470913246,3,0.5,piecewise,0.9796985032481595,,,,
261,15.539330319685538,14.221261907547385,3,0.5,piecewise,1.1091336759883856,,,,
262,-7.468427411661715,13.96733198276638,3,0.5,piecewise,0.7551335835170896,,,,
263,51.169248136497785,8.195003879075577,3,0.5,piecewise,1.032773391353281,,,,
264,36.421823303736694,24.947122695449902,3,0.5,piecewise,0.7127353674151699,,,,
265,19.566810367476094,16.54672039009003,3,0.5,piecewise,0.8688741261045181,,,,
266,16.127300026892385,16.77928848413189,3,0.5,piecewise,0.923171231356097,,,,
267,40.54414583692354,1.6877490054064126,3,0.5,piecewise,0.5013877159118388,,,,
268,13.155966210007039,17.431854457183356,3,0.5,piecewise,1.0286420296055598,,,,
269,-15.614987989601936,15.665439519354916,3,0.5,piecewise,0.932827860481374,,,,
270,-25.366181718762352,-2.449043701684701,3,0.5,piecewise,0.7806373159027576,,,,
271,3.7900089322854766,28.291719502556223,3,0.5,piecewise,0.9045215303284241,,,,
272,-26.42470930907595,3.2219281166196434,3,0.5,piecewise,0.8147522064546893,,,,
273,-26.076729319991554,33.28169996504321,3,0.5,piecewise,1.1250316968074054,,,,
274,36.32320554954073,-3.231331257701338,3,0.5,piecewise,1.0021212869916685,,,,
275,-23.942990417196825,5.644421233493015,3,0.5,piecewise,1.001686450925857,,,,
276,-5.251732297216149,16.9334493584826,3,0.5,piecewise,0.48248691181689773,,,,
277,45.137034367091815,28.761976419703263,3,0.5,piecewise,0.8842778798731831,,,,
278,22.73827309994605,17.81128776595988,3,0.5,piecewise,0.9110138171861026,,,,
279,-19.524859141733874,15.439645661020684,3,0.5,piecewise,0.5232787110520565,,,,
280,51.570002243718704,3.030534570364414,3,0.5,piecewise,1.2753485757204022,,,,
281,36.26520571734989,23.939425906755368,3,0.5,piecewise,0.8843830264452183,,,,
282,41.97826028855712,26.827934911411788,3,0.5,piecewise,0.6184541588946163,,,,
283,-7.647297032273997,23.29366824396265,3,0.5,piecewise,1.2547196902207989,,,,
284,2.0955971688747472,4.938016947039906,3,0.5,piecewise,0.4656048443441126,,,,
285,53.688208765476865,18.63937933455044,3,0.5,piecewise,1.0356428155127773,,,,
286,14.677066778873412,18.99441343995222,3,0.5,piecewise,0.9153821136654758,,,,
287,44.11461690129366,24.86915242432164,3,0.5,piecewise,1.050520586834534,,,,
288,55.938218945930565,11.188776003003369,3,0.5,piecewise,1.0962596550654522,,,,
289,25.33834847248886,-3.191666135288881,3,0.5,piecewise,0.5953698979038089,,,,
290,7.765703121803545,25.331260799487794,3,0.5,piecewise,1.0611962796791077,,,,
291,37.693278851183294,3.259711666028607,3,0.5,piecewise,0.5070156163132151,,,,
292,35.82539509225429,24.46237625168592,3,0.5,piecewise,0.9491154140727877,,,,
293,39.09600811146873,27.39973073383843,3,0.5,piecewise,1.1331436795585905,,,,
294,23.84094505442961,7.780850222617324,3,0.5,piecewise,0.8007648785863732,,,,
295,29.309522965950848,4.560340035734525,3,0.5,piecewise,0.8548148748122159,,,,
296,57.36483219204492,14.041017450106857,3,0.5,piecewise,0.4481422619746453,,,,
297,42.06727052741149,13.32294863465058,3,0.5,piecewise,1.226269367241923,,,,
298,-22.457160662882256,24.11156519959106,3,0.5,piecewise,0.6537657812585739,,,,
299,30.998706829036134,14.07168043434939,3,0.5,piecewise,1.1134191464420473,,,,
300,34.044056805257526,22.63023526893023,3,0.5,piecewise,0.5770193850657589,,,,
301,10.928269305324855,3.5692201946270505,3,0.5,piecewise,1.1975732553397105,,,,
302,-15.974208966169064,1.7619080595954895,3,0.5,piecewise,1.296736890427432,,,,
303,-0.4838734571047433,-1.7212391389538864,3,0.5,piecewise,1.1165091477230302,,,,
304,-2.015803795435158,30.244101327316034,3,0.5,piecewise,0.5952189140289275,,,,
305,3.5974301851346278,22.89716651743381,3,0.5,piecewise,0.9929934118709414,,,,
306,29.425245467732722,-0.41553041492379683,3,0.5,piecewise,0.44356033676173784,,,,
307,-2.8749856016077477,34.23292105696561,3,0.5,piecewise,0.47508927490685465,,,,
308,13.562260316767304,4.5476197170315995,3,0.5,piecewise,1.1219628027404291,,,,
309,43.53641761281783,14.388607816085345,3,0.5,piecewise,0.8345248833493293,,,,
310,36.156271140788405,2.0148612601668283,3,0.5,piecewise,0.6316412059708434,,,,
311,25.42895590468896,17.188627531566258,3,0.5,piecewise,0.8656890175464128,,,,
312,44.558641388670175,21.165249548364805,3,0.5,piecewise,1.3007657924501042,,,,
313,51.75382247767738,15.464022068839766,3,0.5,piecewise,0.9870638563526307,,,,
314,56.073909224973995,12.977699866141796,3,0.5,piecewise,0.8546122591269143,,,,
315,-2.243785359862596,29.032433781087413,3,0.5,piecewise,1.235689960103612,,,,
316,57.978581942180995,6.681892213386584,3,0.5,piecewise,0.7475224694788135,,,,
317,-20.926978254686052,12.287421492729042,3,0.5,piecewise,0.536746221370574,,,,
318,36.73486678261594,16.698987792346784,3,0.5,piecewise,1.2629370386184873,,,,
319,16.974099980117963,10.588571074061235,3,0.5,piecewise,1.005694815072084,,,,
320,42.36406516632016,18.3692192578773,3,0.5,piecewise,1.067071512424664,,,,
321,16.811982510644913,3.4179350333845795,3,0.5,piecewise,0.7139177311279729,,,,
322,24.49132863390903,20.142187813605926,3,0.5,piecewise,1.0480169920803208,,,,
323,33.2254636523724,20.728257878019917,3,0.5,piecewise,0.9859533206518307,,,,
324,-8.7439306412564,-1.808145941088139,3,0.5,piecewise,0.7932609838680579,,,,
325,22.50683615453175,4.733588178430717,3,0.5,piecewise,1.1366896836265823,,,,
326,17.50392754965268,29.21097961032677,3,0.5,piecewise,1.0987325678182975,,,,
327,38.49974425230235,27.249364388730132,3,0.5,piecewise,1.1299774756145902,,,,
328,8.23547915277299,24.472317186342693,3,0.5,piecewise,0.8790508604998897,,,,
329,57.558877760217996,-0.17292033964184425,3,0.5,piecewise,1.0905123063242648,,,,
330,13.852242891427409,31.917506572168264,3,0.5,piecewise,0.8095959743703894,,,,
331,10.23307063952164,27.44574756317034,3,0.5,piecewise,0.8181560390622236,,,,
332,17.70018778741769,23.225269173153226,3,0.5,piecewise,0.7911010717110665,,,,
333,53.019766327973095,20.46896290628039,3,0.5,piecewise,0.7412099574887425,,,,
334,6.309001855949663,23.427105862391883,3,0.5,piecewise,0.8091032680017649,,,,
335,-10.7593292366537,26.483910860350168,3,0.5,piecewise,0.6391985436852977,,,,
336,13.974063483018242,13.481520305595469,3,0.5,piecewise,0.7782593314527834,,,,
337,-23.09022592044899,7.103579809596106,3,0.5,piecewise,0.8872876570688981,,,,
338,-8.45176318276084,14.08955496414646,3,0.5,piecewise,0.7567725719597662,,,,
339,28.059490838094145,31.74904770137746,3,0.5,piecewise,0.9549136037741653,,,,
340,22.218052308623413,32.201717560128436,3,0.5,piecewise,1.1932665692444864,,,,
341,-0.37365315869463955,25.239096474505367,3,0.5,piecewise,0.9672057735415976,,,,
342,58.475309032871735,11.105101163688794,3,0.5,piecewise,0.47179898307617074,,,,
343,35.74314557537525,20.550299268095074,3,0.5,piecewise,0.8286676772822668,,,,
344,47.18802505007795,7.08715323941543,3,0.5,piecewise,1.1270688812456573,,,,
345,2.5308729849260314,12.494646760657615,3,0.5,piecewise,0.7182774872828361,,,,
346,12.694312559571303,25.879499067827442,3,0.5,piecewise,0.760555557714144,,,,
347,-15.109895606468841,25.319581264370864,3,0.5,piecewise,0.6562389084237659,,,,
348,-19.94492723955618,23.210569868151232,3,0.5,piecewise,0.8448070839195191,,,,
349,18.47662125332844,13.887702302605149,3,0.5,piecewise,1.0047995593504717,,,,
350,-5.236859384599628,32.42307843893855,3,0.5,piecewise,0.9504063071089011,,,,
351,-0.4286879894938766,-3.988740927915855,3,0.5,piecewise,0.9293755610474449,,,,
352,-15.11245756063388,10.818022393457207,3,0.5,piecewise,0.8980901527049001,,,,
353,-15.913908207430234,34.107434054215496,3,0.5,piecewise,0.42715761089294446,,,,
354,-9.52323777182434,1.231115667568033,3,0.5,piecewise,1.0279750862408394,,,,
355,-16.90869742633099,20.997464510366775,3,0.5,piecewise,1.0641648319871724,,,,
356,45.43393560297447,29.935283528096452,3,0.5,piecewise,0.8285487907845571,,,,
357,16.417523521524064,24.48828183146378,3,0.5,piecewise,0.5310710073000029,,,,
358,15.826832405036413,20.292973902463988,3,0.5,piecewise,0.676822764089476,,,,
359,44.27569054798892,-4.0544923483025395,3,0.5,piecewise,0.43862152467284277,,,,
360,31.208808514020063,12.193207124379773,3,0.5,piecewise,1.1322481316938175,,,,
361,47.957578800336215,3.2484050949050647,3,0.5,piecewise,0.47413639155809784,,,,
362,-3.967457209739879,18.591048607778035,3,0.5,piecewise,0.9485541660674668,,,,
363,-20.18922054699336,30.13861868332794,3,0.5,piecewise,1.1403454671291626,,,,
364,-25.046203234821427,28.625830520582557,3,0.5,piecewise,0.8013394227441527,,,,
