,area,perimeter,dimension,epsilon,mechanism,length of kernel,compactness,width of kernel,asymmetry coefficient,length of kernel groove
27,21.18,12.41,2,0.5,grid-nd-Laplace,,,,,
28,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
29,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
30,15.128571428571428,17.25,2,0.5,grid-nd-Laplace,,,,,
31,10.59,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
32,10.59,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
33,15.128571428571428,12.41,2,0.5,grid-nd-Laplace,,,,,
34,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
35,12.102857142857143,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
36,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
37,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
38,16.64142857142857,13.792857142857143,2,0.5,grid-nd-Laplace,,,,,
39,13.615714285714287,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
40,16.64142857142857,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
41,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
42,16.64142857142857,12.41,2,0.5,grid-nd-Laplace,,,,,
43,16.265988832020554,15.310752868954907,2,0.5,grid-nd-Laplace,,,,,
44,15.128571428571428,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
45,18.154285714285713,13.792857142857143,2,0.5,grid-nd-Laplace,,,,,
46,18.154285714285713,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
47,18.154285714285713,17.25,2,0.5,grid-nd-Laplace,,,,,
48,19.667142857142856,17.25,2,0.5,grid-nd-Laplace,,,,,
49,18.154285714285713,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
50,12.81871993873772,13.381169874204836,2,0.5,grid-nd-Laplace,,,,,
51,18.154285714285713,12.41,2,0.5,grid-nd-Laplace,,,,,
52,15.221673820507464,14.996852376849862,2,0.5,grid-nd-Laplace,,,,,
53,12.102857142857143,17.25,2,0.5,grid-nd-Laplace,,,,,
54,15.128571428571428,12.41,2,0.5,grid-nd-Laplace,,,,,
55,15.128571428571428,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
56,15.128571428571428,12.41,2,0.5,grid-nd-Laplace,,,,,
57,16.64142857142857,17.25,2,0.5,grid-nd-Laplace,,,,,
58,15.075964144779826,14.658126567406093,2,0.5,grid-nd-Laplace,,,,,
59,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
60,12.102857142857143,14.484285714285715,2,0.5,grid-nd-Laplace,,,,,
61,10.59,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
62,18.154285714285713,12.41,2,0.5,grid-nd-Laplace,,,,,
63,15.395117305583545,15.450351165733782,2,0.5,grid-nd-Laplace,,,,,
64,19.667142857142856,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
65,12.441619265444118,13.744654913951074,2,0.5,grid-nd-Laplace,,,,,
66,10.59,17.25,2,0.5,grid-nd-Laplace,,,,,
67,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
68,13.615714285714287,15.867142857142857,2,0.5,grid-nd-Laplace,,,,,
69,15.128571428571428,12.41,2,0.5,grid-nd-Laplace,,,,,
70,16.64142857142857,13.792857142857143,2,0.5,grid-nd-Laplace,,,,,
71,18.154285714285713,17.25,2,0.5,grid-nd-Laplace,,,,,
72,18.1628608767871,16.003889100798855,2,0.5,grid-nd-Laplace,,,,,
73,16.64142857142857,15.867142857142857,2,0.5,grid-nd-Laplace,,,,,
74,21.18,13.792857142857143,2,0.5,grid-nd-Laplace,,,,,
75,16.64142857142857,12.41,2,0.5,grid-nd-Laplace,,,,,
76,16.64142857142857,13.792857142857143,2,0.5,grid-nd-Laplace,,,,,
77,21.18,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
78,19.667142857142856,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
79,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
80,20.57672185658626,16.422539502210398,2,0.5,grid-nd-Laplace,,,,,
81,18.154285714285713,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
82,19.667142857142856,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
83,19.667142857142856,17.25,2,0.5,grid-nd-Laplace,,,,,
84,21.18,17.25,2,0.5,grid-nd-Laplace,,,,,
85,12.102857142857143,12.41,2,0.5,grid-nd-Laplace,,,,,
86,16.64142857142857,12.41,2,0.5,grid-nd-Laplace,,,,,
87,19.667142857142856,13.792857142857143,2,0.5,grid-nd-Laplace,,,,,
88,18.154285714285713,17.25,2,0.5,grid-nd-Laplace,,,,,
89,19.667142857142856,17.25,2,0.5,grid-nd-Laplace,,,,,
90,19.667142857142856,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
91,15.128571428571428,12.41,2,0.5,grid-nd-Laplace,,,,,
92,18.154285714285713,17.25,2,0.5,grid-nd-Laplace,,,,,
93,21.18,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
94,15.128571428571428,13.792857142857143,2,0.5,grid-nd-Laplace,,,,,
95,15.128571428571428,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
96,10.59,15.867142857142857,2,0.5,grid-nd-Laplace,,,,,
97,21.18,17.25,2,0.5,grid-nd-Laplace,,,,,
98,19.55224505993466,16.997997880493017,2,0.5,grid-nd-Laplace,,,,,
99,16.864208082167025,15.633756114173297,2,0.5,grid-nd-Laplace,,,,,
100,21.18,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
101,12.102857142857143,15.867142857142857,2,0.5,grid-nd-Laplace,,,,,
102,18.43913096464355,15.752904529556723,2,0.5,grid-nd-Laplace,,,,,
103,21.18,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
104,19.667142857142856,17.25,2,0.5,grid-nd-Laplace,,,,,
105,18.154285714285713,17.25,2,0.5,grid-nd-Laplace,,,,,
106,20.164572151078083,17.057622741126284,2,0.5,grid-nd-Laplace,,,,,
107,21.18,17.25,2,0.5,grid-nd-Laplace,,,,,
108,21.18,17.25,2,0.5,grid-nd-Laplace,,,,,
109,10.59,17.25,2,0.5,grid-nd-Laplace,,,,,
110,15.128571428571428,12.41,2,0.5,grid-nd-Laplace,,,,,
111,16.64142857142857,17.25,2,0.5,grid-nd-Laplace,,,,,
112,21.18,12.41,2,0.5,grid-nd-Laplace,,,,,
113,19.667142857142856,12.41,2,0.5,grid-nd-Laplace,,,,,
114,21.18,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
115,17.856389590951764,16.355223684125328,2,0.5,grid-nd-Laplace,,,,,
116,15.128571428571428,17.25,2,0.5,grid-nd-Laplace,,,,,
117,21.18,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
118,18.154285714285713,14.484285714285715,2,0.5,grid-nd-Laplace,,,,,
119,13.615714285714287,17.25,2,0.5,grid-nd-Laplace,,,,,
120,15.128571428571428,17.25,2,0.5,grid-nd-Laplace,,,,,
121,13.615714285714287,17.25,2,0.5,grid-nd-Laplace,,,,,
122,19.667142857142856,17.25,2,0.5,grid-nd-Laplace,,,,,
123,12.773479675271556,12.879534393946031,2,0.5,grid-nd-Laplace,,,,,
124,10.59,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
125,19.080861117093637,15.793543970322919,2,0.5,grid-nd-Laplace,,,,,
126,16.64142857142857,17.25,2,0.5,grid-nd-Laplace,,,,,
127,21.18,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
128,19.667142857142856,15.867142857142857,2,0.5,grid-nd-Laplace,,,,,
129,18.154285714285713,17.25,2,0.5,grid-nd-Laplace,,,,,
130,21.18,13.792857142857143,2,0.5,grid-nd-Laplace,,,,,
131,18.154285714285713,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
132,13.615714285714287,14.484285714285715,2,0.5,grid-nd-Laplace,,,,,
133,10.59,17.25,2,0.5,grid-nd-Laplace,,,,,
134,15.128571428571428,12.41,2,0.5,grid-nd-Laplace,,,,,
135,11.907542024297005,13.547540231981303,2,0.5,grid-nd-Laplace,,,,,
136,16.64142857142857,17.25,2,0.5,grid-nd-Laplace,,,,,
137,13.615714285714287,17.25,2,0.5,grid-nd-Laplace,,,,,
138,19.667142857142856,15.867142857142857,2,0.5,grid-nd-Laplace,,,,,
139,15.128571428571428,12.41,2,0.5,grid-nd-Laplace,,,,,
140,13.615714285714287,17.25,2,0.5,grid-nd-Laplace,,,,,
141,18.154285714285713,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
142,15.128571428571428,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
143,15.128571428571428,12.41,2,0.5,grid-nd-Laplace,,,,,
144,12.102857142857143,17.25,2,0.5,grid-nd-Laplace,,,,,
145,12.102857142857143,12.41,2,0.5,grid-nd-Laplace,,,,,
146,15.128571428571428,12.41,2,0.5,grid-nd-Laplace,,,,,
147,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
148,10.59,17.25,2,0.5,grid-nd-Laplace,,,,,
149,14.25442198395161,14.614075779518888,2,0.5,grid-nd-Laplace,,,,,
150,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
151,13.615714285714287,14.484285714285715,2,0.5,grid-nd-Laplace,,,,,
152,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
153,14.543248969404305,14.567507491373604,2,0.5,grid-nd-Laplace,,,,,
154,10.59,17.25,2,0.5,grid-nd-Laplace,,,,,
155,10.59,17.25,2,0.5,grid-nd-Laplace,,,,,
156,10.59,15.867142857142857,2,0.5,grid-nd-Laplace,,,,,
157,12.481510528565012,12.786216003077643,2,0.5,grid-nd-Laplace,,,,,
158,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
159,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
160,18.67526151037788,16.10348338923457,2,0.5,grid-nd-Laplace,,,,,
161,19.667142857142856,17.25,2,0.5,grid-nd-Laplace,,,,,
162,12.102857142857143,12.41,2,0.5,grid-nd-Laplace,,,,,
163,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
164,10.59,17.25,2,0.5,grid-nd-Laplace,,,,,
165,10.59,17.25,2,0.5,grid-nd-Laplace,,,,,
166,13.615714285714287,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
167,21.18,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
168,10.59,15.867142857142857,2,0.5,grid-nd-Laplace,,,,,
169,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
170,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
171,10.59,14.484285714285715,2,0.5,grid-nd-Laplace,,,,,
172,10.59,16.55857142857143,2,0.5,grid-nd-Laplace,,,,,
173,16.64142857142857,12.41,2,0.5,grid-nd-Laplace,,,,,
174,12.102857142857143,12.41,2,0.5,grid-nd-Laplace,,,,,
175,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
176,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
177,11.232064625682955,13.03501332693126,2,0.5,grid-nd-Laplace,,,,,
178,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
179,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
180,16.64142857142857,12.41,2,0.5,grid-nd-Laplace,,,,,
181,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
182,16.64142857142857,12.41,2,0.5,grid-nd-Laplace,,,,,
183,11.963799053491652,12.882321055954334,2,0.5,grid-nd-Laplace,,,,,
184,10.59,17.25,2,0.5,grid-nd-Laplace,,,,,
185,10.59,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
186,12.140047608801583,13.25007883863758,2,0.5,grid-nd-Laplace,,,,,
187,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
188,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
189,10.59,13.792857142857143,2,0.5,grid-nd-Laplace,,,,,
190,10.59,17.25,2,0.5,grid-nd-Laplace,,,,,
191,10.59,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
192,12.102857142857143,15.867142857142857,2,0.5,grid-nd-Laplace,,,,,
193,10.59,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
194,10.59,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
195,12.46782711945498,13.705175758645671,2,0.5,grid-nd-Laplace,,,,,
196,15.128571428571428,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
197,16.64142857142857,15.867142857142857,2,0.5,grid-nd-Laplace,,,,,
198,10.59,17.25,2,0.5,grid-nd-Laplace,,,,,
199,16.64142857142857,12.41,2,0.5,grid-nd-Laplace,,,,,
200,12.102857142857143,15.175714285714285,2,0.5,grid-nd-Laplace,,,,,
201,13.615714285714287,17.25,2,0.5,grid-nd-Laplace,,,,,
202,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
203,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
204,12.102857142857143,12.41,2,0.5,grid-nd-Laplace,,,,,
205,10.59,12.41,2,0.5,grid-nd-Laplace,,,,,
206,16.64142857142857,12.41,2,0.5,grid-nd-Laplace,,,,,
207,19.667142857142856,17.25,2,0.5,grid-nd-Laplace,,,,,
208,13.615714285714287,12.41,2,0.5,grid-nd-Laplace,,,,,
209,10.59,13.101428571428572,2,0.5,grid-nd-Laplace,,,,,
210,15.128571428571428,15.175714285714285,3,0.5,grid-nd-Laplace,4.899,,,,
211,12.102857142857143,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
212,15.128571428571428,13.101428571428572,3,0.5,grid-nd-Laplace,4.899,,,,
213,16.64142857142857,13.792857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
214,15.128571428571428,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
215,16.64142857142857,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
216,18.154285714285713,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
217,10.59,13.792857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
218,16.64142857142857,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
219,19.667142857142856,15.175714285714285,3,0.5,grid-nd-Laplace,6.675,,,,
220,15.128571428571428,13.792857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
221,10.59,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
222,12.102857142857143,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
223,10.59,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
224,15.128571428571428,13.792857142857143,3,0.5,grid-nd-Laplace,5.660142857142857,,,,
225,16.64142857142857,17.25,3,0.5,grid-nd-Laplace,6.421285714285714,,,,
226,10.59,15.867142857142857,3,0.5,grid-nd-Laplace,6.675,,,,
227,10.59,13.101428571428572,3,0.5,grid-nd-Laplace,4.899,,,,
228,13.615714285714287,14.484285714285715,3,0.5,grid-nd-Laplace,6.421285714285714,,,,
229,12.102857142857143,13.792857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
230,10.59,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
231,13.615714285714287,14.484285714285715,3,0.5,grid-nd-Laplace,6.167571428571428,,,,
232,13.615714285714287,15.175714285714285,3,0.5,grid-nd-Laplace,6.675,,,,
233,12.914178981389787,13.367730648802024,3,0.5,grid-nd-Laplace,5.806460120550662,,,,
234,13.615714285714287,12.41,3,0.5,grid-nd-Laplace,4.899,,,,
235,19.667142857142856,17.25,3,0.5,grid-nd-Laplace,5.406428571428571,,,,
236,10.59,13.792857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
237,15.128571428571428,13.792857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
238,16.64142857142857,17.25,3,0.5,grid-nd-Laplace,5.152714285714286,,,,
239,12.102857142857143,13.792857142857143,3,0.5,grid-nd-Laplace,6.421285714285714,,,,
240,10.59,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
241,13.615714285714287,14.484285714285715,3,0.5,grid-nd-Laplace,4.899,,,,
242,12.102857142857143,12.41,3,0.5,grid-nd-Laplace,4.899,,,,
243,21.18,13.101428571428572,3,0.5,grid-nd-Laplace,6.675,,,,
244,12.102857142857143,17.25,3,0.5,grid-nd-Laplace,5.406428571428571,,,,
245,16.64142857142857,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
246,15.128571428571428,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
247,15.128571428571428,15.175714285714285,3,0.5,grid-nd-Laplace,6.675,,,,
248,15.128571428571428,13.792857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
249,10.59,15.867142857142857,3,0.5,grid-nd-Laplace,4.899,,,,
250,16.64142857142857,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
251,15.128571428571428,13.792857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
252,13.615714285714287,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
253,18.154285714285713,13.101428571428572,3,0.5,grid-nd-Laplace,4.899,,,,
254,10.59,15.867142857142857,3,0.5,grid-nd-Laplace,6.675,,,,
255,13.615714285714287,14.484285714285715,3,0.5,grid-nd-Laplace,4.899,,,,
256,12.102857142857143,15.867142857142857,3,0.5,grid-nd-Laplace,6.675,,,,
257,19.667142857142856,15.867142857142857,3,0.5,grid-nd-Laplace,6.675,,,,
258,12.102857142857143,15.867142857142857,3,0.5,grid-nd-Laplace,6.675,,,,
259,19.667142857142856,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
260,15.128571428571428,13.792857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
261,15.128571428571428,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
262,10.59,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
263,21.18,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
264,15.128571428571428,14.484285714285715,3,0.5,grid-nd-Laplace,6.675,,,,
265,13.615714285714287,15.867142857142857,3,0.5,grid-nd-Laplace,4.899,,,,
266,15.128571428571428,15.175714285714285,3,0.5,grid-nd-Laplace,6.675,,,,
267,17.18417486805153,16.16336961640704,3,0.5,grid-nd-Laplace,6.250279830672782,,,,
268,18.154285714285713,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
269,13.615714285714287,12.41,3,0.5,grid-nd-Laplace,5.406428571428571,,,,
270,10.59,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
271,10.59,14.484285714285715,3,0.5,grid-nd-Laplace,4.899,,,,
272,13.615714285714287,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
273,16.64142857142857,12.41,3,0.5,grid-nd-Laplace,4.899,,,,
274,12.102857142857143,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
275,15.128571428571428,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
276,12.102857142857143,13.792857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
277,10.59,15.175714285714285,3,0.5,grid-nd-Laplace,4.899,,,,
278,13.615714285714287,14.484285714285715,3,0.5,grid-nd-Laplace,4.899,,,,
279,16.64142857142857,13.792857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
280,18.154285714285713,14.484285714285715,3,0.5,grid-nd-Laplace,5.406428571428571,,,,
281,19.667142857142856,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
282,19.667142857142856,17.25,3,0.5,grid-nd-Laplace,5.913857142857143,,,,
283,21.18,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
284,21.18,13.101428571428572,3,0.5,grid-nd-Laplace,4.899,,,,
285,16.64142857142857,15.867142857142857,3,0.5,grid-nd-Laplace,4.899,,,,
286,21.18,16.55857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
287,21.18,16.55857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
288,16.64142857142857,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
289,13.615714285714287,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
290,21.18,15.175714285714285,3,0.5,grid-nd-Laplace,4.899,,,,
291,18.154285714285713,15.867142857142857,3,0.5,grid-nd-Laplace,5.406428571428571,,,,
292,19.667142857142856,16.55857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
293,21.18,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
294,18.154285714285713,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
295,18.154285714285713,15.867142857142857,3,0.5,grid-nd-Laplace,4.899,,,,
296,21.18,15.867142857142857,3,0.5,grid-nd-Laplace,6.675,,,,
297,21.18,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
298,19.667142857142856,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
299,18.154285714285713,16.55857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
300,16.64142857142857,15.867142857142857,3,0.5,grid-nd-Laplace,4.899,,,,
301,18.154285714285713,16.55857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
302,21.18,15.867142857142857,3,0.5,grid-nd-Laplace,6.675,,,,
303,18.154285714285713,16.55857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
304,19.667142857142856,15.867142857142857,3,0.5,grid-nd-Laplace,6.675,,,,
305,12.102857142857143,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
306,15.128571428571428,15.175714285714285,3,0.5,grid-nd-Laplace,6.675,,,,
307,21.18,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
308,19.667142857142856,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
309,16.64142857142857,14.484285714285715,3,0.5,grid-nd-Laplace,4.899,,,,
310,16.64142857142857,14.484285714285715,3,0.5,grid-nd-Laplace,4.899,,,,
311,21.18,16.55857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
312,18.154285714285713,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
313,16.64142857142857,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
314,21.18,15.175714285714285,3,0.5,grid-nd-Laplace,6.675,,,,
315,21.18,12.41,3,0.5,grid-nd-Laplace,6.421285714285714,,,,
316,10.59,12.41,3,0.5,grid-nd-Laplace,4.899,,,,
317,16.64142857142857,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
318,15.128571428571428,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
319,19.667142857142856,17.25,3,0.5,grid-nd-Laplace,5.913857142857143,,,,
320,13.615714285714287,12.41,3,0.5,grid-nd-Laplace,6.675,,,,
321,19.667142857142856,16.55857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
322,19.667142857142856,15.867142857142857,3,0.5,grid-nd-Laplace,6.675,,,,
323,21.18,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
324,21.18,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
325,21.18,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
326,21.18,15.867142857142857,3,0.5,grid-nd-Laplace,6.675,,,,
327,19.667142857142856,16.55857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
328,18.154285714285713,16.55857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
329,10.59,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
330,18.154285714285713,13.792857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
331,16.64142857142857,17.25,3,0.5,grid-nd-Laplace,5.913857142857143,,,,
332,16.64142857142857,15.175714285714285,3,0.5,grid-nd-Laplace,6.675,,,,
333,18.154285714285713,12.41,3,0.5,grid-nd-Laplace,4.899,,,,
334,13.615714285714287,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
335,21.18,14.484285714285715,3,0.5,grid-nd-Laplace,4.899,,,,
336,10.59,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
337,12.102857142857143,15.175714285714285,3,0.5,grid-nd-Laplace,6.675,,,,
338,21.18,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
339,18.154285714285713,15.867142857142857,3,0.5,grid-nd-Laplace,4.899,,,,
340,18.154285714285713,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
341,15.128571428571428,13.101428571428572,3,0.5,grid-nd-Laplace,6.675,,,,
342,16.64142857142857,14.484285714285715,3,0.5,grid-nd-Laplace,6.675,,,,
343,21.18,13.101428571428572,3,0.5,grid-nd-Laplace,5.406428571428571,,,,
344,18.154285714285713,14.484285714285715,3,0.5,grid-nd-Laplace,4.899,,,,
345,15.128571428571428,14.484285714285715,3,0.5,grid-nd-Laplace,4.899,,,,
346,15.128571428571428,16.55857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
347,16.64142857142857,15.175714285714285,3,0.5,grid-nd-Laplace,6.675,,,,
348,12.102857142857143,17.25,3,0.5,grid-nd-Laplace,4.899,,,,
349,13.615714285714287,15.175714285714285,3,0.5,grid-nd-Laplace,6.675,,,,
350,18.154285714285713,12.41,3,0.5,grid-nd-Laplace,6.167571428571428,,,,
351,10.59,14.484285714285715,3,0.5,grid-nd-Laplace,4.899,,,,
352,10.59,17.25,3,0.5,grid-nd-Laplace,5.913857142857143,,,,
353,10.59,12.41,3,0.5,grid-nd-Laplace,4.899,,,,
354,10.59,17.25,3,0.5,grid-nd-Laplace,6.675,,,,
355,15.128571428571428,13.101428571428572,3,0.5,grid-nd-Laplace,6.675,,,,
356,10.59,12.41,3,0.5,grid-nd-Laplace,4.899,,,,
357,12.102857142857143,15.175714285714285,3,0.5,grid-nd-Laplace,6.675,,,,
358,13.615714285714287,13.792857142857143,3,0.5,grid-nd-Laplace,6.675,,,,
359,10.59,13.101428571428572,3,0.5,grid-nd-Laplace,4.899,,,,
360,12.102857142857143,13.101428571428572,3,0.5,grid-nd-Laplace,4.899,,,,
361,12.102857142857143,13.792857142857143,3,0.5,grid-nd-Laplace,4.899,,,,
