,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
18,0.7,0.11510852603206123,0.5512674703667197,[0.         0.61886792 1.        ],[0.        0.5037594 1.       ],8,2
19,0.7,0.020868208256490273,0.509652104303093,[0.        0.5509434 1.       ],[0.         0.53007519 1.        ],9,2
20,1.0,-0.024712725209249498,0.48591936370396716,[0.         0.42641509 1.        ],[0.         0.45112782 1.        ],0,2
21,1.0,0.054802099588594055,0.5249119729663497,[0.         0.57735849 1.        ],[0.         0.52255639 1.        ],1,2
22,1.0,0.10021279614129663,0.5413080089820359,[0.         0.65660377 1.        ],[0.         0.55639098 1.        ],2,2
23,1.0,0.1529862391828628,0.5619030124908156,[0.         0.69433962 1.        ],[0.         0.54135338 1.        ],3,2
24,1.0,0.15637679103418922,0.5754658852847343,[0.         0.59622642 1.        ],[0.         0.43984962 1.        ],4,2
25,1.0,0.2015321322173358,0.5994177420709347,[0.         0.60754717 1.        ],[0.         0.40601504 1.        ],5,2
26,1.0,0.12652858561498082,0.5533120539396764,[0.         0.65660377 1.        ],[0.         0.53007519 1.        ],6,2
27,1.0,0.01706625053199029,0.5080336035687096,[0.         0.53962264 1.        ],[0.         0.52255639 1.        ],7,2
28,1.0,0.10024116896013613,0.5408127902409722,[0.         0.66415094 1.        ],[0.         0.56390977 1.        ],8,2
29,1.0,0.14902823095474532,0.5657096390817539,[0.         0.64150943 1.        ],[0.        0.4924812 1.       ],9,2
30,1.5,0.11522201730741943,0.5487035571226404,[0.        0.6490566 1.       ],[0.         0.53383459 1.        ],0,2
31,1.5,0.0739679387147113,0.5289621614415535,[0.        0.6754717 1.       ],[0.         0.60150376 1.        ],1,2
32,1.5,0.18682082564902813,0.5777216444953315,[0.         0.69433962 1.        ],[0.        0.5075188 1.       ],2,2
33,1.5,0.14186409419775847,0.5533390228291017,[0.         0.73584906 1.        ],[0.         0.59398496 1.        ],3,2
34,1.5,0.130500780252518,0.5503508522260779,[0.         0.71320755 1.        ],[0.         0.58270677 1.        ],4,2
35,1.5,0.054858845226273156,0.524272819714526,[0.         0.59245283 1.        ],[0.         0.53759398 1.        ],5,2
36,1.5,-0.01632855724216209,0.4938593028094623,[0.         0.65660377 1.        ],[0.         0.67293233 1.        ],6,2
37,1.5,0.14875868917576962,0.5750651433152937,[0.         0.56981132 1.        ],[0.         0.42105263 1.        ],7,2
38,1.5,0.21322173357923102,0.5873329459616502,[0.         0.71698113 1.        ],[0.        0.5037594 1.       ],8,2
39,1.5,0.18340190097886233,0.5661427635887362,[0.         0.78490566 1.        ],[0.         0.60150376 1.        ],9,2
40,2.0,0.254816285998014,0.5974479720492177,[0.         0.78113208 1.        ],[0.         0.52631579 1.        ],0,2
41,2.0,-0.02007376932898286,0.4925144157012114,[0.         0.66037736 1.        ],[0.         0.68045113 1.        ],1,2
42,2.0,-0.001404454532557886,0.4994401149178269,[0.         0.62641509 1.        ],[0.         0.62781955 1.        ],2,2
43,2.0,0.2394524045963966,0.6041797824933032,[0.         0.69433962 1.        ],[0.         0.45488722 1.        ],3,2
44,2.0,-0.020059582919563113,0.49256149653851816,[0.         0.66415094 1.        ],[0.         0.68421053 1.        ],4,2
45,2.0,0.096765498652291,0.5349970754533047,[0.         0.73962264 1.        ],[0.         0.64285714 1.        ],5,2
46,2.0,0.14139594268690592,0.5653856751118517,[0.         0.61132075 1.        ],[0.         0.46992481 1.        ],6,2
47,2.0,0.08921832884097025,0.5324446187022153,[0.         0.73207547 1.        ],[0.         0.64285714 1.        ],7,2
48,2.0,0.08511845651865513,0.5355281856939839,[0.         0.64150943 1.        ],[0.         0.55639098 1.        ],8,2
49,2.0,0.15646190949070787,0.57235072619688,[0.         0.61886792 1.        ],[0.         0.46240602 1.        ],9,2
50,2.5,0.22062703929635408,0.5956787085343046,[0.         0.68679245 1.        ],[0.         0.46616541 1.        ],0,2
51,2.5,0.08901971910909345,0.5350617421914287,[0.         0.67924528 1.        ],[0.         0.59022556 1.        ],1,2
52,2.5,0.11882536530004256,0.5541953517262799,[0.         0.60754717 1.        ],[0.        0.4887218 1.       ],2,2
53,2.5,0.08882110937721654,0.5381530999012809,[0.         0.62641509 1.        ],[0.         0.53759398 1.        ],3,2
54,2.5,-0.0012625904383600783,0.4995251864576776,[0.         0.66415094 1.        ],[0.         0.66541353 1.        ],4,2
55,2.5,0.09265143992055602,0.5386719721462322,[0.         0.64528302 1.        ],[0.         0.55263158 1.        ],5,2
56,2.5,0.23972194637537247,0.5927462732441986,[0.         0.76603774 1.        ],[0.         0.52631579 1.        ],6,2
57,2.5,0.02137891899560218,0.5079052005413515,[0.         0.68679245 1.        ],[0.         0.66541353 1.        ],7,2
58,2.5,0.01700950489431119,0.5082406631018983,[0.        0.5245283 1.       ],[0.        0.5075188 1.       ],8,2
59,2.5,0.11933607603915442,0.5436343265001244,[0.         0.74339623 1.        ],[0.         0.62406015 1.        ],9,2
60,3.0,-0.01662647183997734,0.49290281949423503,[0.         0.57735849 1.        ],[0.         0.59398496 1.        ],0,2
61,3.0,0.11522201730741943,0.5487035571226404,[0.        0.6490566 1.       ],[0.         0.53383459 1.        ],1,2
62,3.0,0.10790183004681508,0.5416329122238521,[0.         0.70188679 1.        ],[0.         0.59398496 1.        ],2,2
63,3.0,0.021492410270960383,0.5076080952141817,[0.         0.71698113 1.        ],[0.         0.69548872 1.        ],3,2
64,3.0,-0.06539934742516673,0.4743118243619748,[0.         0.60377358 1.        ],[0.         0.66917293 1.        ],4,2
65,3.0,0.08887785501489565,0.5372141372141371,[0.         0.64150943 1.        ],[0.         0.55263158 1.        ],5,2
66,3.0,-0.0016314370832742897,0.4992804855158605,[0.         0.56603774 1.        ],[0.         0.56766917 1.        ],6,2
67,3.0,-0.054305575258902006,0.47666764189584554,[0.         0.55471698 1.        ],[0.         0.60902256 1.        ],7,2
68,3.0,0.020811462618811172,0.5099018588765744,[0.         0.53584906 1.        ],[0.         0.51503759 1.        ],8,2
69,3.0,0.025152503901262557,0.5092746618122469,[0.         0.69056604 1.        ],[0.         0.66541353 1.        ],9,2
70,3.5,0.1262448574265853,0.5609278505799066,[0.         0.58113208 1.        ],[0.         0.45488722 1.        ],0,2
71,3.5,0.14526883245850475,0.5638403990024937,[0.         0.64150943 1.        ],[0.        0.4962406 1.       ],1,2
72,3.5,0.18327422329408427,0.5694950994631465,[0.        0.7509434 1.       ],[0.         0.56766917 1.        ],2,2
73,3.5,0.006327138601220028,0.5023266489994366,[0.         0.68301887 1.        ],[0.         0.67669173 1.        ],3,2
74,3.5,0.00968931763370684,0.5042310408484383,[0.         0.57735849 1.        ],[0.         0.56766917 1.        ],4,2
75,3.5,0.06673286991062566,0.5232493772488237,[0.        0.7509434 1.       ],[0.         0.68421053 1.        ],5,2
76,3.5,0.05122712441481059,0.521316159195287,[0.         0.62641509 1.        ],[0.         0.57518797 1.        ],6,2
77,3.5,0.11533550858277763,0.546388223211229,[0.         0.67924528 1.        ],[0.         0.56390977 1.        ],7,2
78,3.5,0.055312810327705964,0.5201709277902512,[0.         0.71320755 1.        ],[0.         0.65789474 1.        ],8,2
79,3.5,0.04776564051638521,0.5175151117908382,[0.         0.70566038 1.        ],[0.         0.65789474 1.        ],9,2
80,5.0,0.16050503617534395,0.5653429436089357,[0.         0.69433962 1.        ],[0.         0.53383459 1.        ],0,2
81,5.0,0.1907079018300467,0.5753252720406127,[0.         0.72830189 1.        ],[0.         0.53759398 1.        ],1,2
82,5.0,0.231834302737977,0.6049960165505898,[0.         0.66792453 1.        ],[0.         0.43609023 1.        ],2,2
83,5.0,0.11536388140161724,0.5458440445586975,[0.         0.68679245 1.        ],[0.         0.57142857 1.        ],3,2
84,5.0,0.043623208965810734,0.518739716009507,[0.         0.60377358 1.        ],[0.         0.56015038 1.        ],4,2
85,5.0,0.03984962406015036,0.5171743357096564,[0.  0.6 1. ],[0.         0.56015038 1.        ],5,2
86,5.0,0.06270392963540927,0.5241953142106416,[0.         0.67924528 1.        ],[0.         0.61654135 1.        ],6,2
87,5.0,0.22457086111505176,0.5900352633375043,[0.         0.73584906 1.        ],[0.        0.5112782 1.       ],7,2
88,5.0,-0.07296070364590723,0.47099822932996493,[0.         0.59245283 1.        ],[0.         0.66541353 1.        ],8,2
89,5.0,0.005036175344020399,0.5037348763808521,[0.         0.33962264 1.        ],[0.         0.33458647 1.        ],9,2
90,7.0,0.2550148957298908,0.5902445881360697,[0.         0.83396226 1.        ],[0.         0.57894737 1.        ],0,2
91,7.0,0.013789189956022074,0.5052150399175894,[0.         0.66792453 1.        ],[0.         0.65413534 1.        ],1,2
92,7.0,0.14186409419775847,0.5533390228291017,[0.         0.73584906 1.        ],[0.         0.59398496 1.        ],2,2
93,7.0,-0.012441481061143511,0.4955361232986878,[0.         0.69056604 1.        ],[0.         0.70300752 1.        ],3,2
94,7.0,0.020995885941268222,0.5091380587799457,[0.         0.58490566 1.        ],[0.         0.56390977 1.        ],4,2
95,7.0,0.11142005958291956,0.5478587271796622,[0.         0.63773585 1.        ],[0.         0.52631579 1.        ],5,2
96,7.0,0.028840970350404227,0.5109698585195817,[0.         0.67169811 1.        ],[0.         0.64285714 1.        ],6,2
97,7.0,0.08164278621081,0.5301862050878573,[0.         0.71698113 1.        ],[0.         0.63533835 1.        ],7,2
98,7.0,0.11559086395233364,0.5419187554019014,[0.         0.74716981 1.        ],[0.         0.63157895 1.        ],8,2
99,7.0,0.11168960136189521,0.542721639191257,[0.         0.70943396 1.        ],[0.         0.59774436 1.        ],9,2
100,9.0,0.1679670875301461,0.5705433746425166,[0.         0.67924528 1.        ],[0.        0.5112782 1.       ],0,2
101,9.0,0.07415236203716835,0.526966373288484,[0.        0.7245283 1.       ],[0.         0.65037594 1.        ],1,2
102,9.0,0.10760391544899983,0.5472909782405386,[0.         0.62264151 1.        ],[0.         0.51503759 1.        ],2,2
103,9.0,-0.04641793162150665,0.4828345994040374,[0.         0.65283019 1.        ],[0.         0.69924812 1.        ],3,2
104,9.0,0.07015179458079157,0.528047189609211,[0.         0.66037736 1.        ],[0.         0.59022556 1.        ],4,2
105,9.0,0.06283160732018722,0.5230391493877381,[0.         0.71320755 1.        ],[0.         0.65037594 1.        ],5,2
106,9.0,0.08531706625053193,0.5327296079413109,[0.         0.69433962 1.        ],[0.         0.60902256 1.        ],6,2
107,9.0,0.0963399063696978,0.541651844310055,[0.         0.62641509 1.        ],[0.         0.53007519 1.        ],7,2
108,9.0,0.13423180592991912,0.55255382017729,[0.         0.70566038 1.        ],[0.         0.57142857 1.        ],8,2
109,9.0,0.088480635551142,0.544995455004545,[0.         0.53584906 1.        ],[0.         0.44736842 1.        ],9,2
110,0.5,0.17872038587033623,0.5992312297173824,[0.         0.53962264 1.        ],[0.         0.36090226 1.        ],0,3
111,0.5,0.14115477372676977,0.5740437565113856,[0.         0.54716981 1.        ],[0.         0.40601504 1.        ],1,3
112,0.5,0.3110228401191658,0.634860489149156,[0.         0.73207547 1.        ],[0.         0.42105263 1.        ],2,3
113,0.5,0.17124414810611432,0.5920031706833737,[0.        0.5509434 1.       ],[0.         0.37969925 1.        ],3,3
114,0.5,0.18605475954036033,0.6170041930591489,[0.         0.49056604 1.        ],[0.         0.30451128 1.        ],4,3
115,0.5,0.2468009646758405,0.6173775756676158,[0.        0.6490566 1.       ],[0.         0.40225564 1.        ],5,3
116,0.5,0.24260178748758687,0.647648978605101,[0.         0.53207547 1.        ],[0.         0.28947368 1.        ],6,3
117,0.5,0.27287558518938854,0.6521154606563858,[0.         0.58490566 1.        ],[0.         0.31203008 1.        ],7,3
118,0.5,0.16366860547595402,0.5901229553017638,[0.         0.53584906 1.        ],[0.         0.37218045 1.        ],8,3
119,0.5,0.11490991630018443,0.5564853556485355,[0.         0.56603774 1.        ],[0.         0.45112782 1.        ],9,3
120,0.7,0.17141438501915163,0.5839412001722868,[0.         0.59622642 1.        ],[0.         0.42481203 1.        ],0,3
121,0.7,0.16776847779826926,0.57730826556494,[0.         0.62641509 1.        ],[0.         0.45864662 1.        ],1,3
122,0.7,0.28791317917435094,0.6632349392745114,[0.         0.58490566 1.        ],[0.         0.29699248 1.        ],2,3
123,0.7,0.2808767201021421,0.6225959454606248,[0.         0.71320755 1.        ],[0.         0.43233083 1.        ],3,3
124,0.7,0.23538090509292098,0.6192091044947695,[0.         0.61132075 1.        ],[0.         0.37593985 1.        ],4,3
125,0.7,0.16041991771882536,0.567803520890296,[0.         0.67169811 1.        ],[0.        0.5112782 1.       ],5,3
126,0.7,0.22769187118740247,0.6258823529411766,[0.         0.56603774 1.        ],[0.         0.33834586 1.        ],6,3
127,0.7,0.2014612001702369,0.6032184442732335,[0.         0.58867925 1.        ],[0.         0.38721805 1.        ],7,3
128,0.7,0.28050787345722794,0.6476853442480917,[0.         0.61509434 1.        ],[0.         0.33458647 1.        ],8,3
129,0.7,0.2089799971627181,0.6079020231171532,[0.         0.58867925 1.        ],[0.         0.37969925 1.        ],9,3
130,1.0,0.11475386579656688,0.561411500326455,[0.        0.5245283 1.       ],[0.         0.40977444 1.        ],0,3
131,1.0,0.16771173216059015,0.5794895242193593,[0.         0.61132075 1.        ],[0.         0.44360902 1.        ],1,3
132,1.0,0.1866080295077316,0.5856893451807073,[0.         0.63773585 1.        ],[0.         0.45112782 1.        ],2,3
133,1.0,0.2316640658249397,0.6142757172848147,[0.         0.62264151 1.        ],[0.         0.39097744 1.        ],3,3
134,1.0,0.25806497375514253,0.6249708028194172,[0.         0.64528302 1.        ],[0.         0.38721805 1.        ],4,3
135,1.0,0.23938147254929776,0.6076779743216684,[0.        0.6754717 1.       ],[0.         0.43609023 1.        ],5,3
136,1.0,0.2919988650872464,0.6388622778729778,[0.         0.67169811 1.        ],[0.         0.37969925 1.        ],6,3
137,1.0,0.2579372960703646,0.633687244492809,[0.         0.61132075 1.        ],[0.         0.35338346 1.        ],7,3
138,1.0,0.20523478507589726,0.6047468033653359,[0.         0.59245283 1.        ],[0.         0.38721805 1.        ],8,3
139,1.0,0.2652716697403887,0.6543611418382341,[0.         0.56226415 1.        ],[0.         0.29699248 1.        ],9,3
140,1.5,0.17175485884522623,0.5714555520143536,[0.         0.68679245 1.        ],[0.         0.51503759 1.        ],0,3
141,1.5,0.17911760533408994,0.5805784596533327,[0.         0.64528302 1.        ],[0.         0.46616541 1.        ],1,3
142,1.5,0.13796283160732015,0.5548227070297085,[0.         0.69811321 1.        ],[0.         0.56015038 1.        ],2,3
143,1.5,0.14875868917576962,0.5750651433152937,[0.         0.56981132 1.        ],[0.         0.42105263 1.        ],3,3
144,1.5,0.20143282735139734,0.604822158897961,[0.         0.58113208 1.        ],[0.         0.37969925 1.        ],4,3
145,1.5,0.10703645907220882,0.5639894835043677,[0.         0.47169811 1.        ],[0.         0.36466165 1.        ],5,3
146,1.5,0.18625336927223718,0.6034121520502844,[0.         0.54339623 1.        ],[0.         0.35714286 1.        ],6,3
147,1.5,0.1754716981132075,0.5746388443017656,[0.        0.6754717 1.       ],[0.  0.5 1. ],7,3
148,1.5,0.15620655412115192,0.5825895201092093,[0.        0.5509434 1.       ],[0.         0.39473684 1.        ],8,3
149,1.5,0.1186125691587459,0.5603151014990405,[0.        0.5509434 1.       ],[0.         0.43233083 1.        ],9,3
150,2.0,0.20561781813023122,0.5869007362639999,[0.         0.69433962 1.        ],[0.        0.4887218 1.       ],0,3
151,2.0,0.11857000993048661,0.5617118048377093,[0.         0.53962264 1.        ],[0.         0.42105263 1.        ],1,3
152,2.0,0.2993899843949496,0.6533631765595024,[0.         0.63773585 1.        ],[0.         0.33834586 1.        ],2,3
153,2.0,0.26182437225138316,0.6272546748303822,[0.         0.64528302 1.        ],[0.         0.38345865 1.        ],3,3
154,2.0,0.2241878280607178,0.6073967352153643,[0.         0.63396226 1.        ],[0.         0.40977444 1.        ],4,3
155,2.0,0.22059866647751453,0.5969330507418028,[0.         0.67924528 1.        ],[0.         0.45864662 1.        ],5,3
156,2.0,0.1829337494680096,0.5803877563742909,[0.         0.66037736 1.        ],[0.         0.47744361 1.        ],6,3
157,2.0,0.22790466732869907,0.6120058565153733,[0.         0.62264151 1.        ],[0.         0.39473684 1.        ],7,3
158,2.0,0.26569726202298194,0.6224133648805867,[0.        0.6754717 1.       ],[0.         0.40977444 1.        ],8,3
159,2.0,0.18656547027947223,0.5874855310599912,[0.         0.62641509 1.        ],[0.         0.43984962 1.        ],9,3
160,2.5,0.19419775854731164,0.5867721446772904,[0.         0.65660377 1.        ],[0.         0.46240602 1.        ],0,3
161,2.5,0.19449567314512695,0.5761412862379206,[0.         0.73584906 1.        ],[0.         0.54135338 1.        ],1,3
162,2.5,0.09619804227550005,0.544488328456522,[0.         0.58867925 1.        ],[0.        0.4924812 1.       ],2,3
163,2.5,0.18638104695701518,0.5962378036274136,[0.         0.57735849 1.        ],[0.         0.39097744 1.        ],3,3
164,2.5,0.1301319336076039,0.559147827656913,[0.         0.61509434 1.        ],[0.         0.48496241 1.        ],4,3
165,2.5,0.24315505745495813,0.6090053421521241,[0.         0.67924528 1.        ],[0.         0.43609023 1.        ],5,3
166,2.5,0.23214640374521212,0.5914149088308902,[0.        0.7509434 1.       ],[0.         0.51879699 1.        ],6,3
167,2.5,0.2092069797134345,0.5960628998006697,[0.        0.6490566 1.       ],[0.         0.43984962 1.        ],7,3
168,2.5,0.2507447864945382,0.6094495015171218,[0.         0.69811321 1.        ],[0.         0.44736842 1.        ],8,3
169,2.5,0.14481486735707194,0.5807492722440197,[0.         0.52075472 1.        ],[0.         0.37593985 1.        ],9,3
170,3.0,0.23196198042275495,0.5989757993244633,[0.         0.70188679 1.        ],[0.         0.46992481 1.        ],0,3
171,3.0,0.1794155199319052,0.5706559996424461,[0.        0.7245283 1.       ],[0.         0.54511278 1.        ],1,3
172,3.0,0.2050929209816995,0.6133935714621864,[0.         0.55471698 1.        ],[0.         0.34962406 1.        ],2,3
173,3.0,0.16437792594694278,0.563976280132955,[0.        0.7245283 1.       ],[0.         0.56015038 1.        ],3,3
174,3.0,0.2807064831891048,0.6330182717775656,[0.         0.66792453 1.        ],[0.         0.38721805 1.        ],4,3
175,3.0,0.12658533125265992,0.5520152029193336,[0.         0.67169811 1.        ],[0.         0.54511278 1.        ],5,3
176,3.0,0.06630727762803235,0.5274186357556844,[0.         0.63773585 1.        ],[0.         0.57142857 1.        ],6,3
177,3.0,0.17148531706625053,0.5809883689767915,[0.         0.61509434 1.        ],[0.         0.44360902 1.        ],7,3
178,3.0,0.16385302879841113,0.5814412635735439,[0.         0.58490566 1.        ],[0.         0.42105263 1.        ],8,3
179,3.0,0.1753014612001702,0.5807784329363159,[0.         0.63018868 1.        ],[0.         0.45488722 1.        ],9,3
180,3.5,0.1940133352248546,0.5950038901856174,[0.         0.60754717 1.        ],[0.         0.41353383 1.        ],0,3
181,3.5,0.19767342885515676,0.602464923375592,[0.         0.58113208 1.        ],[0.         0.38345865 1.        ],1,3
182,3.5,0.24265853312526597,0.6424585658365953,[0.         0.54716981 1.        ],[0.         0.30451128 1.        ],2,3
183,3.5,0.12972052773443044,0.573571060762101,[0.         0.50566038 1.        ],[0.         0.37593985 1.        ],3,3
184,3.5,0.33353667186835007,0.6505166387114122,[0.         0.72075472 1.        ],[0.         0.38721805 1.        ],4,3
185,3.5,0.1719676549865229,0.5653956539565396,[0.         0.74339623 1.        ],[0.         0.57142857 1.        ],5,3
186,3.5,0.22810327706057593,0.6015742460422747,[0.        0.6754717 1.       ],[0.         0.44736842 1.        ],6,3
187,3.5,0.27334373670024115,0.6193094565809679,[0.         0.70943396 1.        ],[0.         0.43609023 1.        ],7,3
188,3.5,0.17510285146829335,0.5893733798676378,[0.         0.57735849 1.        ],[0.         0.40225564 1.        ],8,3
189,3.5,0.3446304440346148,0.672528159311393,[0.         0.67169811 1.        ],[0.         0.32706767 1.        ],9,3
190,5.0,0.1752589019719109,0.5824765668811921,[0.         0.61886792 1.        ],[0.         0.44360902 1.        ],0,3
191,5.0,0.24315505745495813,0.6090053421521241,[0.         0.67924528 1.        ],[0.         0.43609023 1.        ],1,3
192,5.0,0.11496666193786353,0.5548872995231903,[0.         0.58113208 1.        ],[0.         0.46616541 1.        ],2,3
193,5.0,0.17931621506596673,0.5736768477500582,[0.         0.69811321 1.        ],[0.         0.51879699 1.        ],3,3
194,5.0,0.2395658958717548,0.5990358562933249,[0.        0.7245283 1.       ],[0.         0.48496241 1.        ],4,3
195,5.0,0.16393814725492978,0.5779799179442885,[0.         0.60754717 1.        ],[0.         0.44360902 1.        ],5,3
196,5.0,0.09980139026812312,0.5501747378931603,[0.         0.54716981 1.        ],[0.         0.44736842 1.        ],6,3
197,5.0,0.16029224003404735,0.5718683611291329,[0.         0.63773585 1.        ],[0.         0.47744361 1.        ],7,3
198,5.0,0.22444318343027375,0.5951570412962673,[0.         0.70188679 1.        ],[0.         0.47744361 1.        ],8,3
199,5.0,0.2693573556532841,0.6309141304797496,[0.        0.6490566 1.       ],[0.         0.37969925 1.        ],9,3
200,7.0,0.1454532557809618,0.5588556077287808,[0.         0.69056604 1.        ],[0.         0.54511278 1.        ],0,3
201,7.0,0.19814158036600926,0.5816621256592257,[0.         0.70566038 1.        ],[0.        0.5075188 1.       ],1,3
202,7.0,0.31482479784366574,0.6343146274149034,[0.         0.74339623 1.        ],[0.         0.42857143 1.        ],2,3
203,7.0,0.20529153071357636,0.6016493165310968,[0.         0.60754717 1.        ],[0.         0.40225564 1.        ],3,3
204,7.0,0.21682508157185415,0.5955919143400381,[0.        0.6754717 1.       ],[0.         0.45864662 1.        ],4,3
205,7.0,0.2653851610157469,0.644306277674067,[0.         0.59245283 1.        ],[0.         0.32706767 1.        ],5,3
206,7.0,0.19046673286991062,0.5836969802757899,[0.         0.66415094 1.        ],[0.         0.47368421 1.        ],6,3
207,7.0,0.15291530713576384,0.5638195834172104,[0.        0.6754717 1.       ],[0.         0.52255639 1.        ],7,3
208,7.0,0.12628741665484466,0.559647289003243,[0.         0.59245283 1.        ],[0.         0.46616541 1.        ],8,3
209,7.0,0.11858419633990636,0.5612389925127108,[0.         0.54339623 1.        ],[0.         0.42481203 1.        ],9,3
210,9.0,0.1828770038303305,0.5825488915357129,[0.         0.64528302 1.        ],[0.         0.46240602 1.        ],0,3
211,9.0,0.14123989218328842,0.5707343412526998,[0.         0.56981132 1.        ],[0.         0.42857143 1.        ],1,3
212,9.0,0.1906511561923676,0.5771389867866695,[0.         0.71320755 1.        ],[0.         0.52255639 1.        ],2,3
213,9.0,0.11167541495247546,0.5429638038684889,[0.         0.70566038 1.        ],[0.         0.59398496 1.        ],3,3
214,9.0,0.32597531564760956,0.6491341935148888,[0.         0.70943396 1.        ],[0.         0.38345865 1.        ],4,3
215,9.0,0.2315931337778408,0.618649611163602,[0.         0.60377358 1.        ],[0.         0.37218045 1.        ],5,3
216,9.0,0.22081146261881113,0.5882619790189964,[0.         0.73584906 1.        ],[0.         0.51503759 1.        ],6,3
217,9.0,0.22018726060434102,0.6197404761537393,[0.         0.56981132 1.        ],[0.         0.34962406 1.        ],7,3
218,9.0,0.15261739253794865,0.5733853583999563,[0.         0.59622642 1.        ],[0.         0.44360902 1.        ],8,3
219,9.0,0.2166832174776564,0.6023260176327142,[0.         0.63773585 1.        ],[0.         0.42105263 1.        ],9,3
220,0.5,0.20156050503617534,0.5979753958183924,[0.         0.61509434 1.        ],[0.         0.41353383 1.        ],0,4
221,0.5,0.15595119875159597,0.5962558884822163,[0.         0.48301887 1.        ],[0.         0.32706767 1.        ],1,4
222,0.5,0.30702227266278903,0.6492098949284354,[0.         0.66792453 1.        ],[0.         0.36090226 1.        ],2,4
223,0.5,0.23145126968364305,0.6284949200598566,[0.         0.56603774 1.        ],[0.         0.33458647 1.        ],3,4
224,0.5,0.23556532841537803,0.6085365056539643,[0.         0.66037736 1.        ],[0.         0.42481203 1.        ],4,4
225,0.5,0.2583345155341183,0.609870882104501,[0.         0.71698113 1.        ],[0.         0.45864662 1.        ],5,4
226,0.5,0.28787061994609164,0.6675031367628608,[0.         0.57358491 1.        ],[0.         0.28571429 1.        ],6,4
227,0.5,0.2390126259043836,0.6305075292805354,[0.         0.57735849 1.        ],[0.         0.33834586 1.        ],7,4
228,0.5,0.24667328699106256,0.6254038772213247,[0.         0.61509434 1.        ],[0.         0.36842105 1.        ],8,4
229,0.5,0.1974180734856008,0.6190704360325827,[0.         0.51320755 1.        ],[0.         0.31578947 1.        ],9,4
230,0.7,0.21281032770605757,0.6061626870107996,[0.         0.60754717 1.        ],[0.         0.39473684 1.        ],0,4
231,0.7,0.24285714285714283,0.6268656716417911,[0.  0.6 1. ],[0.         0.35714286 1.        ],1,4
232,0.7,0.18267839409845366,0.5911362124364801,[0.         0.59245283 1.        ],[0.         0.40977444 1.        ],2,4
233,0.7,0.2730883813306852,0.6352015732546706,[0.         0.64150943 1.        ],[0.         0.36842105 1.        ],3,4
234,0.7,0.17145694424741098,0.582143925182829,[0.         0.60754717 1.        ],[0.         0.43609023 1.        ],4,4
235,0.7,0.27696127110228397,0.6298538038923549,[0.         0.67169811 1.        ],[0.         0.39473684 1.        ],5,4
236,0.7,0.24308412540785923,0.6127822023300205,[0.         0.66037736 1.        ],[0.         0.41729323 1.        ],6,4
237,0.7,0.12658533125265992,0.5520152029193336,[0.         0.67169811 1.        ],[0.         0.54511278 1.        ],7,4
238,0.7,0.29554546744219035,0.6581060364585705,[0.         0.61509434 1.        ],[0.         0.31954887 1.        ],8,4
239,0.7,0.19021137750035466,0.5948929906012909,[0.         0.59622642 1.        ],[0.         0.40601504 1.        ],9,4
