,area,perimeter,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove
29,21.18,12.41,0.9183,5.491,3.0976666666666666,3.3287333333333327,5.196
30,21.18,12.41,0.9183,5.6883333333333335,2.941777777777778,0.7651,4.9703333333333335
31,21.18,12.41,0.8081,6.675,2.941777777777778,3.3287333333333327,5.196
32,21.18,17.25,0.8081,6.675,4.033,4.183277777777778,5.196
33,21.18,17.25,0.9183,6.675,3.5653333333333332,2.4741888888888885,4.9703333333333335
34,21.18,12.41,0.9183,4.899,2.63,2.4741888888888885,5.421666666666667
35,21.18,12.41,0.9183,6.675,3.4094444444444445,2.4741888888888885,5.421666666666667
36,21.18,12.41,0.9183,5.491,3.2535555555555558,2.4741888888888885,5.647333333333333
37,21.18,17.25,0.9183,4.899,2.63,2.4741888888888885,5.421666666666667
38,21.18,12.41,0.8081,4.899,4.033,3.3287333333333327,5.196
39,21.18,12.41,0.8081,5.6883333333333335,3.0976666666666666,6.74691111111111,4.9703333333333335
40,21.18,17.25,0.9183,5.293666666666667,3.0976666666666666,2.4741888888888885,5.196
41,21.18,16.174444444444443,0.8081,5.096333333333333,3.0976666666666666,2.4741888888888885,5.196
42,21.18,12.41,0.9183,4.899,2.63,2.4741888888888885,4.9703333333333335
43,21.18,16.174444444444443,0.9183,5.491,3.2535555555555558,5.037822222222222,5.421666666666667
44,21.18,17.25,0.8081,5.6883333333333335,3.4094444444444445,3.3287333333333327,5.196
45,21.18,17.25,0.8081,5.293666666666667,3.2535555555555558,1.6196444444444444,4.9703333333333335
46,21.18,17.25,0.8081,4.899,3.5653333333333332,1.6196444444444444,5.196
47,21.18,12.41,0.8081,4.899,3.7212222222222224,3.3287333333333327,5.196
48,21.18,17.25,0.9183,4.899,4.033,3.3287333333333327,4.9703333333333335
49,21.18,12.41,0.8081,5.6883333333333335,3.2535555555555558,2.4741888888888885,5.421666666666667
50,21.18,17.25,0.9183,6.083,3.5653333333333332,4.183277777777778,5.196
51,21.18,12.41,0.9183,4.899,4.033,5.892366666666666,5.196
52,21.18,17.25,0.9183,6.280333333333333,2.941777777777778,4.183277777777778,5.421666666666667
53,21.18,12.41,0.9183,5.293666666666667,3.2535555555555558,3.3287333333333327,5.196
54,21.18,17.25,0.8081,5.885666666666666,2.941777777777778,1.6196444444444444,5.421666666666667
55,21.18,17.25,0.9183,4.899,3.4094444444444445,1.6196444444444444,5.421666666666667
56,21.18,17.25,0.9183,4.899,3.5653333333333332,2.4741888888888885,4.9703333333333335
57,21.18,17.25,0.8081,6.675,2.7858888888888886,0.7651,5.196
58,21.18,17.25,0.8081,6.675,4.033,1.6196444444444444,5.421666666666667
59,21.18,17.25,0.8081,4.899,2.7858888888888886,1.6196444444444444,4.519
60,21.18,12.41,0.9183,6.675,2.63,2.4741888888888885,4.519
61,21.18,12.41,0.8081,6.675,2.7858888888888886,2.4741888888888885,4.744666666666666
62,21.18,17.25,0.9183,4.899,3.0976666666666666,3.3287333333333327,4.519
63,21.18,12.41,0.8081,4.899,2.63,4.183277777777778,4.9703333333333335
64,21.18,17.25,0.8081,4.899,3.2535555555555558,1.6196444444444444,4.744666666666666
65,21.18,17.25,0.8081,5.096333333333333,3.0976666666666666,2.4741888888888885,4.519
66,21.18,13.485555555555555,0.8081,5.491,3.2535555555555558,1.6196444444444444,5.196
67,21.18,17.25,0.9183,4.899,3.4094444444444445,2.4741888888888885,5.196
68,21.18,12.41,0.8081,6.477666666666666,2.941777777777778,1.6196444444444444,5.421666666666667
69,21.18,17.25,0.9183,5.491,2.941777777777778,3.3287333333333327,4.9703333333333335
70,21.18,17.25,0.8081,4.899,4.033,3.3287333333333327,5.872999999999999
71,21.18,12.41,0.9183,6.280333333333333,3.5653333333333332,5.037822222222222,5.872999999999999
72,21.18,14.561111111111112,0.9183,5.885666666666666,3.5653333333333332,4.183277777777778,5.872999999999999
73,21.18,17.25,0.8081,6.083,3.8771111111111116,3.3287333333333327,6.0986666666666665
74,21.18,17.25,0.8081,4.899,3.4094444444444445,4.183277777777778,5.872999999999999
75,21.18,17.25,0.8081,4.899,3.5653333333333332,5.037822222222222,5.872999999999999
76,21.18,12.947777777777778,0.8081,6.083,3.4094444444444445,4.183277777777778,5.872999999999999
77,21.18,12.41,0.9183,6.675,3.8771111111111116,4.183277777777778,6.55
78,21.18,12.41,0.9183,6.675,3.0976666666666666,5.037822222222222,6.324333333333334
79,21.18,17.25,0.9183,6.083,3.4094444444444445,2.4741888888888885,5.647333333333333
80,21.18,17.25,0.9183,5.885666666666666,3.4094444444444445,5.892366666666666,5.872999999999999
81,21.18,12.41,0.8081,6.280333333333333,3.8771111111111116,5.037822222222222,5.872999999999999
82,21.18,17.25,0.8081,4.899,4.033,5.037822222222222,6.0986666666666665
83,21.18,17.25,0.9183,5.885666666666666,4.033,1.6196444444444444,6.324333333333334
84,21.18,17.25,0.8081,5.885666666666666,3.8771111111111116,3.3287333333333327,6.0986666666666665
85,21.18,12.41,0.9183,6.675,4.033,2.4741888888888885,6.324333333333334
86,21.18,17.25,0.9183,6.675,3.5653333333333332,1.6196444444444444,6.0986666666666665
87,21.18,12.41,0.9183,5.6883333333333335,4.033,3.3287333333333327,6.55
88,21.18,17.25,0.8081,6.083,4.033,5.892366666666666,6.0986666666666665
89,21.18,17.25,0.9183,6.675,4.033,5.037822222222222,6.324333333333334
90,21.18,17.25,0.8081,6.675,3.5653333333333332,1.6196444444444444,6.55
91,21.18,12.41,0.8081,6.477666666666666,3.7212222222222224,3.3287333333333327,6.0986666666666665
92,21.18,17.25,0.9183,6.477666666666666,3.5653333333333332,3.3287333333333327,6.0986666666666665
93,21.18,12.41,0.9183,4.899,4.033,5.892366666666666,5.872999999999999
94,21.18,17.25,0.8081,6.280333333333333,3.4094444444444445,5.037822222222222,6.55
95,21.18,12.41,0.8081,6.675,2.63,4.183277777777778,5.872999999999999
96,21.18,17.25,0.9183,6.477666666666666,3.8771111111111116,3.3287333333333327,6.324333333333334
97,21.18,17.25,0.8081,6.280333333333333,3.5653333333333332,2.4741888888888885,6.55
98,21.18,17.25,0.9183,6.675,2.63,2.4741888888888885,6.0986666666666665
99,21.18,12.41,0.8081,5.6883333333333335,4.033,2.4741888888888885,6.0986666666666665
100,21.18,17.25,0.9183,5.885666666666666,3.4094444444444445,4.183277777777778,5.647333333333333
101,21.18,12.41,0.9183,6.675,2.941777777777778,2.4741888888888885,5.872999999999999
102,21.18,17.25,0.9183,5.293666666666667,3.2535555555555558,4.183277777777778,6.0986666666666665
103,21.18,17.25,0.8081,4.899,3.8771111111111116,3.3287333333333327,6.324333333333334
104,21.18,12.41,0.9183,6.675,2.63,3.3287333333333327,6.0986666666666665
105,21.18,12.41,0.9183,6.280333333333333,3.7212222222222224,2.4741888888888885,5.872999999999999
106,21.18,12.41,0.8081,6.675,3.8771111111111116,2.4741888888888885,6.0986666666666665
107,21.18,12.41,0.9183,6.675,3.7212222222222224,3.3287333333333327,5.872999999999999
108,21.18,12.41,0.8081,6.675,3.7212222222222224,3.3287333333333327,6.55
109,21.18,17.25,0.8081,6.675,4.033,1.6196444444444444,5.872999999999999
110,21.18,12.41,0.9183,5.6883333333333335,3.8771111111111116,2.4741888888888885,5.872999999999999
111,21.18,12.41,0.8081,5.096333333333333,4.033,3.3287333333333327,6.0986666666666665
112,21.18,17.25,0.9183,6.675,2.63,1.6196444444444444,6.0986666666666665
113,21.18,17.25,0.9183,6.280333333333333,3.7212222222222224,6.74691111111111,6.0986666666666665
114,21.18,17.25,0.8081,5.885666666666666,3.8771111111111116,5.037822222222222,6.324333333333334
115,21.18,17.25,0.9183,4.899,3.5653333333333332,2.4741888888888885,6.0986666666666665
116,21.18,12.41,0.8081,6.477666666666666,3.8771111111111116,4.183277777777778,5.647333333333333
117,21.18,17.25,0.8081,4.899,2.63,2.4741888888888885,6.0986666666666665
118,21.18,17.25,0.9183,6.675,3.7212222222222224,3.3287333333333327,5.872999999999999
119,21.18,17.25,0.9183,5.6883333333333335,3.8771111111111116,3.3287333333333327,6.324333333333334
120,21.18,17.25,0.9183,6.477666666666666,4.033,5.892366666666666,6.0986666666666665
121,21.18,12.41,0.9183,6.083,3.5653333333333332,3.3287333333333327,6.0986666666666665
122,21.18,12.41,0.8081,6.675,2.63,4.183277777777778,5.647333333333333
123,21.18,12.41,0.8081,6.675,3.4094444444444445,3.3287333333333327,5.872999999999999
124,21.18,12.41,0.8081,6.477666666666666,4.033,3.3287333333333327,5.196
125,21.18,17.25,0.9183,6.675,3.8771111111111116,4.183277777777778,6.0986666666666665
126,21.18,17.25,0.9183,4.899,3.4094444444444445,4.183277777777778,6.0986666666666665
127,21.18,12.41,0.8081,6.280333333333333,3.5653333333333332,2.4741888888888885,5.872999999999999
128,21.18,17.25,0.8081,4.899,2.63,2.4741888888888885,6.0986666666666665
129,21.18,17.25,0.9183,5.6883333333333335,3.7212222222222224,5.037822222222222,5.647333333333333
130,21.18,17.25,0.9183,4.899,4.033,3.3287333333333327,5.872999999999999
131,21.18,17.25,0.9183,4.899,4.033,3.3287333333333327,5.872999999999999
132,21.18,17.25,0.8081,4.899,2.63,4.183277777777778,5.872999999999999
133,21.18,12.41,0.9183,5.885666666666666,3.4094444444444445,4.183277777777778,5.872999999999999
134,21.18,17.25,0.9183,5.885666666666666,3.2535555555555558,5.037822222222222,5.872999999999999
135,21.18,12.41,0.9183,4.899,3.0976666666666666,3.3287333333333327,5.421666666666667
136,21.18,17.25,0.9183,5.293666666666667,3.0976666666666666,3.3287333333333327,5.872999999999999
137,21.18,17.25,0.9183,5.096333333333333,3.2535555555555558,2.4741888888888885,5.872999999999999
138,21.18,17.25,0.8081,4.899,3.4094444444444445,2.4741888888888885,5.647333333333333
139,21.18,17.25,0.8081,4.899,4.033,4.183277777777778,5.872999999999999
140,21.18,12.41,0.9183,4.899,4.033,5.892366666666666,5.421666666666667
141,21.18,12.41,0.9183,5.885666666666666,3.2535555555555558,6.74691111111111,5.421666666666667
142,21.18,12.41,0.9183,5.6883333333333335,3.0976666666666666,5.892366666666666,5.421666666666667
143,21.18,12.41,0.9183,5.491,2.941777777777778,5.037822222222222,5.196
144,21.18,14.561111111111112,0.8081,5.885666666666666,2.7858888888888886,4.183277777777778,5.196
145,21.18,12.41,0.8081,5.293666666666667,2.63,5.892366666666666,5.196
146,21.18,12.41,0.9183,5.6883333333333335,2.63,2.4741888888888885,5.196
147,21.18,17.25,0.8081,6.675,3.4094444444444445,4.183277777777778,4.9703333333333335
148,21.18,17.25,0.9183,6.675,2.941777777777778,3.3287333333333327,5.421666666666667
149,21.18,12.41,0.9183,4.899,2.7858888888888886,5.892366666666666,5.196
150,21.18,12.41,0.9183,4.899,2.63,5.037822222222222,5.196
151,21.18,12.41,0.8081,4.899,3.4094444444444445,6.74691111111111,5.196
152,21.18,12.41,0.8081,5.293666666666667,2.7858888888888886,5.037822222222222,5.421666666666667
153,21.18,12.41,0.8081,4.899,2.7858888888888886,3.3287333333333327,4.9703333333333335
154,21.18,12.41,0.9183,5.096333333333333,2.7858888888888886,4.183277777777778,5.196
155,21.18,17.25,0.9183,5.096333333333333,2.7858888888888886,5.892366666666666,5.196
156,21.18,12.41,0.9183,4.899,2.63,3.3287333333333327,4.9703333333333335
157,21.18,14.023333333333333,0.8325888888888889,5.491,2.7858888888888886,5.037822222222222,5.196
158,21.18,17.25,0.9183,4.899,2.63,4.183277777777778,5.421666666666667
159,21.18,12.41,0.8081,5.491,2.7858888888888886,5.037822222222222,5.421666666666667
160,21.18,17.25,0.9183,6.675,4.033,3.3287333333333327,5.421666666666667
161,21.18,17.25,0.8081,5.293666666666667,2.7858888888888886,4.183277777777778,5.196
162,21.18,12.41,0.8081,6.675,3.2535555555555558,5.037822222222222,5.196
163,21.18,12.41,0.8081,5.491,3.0976666666666666,4.183277777777778,5.196
164,21.18,17.25,0.8081,4.899,2.7858888888888886,6.74691111111111,4.9703333333333335
165,21.18,17.25,0.8081,4.899,3.0976666666666666,2.4741888888888885,4.9703333333333335
166,21.18,17.25,0.9183,6.675,2.63,5.037822222222222,5.196
167,21.18,12.41,0.8081,4.899,3.5653333333333332,4.183277777777778,5.421666666666667
168,21.18,12.41,0.9183,6.675,2.63,4.183277777777778,4.9703333333333335
169,21.18,12.947777777777778,0.8325888888888889,5.096333333333333,2.7858888888888886,3.3287333333333327,5.196
170,21.18,16.712222222222223,0.8081,4.899,3.0976666666666666,6.74691111111111,5.196
171,21.18,17.25,0.8081,4.899,2.941777777777778,6.74691111111111,4.9703333333333335
172,21.18,14.023333333333333,0.9183,5.096333333333333,2.7858888888888886,4.183277777777778,4.9703333333333335
173,21.18,15.09888888888889,0.9183,5.293666666666667,2.63,5.892366666666666,5.196
174,21.18,17.25,0.8081,5.491,2.63,5.037822222222222,5.196
175,21.18,17.25,0.8081,4.899,3.8771111111111116,4.183277777777778,4.9703333333333335
176,21.18,17.25,0.9183,5.885666666666666,2.63,5.037822222222222,5.196
177,21.18,12.41,0.8081,4.899,2.941777777777778,5.037822222222222,4.9703333333333335
178,21.18,12.41,0.8081,4.899,2.63,5.892366666666666,4.9703333333333335
179,21.18,17.25,0.9183,6.280333333333333,3.0976666666666666,1.6196444444444444,5.196
180,21.18,12.41,0.8081,6.083,2.63,5.037822222222222,4.744666666666666
181,21.18,12.41,0.9183,4.899,3.0976666666666666,5.037822222222222,5.196
182,21.18,12.41,0.8081,6.477666666666666,2.7858888888888886,5.037822222222222,5.196
183,21.18,12.41,0.9183,6.280333333333333,3.5653333333333332,5.037822222222222,5.196
184,21.18,13.485555555555555,0.9183,5.491,2.941777777777778,5.892366666666666,5.421666666666667
185,21.18,12.41,0.9183,6.280333333333333,3.2535555555555558,4.183277777777778,5.196
186,21.18,12.41,0.8081,5.491,2.63,5.037822222222222,5.421666666666667
187,21.18,12.41,0.8081,4.899,2.63,4.183277777777778,4.9703333333333335
188,21.18,12.41,0.8081,5.491,2.941777777777778,7.601455555555555,4.9703333333333335
189,21.18,17.25,0.8081,5.885666666666666,2.63,5.037822222222222,4.744666666666666
190,21.18,15.09888888888889,0.8081,4.899,2.63,5.037822222222222,4.9703333333333335
191,21.18,17.25,0.9183,5.885666666666666,2.941777777777778,4.183277777777778,4.9703333333333335
192,21.18,17.25,0.8081,5.096333333333333,2.941777777777778,3.3287333333333327,5.196
193,21.18,12.41,0.8081,6.280333333333333,2.63,5.037822222222222,5.196
194,21.18,12.41,0.8081,6.675,3.8771111111111116,4.183277777777778,4.9703333333333335
195,21.18,12.41,0.9183,5.885666666666666,3.4094444444444445,5.037822222222222,4.9703333333333335
196,21.18,12.41,0.9183,5.491,2.941777777777778,5.892366666666666,4.9703333333333335
197,21.18,13.485555555555555,0.9183,5.096333333333333,3.0976666666666666,5.037822222222222,5.196
198,21.18,12.41,0.9183,5.293666666666667,2.941777777777778,3.3287333333333327,5.196
199,21.18,17.25,0.8081,6.083,3.4094444444444445,2.4741888888888885,4.744666666666666
200,21.18,12.41,0.9183,5.096333333333333,2.941777777777778,5.892366666666666,4.9703333333333335
201,21.18,17.25,0.9183,6.280333333333333,3.7212222222222224,2.4741888888888885,4.744666666666666
202,21.18,17.25,0.9183,5.096333333333333,2.7858888888888886,4.183277777777778,4.744666666666666
203,21.18,17.25,0.8081,4.899,4.033,8.456,4.9703333333333335
204,21.18,17.25,0.8081,6.675,2.63,4.183277777777778,4.9703333333333335
205,21.18,12.41,0.9183,4.899,3.0976666666666666,3.3287333333333327,4.9703333333333335
206,21.18,12.41,0.8081,5.293666666666667,2.7858888888888886,4.183277777777778,4.9703333333333335
207,21.18,12.41,0.8081,5.293666666666667,3.2535555555555558,8.456,4.9703333333333335
208,21.18,17.25,0.9183,5.293666666666667,2.7858888888888886,3.3287333333333327,4.9703333333333335
209,21.18,17.25,0.9060555555555556,5.293666666666667,2.941777777777778,5.892366666666666,4.9703333333333335
