,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
36,2.0,0.0,0.5,0.0,[0.    0.384 1.   ],[0.    0.384 1.   ],6,2
37,2.0,0.01599999999999996,0.5138888888888888,0.01599999999999996,[0.    0.296 1.   ],[0.   0.28 1.  ],7,2
38,2.0,-0.008000000000000007,0.4864864864864865,-0.008000000000000007,[0.    0.144 1.   ],[0.    0.152 1.   ],8,2
39,2.0,-0.008000000000000007,0.4931506849315068,-0.008000000000000007,[0.    0.288 1.   ],[0.    0.296 1.   ],9,2
40,2.5,-0.04800000000000004,0.46808510638297873,-0.04800000000000004,[0.    0.352 1.   ],[0.  0.4 1. ],0,2
41,2.5,0.0,0.5,0.0,[0.    0.312 1.   ],[0.    0.312 1.   ],1,2
42,2.5,-0.04799999999999999,0.45454545454545453,-0.04799999999999999,[0.   0.24 1.  ],[0.    0.288 1.   ],2,2
43,2.5,-0.03200000000000003,0.4811320754716981,-0.03200000000000003,[0.    0.408 1.   ],[0.   0.44 1.  ],3,2
44,2.5,-0.04799999999999999,0.4583333333333333,-0.04799999999999999,[0.    0.264 1.   ],[0.    0.312 1.   ],4,2
45,2.5,-0.17600000000000002,0.3225806451612903,-0.17600000000000002,[0.   0.16 1.  ],[0.    0.336 1.   ],5,2
46,2.5,-0.023999999999999966,0.4782608695652174,-0.023999999999999966,[0.    0.264 1.   ],[0.    0.288 1.   ],6,2
47,2.5,-0.07199999999999998,0.4307692307692308,-0.07199999999999998,[0.    0.224 1.   ],[0.    0.296 1.   ],7,2
48,2.5,-0.040000000000000036,0.4731182795698925,-0.040000000000000036,[0.    0.352 1.   ],[0.    0.392 1.   ],8,2
49,2.5,-0.08000000000000002,0.4596774193548387,-0.08000000000000002,[0.    0.456 1.   ],[0.    0.536 1.   ],9,2
50,3.0,-0.023999999999999994,0.45714285714285713,-0.023999999999999994,[0.    0.128 1.   ],[0.    0.152 1.   ],0,2
51,3.0,0.064,0.5357142857142857,0.064,[0.   0.48 1.  ],[0.    0.416 1.   ],1,2
52,3.0,0.07199999999999995,0.5328467153284672,0.07199999999999995,[0.    0.584 1.   ],[0.    0.512 1.   ],2,2
53,3.0,-0.064,0.42857142857142855,-0.064,[0.    0.192 1.   ],[0.    0.256 1.   ],3,2
54,3.0,-0.096,0.40625,-0.096,[0.    0.208 1.   ],[0.    0.304 1.   ],4,2
55,3.0,0.0,0.5,0.0,[0.   0.32 1.  ],[0.   0.32 1.  ],5,2
56,3.0,-0.064,0.45555555555555555,-0.064,[0.    0.328 1.   ],[0.    0.392 1.   ],6,2
57,3.0,-0.03200000000000003,0.4791666666666667,-0.03200000000000003,[0.    0.368 1.   ],[0.  0.4 1. ],7,2
58,3.0,0.007999999999999952,0.5058823529411764,0.007999999999999952,[0.    0.344 1.   ],[0.    0.336 1.   ],8,2
59,3.0,-0.016000000000000014,0.4868421052631579,-0.016000000000000014,[0.    0.296 1.   ],[0.    0.312 1.   ],9,2
60,3.5,0.008000000000000007,0.5072463768115942,0.008000000000000007,[0.   0.28 1.  ],[0.    0.272 1.   ],0,2
61,3.5,0.16000000000000003,0.6086956521739131,0.16000000000000003,[0.    0.448 1.   ],[0.    0.288 1.   ],1,2
62,3.5,-0.023999999999999994,0.4666666666666667,-0.023999999999999994,[0.    0.168 1.   ],[0.    0.192 1.   ],2,2
63,3.5,0.008000000000000007,0.5046728971962616,0.008000000000000007,[0.    0.432 1.   ],[0.    0.424 1.   ],3,2
64,3.5,0.04800000000000004,0.5230769230769231,0.04800000000000004,[0.    0.544 1.   ],[0.    0.496 1.   ],4,2
65,3.5,-0.03999999999999998,0.47572815533980584,-0.03999999999999998,[0.    0.392 1.   ],[0.    0.432 1.   ],5,2
66,3.5,0.13599999999999998,0.6164383561643836,0.13599999999999998,[0.   0.36 1.  ],[0.    0.224 1.   ],6,2
67,3.5,0.008000000000000007,0.5072463768115942,0.008000000000000007,[0.   0.28 1.  ],[0.    0.272 1.   ],7,2
68,3.5,0.055999999999999994,0.5945945945945946,0.055999999999999994,[0.    0.176 1.   ],[0.   0.12 1.  ],8,2
69,3.5,0.008000000000000007,0.5054945054945055,0.008000000000000007,[0.    0.368 1.   ],[0.   0.36 1.  ],9,2
70,5.0,-0.03199999999999992,0.4861111111111111,-0.03199999999999992,[0.   0.56 1.  ],[0.    0.592 1.   ],0,2
71,5.0,-0.10400000000000004,0.4368932038834951,-0.10400000000000004,[0.   0.36 1.  ],[0.    0.464 1.   ],1,2
72,5.0,-0.10400000000000004,0.4434782608695652,-0.10400000000000004,[0.    0.408 1.   ],[0.    0.512 1.   ],2,2
73,5.0,0.03999999999999998,0.5362318840579711,0.03999999999999998,[0.    0.296 1.   ],[0.    0.256 1.   ],3,2
74,5.0,-0.023999999999999966,0.4854368932038835,-0.023999999999999966,[0.  0.4 1. ],[0.    0.424 1.   ],4,2
75,5.0,0.14399999999999996,0.59,0.14399999999999996,[0.    0.472 1.   ],[0.    0.328 1.   ],5,2
76,5.0,-0.06400000000000003,0.43548387096774194,-0.06400000000000003,[0.    0.216 1.   ],[0.   0.28 1.  ],6,2
77,5.0,-0.008000000000000007,0.49606299212598426,-0.008000000000000007,[0.    0.504 1.   ],[0.    0.512 1.   ],7,2
78,5.0,-0.055999999999999994,0.4672897196261682,-0.055999999999999994,[0.  0.4 1. ],[0.    0.456 1.   ],8,2
79,5.0,-0.07999999999999996,0.44680851063829785,-0.07999999999999996,[0.    0.336 1.   ],[0.    0.416 1.   ],9,2
80,7.0,0.06400000000000006,0.525,0.06400000000000006,[0.    0.672 1.   ],[0.    0.608 1.   ],0,2
81,7.0,-0.07999999999999996,0.4642857142857143,-0.07999999999999996,[0.   0.52 1.  ],[0.  0.6 1. ],1,2
82,7.0,0.02400000000000002,0.5102040816326531,0.02400000000000002,[0.  0.6 1. ],[0.    0.576 1.   ],2,2
83,7.0,-0.14400000000000007,0.4262295081967213,-0.14400000000000007,[0.    0.416 1.   ],[0.   0.56 1.  ],3,2
84,7.0,-0.040000000000000036,0.4731182795698925,-0.040000000000000036,[0.    0.352 1.   ],[0.    0.392 1.   ],4,2
85,7.0,0.04799999999999999,0.5263157894736842,0.04799999999999999,[0.   0.48 1.  ],[0.    0.432 1.   ],5,2
86,7.0,-0.055999999999999994,0.4666666666666667,-0.055999999999999994,[0.    0.392 1.   ],[0.    0.448 1.   ],6,2
87,7.0,0.16000000000000003,0.5666666666666667,0.16000000000000003,[0.   0.68 1.  ],[0.   0.52 1.  ],7,2
88,7.0,-0.12,0.42424242424242425,-0.12,[0.    0.336 1.   ],[0.    0.456 1.   ],8,2
89,7.0,-0.008000000000000007,0.4935064935064935,-0.008000000000000007,[0.    0.304 1.   ],[0.    0.312 1.   ],9,2
90,9.0,-0.11199999999999999,0.4578313253012048,-0.11199999999999999,[0.    0.608 1.   ],[0.   0.72 1.  ],0,2
91,9.0,-0.040000000000000036,0.48427672955974843,-0.040000000000000036,[0.    0.616 1.   ],[0.    0.656 1.   ],1,2
92,9.0,-0.15199999999999997,0.424,-0.15199999999999997,[0.    0.424 1.   ],[0.    0.576 1.   ],2,2
93,9.0,0.016000000000000014,0.5074626865671642,0.016000000000000014,[0.    0.544 1.   ],[0.    0.528 1.   ],3,2
94,9.0,0.03199999999999992,0.5119047619047619,0.03199999999999992,[0.    0.688 1.   ],[0.    0.656 1.   ],4,2
95,9.0,-0.02400000000000002,0.49044585987261147,-0.02400000000000002,[0.    0.616 1.   ],[0.   0.64 1.  ],5,2
96,9.0,-0.07199999999999995,0.46938775510204084,-0.07199999999999995,[0.    0.552 1.   ],[0.    0.624 1.   ],6,2
97,9.0,0.016000000000000014,0.5068493150684932,0.016000000000000014,[0.    0.592 1.   ],[0.    0.576 1.   ],7,2
98,9.0,0.07200000000000001,0.5436893203883495,0.07200000000000001,[0.    0.448 1.   ],[0.    0.376 1.   ],8,2
99,9.0,0.03200000000000003,0.515625,0.03200000000000003,[0.    0.528 1.   ],[0.    0.496 1.   ],9,2
100,0.5,0.03200000000000003,0.5256410256410257,0.03200000000000003,[0.    0.328 1.   ],[0.    0.296 1.   ],0,3
101,0.5,0.04799999999999999,0.5340909090909091,0.04799999999999999,[0.    0.376 1.   ],[0.    0.328 1.   ],1,3
102,0.5,0.0,0.5,0.0,[0.    0.032 1.   ],[0.    0.032 1.   ],2,3
103,0.5,0.10400000000000001,0.5915492957746479,0.10400000000000001,[0.    0.336 1.   ],[0.    0.232 1.   ],3,3
104,0.5,-0.03200000000000003,0.475,-0.03200000000000003,[0.    0.304 1.   ],[0.    0.336 1.   ],4,3
105,0.5,-0.03999999999999998,0.47126436781609193,-0.03999999999999998,[0.    0.328 1.   ],[0.    0.368 1.   ],5,3
106,0.5,0.0,0.5,0.0,[0.  0.4 1. ],[0.  0.4 1. ],6,3
107,0.5,0.03199999999999997,0.5277777777777778,0.03199999999999997,[0.    0.304 1.   ],[0.    0.272 1.   ],7,3
108,0.5,0.032,0.7,0.032,[0.    0.056 1.   ],[0.    0.024 1.   ],8,3
109,0.5,0.12,0.5773195876288659,0.12,[0.    0.448 1.   ],[0.    0.328 1.   ],9,3
110,1.0,0.05600000000000005,0.528,0.05600000000000005,[0.    0.528 1.   ],[0.    0.472 1.   ],0,3
111,1.0,0.04000000000000001,0.5675675675675675,0.04000000000000001,[0.    0.168 1.   ],[0.    0.128 1.   ],1,3
112,1.0,-0.07200000000000001,0.449438202247191,-0.07200000000000001,[0.   0.32 1.  ],[0.    0.392 1.   ],2,3
113,1.0,-0.04799999999999993,0.4827586206896552,-0.04799999999999993,[0.    0.672 1.   ],[0.   0.72 1.  ],3,3
114,1.0,-0.08800000000000002,0.45528455284552843,-0.08800000000000002,[0.    0.448 1.   ],[0.    0.536 1.   ],4,3
115,1.0,0.12,0.7027027027027027,0.12,[0.    0.208 1.   ],[0.    0.088 1.   ],5,3
116,1.0,-0.008000000000000007,0.4939759036144578,-0.008000000000000007,[0.    0.328 1.   ],[0.    0.336 1.   ],6,3
117,1.0,0.11199999999999999,0.5777777777777777,0.11199999999999999,[0.    0.416 1.   ],[0.    0.304 1.   ],7,3
118,1.0,-0.07999999999999999,0.421875,-0.07999999999999999,[0.    0.216 1.   ],[0.    0.296 1.   ],8,3
119,1.0,0.03199999999999997,0.524390243902439,0.03199999999999997,[0.    0.344 1.   ],[0.    0.312 1.   ],9,3
120,1.5,-0.023999999999999994,0.47058823529411764,-0.023999999999999994,[0.    0.192 1.   ],[0.    0.216 1.   ],0,3
121,1.5,0.008000000000000007,0.5063291139240507,0.008000000000000007,[0.   0.32 1.  ],[0.    0.312 1.   ],1,3
122,1.5,0.032,0.5454545454545454,0.032,[0.    0.192 1.   ],[0.   0.16 1.  ],2,3
123,1.5,0.02400000000000002,0.5319148936170213,0.02400000000000002,[0.  0.2 1. ],[0.    0.176 1.   ],3,3
124,1.5,-0.008000000000000007,0.4864864864864865,-0.008000000000000007,[0.    0.144 1.   ],[0.    0.152 1.   ],4,3
125,1.5,0.08800000000000002,0.5454545454545454,0.08800000000000002,[0.    0.528 1.   ],[0.   0.44 1.  ],5,3
126,1.5,0.03200000000000003,0.53125,0.03200000000000003,[0.    0.272 1.   ],[0.   0.24 1.  ],6,3
127,1.5,-0.055999999999999994,0.4533333333333333,-0.055999999999999994,[0.    0.272 1.   ],[0.    0.328 1.   ],7,3
128,1.5,0.04799999999999999,0.5394736842105263,0.04799999999999999,[0.    0.328 1.   ],[0.   0.28 1.  ],8,3
129,1.5,0.016000000000000014,0.5147058823529411,0.016000000000000014,[0.   0.28 1.  ],[0.    0.264 1.   ],9,3
130,2.0,-0.008000000000000007,0.4957983193277311,-0.008000000000000007,[0.    0.472 1.   ],[0.   0.48 1.  ],0,3
131,2.0,-0.008000000000000007,0.4943820224719101,-0.008000000000000007,[0.    0.352 1.   ],[0.   0.36 1.  ],1,3
132,2.0,0.0,0.5,0.0,[0.    0.416 1.   ],[0.    0.416 1.   ],2,3
133,2.0,0.023999999999999966,0.5172413793103449,0.023999999999999966,[0.   0.36 1.  ],[0.    0.336 1.   ],3,3
134,2.0,-0.03200000000000003,0.4811320754716981,-0.03200000000000003,[0.    0.408 1.   ],[0.   0.44 1.  ],4,3
135,2.0,-0.023999999999999966,0.4819277108433735,-0.023999999999999966,[0.   0.32 1.  ],[0.    0.344 1.   ],5,3
136,2.0,0.03999999999999998,0.5352112676056338,0.03999999999999998,[0.    0.304 1.   ],[0.    0.264 1.   ],6,3
137,2.0,-0.08800000000000002,0.43820224719101125,-0.08800000000000002,[0.    0.312 1.   ],[0.  0.4 1. ],7,3
138,2.0,-0.04799999999999999,0.46511627906976744,-0.04799999999999999,[0.   0.32 1.  ],[0.    0.368 1.   ],8,3
139,2.0,-0.04799999999999999,0.4634146341463415,-0.04799999999999999,[0.    0.304 1.   ],[0.    0.352 1.   ],9,3
140,2.5,-0.023999999999999966,0.48514851485148514,-0.023999999999999966,[0.    0.392 1.   ],[0.    0.416 1.   ],0,3
141,2.5,-0.09599999999999997,0.4268292682926829,-0.09599999999999997,[0.   0.28 1.  ],[0.    0.376 1.   ],1,3
142,2.5,0.016000000000000014,0.5092592592592593,0.016000000000000014,[0.   0.44 1.  ],[0.    0.424 1.   ],2,3
143,2.5,-0.064,0.4523809523809524,-0.064,[0.    0.304 1.   ],[0.    0.368 1.   ],3,3
144,2.5,0.016000000000000014,0.5178571428571429,0.016000000000000014,[0.    0.232 1.   ],[0.    0.216 1.   ],4,3
145,2.5,0.11999999999999997,0.6056338028169014,0.11999999999999997,[0.    0.344 1.   ],[0.    0.224 1.   ],5,3
146,2.5,-0.08000000000000002,0.4418604651162791,-0.08000000000000002,[0.    0.304 1.   ],[0.    0.384 1.   ],6,3
147,2.5,0.0,0.5,0.0,[0.    0.392 1.   ],[0.    0.392 1.   ],7,3
148,2.5,0.11200000000000004,0.5813953488372093,0.11200000000000004,[0.  0.4 1. ],[0.    0.288 1.   ],8,3
149,2.5,-0.07200000000000001,0.4383561643835616,-0.07200000000000001,[0.    0.256 1.   ],[0.    0.328 1.   ],9,3
150,3.0,-0.032,0.4444444444444444,-0.032,[0.    0.128 1.   ],[0.   0.16 1.  ],0,3
151,3.0,-0.016000000000000014,0.4852941176470588,-0.016000000000000014,[0.    0.264 1.   ],[0.   0.28 1.  ],1,3
152,3.0,-0.07999999999999999,0.42424242424242425,-0.07999999999999999,[0.    0.224 1.   ],[0.    0.304 1.   ],2,3
153,3.0,-0.03199999999999997,0.47674418604651164,-0.03199999999999997,[0.    0.328 1.   ],[0.   0.36 1.  ],3,3
154,3.0,0.055999999999999994,0.5294117647058824,0.055999999999999994,[0.    0.504 1.   ],[0.    0.448 1.   ],4,3
155,3.0,0.07199999999999995,0.5584415584415584,0.07199999999999995,[0.    0.344 1.   ],[0.    0.272 1.   ],5,3
156,3.0,0.023999999999999994,0.5245901639344263,0.023999999999999994,[0.    0.256 1.   ],[0.    0.232 1.   ],6,3
157,3.0,0.05600000000000002,0.5573770491803278,0.05600000000000002,[0.    0.272 1.   ],[0.    0.216 1.   ],7,3
158,3.0,-0.055999999999999994,0.4666666666666667,-0.055999999999999994,[0.    0.392 1.   ],[0.    0.448 1.   ],8,3
159,3.0,-0.14400000000000002,0.3875,-0.14400000000000002,[0.    0.248 1.   ],[0.    0.392 1.   ],9,3
160,3.5,-0.07200000000000001,0.42105263157894735,-0.07200000000000001,[0.    0.192 1.   ],[0.    0.264 1.   ],0,3
161,3.5,0.055999999999999994,0.5614035087719298,0.055999999999999994,[0.    0.256 1.   ],[0.  0.2 1. ],1,3
162,3.5,-0.008000000000000007,0.4945054945054945,-0.008000000000000007,[0.   0.36 1.  ],[0.    0.368 1.   ],2,3
163,3.5,-0.11200000000000004,0.43,-0.11200000000000004,[0.    0.344 1.   ],[0.    0.456 1.   ],3,3
164,3.5,0.14400000000000002,0.5803571428571429,0.14400000000000002,[0.   0.52 1.  ],[0.    0.376 1.   ],4,3
165,3.5,-0.12000000000000002,0.3880597014925373,-0.12000000000000002,[0.    0.208 1.   ],[0.    0.328 1.   ],5,3
166,3.5,0.08799999999999997,0.5733333333333334,0.08799999999999997,[0.    0.344 1.   ],[0.    0.256 1.   ],6,3
167,3.5,0.023999999999999966,0.5176470588235295,0.023999999999999966,[0.    0.352 1.   ],[0.    0.328 1.   ],7,3
168,3.5,0.055999999999999994,0.5346534653465347,0.055999999999999994,[0.    0.432 1.   ],[0.    0.376 1.   ],8,3
169,3.5,-0.04799999999999999,0.47368421052631576,-0.04799999999999999,[0.    0.432 1.   ],[0.   0.48 1.  ],9,3
170,5.0,0.14400000000000002,0.6,0.14400000000000002,[0.    0.432 1.   ],[0.    0.288 1.   ],0,3
171,5.0,0.03999999999999998,0.5280898876404494,0.03999999999999998,[0.    0.376 1.   ],[0.    0.336 1.   ],1,3
172,5.0,-0.023999999999999966,0.48739495798319327,-0.023999999999999966,[0.    0.464 1.   ],[0.    0.488 1.   ],2,3
173,5.0,0.02400000000000002,0.5185185185185185,0.02400000000000002,[0.    0.336 1.   ],[0.    0.312 1.   ],3,3
174,5.0,0.008000000000000007,0.5050505050505051,0.008000000000000007,[0.  0.4 1. ],[0.    0.392 1.   ],4,3
175,5.0,-0.008000000000000007,0.49056603773584906,-0.008000000000000007,[0.    0.208 1.   ],[0.    0.216 1.   ],5,3
176,5.0,0.03999999999999998,0.5252525252525253,0.03999999999999998,[0.    0.416 1.   ],[0.    0.376 1.   ],6,3
177,5.0,0.064,0.5444444444444444,0.064,[0.    0.392 1.   ],[0.    0.328 1.   ],7,3
178,5.0,0.008000000000000007,0.504424778761062,0.008000000000000007,[0.    0.456 1.   ],[0.    0.448 1.   ],8,3
179,5.0,0.0,0.5,0.0,[0.    0.344 1.   ],[0.    0.344 1.   ],9,3
180,7.0,-0.11999999999999994,0.4418604651162791,-0.11999999999999994,[0.    0.456 1.   ],[0.    0.576 1.   ],0,3
181,7.0,-0.06400000000000006,0.474025974025974,-0.06400000000000006,[0.    0.584 1.   ],[0.    0.648 1.   ],1,3
182,7.0,0.02400000000000002,0.5111111111111111,0.02400000000000002,[0.    0.552 1.   ],[0.    0.528 1.   ],2,3
183,7.0,0.016000000000000014,0.5075757575757576,0.016000000000000014,[0.    0.536 1.   ],[0.   0.52 1.  ],3,3
184,7.0,0.11199999999999999,0.574468085106383,0.11199999999999999,[0.    0.432 1.   ],[0.   0.32 1.  ],4,3
185,7.0,0.0,0.5,0.0,[0.    0.544 1.   ],[0.    0.544 1.   ],5,3
186,7.0,0.04799999999999999,0.5254237288135594,0.04799999999999999,[0.    0.496 1.   ],[0.    0.448 1.   ],6,3
187,7.0,0.0,0.5,0.0,[0.    0.632 1.   ],[0.    0.632 1.   ],7,3
188,7.0,0.023999999999999966,0.5148514851485149,0.023999999999999966,[0.    0.416 1.   ],[0.    0.392 1.   ],8,3
189,7.0,0.06399999999999995,0.5240963855421686,0.06399999999999995,[0.    0.696 1.   ],[0.    0.632 1.   ],9,3
190,9.0,-0.016000000000000014,0.49056603773584906,-0.016000000000000014,[0.    0.416 1.   ],[0.    0.432 1.   ],0,3
191,9.0,0.14400000000000002,0.5555555555555556,0.14400000000000002,[0.   0.72 1.  ],[0.    0.576 1.   ],1,3
192,9.0,0.0,0.5,0.0,[0.  0.4 1. ],[0.  0.4 1. ],2,3
193,9.0,0.08000000000000007,0.53125,0.08000000000000007,[0.   0.68 1.  ],[0.  0.6 1. ],3,3
194,9.0,0.008000000000000007,0.5047619047619047,0.008000000000000007,[0.    0.424 1.   ],[0.    0.416 1.   ],4,3
195,9.0,0.08799999999999997,0.5374149659863946,0.08799999999999997,[0.    0.632 1.   ],[0.    0.544 1.   ],5,3
196,9.0,0.07200000000000001,0.5428571428571428,0.07200000000000001,[0.    0.456 1.   ],[0.    0.384 1.   ],6,3
197,9.0,-0.055999999999999994,0.45454545454545453,-0.055999999999999994,[0.   0.28 1.  ],[0.    0.336 1.   ],7,3
198,9.0,-0.08000000000000007,0.46153846153846156,-0.08000000000000007,[0.   0.48 1.  ],[0.   0.56 1.  ],8,3
199,9.0,0.04800000000000004,0.5238095238095238,0.04800000000000004,[0.    0.528 1.   ],[0.   0.48 1.  ],9,3
