,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
19,0.7,-0.024045963966520145,0.4902378621206012,[0.         0.60377358 1.        ],[0.         0.62781955 1.        ],9,2
20,1.0,0.08497659242445732,0.5378491090610388,[0.         0.60377358 1.        ],[0.         0.51879699 1.        ],0,2
21,1.0,0.17532983401900976,0.5796851023224026,[0.         0.63773585 1.        ],[0.         0.46240602 1.        ],1,2
22,1.0,0.1451127819548872,0.5687811831789024,[0.  0.6 1. ],[0.         0.45488722 1.        ],2,2
23,1.0,0.020924953894169374,0.5094158953080115,[0.         0.56603774 1.        ],[0.         0.54511278 1.        ],3,2
24,1.0,0.11190239750319197,0.5393974507531866,[0.         0.76603774 1.        ],[0.         0.65413534 1.        ],4,2
25,1.0,0.0815292949354518,0.5315502267312274,[0.         0.68679245 1.        ],[0.         0.60526316 1.        ],5,2
26,1.0,0.19399914881543479,0.595702988312688,[0.         0.60377358 1.        ],[0.         0.40977444 1.        ],6,2
27,1.0,0.1040714995034756,0.5412338684293357,[0.         0.68301887 1.        ],[0.         0.57894737 1.        ],7,2
28,1.0,0.013959426869059377,0.5049415451367963,[0.         0.71320755 1.        ],[0.         0.69924812 1.        ],8,2
29,1.0,0.11898141580366006,0.5504529759255026,[0.        0.6490566 1.       ],[0.         0.53007519 1.        ],9,2
30,1.5,0.0965101432827351,0.5387004653385367,[0.         0.67169811 1.        ],[0.         0.57518797 1.        ],0,2
31,1.5,0.1156050503617535,0.5416960877618477,[0.        0.7509434 1.       ],[0.         0.63533835 1.        ],1,2
32,1.5,0.14563767910341885,0.5546028976873816,[0.         0.73962264 1.        ],[0.         0.59398496 1.        ],2,2
33,1.5,0.06610866789615544,0.5299485861182519,[0.         0.58490566 1.        ],[0.         0.51879699 1.        ],3,2
34,1.5,0.07752872747907502,0.5331956508534289,[0.         0.62264151 1.        ],[0.         0.54511278 1.        ],4,2
35,1.5,-0.001517945807916088,0.4993643287430344,[0.         0.59622642 1.        ],[0.         0.59774436 1.        ],5,2
36,1.5,0.07023691303731017,0.5271017396349941,[0.         0.68301887 1.        ],[0.         0.61278195 1.        ],6,2
37,1.5,0.08128812597531565,0.5349177330895795,[0.         0.62264151 1.        ],[0.         0.54135338 1.        ],7,2
38,1.5,0.07376932898283439,0.5314846209736014,[0.         0.62264151 1.        ],[0.         0.54887218 1.        ],8,2
39,1.5,0.06276067527308837,0.5236668663870581,[0.         0.69433962 1.        ],[0.         0.63157895 1.        ],9,2
40,2.0,0.07016598099021132,0.5278848972780371,[0.         0.66415094 1.        ],[0.         0.59398496 1.        ],0,2
41,2.0,0.0963966520073769,0.5406180883495726,[0.         0.64150943 1.        ],[0.         0.54511278 1.        ],1,2
42,2.0,0.04003404738260741,0.51591078234591,[0.        0.6490566 1.       ],[0.         0.60902256 1.        ],2,2
43,2.0,0.17914597815292949,0.5795133991537377,[0.         0.65283019 1.        ],[0.         0.47368421 1.        ],3,2
44,2.0,0.14931195914314077,0.5581138534592236,[0.         0.71698113 1.        ],[0.         0.56766917 1.        ],4,2
45,2.0,0.16422187544332523,0.5683223948250625,[0.         0.68301887 1.        ],[0.         0.51879699 1.        ],5,2
46,2.0,0.11537806781103699,0.545576813153559,[0.         0.69056604 1.        ],[0.         0.57518797 1.        ],6,2
47,2.0,0.013604766633565024,0.5055569076012006,[0.         0.61886792 1.        ],[0.         0.60526316 1.        ],7,2
48,2.0,0.07776989643921117,0.5300081014210329,[0.         0.68679245 1.        ],[0.         0.60902256 1.        ],8,2
49,2.0,0.1752447155624911,0.5830587792316071,[0.         0.61509434 1.        ],[0.         0.43984962 1.        ],9,2
50,2.5,0.05877429422613134,0.5243039667734328,[0.         0.63396226 1.        ],[0.         0.57518797 1.        ],0,2
51,2.5,0.13407575542630157,0.5561349948325631,[0.         0.66415094 1.        ],[0.         0.53007519 1.        ],1,2
52,2.5,0.10736274648886368,0.5531699640287769,[0.         0.55849057 1.        ],[0.         0.45112782 1.        ],2,2
53,2.5,0.013775003546602327,0.5052395290359482,[0.         0.66415094 1.        ],[0.         0.65037594 1.        ],3,2
54,2.5,-0.0013902681231380276,0.4994490791751929,[0.         0.63018868 1.        ],[0.         0.63157895 1.        ],4,2
55,2.5,0.10753298340190098,0.5488779984524117,[0.         0.60377358 1.        ],[0.        0.4962406 1.       ],5,2
56,2.5,0.1941693857284721,0.5879435084878626,[0.        0.6490566 1.       ],[0.         0.45488722 1.        ],6,2
57,2.5,0.16061852745070215,0.5623307128228843,[0.        0.7245283 1.       ],[0.         0.56390977 1.        ],7,2
58,2.5,0.09266562632997588,0.5384361907451867,[0.        0.6490566 1.       ],[0.         0.55639098 1.        ],8,2
59,2.5,-0.05007802525180882,0.48222378890119844,[0.         0.67924528 1.        ],[0.         0.72932331 1.        ],9,2
60,3.0,0.18351539225422053,0.5634266886326195,[0.         0.81509434 1.        ],[0.         0.63157895 1.        ],0,2
61,3.0,0.03621790324868768,0.5147023254206835,[0.         0.63396226 1.        ],[0.         0.59774436 1.        ],1,2
62,3.0,0.1037593984962406,0.5473251028806584,[0.  0.6 1. ],[0.        0.4962406 1.       ],2,2
63,3.0,0.03252943679954601,0.5127753696667149,[0.         0.65283019 1.        ],[0.         0.62030075 1.        ],3,2
64,3.0,0.08879273655837705,0.5386410500191383,[0.         0.61886792 1.        ],[0.         0.53007519 1.        ],4,2
65,3.0,0.08184139594268691,0.5280705339678277,[0.         0.76981132 1.        ],[0.         0.68796992 1.        ],5,2
66,3.0,0.15300042559228255,0.561533633822103,[0.         0.69811321 1.        ],[0.         0.54511278 1.        ],6,2
67,3.0,0.16070364590722086,0.5602501914730661,[0.         0.74716981 1.        ],[0.         0.58646617 1.        ],7,2
68,3.0,0.13445878848063564,0.5481028847520251,[0.         0.76603774 1.        ],[0.         0.63157895 1.        ],8,2
69,3.0,0.2209107674847497,0.5847299003177644,[0.         0.76226415 1.        ],[0.         0.54135338 1.        ],9,2
70,3.5,0.01376081713718258,0.5052643004450234,[0.         0.66037736 1.        ],[0.         0.64661654 1.        ],0,2
71,3.5,0.036416512980564586,0.5136170257911878,[0.         0.68679245 1.        ],[0.         0.65037594 1.        ],1,2
72,3.5,0.1722230103560789,0.5593701095461658,[0.         0.81132075 1.        ],[0.         0.63909774 1.        ],2,2
73,3.5,0.028599801390268076,0.5120522263140274,[0.         0.60754717 1.        ],[0.         0.57894737 1.        ],3,2
74,3.5,0.05153922542204559,0.5188466845813059,[0.         0.70943396 1.        ],[0.         0.65789474 1.        ],4,2
75,3.5,0.19472265569584346,0.5696567403528003,[0.         0.79622642 1.        ],[0.         0.60150376 1.        ],5,2
76,3.5,0.043807632288267784,0.5173584566263435,[0.         0.65283019 1.        ],[0.         0.60902256 1.        ],6,2
77,3.5,0.14114058731734996,0.5746260819994299,[0.         0.54339623 1.        ],[0.         0.40225564 1.        ],7,2
78,3.5,0.12274081429990069,0.5522135856708348,[0.        0.6490566 1.       ],[0.         0.52631579 1.        ],8,2
79,3.5,0.1681089516243438,0.5664014344951249,[0.         0.71698113 1.        ],[0.         0.54887218 1.        ],9,2
80,5.0,0.0052064122570577576,0.5034046421878768,[0.         0.38490566 1.        ],[0.         0.37969925 1.        ],0,2
81,5.0,0.036303021705206384,0.5142152451421524,[0.         0.65660377 1.        ],[0.         0.62030075 1.        ],1,2
82,5.0,0.11543481344871609,0.5445389558496722,[0.         0.70566038 1.        ],[0.         0.59022556 1.        ],2,2
83,5.0,0.12701092353525323,0.5440154174409801,[0.         0.78490566 1.        ],[0.         0.65789474 1.        ],3,2
84,5.0,0.036303021705206384,0.5142152451421524,[0.         0.65660377 1.        ],[0.         0.62030075 1.        ],4,2
85,5.0,0.06281742091076747,0.5231619031677617,[0.         0.70943396 1.        ],[0.         0.64661654 1.        ],5,2
86,5.0,0.021733579231096645,0.507053926624429,[0.         0.78113208 1.        ],[0.        0.7593985 1.       ],6,2
87,5.0,0.14121151936444887,0.5718036760250454,[0.         0.56226415 1.        ],[0.         0.42105263 1.        ],7,2
88,5.0,0.22071215775287273,0.5921049515735632,[0.         0.70943396 1.        ],[0.        0.4887218 1.       ],8,2
89,5.0,0.09258050787345717,0.5398968038539603,[0.         0.62641509 1.        ],[0.         0.53383459 1.        ],9,2
90,7.0,0.017619520499361552,0.5064970391914795,[0.         0.68679245 1.        ],[0.         0.66917293 1.        ],0,2
91,7.0,0.18327422329408427,0.5694950994631465,[0.        0.7509434 1.       ],[0.         0.56766917 1.        ],1,2
92,7.0,0.1529578663640232,0.5626554473396713,[0.         0.68679245 1.        ],[0.         0.53383459 1.        ],2,2
93,7.0,0.028613987799687823,0.5119821307638385,[0.         0.61132075 1.        ],[0.         0.58270677 1.        ],3,2
94,7.0,0.14577954319761677,0.5517338595996617,[0.         0.77735849 1.        ],[0.         0.63157895 1.        ],4,2
95,7.0,0.0174350971769045,0.5069294872517732,[0.         0.63773585 1.        ],[0.         0.62030075 1.        ],5,2
96,7.0,0.11916583912611711,0.546656298600311,[0.         0.69811321 1.        ],[0.         0.57894737 1.        ],6,2
97,7.0,0.1795290112072635,0.5674969331697691,[0.         0.75471698 1.        ],[0.         0.57518797 1.        ],7,2
98,7.0,-0.012611717974180814,0.49516116741598715,[0.         0.64528302 1.        ],[0.         0.65789474 1.        ],8,2
99,7.0,0.09277911760533408,0.5366509751176867,[0.         0.67924528 1.        ],[0.         0.58646617 1.        ],9,2
100,9.0,0.10418499077883381,0.5393974507531866,[0.         0.71320755 1.        ],[0.         0.60902256 1.        ],0,2
101,9.0,0.08904809192793295,0.5346615569814571,[0.         0.68679245 1.        ],[0.         0.59774436 1.        ],1,2
102,9.0,0.1382040005674564,0.5498454800352018,[0.         0.76226415 1.        ],[0.         0.62406015 1.        ],2,2
103,9.0,0.04739679387147111,0.5202949787999174,[0.         0.60754717 1.        ],[0.         0.56015038 1.        ],3,2
104,9.0,0.0024684352390409448,0.5009416195856874,[0.         0.65660377 1.        ],[0.         0.65413534 1.        ],4,2
105,9.0,0.19046673286991062,0.5836969802757899,[0.         0.66415094 1.        ],[0.         0.47368421 1.        ],5,2
106,9.0,0.1904525464604908,0.5842485095701286,[0.         0.66037736 1.        ],[0.         0.46992481 1.        ],6,2
107,9.0,-0.008710455383742377,0.496831981507853,[0.         0.68301887 1.        ],[0.         0.69172932 1.        ],7,2
108,9.0,-0.020059582919563113,0.49256149653851816,[0.         0.66415094 1.        ],[0.         0.68421053 1.        ],8,2
109,9.0,0.17186835012058443,0.5680885741583769,[0.         0.71698113 1.        ],[0.         0.54511278 1.        ],9,2
110,0.5,0.33325294367995456,0.6740564010610394,[0.         0.64528302 1.        ],[0.         0.31203008 1.        ],0,3
111,0.5,0.23173499787203855,0.6102152351393293,[0.         0.64150943 1.        ],[0.         0.40977444 1.        ],1,3
112,0.5,0.23145126968364305,0.6284949200598566,[0.         0.56603774 1.        ],[0.         0.33458647 1.        ],2,3
113,0.5,0.17113065683075612,0.5983081511906508,[0.         0.52075472 1.        ],[0.         0.34962406 1.        ],3,3
114,0.5,0.2542204568023833,0.6282565130260521,[0.         0.62264151 1.        ],[0.         0.36842105 1.        ],4,3
115,0.5,0.31081004397786915,0.649408748073487,[0.        0.6754717 1.       ],[0.         0.36466165 1.        ],5,3
116,0.5,0.11889629734714136,0.552426467828502,[0.         0.62641509 1.        ],[0.        0.5075188 1.       ],6,3
117,0.5,0.2878422471272521,0.670475550327676,[0.         0.56603774 1.        ],[0.         0.27819549 1.        ],7,3
118,0.5,0.17090367428003972,0.6139584161038273,[0.         0.46037736 1.        ],[0.         0.28947368 1.        ],8,3
119,0.5,0.3069797134345297,0.6525398638074693,[0.         0.65660377 1.        ],[0.         0.34962406 1.        ],9,3
120,0.7,0.21665484465881685,0.6037894851302126,[0.         0.63018868 1.        ],[0.         0.41353383 1.        ],0,3
121,0.7,0.23919704922684065,0.6179899511553373,[0.         0.62641509 1.        ],[0.         0.38721805 1.        ],1,3
122,0.7,0.14902823095474532,0.5657096390817539,[0.         0.64150943 1.        ],[0.        0.4924812 1.       ],2,3
123,0.7,0.21279614129663782,0.6069594980034227,[0.         0.60377358 1.        ],[0.         0.39097744 1.        ],3,3
124,0.7,0.11112214498510425,0.5552374370619015,[0.         0.55849057 1.        ],[0.         0.44736842 1.        ],4,3
125,0.7,0.1298056461909491,0.5700290831164856,[0.         0.52830189 1.        ],[0.         0.39849624 1.        ],5,3
126,0.7,0.1827635125549723,0.5872441862040009,[0.         0.61509434 1.        ],[0.         0.43233083 1.        ],6,3
127,0.7,0.16017874875868915,0.5759201732090746,[0.         0.60754717 1.        ],[0.         0.44736842 1.        ],7,3
128,0.7,0.22051354802099588,0.6009036144578314,[0.         0.65660377 1.        ],[0.         0.43609023 1.        ],8,3
129,0.7,0.22808909065115618,0.6022539367574855,[0.         0.67169811 1.        ],[0.         0.44360902 1.        ],9,3
130,1.0,0.19402752163427434,0.5943150316521164,[0.         0.61132075 1.        ],[0.         0.41729323 1.        ],0,3
131,1.0,0.0960561781813023,0.5477496791300546,[0.        0.5509434 1.       ],[0.         0.45488722 1.        ],1,3
132,1.0,0.11517945807916008,0.5496338138380467,[0.         0.63773585 1.        ],[0.         0.52255639 1.        ],2,3
133,1.0,0.3182011632855724,0.6649022202617262,[0.         0.64150943 1.        ],[0.         0.32330827 1.        ],3,3
134,1.0,0.25451837140019856,0.6107318759180852,[0.         0.70188679 1.        ],[0.         0.44736842 1.        ],4,3
135,1.0,0.10743367853596253,0.5512916028879888,[0.         0.57735849 1.        ],[0.         0.46992481 1.        ],5,3
136,1.0,0.22759256632146402,0.6336181766694984,[0.         0.53962264 1.        ],[0.         0.31203008 1.        ],6,3
137,1.0,0.18263583487019436,0.5932169027138182,[0.         0.58113208 1.        ],[0.         0.39849624 1.        ],7,3
138,1.0,0.14880124840402892,0.5734122818068561,[0.         0.58113208 1.        ],[0.         0.43233083 1.        ],8,3
139,1.0,0.20173074194921264,0.5901369168356998,[0.         0.66037736 1.        ],[0.         0.45864662 1.        ],9,3
140,1.5,0.144999290679529,0.5728915576728331,[0.         0.56981132 1.        ],[0.         0.42481203 1.        ],0,3
141,1.5,0.16375372393247267,0.5858943639962496,[0.         0.55849057 1.        ],[0.         0.39473684 1.        ],1,3
142,1.5,0.11150517803943816,0.5461051149694979,[0.         0.66037736 1.        ],[0.         0.54887218 1.        ],2,3
143,1.5,0.12642928074904236,0.5557473852774858,[0.         0.63018868 1.        ],[0.        0.5037594 1.       ],3,3
144,1.5,0.058802667044970836,0.5240164551828032,[0.         0.64150943 1.        ],[0.         0.58270677 1.        ],4,3
145,1.5,0.20139026812313804,0.6073243014394581,[0.         0.56981132 1.        ],[0.         0.36842105 1.        ],5,3
146,1.5,0.13773584905660374,0.5605306799336649,[0.         0.63773585 1.        ],[0.  0.5 1. ],6,3
147,1.5,0.19375797985529863,0.6094075426960172,[0.         0.53962264 1.        ],[0.         0.34586466 1.        ],7,3
148,1.5,0.3370690878138743,0.671329679838477,[0.         0.66037736 1.        ],[0.         0.32330827 1.        ],8,3
149,1.5,0.2319903532415945,0.597731374681759,[0.         0.70943396 1.        ],[0.         0.47744361 1.        ],9,3
150,2.0,0.16023549439636825,0.5738380074524416,[0.         0.62264151 1.        ],[0.         0.46240602 1.        ],0,3
151,2.0,0.26957015179458077,0.6180512412713401,[0.         0.70566038 1.        ],[0.         0.43609023 1.        ],1,3
152,2.0,0.23563626046247693,0.6049273531269741,[0.         0.67924528 1.        ],[0.         0.44360902 1.        ],2,3
153,2.0,0.30658249397077597,0.6927454023296052,[0.        0.5509434 1.       ],[0.        0.2443609 1.       ],3,3
154,2.0,0.15630585898709037,0.5782773025661428,[0.         0.57735849 1.        ],[0.         0.42105263 1.        ],4,3
155,2.0,0.2092637253511136,0.5935016036814948,[0.         0.66415094 1.        ],[0.         0.45488722 1.        ],5,3
156,2.0,0.19019719109093486,0.5956044896387466,[0.         0.59245283 1.        ],[0.         0.40225564 1.        ],6,3
157,2.0,0.23931054050219885,0.6114215511433441,[0.         0.65660377 1.        ],[0.         0.41729323 1.        ],7,3
158,2.0,0.3147964250248262,0.6360515021459227,[0.         0.73584906 1.        ],[0.         0.42105263 1.        ],8,3
159,2.0,0.2727479075046106,0.6644766108886836,[0.        0.5509434 1.       ],[0.         0.27819549 1.        ],9,3
160,2.5,0.25834870194353804,0.6091773479934293,[0.         0.72075472 1.        ],[0.         0.46240602 1.        ],0,3
161,2.5,0.1531281032770605,0.5584002423875171,[0.         0.73207547 1.        ],[0.         0.57894737 1.        ],1,3
162,2.5,0.28103277060575976,0.614389652384802,[0.         0.75471698 1.        ],[0.         0.47368421 1.        ],2,3
163,2.5,0.10758972903958008,0.5475999196625828,[0.         0.61886792 1.        ],[0.        0.5112782 1.       ],3,3
164,2.5,0.31082423038728896,0.6483412322274882,[0.         0.67924528 1.        ],[0.         0.36842105 1.        ],4,3
165,2.5,0.13799120442615964,0.554185188898916,[0.         0.70566038 1.        ],[0.         0.56766917 1.        ],5,3
166,2.5,0.20197191090934874,0.5809776240799935,[0.        0.7245283 1.       ],[0.         0.52255639 1.        ],6,3
167,2.5,0.20563200453965097,0.5863568662496276,[0.         0.69811321 1.        ],[0.        0.4924812 1.       ],7,3
168,2.5,0.1827776989643921,0.5866279382496907,[0.         0.61886792 1.        ],[0.         0.43609023 1.        ],8,3
169,2.5,0.1719960278053625,0.5646654719235364,[0.        0.7509434 1.       ],[0.         0.57894737 1.        ],9,3
170,3.0,0.2359483614697121,0.5915536374845869,[0.         0.76226415 1.        ],[0.         0.52631579 1.        ],0,3
171,3.0,0.2432969215491559,0.6021684737281068,[0.         0.71698113 1.        ],[0.         0.47368421 1.        ],1,3
172,3.0,0.18290537664917006,0.5814538240905702,[0.         0.65283019 1.        ],[0.         0.46992481 1.        ],2,3
173,3.0,0.15687331536388138,0.560348403152219,[0.         0.72830189 1.        ],[0.         0.57142857 1.        ],3,3
174,3.0,0.29172932330827067,0.6605960264900663,[0.  0.6 1. ],[0.         0.30827068 1.        ],4,3
175,3.0,0.16007944389275075,0.5798652397938963,[0.         0.58113208 1.        ],[0.         0.42105263 1.        ],5,3
176,3.0,0.13034472974890055,0.5537259671609674,[0.         0.67169811 1.        ],[0.         0.54135338 1.        ],6,3
177,3.0,0.30346148389842525,0.6333254384762095,[0.         0.72075472 1.        ],[0.         0.41729323 1.        ],7,3
178,3.0,0.11888211093772161,0.5527707808564232,[0.         0.62264151 1.        ],[0.        0.5037594 1.       ],8,3
179,3.0,0.11127819548872181,0.5511049723756907,[0.  0.6 1. ],[0.        0.4887218 1.       ],9,3
180,3.5,0.27697545751170377,0.6289495931522773,[0.        0.6754717 1.       ],[0.         0.39849624 1.        ],0,3
181,3.5,0.05517094623350827,0.521288825145885,[0.        0.6754717 1.       ],[0.         0.62030075 1.        ],1,3
182,3.5,0.11136331394524046,0.5491054672838734,[0.         0.62264151 1.        ],[0.        0.5112782 1.       ],2,3
183,3.5,0.1676833593417506,0.5806275579809004,[0.         0.60377358 1.        ],[0.         0.43609023 1.        ],3,3
184,3.5,0.17137182579089233,0.585819835180449,[0.         0.58490566 1.        ],[0.         0.41353383 1.        ],4,3
185,3.5,0.12251383174918429,0.5580719780515359,[0.         0.58867925 1.        ],[0.         0.46616541 1.        ],5,3
186,3.5,0.09250957582635833,0.541203826566074,[0.         0.60754717 1.        ],[0.         0.51503759 1.        ],6,3
187,3.5,0.17883387714569443,0.5930661784248294,[0.         0.56981132 1.        ],[0.         0.39097744 1.        ],7,3
188,3.5,0.2731309405589445,0.6322630284544467,[0.         0.65283019 1.        ],[0.         0.37969925 1.        ],8,3
189,3.5,0.1603206128528869,0.5709229205105998,[0.         0.64528302 1.        ],[0.         0.48496241 1.        ],9,3
190,5.0,0.12654277202440056,0.5529817058683772,[0.         0.66037736 1.        ],[0.         0.53383459 1.        ],0,3
191,5.0,0.29929067952901117,0.6620676940095563,[0.         0.61132075 1.        ],[0.         0.31203008 1.        ],1,3
192,5.0,0.2241310824230387,0.6105613794454786,[0.         0.61886792 1.        ],[0.         0.39473684 1.        ],2,3
193,5.0,0.14908497659242437,0.5640331956275362,[0.         0.65660377 1.        ],[0.        0.5075188 1.       ],3,3
194,5.0,0.2092779117605334,0.5928826877549993,[0.         0.66792453 1.        ],[0.         0.45864662 1.        ],4,3
195,5.0,0.18284863101149096,0.5836741583245693,[0.         0.63773585 1.        ],[0.         0.45488722 1.        ],5,3
196,5.0,0.16803801957724496,0.5684088940225238,[0.         0.69811321 1.        ],[0.         0.53007519 1.        ],6,3
197,5.0,0.14519790041140584,0.5659939390031594,[0.         0.62264151 1.        ],[0.         0.47744361 1.        ],7,3
198,5.0,0.14549581500922115,0.5578154595472175,[0.         0.70188679 1.        ],[0.         0.55639098 1.        ],8,3
199,5.0,0.2166122854305575,0.6060656580391502,[0.         0.61886792 1.        ],[0.         0.40225564 1.        ],9,3
200,7.0,0.26588168534543904,0.6123594158413468,[0.        0.7245283 1.       ],[0.         0.45864662 1.        ],0,3
201,7.0,0.29543197616683214,0.6689381033503691,[0.         0.58490566 1.        ],[0.         0.28947368 1.        ],1,3
202,7.0,0.2167399631153355,0.5995205711456786,[0.         0.65283019 1.        ],[0.         0.43609023 1.        ],2,3
203,7.0,0.20573130940558937,0.5827343054699802,[0.        0.7245283 1.       ],[0.         0.51879699 1.        ],3,3
204,7.0,0.08527450702227257,0.5332905040927769,[0.         0.68301887 1.        ],[0.         0.59774436 1.        ],4,3
205,7.0,0.15640516385302877,0.5743977326405291,[0.         0.60377358 1.        ],[0.         0.44736842 1.        ],5,3
206,7.0,0.2848914739679388,0.6115146265076298,[0.         0.78113208 1.        ],[0.        0.4962406 1.       ],6,3
207,7.0,0.26575400766066104,0.6191318062144665,[0.         0.69056604 1.        ],[0.         0.42481203 1.        ],7,3
208,7.0,0.22827351397361323,0.5940763087428819,[0.         0.72075472 1.        ],[0.        0.4924812 1.       ],8,3
209,7.0,0.28865087246417936,0.613319669848625,[0.         0.78113208 1.        ],[0.        0.4924812 1.       ],9,3
210,9.0,0.17154206270392963,0.5787731915780696,[0.         0.63018868 1.        ],[0.         0.45864662 1.        ],0,3
211,9.0,0.26537097460632714,0.6454904644868245,[0.         0.58867925 1.        ],[0.         0.32330827 1.        ],1,3
212,9.0,0.1378351539225422,0.5578912245578912,[0.         0.66415094 1.        ],[0.         0.52631579 1.        ],2,3
213,9.0,0.1376081713718258,0.5643065499867409,[0.         0.60377358 1.        ],[0.         0.46616541 1.        ],3,3
214,9.0,0.24285714285714283,0.6268656716417911,[0.  0.6 1. ],[0.         0.35714286 1.        ],4,3
215,9.0,0.17149950347567028,0.5804228369190649,[0.         0.61886792 1.        ],[0.         0.44736842 1.        ],5,3
216,9.0,0.09597105972478365,0.5499520047256885,[0.         0.52830189 1.        ],[0.         0.43233083 1.        ],6,3
217,9.0,0.1754291388849482,0.5760834789456846,[0.         0.66415094 1.        ],[0.        0.4887218 1.       ],7,3
218,9.0,0.15681656972620228,0.5617583301673855,[0.         0.71320755 1.        ],[0.         0.55639098 1.        ],8,3
219,9.0,0.38226698822528016,0.6942866207135235,[0.         0.68301887 1.        ],[0.         0.30075188 1.        ],9,3
220,0.5,0.22011632855724217,0.6248149816590515,[0.        0.5509434 1.       ],[0.         0.33082707 1.        ],0,4
221,0.5,0.26203716839267976,0.6147537928206658,[0.         0.70188679 1.        ],[0.         0.43984962 1.        ],1,4
222,0.5,0.33685629167257763,0.6934419551934827,[0.         0.60377358 1.        ],[0.         0.26691729 1.        ],2,4
223,0.5,0.1828911902397503,0.5819976593904238,[0.        0.6490566 1.       ],[0.         0.46616541 1.        ],3,4
224,0.5,0.23546602354943963,0.614031712880266,[0.         0.63396226 1.        ],[0.         0.39849624 1.        ],4,4
225,0.5,0.3295361044119733,0.6675031367628608,[0.         0.65660377 1.        ],[0.         0.32706767 1.        ],5,4
226,0.5,0.17141438501915163,0.5839412001722868,[0.         0.59622642 1.        ],[0.         0.42481203 1.        ],6,4
227,0.5,0.20150375939849624,0.6009036144578314,[0.  0.6 1. ],[0.         0.39849624 1.        ],7,4
228,0.5,0.1826642076890339,0.5918192709224713,[0.         0.58867925 1.        ],[0.         0.40601504 1.        ],8,4
229,0.5,0.2089799971627181,0.6079020231171532,[0.         0.58867925 1.        ],[0.         0.37969925 1.        ],9,4
230,0.7,0.13746630727762804,0.5691056910569106,[0.         0.56603774 1.        ],[0.         0.42857143 1.        ],0,4
231,0.7,0.16419350262448573,0.5691778038109355,[0.        0.6754717 1.       ],[0.        0.5112782 1.       ],1,4
232,0.7,0.1830897999716271,0.5749947702391744,[0.         0.70188679 1.        ],[0.         0.51879699 1.        ],2,4
233,0.7,0.24305575258901968,0.6143679158378169,[0.         0.65283019 1.        ],[0.         0.40977444 1.        ],3,4
234,0.7,0.2655553979287842,0.6314739636741631,[0.         0.63773585 1.        ],[0.         0.37218045 1.        ],4,4
235,0.7,0.19784366576819407,0.5937659683188554,[0.         0.62641509 1.        ],[0.         0.42857143 1.        ],5,4
236,0.7,0.10758972903958008,0.5475999196625828,[0.         0.61886792 1.        ],[0.        0.5112782 1.       ],6,4
237,0.7,0.24319761668321743,0.6068592372807401,[0.         0.69056604 1.        ],[0.         0.44736842 1.        ],7,4
238,0.7,0.24285714285714283,0.6268656716417911,[0.  0.6 1. ],[0.         0.35714286 1.        ],8,4
239,0.7,0.19798552986239182,0.5875796977759927,[0.         0.66415094 1.        ],[0.         0.46616541 1.        ],9,4
