,area,perimeter,dimension,epsilon,mechanism,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove,class
51,16.16047292426336,14.710634296664429,2,0.5,kd-Laplace,,,,,,
52,15.380999473249862,14.882915734739626,2,0.5,kd-Laplace,,,,,,
53,14.011646688377677,10.958794952406116,2,0.5,kd-Laplace,,,,,,
54,16.137530509938916,14.531412525394588,2,0.5,kd-Laplace,,,,,,
55,18.294379575763653,5.701664112010345,2,0.5,kd-Laplace,,,,,,
56,16.086309482746728,15.461089740177666,2,0.5,kd-Laplace,,,,,,
57,11.76789947317203,9.550103420279193,2,0.5,kd-Laplace,,,,,,
58,18.71145835286189,19.321125679157053,2,0.5,kd-Laplace,,,,,,
59,14.442420581104097,18.593807556815342,2,0.5,kd-Laplace,,,,,,
60,12.875278861215312,14.66772699982488,2,0.5,kd-Laplace,,,,,,
61,7.213443597758156,7.349703644246278,2,0.5,kd-Laplace,,,,,,
62,16.057065945301968,14.565602628737116,2,0.5,kd-Laplace,,,,,,
63,15.649340551131456,13.728630406787486,2,0.5,kd-Laplace,,,,,,
64,6.225088769302708,16.811241854255638,2,0.5,kd-Laplace,,,,,,
65,13.858345007915865,7.9329629453374295,2,0.5,kd-Laplace,,,,,,
66,14.847721721254763,10.495291031059223,2,0.5,kd-Laplace,,,,,,
67,24.948448841996452,12.272797019072577,2,0.5,kd-Laplace,,,,,,
68,15.964723359762335,13.644809216111522,2,0.5,kd-Laplace,,,,,,
69,14.23013070252928,14.48126486528823,2,0.5,kd-Laplace,,,,,,
70,30.33248958634255,6.7241180726461796,2,0.5,kd-Laplace,,,,,,
71,15.805505138404907,21.10443129808974,2,0.5,kd-Laplace,,,,,,
72,16.048106585947004,16.57271106877682,2,0.5,kd-Laplace,,,,,,
73,22.540218602412452,16.6654715152308,2,0.5,kd-Laplace,,,,,,
74,10.512905588088755,13.894979832127804,2,0.5,kd-Laplace,,,,,,
75,15.032507043249158,14.830274693733815,2,0.5,kd-Laplace,,,,,,
76,13.143763632639189,15.991830662816373,2,0.5,kd-Laplace,,,,,,
77,21.23461101384723,18.073023900808384,2,0.5,kd-Laplace,,,,,,
78,18.14080844742668,20.19824354746171,2,0.5,kd-Laplace,,,,,,
79,20.946492501914683,13.310324264468914,2,0.5,kd-Laplace,,,,,,
80,14.618977852525418,24.67989473413259,2,0.5,kd-Laplace,,,,,,
81,19.2016369634438,12.204522947987202,2,0.5,kd-Laplace,,,,,,
82,26.499096318737692,18.41730277265683,2,0.5,kd-Laplace,,,,,,
83,20.85683187960884,24.540122499357707,2,0.5,kd-Laplace,,,,,,
84,14.085714995872152,16.212564255295483,2,0.5,kd-Laplace,,,,,,
85,15.43654110224136,16.120402526151565,2,0.5,kd-Laplace,,,,,,
86,17.875122789238304,17.576631442504624,2,0.5,kd-Laplace,,,,,,
87,14.285929647293294,14.910773918602878,2,0.5,kd-Laplace,,,,,,
88,17.879037964327523,15.689271634234107,2,0.5,kd-Laplace,,,,,,
89,21.213377749687094,14.083057089694922,2,0.5,kd-Laplace,,,,,,
90,20.3174715679723,15.276616168506404,2,0.5,kd-Laplace,,,,,,
91,18.159291399199205,16.722924393984396,2,0.5,kd-Laplace,,,,,,
92,14.382204881044082,15.742337819594814,2,0.5,kd-Laplace,,,,,,
93,15.113497390862046,16.376470337796565,2,0.5,kd-Laplace,,,,,,
94,15.318608558580037,15.621290923995199,2,0.5,kd-Laplace,,,,,,
95,12.362504297451931,20.3021984295181,2,0.5,kd-Laplace,,,,,,
96,18.708988910629365,18.79291792154804,2,0.5,kd-Laplace,,,,,,
97,18.676726948222804,16.353506050916554,2,0.5,kd-Laplace,,,,,,
98,15.179913719835023,16.0056364370332,2,0.5,kd-Laplace,,,,,,
99,12.816609897323854,11.27984674333975,2,0.5,kd-Laplace,,,,,,
100,16.85078632081129,14.998090122762834,2,0.5,kd-Laplace,,,,,,
101,17.938577155822323,15.794276384786908,2,0.5,kd-Laplace,,,,,,
102,9.772666461345313,11.725493270387815,2,0.5,kd-Laplace,,,,,,
103,24.393913119149623,20.169316281075123,2,0.5,kd-Laplace,,,,,,
104,19.23714812515643,17.977617130335677,2,0.5,kd-Laplace,,,,,,
105,22.25519631132266,15.95738764339604,2,0.5,kd-Laplace,,,,,,
106,18.467972511768334,17.68835110317456,2,0.5,kd-Laplace,,,,,,
107,18.47186447588198,17.49539498938084,2,0.5,kd-Laplace,,,,,,
108,19.395825887842125,19.261595888208124,2,0.5,kd-Laplace,,,,,,
109,19.155397113670674,17.291747922860228,2,0.5,kd-Laplace,,,,,,
110,20.153439985135133,18.43030049496658,2,0.5,kd-Laplace,,,,,,
111,17.055423232734782,14.299080569125277,2,0.5,kd-Laplace,,,,,,
112,15.65791361036599,18.36432644479456,2,0.5,kd-Laplace,,,,,,
113,21.22512675418301,18.321435546929603,2,0.5,kd-Laplace,,,,,,
114,17.00930812082832,14.735707675037068,2,0.5,kd-Laplace,,,,,,
115,10.667539547292138,16.518988399536443,2,0.5,kd-Laplace,,,,,,
116,21.446250010232788,16.26275983095479,2,0.5,kd-Laplace,,,,,,
117,21.292695366504933,16.89358704135522,2,0.5,kd-Laplace,,,,,,
118,19.56762176684724,16.84756887938013,2,0.5,kd-Laplace,,,,,,
119,20.777584933793317,15.74234455455639,2,0.5,kd-Laplace,,,,,,
120,20.496770256736397,17.999548732306877,2,0.5,kd-Laplace,,,,,,
121,19.45194986884848,23.15813860164834,2,0.5,kd-Laplace,,,,,,
122,16.597800297081914,12.88062548482613,2,0.5,kd-Laplace,,,,,,
123,17.839980966055947,13.655164638403042,2,0.5,kd-Laplace,,,,,,
124,11.053004221467795,5.363871349416954,2,0.5,kd-Laplace,,,,,,
125,21.618857624870664,9.849024802138501,2,0.5,kd-Laplace,,,,,,
126,13.59301049362871,13.544598562359074,2,0.5,kd-Laplace,,,,,,
127,20.674507402431544,16.941904635873307,2,0.5,kd-Laplace,,,,,,
128,19.958741247388083,15.342501138293393,2,0.5,kd-Laplace,,,,,,
129,18.75600345660589,10.396699006188355,2,0.5,kd-Laplace,,,,,,
130,14.512872278115232,17.645013728261944,2,0.5,kd-Laplace,,,,,,
131,19.15206495744367,22.655139620810928,2,0.5,kd-Laplace,,,,,,
132,13.00481875653382,16.671781740187672,2,0.5,kd-Laplace,,,,,,
133,8.587007631637533,22.030850713666126,2,0.5,kd-Laplace,,,,,,
134,15.40694531036971,16.533428292802025,2,0.5,kd-Laplace,,,,,,
135,16.522751138608914,7.487622866010738,2,0.5,kd-Laplace,,,,,,
136,19.18213115395822,15.176468485239333,2,0.5,kd-Laplace,,,,,,
137,14.083845700753546,15.43257517093913,2,0.5,kd-Laplace,,,,,,
138,15.843517845253256,13.283885365744196,2,0.5,kd-Laplace,,,,,,
139,16.573493508808184,16.581976111340932,2,0.5,kd-Laplace,,,,,,
140,5.667380678408637,16.178332530863912,2,0.5,kd-Laplace,,,,,,
141,14.756476272174782,17.584784597152876,2,0.5,kd-Laplace,,,,,,
142,13.916658577598747,24.167464058809202,2,0.5,kd-Laplace,,,,,,
143,13.39100666778226,13.26837693591536,2,0.5,kd-Laplace,,,,,,
144,8.342706277940838,11.674290618955808,2,0.5,kd-Laplace,,,,,,
145,11.695273369405408,12.916496782595852,2,0.5,kd-Laplace,,,,,,
146,7.365421868533248,8.802918391108593,2,0.5,kd-Laplace,,,,,,
147,7.240159691620975,12.023689684401443,2,0.5,kd-Laplace,,,,,,
148,14.436156127704363,13.068681694196567,2,0.5,kd-Laplace,,,,,,
149,7.707632367824873,19.812446785924543,2,0.5,kd-Laplace,,,,,,
150,18.634701589616725,15.732251448518241,2,0.5,kd-Laplace,,,,,,
151,11.96017652405545,14.49549245662937,2,0.5,kd-Laplace,,,,,,
152,12.470358911178508,14.498590009928773,2,0.5,kd-Laplace,,,,,,
153,12.741625423838316,11.551517557374021,2,0.5,kd-Laplace,,,,,,
154,11.310330901331398,12.869503276834596,2,0.5,kd-Laplace,,,,,,
155,14.06694253742041,13.076868438827223,2,0.5,kd-Laplace,,,,,,
156,8.361493073531065,16.53384233171033,2,0.5,kd-Laplace,,,,,,
157,18.014252927729405,10.207001678302426,2,0.5,kd-Laplace,,,,,,
158,8.507670848184958,15.46958651005549,2,0.5,kd-Laplace,,,,,,
159,5.909626621822188,14.54968357624675,2,0.5,kd-Laplace,,,,,,
160,9.880247810205466,15.301920233046697,2,0.5,kd-Laplace,,,,,,
161,10.425415257130735,14.10054098775637,2,0.5,kd-Laplace,,,,,,
162,11.96615810762324,12.983600648243124,2,0.5,kd-Laplace,,,,,,
163,14.45420199313795,18.312900920716082,2,0.5,kd-Laplace,,,,,,
164,14.237132535469962,10.647708856472256,2,0.5,kd-Laplace,,,,,,
165,14.555421893365999,10.572085619889807,2,0.5,kd-Laplace,,,,,,
166,12.0313783792929,12.199246757080644,2,0.5,kd-Laplace,,,,,,
167,17.15825020687776,5.348865082088258,2,0.5,kd-Laplace,,,,,,
168,11.837296910169085,15.447421977614644,2,0.5,kd-Laplace,,,,,,
169,9.339469544827677,15.835928836530016,2,0.5,kd-Laplace,,,,,,
170,11.424457839791188,11.975286496064658,2,0.5,kd-Laplace,,,,,,
171,11.34329702687874,13.841436015447611,2,0.5,kd-Laplace,,,,,,
172,16.41217499284824,13.112171314006046,2,0.5,kd-Laplace,,,,,,
173,13.442936900986188,15.219511599796773,2,0.5,kd-Laplace,,,,,,
174,13.01671771142214,15.114253475802863,2,0.5,kd-Laplace,,,,,,
175,10.213865641827306,21.040214125691833,2,0.5,kd-Laplace,,,,,,
176,13.378476171694114,13.595871253758236,2,0.5,kd-Laplace,,,,,,
177,8.39399970617945,19.305001416075427,2,0.5,kd-Laplace,,,,,,
178,12.850582163900267,14.812513495550734,2,0.5,kd-Laplace,,,,,,
179,12.526268281480016,15.571468270539834,2,0.5,kd-Laplace,,,,,,
180,5.668358908247688,14.356529687422672,2,0.5,kd-Laplace,,,,,,
181,11.6096148205007,11.518859291832587,2,0.5,kd-Laplace,,,,,,
182,15.098490068218425,15.89343779757443,2,0.5,kd-Laplace,,,,,,
183,14.56288217444611,17.035148552815407,2,0.5,kd-Laplace,,,,,,
184,14.569688124312917,11.562373934416845,2,0.5,kd-Laplace,,,,,,
185,9.187238249373634,15.49411441470645,2,0.5,kd-Laplace,,,,,,
186,7.6889328587138746,13.052951338609741,2,0.5,kd-Laplace,,,,,,
187,12.325638912840235,12.947264163110098,2,0.5,kd-Laplace,,,,,,
188,12.171027797753876,6.7173408394659235,2,0.5,kd-Laplace,,,,,,
189,7.0935254915453445,17.16039333651128,2,0.5,kd-Laplace,,,,,,
190,7.3713235396247825,15.783643846789914,2,0.5,kd-Laplace,,,,,,
191,7.8068061741577885,11.879581609584768,2,0.5,kd-Laplace,,,,,,
192,9.479436862633829,12.996362134909981,2,0.5,kd-Laplace,,,,,,
193,11.963621864537503,8.10734526421296,2,0.5,kd-Laplace,,,,,,
194,14.409100188549019,15.251369387264742,2,0.5,kd-Laplace,,,,,,
195,9.321204155248537,11.005261837095885,2,0.5,kd-Laplace,,,,,,
196,13.967096370426843,16.656692173017987,2,0.5,kd-Laplace,,,,,,
197,9.58305652233962,15.67036710956933,2,0.5,kd-Laplace,,,,,,
198,12.217314061074072,16.473976213188575,2,0.5,kd-Laplace,,,,,,
199,8.761415779222657,11.545360032920232,2,0.5,kd-Laplace,,,,,,
200,13.402944523766832,16.766129191143882,2,0.5,kd-Laplace,,,,,,
201,11.638115171361285,13.641226883073708,2,0.5,kd-Laplace,,,,,,
202,13.609719586380711,11.541253277305959,2,0.5,kd-Laplace,,,,,,
203,14.252190526275319,10.219486316461698,2,0.5,kd-Laplace,,,,,,
204,15.993893058118568,14.879082643468456,2,0.5,kd-Laplace,,,,,,
205,5.674011432766692,16.63462333643863,2,0.5,kd-Laplace,,,,,,
206,14.837550382665516,15.798736426593862,2,0.5,kd-Laplace,,,,,,
207,14.066030608660656,13.57926171503646,2,0.5,kd-Laplace,,,,,,
208,12.145084188186608,12.665129445517087,2,0.5,kd-Laplace,,,,,,
209,11.130258680327033,11.42734912409145,2,0.5,kd-Laplace,,,,,,
210,15.943543380033997,14.379738659278834,3,0.5,kd-Laplace,-4.699604760019689,,,,,
211,9.735131260796562,16.111576857864424,3,0.5,kd-Laplace,3.6820998644399525,,,,,
212,11.60739186573695,12.13264621826438,3,0.5,kd-Laplace,5.2839851102835285,,,,,
213,11.731071310566955,14.935250170516193,3,0.5,kd-Laplace,7.430046403952579,,,,,
214,16.943435473196953,14.855596785153425,3,0.5,kd-Laplace,4.800255391563429,,,,,
215,5.445993249556333,20.00915913307128,3,0.5,kd-Laplace,-6.679763103820223,,,,,
216,26.23933568953693,6.1402439975046015,3,0.5,kd-Laplace,3.238612388429746,,,,,
217,10.860450317550336,12.758023860671585,3,0.5,kd-Laplace,3.3023580251079094,,,,,
218,14.99241295558003,14.769399466148691,3,0.5,kd-Laplace,1.0034917376532597,,,,,
219,13.410190940361774,13.814330995004205,3,0.5,kd-Laplace,5.8582384259932505,,,,,
220,14.307580457554208,15.422350185217544,3,0.5,kd-Laplace,8.16858980999946,,,,,
221,19.24298953752896,19.68861736151731,3,0.5,kd-Laplace,7.137812565482196,,,,,
222,5.32680384201899,22.206320646958996,3,0.5,kd-Laplace,1.7964367693692753,,,,,
223,17.03380590305474,14.115196580388634,3,0.5,kd-Laplace,7.430517352148536,,,,,
224,18.10337261298915,13.033633813322666,3,0.5,kd-Laplace,4.987899695833462,,,,,
225,16.633359958545856,14.907869627182578,3,0.5,kd-Laplace,0.9187273113975496,,,,,
226,11.632637008321263,11.567979767094902,3,0.5,kd-Laplace,2.355829352971111,,,,,
227,13.565688401281498,16.44312716431946,3,0.5,kd-Laplace,1.8633698876527907,,,,,
228,13.807992459561891,14.08403907467923,3,0.5,kd-Laplace,5.21561608027741,,,,,
229,17.40149196488551,12.992014849135765,3,0.5,kd-Laplace,12.78157435875614,,,,,
230,16.340304761576668,14.433766121672836,3,0.5,kd-Laplace,-2.39351660981292,,,,,
231,13.1418130709693,14.16782976018823,3,0.5,kd-Laplace,1.8217803168004156,,,,,
232,15.44612522046232,16.413918409678082,3,0.5,kd-Laplace,0.5162247398357669,,,,,
233,9.529409214721547,14.314119617642527,3,0.5,kd-Laplace,-3.9476846861619372,,,,,
234,12.739704517200199,13.031081976531953,3,0.5,kd-Laplace,-2.162891054663581,,,,,
235,17.766514459350596,13.293589363642736,3,0.5,kd-Laplace,-3.421694927389254,,,,,
236,15.02128932199014,14.23732811698963,3,0.5,kd-Laplace,2.9588637619846256,,,,,
237,7.923181290185553,19.40363478630765,3,0.5,kd-Laplace,1.8118929563707311,,,,,
238,12.064788171119702,14.887152997700573,3,0.5,kd-Laplace,4.7715494424850995,,,,,
239,16.02114988548561,11.380560012955982,3,0.5,kd-Laplace,3.076574990523956,,,,,
240,16.505155795099565,13.23716828575563,3,0.5,kd-Laplace,1.0443453194738526,,,,,
241,14.036569138380342,15.147271037189817,3,0.5,kd-Laplace,-5.927739296144775,,,,,
242,13.289806696460106,16.71829865230879,3,0.5,kd-Laplace,2.2757240588557472,,,,,
243,10.87360358261781,17.18790977944293,3,0.5,kd-Laplace,-0.26049396523212565,,,,,
244,20.34069790409933,16.15017303049736,3,0.5,kd-Laplace,-4.959577386740634,,,,,
245,17.502776611335175,15.877379179904128,3,0.5,kd-Laplace,-6.512706831898088,,,,,
246,20.92803154207031,15.641676258764123,3,0.5,kd-Laplace,-5.68739776808397,,,,,
247,18.9841159801792,17.158701895132477,3,0.5,kd-Laplace,0.9390928351035867,,,,,
248,12.389100923669607,15.67040206921341,3,0.5,kd-Laplace,2.567453853803167,,,,,
249,18.294503917015035,12.092928372353136,3,0.5,kd-Laplace,3.639575613560263,,,,,
250,12.28173472023625,9.535695065304068,3,0.5,kd-Laplace,6.4572475590641005,,,,,
251,9.930143230760821,13.482156790541282,3,0.5,kd-Laplace,1.1796902922770973,,,,,
252,16.311285499927497,10.207875043757307,3,0.5,kd-Laplace,-6.765561389535315,,,,,
253,20.248178118746516,14.681997813761662,3,0.5,kd-Laplace,-0.9474219216157153,,,,,
254,13.308645653791096,11.138639252865591,3,0.5,kd-Laplace,2.6243709779555915,,,,,
255,11.576364942593225,15.359824754790694,3,0.5,kd-Laplace,-1.9755356072071653,,,,,
256,10.579059453173532,12.531895363591346,3,0.5,kd-Laplace,4.0697253106881615,,,,,
257,15.892057398847584,14.901695849866085,3,0.5,kd-Laplace,-1.0916877757207955,,,,,
258,13.04845639051915,17.101277848364887,3,0.5,kd-Laplace,3.551693812975103,,,,,
259,9.591514814397843,9.996367048512546,3,0.5,kd-Laplace,-24.62723861793854,,,,,
260,21.19236070394247,14.175241434925006,3,0.5,kd-Laplace,-0.9833730737484778,,,,,
261,15.568280618883723,13.466293655521707,3,0.5,kd-Laplace,2.613027906367997,,,,,
262,12.793927340238367,14.857179459034523,3,0.5,kd-Laplace,3.008924057785932,,,,,
263,13.793568460787192,14.575353240214838,3,0.5,kd-Laplace,-1.5974099865140994,,,,,
264,20.38656626931514,16.568536602280815,3,0.5,kd-Laplace,-2.666271139364463,,,,,
265,12.594476106288887,15.750185884185276,3,0.5,kd-Laplace,0.341618937903589,,,,,
266,12.196320295298076,14.638333258017612,3,0.5,kd-Laplace,3.3580794512817036,,,,,
267,15.14726136026404,14.603468772489872,3,0.5,kd-Laplace,5.654388534921692,,,,,
268,16.58645832639019,14.468528260888906,3,0.5,kd-Laplace,-0.41931628851355474,,,,,
269,12.637864973011178,12.784782387482585,3,0.5,kd-Laplace,1.7871612855708006,,,,,
270,7.627887277160463,11.847882129450209,3,0.5,kd-Laplace,3.9879024283699036,,,,,
271,14.08871878966403,14.0333408994628,3,0.5,kd-Laplace,4.282018347945685,,,,,
272,8.479298209899301,15.728860058435776,3,0.5,kd-Laplace,-5.410361930729405,,,,,
273,10.25269494821245,14.264009684515361,3,0.5,kd-Laplace,-0.18760667823612132,,,,,
274,19.04446968891398,12.906427480986741,3,0.5,kd-Laplace,-4.756643209190116,,,,,
275,18.761963518351955,13.123873678413029,3,0.5,kd-Laplace,0.03656644347814353,,,,,
276,17.434245759968988,14.539669873060717,3,0.5,kd-Laplace,-0.5146861221806704,,,,,
277,12.706601882552938,16.67497560198621,3,0.5,kd-Laplace,-0.3390979265814076,,,,,
278,12.797660108029644,13.30023633880533,3,0.5,kd-Laplace,2.399043269197554,,,,,
279,11.146253458291868,14.194608303141004,3,0.5,kd-Laplace,1.320399058033062,,,,,
280,17.953479748868098,16.003935244376358,3,0.5,kd-Laplace,-11.153995210040371,,,,,
281,17.50678907682537,15.612288100707701,3,0.5,kd-Laplace,5.341986554696939,,,,,
282,17.272889463624818,15.741873444387753,3,0.5,kd-Laplace,2.953034940954692,,,,,
283,17.14938056715448,13.129045067503075,3,0.5,kd-Laplace,7.889557470741796,,,,,
284,17.371807869650432,15.227791887249278,3,0.5,kd-Laplace,3.2953863111704385,,,,,
285,14.945315673603945,14.836576893387694,3,0.5,kd-Laplace,-2.1936477779835473,,,,,
286,14.217751228719926,15.991659355745048,3,0.5,kd-Laplace,-1.2105398909378797,,,,,
287,19.93477081496775,13.777412539026638,3,0.5,kd-Laplace,-2.643907025330888,,,,,
288,23.25270628568837,10.944811582833088,3,0.5,kd-Laplace,0.5391278878821442,,,,,
289,23.98396757740744,15.596499683080388,3,0.5,kd-Laplace,3.4433729175521597,,,,,
290,20.005279493720025,18.010228924638604,3,0.5,kd-Laplace,0.2759854306558305,,,,,
291,19.689216538368804,19.013661030862863,3,0.5,kd-Laplace,6.264097983323093,,,,,
292,10.147758405307318,22.880119942556206,3,0.5,kd-Laplace,-2.9759060689766814,,,,,
293,17.35549420552839,17.95918027761779,3,0.5,kd-Laplace,-1.089391277792929,,,,,
294,24.8707733321704,15.388325103694942,3,0.5,kd-Laplace,4.984294399816179,,,,,
295,22.33702831962578,17.060134337984927,3,0.5,kd-Laplace,2.032117492412966,,,,,
296,16.616337916190005,16.05237596579819,3,0.5,kd-Laplace,-2.7012547394834163,,,,,
297,13.27306243131725,16.366573988925616,3,0.5,kd-Laplace,-3.5530474527855924,,,,,
298,25.54840840955285,20.460833032967745,3,0.5,kd-Laplace,4.7688660962047225,,,,,
299,16.513714510488924,15.313459544082207,3,0.5,kd-Laplace,-2.5032349173094737,,,,,
300,23.117967900336357,22.53938845816052,3,0.5,kd-Laplace,9.696021999828947,,,,,
301,18.181141106267845,16.503573420574565,3,0.5,kd-Laplace,-2.233233171771548,,,,,
302,13.72959973463982,16.670430484348678,3,0.5,kd-Laplace,4.533380360387109,,,,,
303,23.065896465838076,6.528080006716703,3,0.5,kd-Laplace,1.4225265369815578,,,,,
304,17.136066566646264,15.223596493934645,3,0.5,kd-Laplace,4.496780368722925,,,,,
305,30.135126366663727,18.35954671151252,3,0.5,kd-Laplace,6.693656694831527,,,,,
306,16.643391506414286,13.991462409004626,3,0.5,kd-Laplace,3.8645743514917736,,,,,
307,23.82503091450489,17.502247219277145,3,0.5,kd-Laplace,-0.22872494679875133,,,,,
308,15.565223597558973,16.252009267833735,3,0.5,kd-Laplace,-1.5999837039289373,,,,,
309,20.467261873656525,19.403870586490793,3,0.5,kd-Laplace,0.7926836835108093,,,,,
310,17.918535101219017,14.48347444476824,3,0.5,kd-Laplace,-1.7118039454521687,,,,,
311,20.466362984832386,18.863392309624757,3,0.5,kd-Laplace,-3.239419443113524,,,,,
312,21.133641931303053,16.347484823463795,3,0.5,kd-Laplace,-2.9605423766189127,,,,,
313,18.410280089799944,17.24174415311753,3,0.5,kd-Laplace,10.751493489032894,,,,,
314,25.204591636266606,16.1520592967265,3,0.5,kd-Laplace,1.4029573344159472,,,,,
315,15.504164660659383,14.837831079419663,3,0.5,kd-Laplace,6.579997717990523,,,,,
316,22.199971116274693,16.24601055652122,3,0.5,kd-Laplace,2.3822958723684238,,,,,
317,12.214194713699538,16.86354329995398,3,0.5,kd-Laplace,2.59055676413103,,,,,
318,17.49032478259689,22.441219332481815,3,0.5,kd-Laplace,3.8572177081494528,,,,,
319,20.911697173084285,15.049829484872351,3,0.5,kd-Laplace,2.7013630226328518,,,,,
320,17.3368611602193,16.704509157100176,3,0.5,kd-Laplace,2.5063013180075258,,,,,
321,23.001256815647537,8.99105955189959,3,0.5,kd-Laplace,8.79426932055996,,,,,
322,18.884286332808447,16.230916153401044,3,0.5,kd-Laplace,2.822286519449136,,,,,
323,15.495615768488754,14.82050817785768,3,0.5,kd-Laplace,-0.017182810417470162,,,,,
324,22.596782272411644,18.58005323358955,3,0.5,kd-Laplace,8.65267076848146,,,,,
325,20.070071114943868,16.329778285657262,3,0.5,kd-Laplace,5.68539449253535,,,,,
326,19.01795315903411,16.13483775105404,3,0.5,kd-Laplace,4.274004267035894,,,,,
327,20.72968798046262,15.842129677175388,3,0.5,kd-Laplace,0.7210078760474512,,,,,
328,19.782513254689714,16.420189057382572,3,0.5,kd-Laplace,-2.9514784276652426,,,,,
329,19.606999265672155,17.243489830989823,3,0.5,kd-Laplace,10.005888235832577,,,,,
330,22.433616252505203,19.65159316752174,3,0.5,kd-Laplace,-9.479318553308154,,,,,
331,14.671233002684943,20.615216782162044,3,0.5,kd-Laplace,4.7747212102548096,,,,,
332,13.949224623734997,15.125210064963216,3,0.5,kd-Laplace,3.808013292017115,,,,,
333,18.349839825254627,14.74610461274886,3,0.5,kd-Laplace,7.471507586395962,,,,,
334,21.395134015778158,12.532148567825299,3,0.5,kd-Laplace,6.910547180224243,,,,,
335,21.954633334333515,10.437169871240538,3,0.5,kd-Laplace,7.013131809669045,,,,,
336,20.114819654140554,19.82327267007882,3,0.5,kd-Laplace,-8.040185209436732,,,,,
337,21.320722729485986,15.818142916930219,3,0.5,kd-Laplace,-1.2306816213149603,,,,,
