,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
36,1.5,0.648,0.7832167832167831,[0.    0.896 1.   ],[0.    0.248 1.   ],6,2
37,1.5,0.664,0.7748344370860927,[0.    0.936 1.   ],[0.    0.272 1.   ],7,2
38,1.5,0.64,0.7739726027397259,[0.    0.904 1.   ],[0.    0.264 1.   ],8,2
39,1.5,0.68,0.785234899328859,[0.    0.936 1.   ],[0.    0.256 1.   ],9,2
40,2.0,0.6480000000000001,0.7647058823529412,[0.    0.936 1.   ],[0.    0.288 1.   ],0,2
41,2.0,0.6960000000000001,0.7959183673469388,[0.    0.936 1.   ],[0.   0.24 1.  ],1,2
42,2.0,0.792,0.8413793103448276,[0.    0.976 1.   ],[0.    0.184 1.   ],2,2
43,2.0,0.5840000000000001,0.7354838709677419,[0.    0.912 1.   ],[0.    0.328 1.   ],3,2
44,2.0,0.5840000000000001,0.7324840764331211,[0.   0.92 1.  ],[0.    0.336 1.   ],4,2
45,2.0,0.6880000000000001,0.7905405405405405,[0.    0.936 1.   ],[0.    0.248 1.   ],5,2
46,2.0,0.68,0.785234899328859,[0.    0.936 1.   ],[0.    0.256 1.   ],6,2
47,2.0,0.608,0.7676056338028168,[0.    0.872 1.   ],[0.    0.264 1.   ],7,2
48,2.0,0.768,0.8333333333333334,[0.   0.96 1.  ],[0.    0.192 1.   ],8,2
49,2.0,0.72,0.8040540540540541,[0.    0.952 1.   ],[0.    0.232 1.   ],9,2
50,2.5,0.672,0.7837837837837837,[0.    0.928 1.   ],[0.    0.256 1.   ],0,2
51,2.5,0.712,0.7908496732026143,[0.    0.968 1.   ],[0.    0.256 1.   ],1,2
52,2.5,0.64,0.7702702702702702,[0.    0.912 1.   ],[0.    0.272 1.   ],2,2
53,2.5,0.6399999999999999,0.7531645569620252,[0.    0.952 1.   ],[0.    0.312 1.   ],3,2
54,2.5,0.648,0.7832167832167831,[0.    0.896 1.   ],[0.    0.248 1.   ],4,2
55,2.5,0.5760000000000001,0.7337662337662338,[0.    0.904 1.   ],[0.    0.328 1.   ],5,2
56,2.5,0.664,0.7943262411347517,[0.    0.896 1.   ],[0.    0.232 1.   ],6,2
57,2.5,0.6240000000000001,0.76,[0.    0.912 1.   ],[0.    0.288 1.   ],7,2
58,2.5,0.6000000000000001,0.7551020408163266,[0.    0.888 1.   ],[0.    0.288 1.   ],8,2
59,2.5,0.6239999999999999,0.7407407407407407,[0.   0.96 1.  ],[0.    0.336 1.   ],9,2
60,3.0,0.712,0.7986577181208053,[0.    0.952 1.   ],[0.   0.24 1.  ],0,2
61,3.0,0.664,0.782312925170068,[0.   0.92 1.  ],[0.    0.256 1.   ],1,2
62,3.0,0.6479999999999999,0.7515527950310559,[0.    0.968 1.   ],[0.   0.32 1.  ],2,2
63,3.0,0.6399999999999999,0.75,[0.   0.96 1.  ],[0.   0.32 1.  ],3,2
64,3.0,0.6479999999999999,0.7612903225806451,[0.    0.944 1.   ],[0.    0.296 1.   ],4,2
65,3.0,0.6240000000000001,0.7565789473684211,[0.   0.92 1.  ],[0.    0.296 1.   ],5,2
66,3.0,0.5680000000000001,0.7290322580645161,[0.    0.904 1.   ],[0.    0.336 1.   ],6,2
67,3.0,0.672,0.7799999999999999,[0.    0.936 1.   ],[0.    0.264 1.   ],7,2
68,3.0,0.7040000000000001,0.8013698630136986,[0.    0.936 1.   ],[0.    0.232 1.   ],8,2
69,3.0,0.5680000000000001,0.7232704402515724,[0.   0.92 1.  ],[0.    0.352 1.   ],9,2
70,3.5,0.7040000000000001,0.8055555555555555,[0.    0.928 1.   ],[0.    0.224 1.   ],0,2
71,3.5,0.6960000000000001,0.8085106382978723,[0.    0.912 1.   ],[0.    0.216 1.   ],1,2
72,3.5,0.6479999999999999,0.7612903225806451,[0.    0.944 1.   ],[0.    0.296 1.   ],2,2
73,3.5,0.76,0.841726618705036,[0.    0.936 1.   ],[0.    0.176 1.   ],3,2
74,3.5,0.552,0.7346938775510204,[0.    0.864 1.   ],[0.    0.312 1.   ],4,2
75,3.5,0.736,0.7948717948717948,[0.    0.992 1.   ],[0.    0.256 1.   ],5,2
76,3.5,0.6880000000000001,0.7905405405405405,[0.    0.936 1.   ],[0.    0.248 1.   ],6,2
77,3.5,0.5840000000000001,0.7417218543046358,[0.    0.896 1.   ],[0.    0.312 1.   ],7,2
78,3.5,0.6960000000000001,0.8129496402877697,[0.    0.904 1.   ],[0.    0.208 1.   ],8,2
79,3.5,0.696,0.7919463087248322,[0.    0.944 1.   ],[0.    0.248 1.   ],9,2
80,5.0,0.6880000000000001,0.7905405405405405,[0.    0.936 1.   ],[0.    0.248 1.   ],0,2
81,5.0,0.6480000000000001,0.7647058823529412,[0.    0.936 1.   ],[0.    0.288 1.   ],1,2
82,5.0,0.688,0.7828947368421052,[0.    0.952 1.   ],[0.    0.264 1.   ],2,2
83,5.0,0.736,0.8066666666666666,[0.    0.968 1.   ],[0.    0.232 1.   ],3,2
84,5.0,0.6319999999999999,0.7453416149068323,[0.   0.96 1.  ],[0.    0.328 1.   ],4,2
85,5.0,0.6799999999999999,0.7777777777777778,[0.    0.952 1.   ],[0.    0.272 1.   ],5,2
86,5.0,0.616,0.736196319018405,[0.   0.96 1.  ],[0.    0.344 1.   ],6,2
87,5.0,0.672,0.7876712328767123,[0.   0.92 1.  ],[0.    0.248 1.   ],7,2
88,5.0,0.6320000000000001,0.7548387096774194,[0.    0.936 1.   ],[0.    0.304 1.   ],8,2
89,5.0,0.7120000000000001,0.8156028368794326,[0.   0.92 1.  ],[0.    0.208 1.   ],9,2
90,7.0,0.56,0.7215189873417722,[0.    0.912 1.   ],[0.    0.352 1.   ],0,2
91,7.0,0.672,0.7999999999999999,[0.    0.896 1.   ],[0.    0.224 1.   ],1,2
92,7.0,0.632,0.7393939393939395,[0.    0.976 1.   ],[0.    0.344 1.   ],2,2
93,7.0,0.6239999999999999,0.7407407407407407,[0.   0.96 1.  ],[0.    0.336 1.   ],3,2
94,7.0,0.6960000000000001,0.7999999999999999,[0.    0.928 1.   ],[0.    0.232 1.   ],4,2
95,7.0,0.616,0.7692307692307692,[0.   0.88 1.  ],[0.    0.264 1.   ],5,2
96,7.0,0.68,0.785234899328859,[0.    0.936 1.   ],[0.    0.256 1.   ],6,2
97,7.0,0.7280000000000001,0.8181818181818181,[0.    0.936 1.   ],[0.    0.208 1.   ],7,2
98,7.0,0.656,0.7808219178082191,[0.    0.912 1.   ],[0.    0.256 1.   ],8,2
99,7.0,0.712,0.7908496732026143,[0.    0.968 1.   ],[0.    0.256 1.   ],9,2
100,9.0,0.6880000000000001,0.798611111111111,[0.   0.92 1.  ],[0.    0.232 1.   ],0,2
101,9.0,0.632,0.7687074829931972,[0.    0.904 1.   ],[0.    0.272 1.   ],1,2
102,9.0,0.648,0.7718120805369126,[0.   0.92 1.  ],[0.    0.272 1.   ],2,2
103,9.0,0.7919999999999999,0.851063829787234,[0.   0.96 1.  ],[0.    0.168 1.   ],3,2
104,9.0,0.6880000000000001,0.7945205479452054,[0.    0.928 1.   ],[0.   0.24 1.  ],4,2
105,9.0,0.728,0.8321167883211679,[0.    0.912 1.   ],[0.    0.184 1.   ],5,2
106,9.0,0.64,0.7816901408450704,[0.    0.888 1.   ],[0.    0.248 1.   ],6,2
107,9.0,0.624,0.7635135135135134,[0.    0.904 1.   ],[0.   0.28 1.  ],7,2
108,9.0,0.704,0.7933333333333333,[0.    0.952 1.   ],[0.    0.248 1.   ],8,2
109,9.0,0.656,0.7971014492753623,[0.   0.88 1.  ],[0.    0.224 1.   ],9,2
110,0.5,0.8400000000000001,0.9069767441860466,[0.    0.936 1.   ],[0.    0.096 1.   ],0,3
111,0.5,0.856,0.8962962962962963,[0.    0.968 1.   ],[0.    0.112 1.   ],1,3
112,0.5,0.752,0.8357142857142856,[0.    0.936 1.   ],[0.    0.184 1.   ],2,3
113,0.5,0.776,0.8702290076335878,[0.    0.912 1.   ],[0.    0.136 1.   ],3,3
114,0.5,0.832,0.8939393939393938,[0.    0.944 1.   ],[0.    0.112 1.   ],4,3
115,0.5,0.832,0.8823529411764705,[0.   0.96 1.  ],[0.    0.128 1.   ],5,3
116,0.5,0.8160000000000001,0.8863636363636364,[0.    0.936 1.   ],[0.   0.12 1.  ],6,3
117,0.5,0.752,0.8455882352941176,[0.   0.92 1.  ],[0.    0.168 1.   ],7,3
118,0.5,0.8240000000000001,0.8931297709923665,[0.    0.936 1.   ],[0.    0.112 1.   ],8,3
119,0.5,0.744,0.8444444444444444,[0.    0.912 1.   ],[0.    0.168 1.   ],9,3
120,0.7,0.696,0.7919463087248322,[0.    0.944 1.   ],[0.    0.248 1.   ],0,3
121,0.7,0.768,0.8478260869565217,[0.    0.936 1.   ],[0.    0.168 1.   ],1,3
122,0.7,0.608,0.7714285714285714,[0.    0.864 1.   ],[0.    0.256 1.   ],2,3
123,0.7,0.8160000000000001,0.8984375,[0.   0.92 1.  ],[0.    0.104 1.   ],3,3
124,0.7,0.872,0.9097744360902255,[0.    0.968 1.   ],[0.    0.096 1.   ],4,3
125,0.7,0.552,0.7169811320754718,[0.    0.912 1.   ],[0.   0.36 1.  ],5,3
126,0.7,0.6719999999999999,0.7727272727272727,[0.    0.952 1.   ],[0.   0.28 1.  ],6,3
127,0.7,0.784,0.8450704225352114,[0.   0.96 1.  ],[0.    0.176 1.   ],7,3
128,0.7,0.728,0.8226950354609929,[0.    0.928 1.   ],[0.  0.2 1. ],8,3
129,0.7,0.768,0.8582089552238806,[0.   0.92 1.  ],[0.    0.152 1.   ],9,3
130,1.0,0.752,0.8219178082191781,[0.   0.96 1.  ],[0.    0.208 1.   ],0,3
131,1.0,0.816,0.8695652173913044,[0.   0.96 1.  ],[0.    0.144 1.   ],1,3
132,1.0,0.76,0.8321678321678322,[0.    0.952 1.   ],[0.    0.192 1.   ],2,3
133,1.0,0.816,0.880597014925373,[0.    0.944 1.   ],[0.    0.128 1.   ],3,3
134,1.0,0.624,0.7635135135135134,[0.    0.904 1.   ],[0.   0.28 1.  ],4,3
135,1.0,0.784,0.8656716417910447,[0.    0.928 1.   ],[0.    0.144 1.   ],5,3
136,1.0,0.752,0.8671875,[0.    0.888 1.   ],[0.    0.136 1.   ],6,3
137,1.0,0.768,0.8380281690140845,[0.    0.952 1.   ],[0.    0.184 1.   ],7,3
138,1.0,0.856,0.9495798319327731,[0.    0.904 1.   ],[0.    0.048 1.   ],8,3
139,1.0,0.728,0.8226950354609929,[0.    0.928 1.   ],[0.  0.2 1. ],9,3
140,1.5,0.7999999999999999,0.8571428571428572,[0.   0.96 1.  ],[0.   0.16 1.  ],0,3
141,1.5,0.784,0.8602941176470588,[0.    0.936 1.   ],[0.    0.152 1.   ],1,3
142,1.5,0.72,0.8260869565217391,[0.    0.912 1.   ],[0.    0.192 1.   ],2,3
143,1.5,0.712,0.8296296296296296,[0.    0.896 1.   ],[0.    0.184 1.   ],3,3
144,1.5,0.8,0.8472222222222223,[0.    0.976 1.   ],[0.    0.176 1.   ],4,3
145,1.5,0.752,0.8615384615384615,[0.    0.896 1.   ],[0.    0.144 1.   ],5,3
146,1.5,0.7919999999999999,0.8613138686131387,[0.    0.944 1.   ],[0.    0.152 1.   ],6,3
147,1.5,0.72,0.8214285714285714,[0.   0.92 1.  ],[0.  0.2 1. ],7,3
148,1.5,0.736,0.8285714285714285,[0.    0.928 1.   ],[0.    0.192 1.   ],8,3
149,1.5,0.8160000000000001,0.8863636363636364,[0.    0.936 1.   ],[0.   0.12 1.  ],9,3
150,2.0,0.76,0.8467153284671532,[0.    0.928 1.   ],[0.    0.168 1.   ],0,3
151,2.0,0.816,0.880597014925373,[0.    0.944 1.   ],[0.    0.128 1.   ],1,3
152,2.0,0.736,0.8285714285714285,[0.    0.928 1.   ],[0.    0.192 1.   ],2,3
153,2.0,0.792,0.8461538461538461,[0.    0.968 1.   ],[0.    0.176 1.   ],3,3
154,2.0,0.8160000000000001,0.8863636363636364,[0.    0.936 1.   ],[0.   0.12 1.  ],4,3
155,2.0,0.776,0.8299319727891157,[0.    0.976 1.   ],[0.  0.2 1. ],5,3
156,2.0,0.736,0.8382352941176471,[0.    0.912 1.   ],[0.    0.176 1.   ],6,3
157,2.0,0.76,0.8625954198473282,[0.    0.904 1.   ],[0.    0.144 1.   ],7,3
158,2.0,0.656,0.7733333333333332,[0.    0.928 1.   ],[0.    0.272 1.   ],8,3
159,2.0,0.8160000000000001,0.8863636363636364,[0.    0.936 1.   ],[0.   0.12 1.  ],9,3
160,2.5,0.816,0.880597014925373,[0.    0.944 1.   ],[0.    0.128 1.   ],0,3
161,2.5,0.7040000000000001,0.8142857142857143,[0.    0.912 1.   ],[0.    0.208 1.   ],1,3
162,2.5,0.784,0.8769230769230769,[0.    0.912 1.   ],[0.    0.128 1.   ],2,3
163,2.5,0.776,0.8592592592592593,[0.    0.928 1.   ],[0.    0.152 1.   ],3,3
164,2.5,0.8160000000000001,0.9047619047619048,[0.    0.912 1.   ],[0.    0.096 1.   ],4,3
165,2.5,0.768,0.8428571428571429,[0.    0.944 1.   ],[0.    0.176 1.   ],5,3
166,2.5,0.744,0.8206896551724138,[0.    0.952 1.   ],[0.    0.208 1.   ],6,3
167,2.5,0.7040000000000001,0.8142857142857143,[0.    0.912 1.   ],[0.    0.208 1.   ],7,3
168,2.5,0.768,0.8428571428571429,[0.    0.944 1.   ],[0.    0.176 1.   ],8,3
169,2.5,0.768,0.8636363636363636,[0.    0.912 1.   ],[0.    0.144 1.   ],9,3
170,3.0,0.872,0.9037037037037037,[0.    0.976 1.   ],[0.    0.104 1.   ],0,3
171,3.0,0.68,0.801418439716312,[0.    0.904 1.   ],[0.    0.224 1.   ],1,3
172,3.0,0.696,0.7880794701986755,[0.    0.952 1.   ],[0.    0.256 1.   ],2,3
173,3.0,0.864,0.9153846153846154,[0.    0.952 1.   ],[0.    0.088 1.   ],3,3
174,3.0,0.84,0.9007633587786259,[0.    0.944 1.   ],[0.    0.104 1.   ],4,3
175,3.0,0.752,0.8560606060606061,[0.    0.904 1.   ],[0.    0.152 1.   ],5,3
176,3.0,0.76,0.8571428571428571,[0.    0.912 1.   ],[0.    0.152 1.   ],6,3
177,3.0,0.848,0.8955223880597014,[0.   0.96 1.  ],[0.    0.112 1.   ],7,3
178,3.0,0.832,0.8939393939393938,[0.    0.944 1.   ],[0.    0.112 1.   ],8,3
179,3.0,0.7200000000000001,0.8169014084507041,[0.    0.928 1.   ],[0.    0.208 1.   ],9,3
180,3.5,0.816,0.8749999999999999,[0.    0.952 1.   ],[0.    0.136 1.   ],0,3
181,3.5,0.648,0.8045112781954886,[0.    0.856 1.   ],[0.    0.208 1.   ],1,3
182,3.5,0.768,0.8478260869565217,[0.    0.936 1.   ],[0.    0.168 1.   ],2,3
183,3.5,0.8160000000000001,0.9047619047619048,[0.    0.912 1.   ],[0.    0.096 1.   ],3,3
184,3.5,0.68,0.7891156462585034,[0.    0.928 1.   ],[0.    0.248 1.   ],4,3
185,3.5,0.792,0.9024390243902439,[0.    0.888 1.   ],[0.    0.096 1.   ],5,3
186,3.5,0.728,0.8095238095238095,[0.    0.952 1.   ],[0.    0.224 1.   ],6,3
187,3.5,0.728,0.8226950354609929,[0.    0.928 1.   ],[0.  0.2 1. ],7,3
188,3.5,0.776,0.875968992248062,[0.    0.904 1.   ],[0.    0.128 1.   ],8,3
189,3.5,0.656,0.769736842105263,[0.    0.936 1.   ],[0.   0.28 1.  ],9,3
190,5.0,0.624,0.7746478873239436,[0.   0.88 1.  ],[0.    0.256 1.   ],0,3
191,5.0,0.8079999999999999,0.8686131386861314,[0.    0.952 1.   ],[0.    0.144 1.   ],1,3
192,5.0,0.7999999999999999,0.8571428571428572,[0.   0.96 1.  ],[0.   0.16 1.  ],2,3
193,5.0,0.68,0.793103448275862,[0.   0.92 1.  ],[0.   0.24 1.  ],3,3
194,5.0,0.72,0.8308823529411764,[0.    0.904 1.   ],[0.    0.184 1.   ],4,3
195,5.0,0.832,0.8661971830985916,[0.    0.984 1.   ],[0.    0.152 1.   ],5,3
196,5.0,0.76,0.8321678321678322,[0.    0.952 1.   ],[0.    0.192 1.   ],6,3
197,5.0,0.744,0.849624060150376,[0.    0.904 1.   ],[0.   0.16 1.  ],7,3
198,5.0,0.72,0.8082191780821918,[0.    0.944 1.   ],[0.    0.224 1.   ],8,3
199,5.0,0.6799999999999999,0.8148148148148148,[0.   0.88 1.  ],[0.  0.2 1. ],9,3
200,7.0,0.712,0.8248175182481752,[0.    0.904 1.   ],[0.    0.192 1.   ],0,3
201,7.0,0.76,0.8625954198473282,[0.    0.904 1.   ],[0.    0.144 1.   ],1,3
202,7.0,0.848,0.9416666666666667,[0.    0.904 1.   ],[0.    0.056 1.   ],2,3
203,7.0,0.712,0.7986577181208053,[0.    0.952 1.   ],[0.   0.24 1.  ],3,3
204,7.0,0.68,0.7891156462585034,[0.    0.928 1.   ],[0.    0.248 1.   ],4,3
205,7.0,0.76,0.8518518518518519,[0.   0.92 1.  ],[0.   0.16 1.  ],5,3
206,7.0,0.8,0.8731343283582089,[0.    0.936 1.   ],[0.    0.136 1.   ],6,3
207,7.0,0.768,0.8287671232876712,[0.    0.968 1.   ],[0.  0.2 1. ],7,3
208,7.0,0.776,0.8646616541353384,[0.   0.92 1.  ],[0.    0.144 1.   ],8,3
209,7.0,0.72,0.8260869565217391,[0.    0.912 1.   ],[0.    0.192 1.   ],9,3
210,9.0,0.784,0.8828125,[0.    0.904 1.   ],[0.   0.12 1.  ],0,3
211,9.0,0.8079999999999999,0.874074074074074,[0.    0.944 1.   ],[0.    0.136 1.   ],1,3
212,9.0,0.68,0.7891156462585034,[0.    0.928 1.   ],[0.    0.248 1.   ],2,3
213,9.0,0.728,0.8053691275167786,[0.   0.96 1.  ],[0.    0.232 1.   ],3,3
214,9.0,0.784,0.8656716417910447,[0.    0.928 1.   ],[0.    0.144 1.   ],4,3
215,9.0,0.68,0.793103448275862,[0.   0.92 1.  ],[0.   0.24 1.  ],5,3
216,9.0,0.768,0.8478260869565217,[0.    0.936 1.   ],[0.    0.168 1.   ],6,3
217,9.0,0.776,0.8439716312056738,[0.    0.952 1.   ],[0.    0.176 1.   ],7,3
218,9.0,0.824,0.875912408759124,[0.   0.96 1.  ],[0.    0.136 1.   ],8,3
219,9.0,0.832,0.8823529411764705,[0.   0.96 1.  ],[0.    0.128 1.   ],9,3
