,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
26,1.5,0.0809760249680806,0.539622641509434,0.0809760249680806,[0.         0.53962264 1.        ],[0.         0.45864662 1.        ],6,2
27,1.5,0.14856007944389277,0.5829787234042553,0.14856007944389277,[0.         0.51698113 1.        ],[0.         0.36842105 1.        ],7,2
28,1.5,0.08089090651156194,0.541501976284585,0.08089090651156194,[0.         0.51698113 1.        ],[0.         0.43609023 1.        ],8,2
29,1.5,0.09226840686622217,0.5454545454545454,0.09226840686622217,[0.         0.54339623 1.        ],[0.         0.45112782 1.        ],9,2
30,2.0,0.05095758263583483,0.5231316725978647,0.05095758263583483,[0.         0.55471698 1.        ],[0.        0.5037594 1.       ],0,2
31,2.0,0.1526457653567882,0.5714285714285714,0.1526457653567882,[0.         0.60377358 1.        ],[0.         0.45112782 1.        ],1,2
32,2.0,0.08818272095332674,0.5525114155251142,0.08818272095332674,[0.         0.45660377 1.        ],[0.         0.36842105 1.        ],2,2
33,2.0,0.03204709887927365,0.5148148148148148,0.03204709887927365,[0.        0.5245283 1.       ],[0.        0.4924812 1.       ],3,2
34,2.0,0.009419775854731194,0.5037593984962406,0.009419775854731194,[0.         0.50566038 1.        ],[0.        0.4962406 1.       ],4,2
35,2.0,0.058462193218896286,0.5270758122743683,0.058462193218896286,[0.        0.5509434 1.       ],[0.        0.4924812 1.       ],5,2
36,2.0,0.10734856007944388,0.5526315789473685,0.10734856007944388,[0.         0.55471698 1.        ],[0.         0.44736842 1.        ],6,2
37,2.0,0.14475812171939284,0.5826086956521739,0.14475812171939284,[0.         0.50566038 1.        ],[0.         0.36090226 1.        ],7,2
38,2.0,0.14132501063980707,0.5667870036101083,0.14132501063980707,[0.         0.59245283 1.        ],[0.         0.45112782 1.        ],8,2
39,2.0,0.10400056745637676,0.5415384615384615,0.10400056745637676,[0.         0.66415094 1.        ],[0.         0.56015038 1.        ],9,2
40,2.5,0.058306142715278786,0.5294117647058824,0.058306142715278786,[0.         0.50943396 1.        ],[0.         0.45112782 1.        ],0,2
41,2.5,0.13372109519080722,0.5655430711610487,0.13372109519080722,[0.         0.56981132 1.        ],[0.         0.43609023 1.        ],1,2
42,2.5,0.07747198184139592,0.5331125827814569,0.07747198184139592,[0.         0.60754717 1.        ],[0.         0.53007519 1.        ],2,2
43,2.5,0.09977301744928357,0.55,0.09977301744928357,[0.         0.53962264 1.        ],[0.         0.43984962 1.        ],3,2
44,2.5,0.12651439920556107,0.5527156549520766,0.12651439920556107,[0.         0.65283019 1.        ],[0.         0.52631579 1.        ],4,2
45,2.5,0.06226415094339621,0.5283687943262412,0.06226415094339621,[0.         0.56226415 1.        ],[0.  0.5 1. ],5,2
46,2.5,0.0961271102284012,0.5451263537906137,0.0961271102284012,[0.         0.56981132 1.        ],[0.         0.47368421 1.        ],6,2
47,2.5,0.03193360760391545,0.515748031496063,0.03193360760391545,[0.         0.49433962 1.        ],[0.         0.46240602 1.        ],7,2
48,2.5,0.09231096609448147,0.5444444444444444,0.09231096609448147,[0.         0.55471698 1.        ],[0.         0.46240602 1.        ],8,2
49,2.5,0.1111079585756845,0.5547169811320755,0.1111079585756845,[0.         0.55471698 1.        ],[0.         0.44360902 1.        ],9,2
50,3.0,0.07715988083416087,0.5387596899224806,0.07715988083416087,[0.        0.5245283 1.       ],[0.         0.44736842 1.        ],0,2
51,3.0,0.14504184990778834,0.5703703703703704,0.14504184990778834,[0.         0.58113208 1.        ],[0.         0.43609023 1.        ],1,2
52,3.0,0.1378918995602213,0.5555555555555556,0.1378918995602213,[0.         0.67924528 1.        ],[0.         0.54135338 1.        ],2,2
53,3.0,0.1258618243722514,0.5746606334841629,0.1258618243722514,[0.         0.47924528 1.        ],[0.         0.35338346 1.        ],3,2
54,3.0,0.11865512838700526,0.5580524344569289,0.11865512838700526,[0.         0.56226415 1.        ],[0.         0.44360902 1.        ],4,2
55,3.0,0.16402326571144843,0.5738831615120275,0.16402326571144843,[0.         0.63018868 1.        ],[0.         0.46616541 1.        ],5,2
56,3.0,0.1676691729323308,0.5802919708029197,0.1676691729323308,[0.  0.6 1. ],[0.         0.43233083 1.        ],6,2
57,3.0,0.16403745212086818,0.5733788395904437,0.16403745212086818,[0.         0.63396226 1.        ],[0.         0.46992481 1.        ],7,2
58,3.0,0.17511703787771316,0.5877862595419847,0.17511703787771316,[0.         0.58113208 1.        ],[0.         0.40601504 1.        ],8,2
59,3.0,0.15656121435664633,0.5681063122923588,0.15656121435664633,[0.         0.64528302 1.        ],[0.        0.4887218 1.       ],9,2
60,3.5,0.10741949212654278,0.5507246376811594,0.10741949212654278,[0.         0.57358491 1.        ],[0.         0.46616541 1.        ],0,2
61,3.5,0.11517945807916008,0.5487012987012987,0.11517945807916008,[0.         0.63773585 1.        ],[0.         0.52255639 1.        ],1,2
62,3.5,0.11510852603206123,0.5503355704697986,0.11510852603206123,[0.         0.61886792 1.        ],[0.        0.5037594 1.       ],2,2
63,3.5,0.137721662647184,0.56,0.137721662647184,[0.         0.63396226 1.        ],[0.        0.4962406 1.       ],3,2
64,3.5,0.13779259469428284,0.5580645161290323,0.13779259469428284,[0.         0.65283019 1.        ],[0.         0.51503759 1.        ],4,2
65,3.5,0.1300184423322457,0.5615942028985508,0.1300184423322457,[0.         0.58490566 1.        ],[0.         0.45488722 1.        ],5,2
66,3.5,0.0735707192509576,0.5335689045936396,0.0735707192509576,[0.         0.56981132 1.        ],[0.        0.4962406 1.       ],6,2
67,3.5,0.05114200595829188,0.5211726384364821,0.05114200595829188,[0.         0.60377358 1.        ],[0.         0.55263158 1.        ],7,2
68,3.5,0.13017449283586324,0.5570469798657718,0.13017449283586324,[0.         0.62641509 1.        ],[0.        0.4962406 1.       ],8,2
69,3.5,0.15673145126968357,0.563076923076923,0.15673145126968357,[0.         0.69056604 1.        ],[0.         0.53383459 1.        ],9,2
70,5.0,0.14153780678110361,0.5602605863192183,0.14153780678110361,[0.        0.6490566 1.       ],[0.        0.5075188 1.       ],0,2
71,5.0,0.11509433962264148,0.5506756756756757,0.11509433962264148,[0.         0.61509434 1.        ],[0.  0.5 1. ],1,2
72,5.0,0.17528727479075046,0.5804195804195804,0.17528727479075046,[0.         0.62641509 1.        ],[0.         0.45112782 1.        ],2,2
73,5.0,0.14125407859270817,0.5692883895131086,0.14125407859270817,[0.         0.57358491 1.        ],[0.         0.43233083 1.        ],3,2
74,5.0,0.12640090793020287,0.5555555555555556,0.12640090793020287,[0.         0.62264151 1.        ],[0.        0.4962406 1.       ],4,2
75,5.0,0.17923109660944814,0.5755627009646302,0.17923109660944814,[0.        0.6754717 1.       ],[0.        0.4962406 1.       ],5,2
76,5.0,0.1678394098453681,0.5738255033557047,0.1678394098453681,[0.         0.64528302 1.        ],[0.         0.47744361 1.        ],6,2
77,5.0,0.15640516385302877,0.5734767025089605,0.15640516385302877,[0.         0.60377358 1.        ],[0.         0.44736842 1.        ],7,2
78,5.0,0.16412257057738683,0.5704918032786885,0.16412257057738683,[0.         0.65660377 1.        ],[0.        0.4924812 1.       ],8,2
79,5.0,0.12257057738686339,0.5555555555555556,0.12257057738686339,[0.         0.60377358 1.        ],[0.         0.48120301 1.        ],9,2
80,7.0,0.10373102567740106,0.5470383275261324,0.10373102567740106,[0.         0.59245283 1.        ],[0.        0.4887218 1.       ],0,2
81,7.0,0.19048091927933036,0.5822368421052632,0.19048091927933036,[0.         0.66792453 1.        ],[0.         0.47744361 1.        ],1,2
82,7.0,0.17523052915307136,0.5827338129496403,0.17523052915307136,[0.         0.61132075 1.        ],[0.         0.43609023 1.        ],2,2
83,7.0,0.14521208682082565,0.564625850340136,0.14521208682082565,[0.         0.62641509 1.        ],[0.         0.48120301 1.        ],3,2
84,7.0,0.11865512838700526,0.5580524344569289,0.11865512838700526,[0.         0.56226415 1.        ],[0.         0.44360902 1.        ],4,2
85,7.0,0.19808483472833022,0.5828025477707006,0.19808483472833022,[0.         0.69056604 1.        ],[0.        0.4924812 1.       ],5,2
86,7.0,0.15671726486026383,0.5634674922600619,0.15671726486026383,[0.         0.68679245 1.        ],[0.         0.53007519 1.        ],6,2
87,7.0,0.11149099163001841,0.5454545454545454,0.11149099163001841,[0.         0.65660377 1.        ],[0.         0.54511278 1.        ],7,2
88,7.0,0.1601503759398496,0.5760869565217391,0.1601503759398496,[0.  0.6 1. ],[0.         0.43984962 1.        ],8,2
89,7.0,0.16769754575117035,0.579136690647482,0.16769754575117035,[0.         0.60754717 1.        ],[0.         0.43984962 1.        ],9,2
90,9.0,0.11879699248120301,0.554006968641115,0.11879699248120301,[0.  0.6 1. ],[0.         0.48120301 1.        ],0,2
91,9.0,0.1605759682224428,0.5625,0.1605759682224428,[0.         0.71320755 1.        ],[0.         0.55263158 1.        ],1,2
92,9.0,0.1263583487019435,0.5567010309278351,0.1263583487019435,[0.         0.61132075 1.        ],[0.         0.48496241 1.        ],2,2
93,9.0,0.16776847779826926,0.5763888888888888,0.16776847779826926,[0.         0.62641509 1.        ],[0.         0.45864662 1.        ],3,2
94,9.0,0.10777415236203713,0.5429447852760736,0.10777415236203713,[0.         0.66792453 1.        ],[0.         0.56015038 1.        ],4,2
95,9.0,0.06622215917151364,0.5275080906148867,0.06622215917151364,[0.         0.61509434 1.        ],[0.         0.54887218 1.        ],5,2
96,9.0,0.15656121435664633,0.5681063122923588,0.15656121435664633,[0.         0.64528302 1.        ],[0.        0.4887218 1.       ],6,2
97,9.0,0.22773443041566177,0.6219512195121951,0.22773443041566177,[0.         0.57735849 1.        ],[0.         0.34962406 1.        ],7,2
98,9.0,0.17155624911334938,0.5773195876288659,0.17155624911334938,[0.         0.63396226 1.        ],[0.         0.46240602 1.        ],8,2
99,9.0,0.22062703929635408,0.5947712418300654,0.22062703929635408,[0.         0.68679245 1.        ],[0.         0.46616541 1.        ],9,2
100,0.5,0.05782380479500643,0.5401069518716578,0.05782380479500643,[0.         0.38113208 1.        ],[0.         0.32330827 1.        ],0,3
101,0.5,0.054163711164704254,0.5346534653465347,0.054163711164704254,[0.         0.40754717 1.        ],[0.         0.35338346 1.        ],1,3
102,0.5,0.008994183572137937,0.5048543689320388,0.008994183572137937,[0.         0.39245283 1.        ],[0.         0.38345865 1.        ],2,3
103,0.5,0.02379060859696408,0.5178571428571429,0.02379060859696408,[0.         0.32830189 1.        ],[0.         0.30451128 1.        ],3,3
104,0.5,0.005036175344020399,0.5027932960893855,0.005036175344020399,[0.         0.33962264 1.        ],[0.         0.33458647 1.        ],4,3
105,0.5,0.02766349836856291,0.5191256830601093,0.02766349836856291,[0.         0.35849057 1.        ],[0.         0.33082707 1.        ],5,3
106,0.5,-0.006270392963540927,0.4943820224719101,-0.006270392963540927,[0.         0.33207547 1.        ],[0.         0.33834586 1.        ],6,3
107,0.5,0.004837565612143546,0.5033112582781457,0.004837565612143546,[0.         0.28679245 1.        ],[0.         0.28195489 1.        ],7,3
108,0.5,0.07283302596112923,0.553072625698324,0.07283302596112923,[0.         0.37358491 1.        ],[0.         0.30075188 1.        ],8,3
109,0.5,0.03897006667612424,0.5271739130434783,0.03897006667612424,[0.         0.36603774 1.        ],[0.         0.32706767 1.        ],9,3
110,1.0,0.06544190665342603,0.542713567839196,0.06544190665342603,[0.         0.40754717 1.        ],[0.         0.34210526 1.        ],0,3
111,1.0,-0.005731309405589413,0.49606299212598426,-0.005731309405589413,[0.        0.4754717 1.       ],[0.         0.48120301 1.        ],1,3
112,1.0,0.02810327706057597,0.5142857142857142,0.02810327706057597,[0.        0.4754717 1.       ],[0.         0.44736842 1.        ],2,3
113,1.0,0.02042842956447727,0.5111111111111111,0.02042842956447727,[0.         0.43396226 1.        ],[0.         0.41353383 1.        ],3,3
114,1.0,-0.0024258760107817023,0.4973544973544973,-0.0024258760107817023,[0.         0.35471698 1.        ],[0.         0.35714286 1.        ],4,3
115,1.0,0.050205702936586716,0.5371428571428571,0.050205702936586716,[0.         0.35471698 1.        ],[0.         0.30451128 1.        ],5,3
116,1.0,0.11072492552135055,0.5687203791469194,0.11072492552135055,[0.         0.45283019 1.        ],[0.         0.34210526 1.        ],6,3
117,1.0,0.06576819407008089,0.5346938775510204,0.06576819407008089,[0.         0.49433962 1.        ],[0.         0.42857143 1.        ],7,3
118,1.0,0.02796141296637822,0.5155555555555555,0.02796141296637822,[0.         0.43773585 1.        ],[0.         0.40977444 1.        ],8,3
119,1.0,0.012824514115477414,0.5069767441860465,0.012824514115477414,[0.         0.41132075 1.        ],[0.         0.39849624 1.        ],9,3
120,1.5,0.05426301603064265,0.5324074074074074,0.05426301603064265,[0.         0.43396226 1.        ],[0.         0.37969925 1.        ],0,3
121,1.5,0.0393247269116187,0.5213675213675214,0.0393247269116187,[0.         0.46037736 1.        ],[0.         0.42105263 1.        ],1,3
122,1.5,0.005319903532415959,0.502283105022831,0.005319903532415959,[0.         0.41509434 1.        ],[0.         0.40977444 1.        ],2,3
123,1.5,0.08833877145694424,0.5477178423236515,0.08833877145694424,[0.         0.49811321 1.        ],[0.         0.40977444 1.        ],3,3
124,1.5,0.06196623634558096,0.5333333333333333,0.06196623634558096,[0.         0.48301887 1.        ],[0.         0.42105263 1.        ],4,3
125,1.5,0.07297489005532704,0.5477386934673367,0.07297489005532704,[0.         0.41132075 1.        ],[0.         0.33834586 1.        ],5,3
126,1.5,0.06190949070790186,0.5344827586206896,0.06190949070790186,[0.         0.46792453 1.        ],[0.         0.40601504 1.        ],6,3
127,1.5,0.02048517520215637,0.5107296137339056,0.02048517520215637,[0.        0.4490566 1.       ],[0.         0.42857143 1.        ],7,3
128,1.5,0.0960703645907221,0.5464684014869888,0.0960703645907221,[0.         0.55471698 1.        ],[0.         0.45864662 1.        ],8,3
129,1.5,0.005149666619378601,0.5025641025641026,0.005149666619378601,[0.         0.36981132 1.        ],[0.         0.36466165 1.        ],9,3
130,2.0,0.11847070506454815,0.5643153526970954,0.11847070506454815,[0.         0.51320755 1.        ],[0.         0.39473684 1.        ],0,3
131,2.0,0.031706625053199045,0.5180180180180181,0.031706625053199045,[0.         0.43396226 1.        ],[0.         0.40225564 1.        ],1,3
132,2.0,0.11100865370974605,0.5577689243027888,0.11100865370974605,[0.         0.52830189 1.        ],[0.         0.41729323 1.        ],2,3
133,2.0,0.024329692154915594,0.5122950819672131,0.024329692154915594,[0.         0.47169811 1.        ],[0.         0.44736842 1.        ],3,3
134,2.0,0.054433252943679955,0.5291666666666667,0.054433252943679955,[0.         0.47924528 1.        ],[0.         0.42481203 1.        ],4,3
135,2.0,0.08806922967796854,0.5566502463054187,0.08806922967796854,[0.         0.42641509 1.        ],[0.         0.33834586 1.        ],5,3
136,2.0,0.09205561072492552,0.5512820512820513,0.09205561072492552,[0.         0.48679245 1.        ],[0.         0.39473684 1.        ],6,3
137,2.0,0.07697545751170382,0.5431034482758621,0.07697545751170382,[0.        0.4754717 1.       ],[0.         0.39849624 1.        ],7,3
138,2.0,0.08811178890622784,0.5550239234449761,0.08811178890622784,[0.         0.43773585 1.        ],[0.         0.34962406 1.        ],8,3
139,2.0,0.07718825365300042,0.5381679389312977,0.07718825365300042,[0.         0.53207547 1.        ],[0.         0.45488722 1.        ],9,3
140,2.5,0.03583487019435383,0.5164835164835165,0.03583487019435383,[0.         0.53207547 1.        ],[0.        0.4962406 1.       ],0,3
141,2.5,0.04680096467584055,0.5265486725663717,0.04680096467584055,[0.        0.4490566 1.       ],[0.         0.40225564 1.        ],1,3
142,2.5,0.020712157752872773,0.5094339622641509,0.020712157752872773,[0.         0.50943396 1.        ],[0.        0.4887218 1.       ],2,3
143,2.5,-0.002383316782522349,0.49743589743589745,-0.002383316782522349,[0.         0.36603774 1.        ],[0.         0.36842105 1.        ],3,3
144,2.5,0.09985813590580223,0.5477941176470589,0.09985813590580223,[0.         0.56226415 1.        ],[0.         0.46240602 1.        ],4,3
145,2.5,0.05436232089658111,0.5304347826086957,0.05436232089658111,[0.         0.46037736 1.        ],[0.         0.40601504 1.        ],5,3
146,2.5,0.2123847354234643,0.6359223300970874,0.2123847354234643,[0.         0.49433962 1.        ],[0.         0.28195489 1.        ],6,3
147,2.5,0.14123989218328842,0.569811320754717,0.14123989218328842,[0.         0.56981132 1.        ],[0.         0.42857143 1.        ],7,3
148,2.5,0.10733437367002413,0.553030303030303,0.10733437367002413,[0.        0.5509434 1.       ],[0.         0.44360902 1.        ],8,3
149,2.5,0.013122428713292666,0.5058365758754864,0.013122428713292666,[0.         0.49056604 1.        ],[0.         0.47744361 1.        ],9,3
150,3.0,0.11102284011916586,0.5573122529644269,0.11102284011916586,[0.         0.53207547 1.        ],[0.         0.42105263 1.        ],0,3
151,3.0,-0.013462902539367272,0.4911504424778761,-0.013462902539367272,[0.         0.41886792 1.        ],[0.         0.43233083 1.        ],1,3
152,3.0,0.05074478649453823,0.5258964143426295,0.05074478649453823,[0.         0.49811321 1.        ],[0.         0.44736842 1.        ],2,3
153,3.0,0.07331536388140164,0.5384615384615384,0.07331536388140164,[0.         0.50188679 1.        ],[0.         0.42857143 1.        ],3,3
154,3.0,0.04657398212512415,0.5309278350515464,0.04657398212512415,[0.         0.38867925 1.        ],[0.         0.34210526 1.        ],4,3
155,3.0,0.05044687189672298,0.5311004784688995,0.05044687189672298,[0.         0.41886792 1.        ],[0.         0.36842105 1.        ],5,3
156,3.0,0.09592850049652435,0.5502008032128514,0.09592850049652435,[0.         0.51698113 1.        ],[0.         0.42105263 1.        ],6,3
157,3.0,0.05823521066817988,0.5306122448979592,0.05823521066817988,[0.         0.49056604 1.        ],[0.         0.43233083 1.        ],7,3
158,3.0,0.07325861824372254,0.5397489539748954,0.07325861824372254,[0.         0.48679245 1.        ],[0.         0.41353383 1.        ],8,3
159,3.0,0.12188962973471418,0.5833333333333334,0.12188962973471418,[0.         0.42264151 1.        ],[0.         0.30075188 1.        ],9,3
160,3.5,0.0735139736132785,0.5345454545454545,0.0735139736132785,[0.         0.55471698 1.        ],[0.         0.48120301 1.        ],0,3
161,3.5,0.09964533976450562,0.5537190082644629,0.09964533976450562,[0.         0.50566038 1.        ],[0.         0.40601504 1.        ],1,3
162,3.5,0.1183288409703504,0.5701357466063348,0.1183288409703504,[0.        0.4754717 1.       ],[0.         0.35714286 1.        ],2,3
163,3.5,0.06215065966803801,0.5300751879699248,0.06215065966803801,[0.         0.53207547 1.        ],[0.         0.46992481 1.        ],3,3
164,3.5,0.1448857994041708,0.5766129032258065,0.1448857994041708,[0.         0.53962264 1.        ],[0.         0.39473684 1.        ],4,3
165,3.5,0.0395375230529153,0.5189393939393939,0.0395375230529153,[0.         0.51698113 1.        ],[0.         0.47744361 1.        ],5,3
166,3.5,0.09232515250390128,0.5441176470588235,0.09232515250390128,[0.         0.55849057 1.        ],[0.         0.46616541 1.        ],6,3
167,3.5,0.035607887643637426,0.5186721991701245,0.035607887643637426,[0.         0.47169811 1.        ],[0.         0.43609023 1.        ],7,3
168,3.5,0.06622215917151364,0.5275080906148867,0.06622215917151364,[0.         0.61509434 1.        ],[0.         0.54887218 1.        ],8,3
169,3.5,0.06203716839267981,0.532,0.06203716839267981,[0.         0.50188679 1.        ],[0.         0.43984962 1.        ],9,3
170,5.0,0.08863668605475955,0.5406360424028268,0.08863668605475955,[0.         0.57735849 1.        ],[0.        0.4887218 1.       ],0,3
171,5.0,0.17107391119307702,0.600896860986547,0.17107391119307702,[0.         0.50566038 1.        ],[0.         0.33458647 1.        ],1,3
172,5.0,0.039807064831891004,0.5165562913907285,0.039807064831891004,[0.         0.58867925 1.        ],[0.         0.54887218 1.        ],2,3
173,5.0,0.09248120300751872,0.5408163265306123,0.09248120300751872,[0.  0.6 1. ],[0.        0.5075188 1.       ],3,3
174,5.0,0.13739537523052914,0.5708661417322834,0.13739537523052914,[0.         0.54716981 1.        ],[0.         0.40977444 1.        ],4,3
175,5.0,0.08072066959852464,0.5458515283842795,0.08072066959852464,[0.         0.47169811 1.        ],[0.         0.39097744 1.        ],5,3
176,5.0,0.07361327847921684,0.532871972318339,0.07361327847921684,[0.         0.58113208 1.        ],[0.        0.5075188 1.       ],6,3
177,5.0,0.06203716839267981,0.532,0.06203716839267981,[0.         0.50188679 1.        ],[0.         0.43984962 1.        ],7,3
178,5.0,0.08443750886650592,0.5495495495495496,0.08443750886650592,[0.         0.46037736 1.        ],[0.         0.37593985 1.        ],8,3
179,5.0,0.0884380763228827,0.5450980392156862,0.0884380763228827,[0.        0.5245283 1.       ],[0.         0.43609023 1.        ],9,3
180,7.0,0.06988225280181581,0.5306122448979592,0.06988225280181581,[0.         0.58867925 1.        ],[0.         0.51879699 1.        ],0,3
181,7.0,0.1034047382607462,0.5560165975103735,0.1034047382607462,[0.         0.50566038 1.        ],[0.         0.40225564 1.        ],1,3
182,7.0,0.06198042275500071,0.5330578512396694,0.06198042275500071,[0.         0.48679245 1.        ],[0.         0.42481203 1.        ],2,3
183,7.0,0.031820116328557246,0.5168067226890757,0.031820116328557246,[0.         0.46415094 1.        ],[0.         0.43233083 1.        ],3,3
184,7.0,-0.03203291246985385,0.4828897338403042,-0.03203291246985385,[0.         0.47924528 1.        ],[0.        0.5112782 1.       ],4,3
185,7.0,0.1036459072208824,0.5490909090909091,0.1036459072208824,[0.         0.56981132 1.        ],[0.         0.46616541 1.        ],5,3
186,7.0,0.10732018726060433,0.5534351145038168,0.10732018726060433,[0.         0.54716981 1.        ],[0.         0.43984962 1.        ],6,3
187,7.0,0.11095190807206695,0.5596707818930041,0.11095190807206695,[0.         0.51320755 1.        ],[0.         0.40225564 1.        ],7,3
188,7.0,0.024471556249113346,0.5113636363636364,0.024471556249113346,[0.         0.50943396 1.        ],[0.         0.48496241 1.        ],8,3
189,7.0,0.10320612852886935,0.5633802816901409,0.10320612852886935,[0.         0.45283019 1.        ],[0.         0.34962406 1.        ],9,3
190,9.0,0.05050361753440208,0.5299539170506913,0.05050361753440208,[0.         0.43396226 1.        ],[0.         0.38345865 1.        ],0,3
191,9.0,0.1037026528585615,0.5477031802120141,0.1037026528585615,[0.         0.58490566 1.        ],[0.         0.48120301 1.        ],1,3
192,9.0,0.11112214498510425,0.5543071161048689,0.11112214498510425,[0.         0.55849057 1.        ],[0.         0.44736842 1.        ],2,3
193,9.0,0.06964108384167966,0.5346153846153846,0.06964108384167966,[0.        0.5245283 1.       ],[0.         0.45488722 1.        ],3,3
194,9.0,0.08104695701517944,0.5381818181818182,0.08104695701517944,[0.         0.55849057 1.        ],[0.         0.47744361 1.        ],4,3
195,9.0,0.06954177897574126,0.5365853658536586,0.06954177897574126,[0.         0.49811321 1.        ],[0.         0.42857143 1.        ],5,3
196,9.0,0.11078167115902965,0.5662100456621004,0.11078167115902965,[0.         0.46792453 1.        ],[0.         0.35714286 1.        ],6,3
197,9.0,0.11869768761526456,0.5567765567765568,0.11869768761526456,[0.         0.57358491 1.        ],[0.         0.45488722 1.        ],7,3
198,9.0,0.14143850191516527,0.5631399317406144,0.14143850191516527,[0.         0.62264151 1.        ],[0.         0.48120301 1.        ],8,3
199,9.0,0.0958291956305859,0.5531914893617021,0.0958291956305859,[0.         0.49056604 1.        ],[0.         0.39473684 1.        ],9,3
200,0.5,-0.04373670024116899,0.470873786407767,-0.04373670024116899,[0.         0.36603774 1.        ],[0.         0.40977444 1.        ],0,4
201,0.5,0.047113065683075606,0.5222222222222223,0.047113065683075606,[0.         0.53207547 1.        ],[0.         0.48496241 1.        ],1,4
202,0.5,0.057866364023265726,0.538860103626943,0.057866364023265726,[0.         0.39245283 1.        ],[0.         0.33458647 1.        ],2,4
203,0.5,0.04685771031351965,0.5256410256410257,0.04685771031351965,[0.         0.46415094 1.        ],[0.         0.41729323 1.        ],3,4
204,0.5,0.10002837281883947,0.543918918918919,0.10002837281883947,[0.         0.60754717 1.        ],[0.        0.5075188 1.       ],4,4
205,0.5,0.07672010214214786,0.5510204081632653,0.07672010214214786,[0.         0.40754717 1.        ],[0.         0.33082707 1.        ],5,4
206,0.5,0.005390835579514863,0.5021834061135371,0.005390835579514863,[0.         0.43396226 1.        ],[0.         0.42857143 1.        ],6,4
207,0.5,0.1032345013477089,0.5622119815668203,0.1032345013477089,[0.         0.46037736 1.        ],[0.         0.35714286 1.        ],7,4
