,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
30,2.0,0.0886508724641793,0.5403508771929825,0.0886508724641793,[0.         0.58113208 1.        ],[0.        0.4924812 1.       ],0,2
31,2.0,0.126202298198326,0.5613382899628253,0.126202298198326,[0.         0.56981132 1.        ],[0.         0.44360902 1.        ],1,2
32,2.0,0.024443183430273796,0.5115384615384615,0.024443183430273796,[0.         0.50188679 1.        ],[0.         0.47744361 1.        ],2,2
33,2.0,0.07731593133777842,0.5357142857142857,0.07731593133777842,[0.         0.56603774 1.        ],[0.        0.4887218 1.       ],3,2
34,2.0,0.06932898283444461,0.5416666666666666,0.06932898283444461,[0.         0.44150943 1.        ],[0.         0.37218045 1.        ],4,2
35,2.0,0.05088665058873598,0.5239852398523985,0.05088665058873598,[0.         0.53584906 1.        ],[0.         0.48496241 1.        ],5,2
36,2.0,0.0808625336927224,0.5421686746987951,0.0808625336927224,[0.         0.50943396 1.        ],[0.         0.42857143 1.        ],6,2
37,2.0,0.07332955029082139,0.5381526104417671,0.07332955029082139,[0.         0.50566038 1.        ],[0.         0.43233083 1.        ],7,2
38,2.0,0.1113491275358206,0.5484949832775919,0.1113491275358206,[0.         0.61886792 1.        ],[0.        0.5075188 1.       ],8,2
39,2.0,0.11515108526032058,0.5493421052631579,0.11515108526032058,[0.         0.63018868 1.        ],[0.         0.51503759 1.        ],9,2
40,2.5,0.11517945807916008,0.5487012987012987,0.11517945807916008,[0.         0.63773585 1.        ],[0.         0.52255639 1.        ],0,2
41,2.5,0.10022698255071638,0.5401234567901234,0.10022698255071638,[0.         0.66037736 1.        ],[0.         0.56015038 1.        ],1,2
42,2.5,0.11876861966236346,0.5547703180212014,0.11876861966236346,[0.         0.59245283 1.        ],[0.         0.47368421 1.        ],2,2
43,2.5,0.15294367995460345,0.562111801242236,0.15294367995460345,[0.         0.68301887 1.        ],[0.         0.53007519 1.        ],3,2
44,2.5,0.11898141580366006,0.549520766773163,0.11898141580366006,[0.        0.6490566 1.       ],[0.         0.53007519 1.        ],4,2
45,2.5,0.0885373811888211,0.5427509293680297,0.0885373811888211,[0.        0.5509434 1.       ],[0.         0.46240602 1.        ],5,2
46,2.5,0.12262732302454249,0.5540540540540541,0.12262732302454249,[0.         0.61886792 1.        ],[0.        0.4962406 1.       ],6,2
47,2.5,0.08501915165271667,0.5361842105263158,0.08501915165271667,[0.         0.61509434 1.        ],[0.         0.53007519 1.        ],7,2
48,2.5,0.09970208540218473,0.552,0.09970208540218473,[0.         0.52075472 1.        ],[0.         0.42105263 1.        ],8,2
49,2.5,0.13016030642644344,0.5574324324324325,0.13016030642644344,[0.         0.62264151 1.        ],[0.        0.4924812 1.       ],9,2
50,3.0,0.24326854873031634,0.6025641025641025,0.24326854873031634,[0.         0.70943396 1.        ],[0.         0.46616541 1.        ],0,2
51,3.0,0.23577812455667468,0.5974842767295597,0.23577812455667468,[0.         0.71698113 1.        ],[0.         0.48120301 1.        ],1,2
52,3.0,0.07728755851893887,0.5362318840579711,0.07728755851893887,[0.         0.55849057 1.        ],[0.         0.48120301 1.        ],2,2
53,3.0,0.10767484749609868,0.5448717948717948,0.10767484749609868,[0.         0.64150943 1.        ],[0.         0.53383459 1.        ],3,2
54,3.0,0.2018584196339906,0.5841269841269842,0.2018584196339906,[0.         0.69433962 1.        ],[0.        0.4924812 1.       ],4,2
55,3.0,0.11500922116612283,0.5528169014084507,0.11500922116612283,[0.         0.59245283 1.        ],[0.         0.47744361 1.        ],5,2
56,3.0,0.19421194495673144,0.5852842809364549,0.19421194495673144,[0.         0.66037736 1.        ],[0.         0.46616541 1.        ],6,2
57,3.0,0.0020428429564477435,0.5,0.0020428429564477435,[0.         0.54339623 1.        ],[0.         0.54135338 1.        ],7,2
58,3.0,0.08879273655837705,0.5377049180327869,0.08879273655837705,[0.         0.61886792 1.        ],[0.         0.53007519 1.        ],8,2
59,3.0,0.17531564760959,0.5793103448275863,0.17531564760959,[0.         0.63396226 1.        ],[0.         0.45864662 1.        ],9,2
60,3.5,0.11505178039438219,0.5517241379310345,0.11505178039438219,[0.         0.60377358 1.        ],[0.        0.4887218 1.       ],0,2
61,3.5,0.08863668605475955,0.5406360424028268,0.08863668605475955,[0.         0.57735849 1.        ],[0.        0.4887218 1.       ],1,2
62,3.5,0.12244289970208538,0.5592592592592592,0.12244289970208538,[0.         0.56981132 1.        ],[0.         0.44736842 1.        ],2,2
63,3.5,0.15636260462476947,0.575091575091575,0.15636260462476947,[0.         0.59245283 1.        ],[0.         0.43609023 1.        ],3,2
64,3.5,0.13799120442615964,0.5532544378698225,0.13799120442615964,[0.         0.70566038 1.        ],[0.         0.56766917 1.        ],4,2
65,3.5,0.09604199177188255,0.5471698113207547,0.09604199177188255,[0.         0.54716981 1.        ],[0.         0.45112782 1.        ],5,2
66,3.5,0.07354234643211804,0.5340501792114696,0.07354234643211804,[0.         0.56226415 1.        ],[0.        0.4887218 1.       ],6,2
67,3.5,0.04321180309263728,0.5219123505976095,0.04321180309263728,[0.         0.49433962 1.        ],[0.         0.45112782 1.        ],7,2
68,3.5,0.11143424599233931,0.5466237942122186,0.11143424599233931,[0.         0.64150943 1.        ],[0.         0.53007519 1.        ],8,2
69,3.5,0.15260320612852885,0.572992700729927,0.15260320612852885,[0.         0.59245283 1.        ],[0.         0.43984962 1.        ],9,2
70,5.0,0.10388707618101856,0.5436893203883495,0.10388707618101856,[0.         0.63396226 1.        ],[0.         0.53007519 1.        ],0,2
71,5.0,0.21648460774577954,0.6126482213438735,0.21648460774577954,[0.         0.58490566 1.        ],[0.         0.36842105 1.        ],1,2
72,5.0,0.11540644062987648,0.5441176470588235,0.11540644062987648,[0.         0.69811321 1.        ],[0.         0.58270677 1.        ],2,2
73,5.0,0.11498084834728328,0.5535714285714286,0.11498084834728328,[0.         0.58490566 1.        ],[0.         0.46992481 1.        ],3,2
74,5.0,0.14902823095474532,0.5647840531561462,0.14902823095474532,[0.         0.64150943 1.        ],[0.        0.4924812 1.       ],4,2
75,5.0,0.09239608455100012,0.5425531914893617,0.09239608455100012,[0.         0.57735849 1.        ],[0.         0.48496241 1.        ],5,2
76,5.0,0.13000425592282594,0.5620437956204379,0.13000425592282594,[0.         0.58113208 1.        ],[0.         0.45112782 1.        ],6,2
77,5.0,0.16403745212086818,0.5733788395904437,0.16403745212086818,[0.         0.63396226 1.        ],[0.         0.46992481 1.        ],7,2
78,5.0,0.144999290679529,0.571969696969697,0.144999290679529,[0.         0.56981132 1.        ],[0.         0.42481203 1.        ],8,2
79,5.0,0.08862249964533975,0.5409252669039146,0.08862249964533975,[0.         0.57358491 1.        ],[0.         0.48496241 1.        ],9,2
80,7.0,0.20543339480777412,0.59375,0.20543339480777412,[0.         0.64528302 1.        ],[0.         0.43984962 1.        ],0,2
81,7.0,0.18656547027947223,0.5865724381625441,0.18656547027947223,[0.         0.62641509 1.        ],[0.         0.43984962 1.        ],1,2
82,7.0,0.1830046815151085,0.5769230769230769,0.1830046815151085,[0.         0.67924528 1.        ],[0.        0.4962406 1.       ],2,2
83,7.0,0.23533834586466162,0.62109375,0.23533834586466162,[0.  0.6 1. ],[0.         0.36466165 1.        ],3,2
84,7.0,0.10354660235494395,0.5517241379310345,0.10354660235494395,[0.         0.54339623 1.        ],[0.         0.43984962 1.        ],4,2
85,7.0,0.1451695275925663,0.5659722222222222,0.1451695275925663,[0.         0.61509434 1.        ],[0.         0.46992481 1.        ],5,2
86,7.0,0.1037452120868208,0.5467128027681661,0.1037452120868208,[0.         0.59622642 1.        ],[0.        0.4924812 1.       ],6,2
87,7.0,0.11903816144133916,0.5482866043613707,0.11903816144133916,[0.         0.66415094 1.        ],[0.         0.54511278 1.        ],7,2
88,7.0,0.06234926939991481,0.5272108843537415,0.06234926939991481,[0.         0.58490566 1.        ],[0.         0.52255639 1.        ],8,2
89,7.0,0.13011774719818414,0.5586206896551724,0.13011774719818414,[0.         0.61132075 1.        ],[0.         0.48120301 1.        ],9,2
90,9.0,0.13410412824514106,0.5545171339563862,0.13410412824514106,[0.         0.67169811 1.        ],[0.         0.53759398 1.        ],0,2
91,9.0,0.1451837140019861,0.5655172413793104,0.1451837140019861,[0.         0.61886792 1.        ],[0.         0.47368421 1.        ],1,2
92,9.0,0.175500070932047,0.5727848101265823,0.175500070932047,[0.         0.68301887 1.        ],[0.        0.5075188 1.       ],2,2
93,9.0,0.11119307703220316,0.5523465703971119,0.11119307703220316,[0.         0.57735849 1.        ],[0.         0.46616541 1.        ],3,2
94,9.0,0.1452404596396652,0.5637583892617449,0.1452404596396652,[0.         0.63396226 1.        ],[0.        0.4887218 1.       ],4,2
95,9.0,0.19038161441339196,0.5862068965517241,0.19038161441339196,[0.         0.64150943 1.        ],[0.         0.45112782 1.        ],5,2
96,9.0,0.17148531706625053,0.5800711743772242,0.17148531706625053,[0.         0.61509434 1.        ],[0.         0.44360902 1.        ],6,2
97,9.0,0.10768903390551843,0.5445859872611465,0.10768903390551843,[0.         0.64528302 1.        ],[0.         0.53759398 1.        ],7,2
98,9.0,0.05082990495105688,0.5247148288973384,0.05082990495105688,[0.         0.52075472 1.        ],[0.         0.46992481 1.        ],8,2
99,9.0,0.10740530571712298,0.551094890510949,0.10740530571712298,[0.         0.56981132 1.        ],[0.         0.46240602 1.        ],9,2
100,0.5,0.08799829763086964,0.5595854922279793,0.08799829763086964,[0.         0.40754717 1.        ],[0.         0.31954887 1.        ],0,3
101,0.5,0.05785217761384598,0.5392670157068062,0.05785217761384598,[0.         0.38867925 1.        ],[0.         0.33082707 1.        ],1,3
102,0.5,-0.021378918995602236,0.48255813953488375,-0.021378918995602236,[0.         0.31320755 1.        ],[0.         0.33458647 1.        ],2,3
103,0.5,0.050305007802525226,0.5343915343915344,0.050305007802525226,[0.         0.38113208 1.        ],[0.         0.33082707 1.        ],3,3
104,0.5,0.1255213505461768,0.5953757225433526,0.1255213505461768,[0.         0.38867925 1.        ],[0.         0.26315789 1.        ],4,3
105,0.5,-0.03634558093346574,0.4731182795698925,-0.03634558093346574,[0.         0.33207547 1.        ],[0.         0.36842105 1.        ],5,3
106,0.5,-0.017463469995744108,0.48704663212435234,-0.017463469995744108,[0.         0.35471698 1.        ],[0.         0.37218045 1.        ],6,3
107,0.5,-0.0023265711448431925,0.4975369458128079,-0.0023265711448431925,[0.         0.38113208 1.        ],[0.         0.38345865 1.        ],7,3
108,0.5,0.00885231947794013,0.5053763440860215,0.00885231947794013,[0.         0.35471698 1.        ],[0.         0.34586466 1.        ],8,3
109,0.5,0.02789048091927937,0.5162790697674419,0.02789048091927937,[0.         0.41886792 1.        ],[0.         0.39097744 1.        ],9,3
110,1.0,0.042871329266562674,0.5270935960591133,0.042871329266562674,[0.         0.40377358 1.        ],[0.         0.36090226 1.        ],0,3
111,1.0,0.03559370123421762,0.5188284518828452,0.03559370123421762,[0.         0.46792453 1.        ],[0.         0.43233083 1.        ],1,3
112,1.0,0.031649879415519944,0.5186915887850467,0.031649879415519944,[0.         0.41886792 1.        ],[0.         0.38721805 1.        ],2,3
113,1.0,0.0958291956305859,0.5531914893617021,0.0958291956305859,[0.         0.49056604 1.        ],[0.         0.39473684 1.        ],3,3
114,1.0,0.06530004255922822,0.547486033519553,0.06530004255922822,[0.         0.36981132 1.        ],[0.         0.30451128 1.        ],4,3
115,1.0,0.01672577670591574,0.5085470085470085,0.01672577670591574,[0.        0.4490566 1.       ],[0.         0.43233083 1.        ],5,3
116,1.0,0.042956447723081326,0.5255813953488372,0.042956447723081326,[0.         0.42641509 1.        ],[0.         0.38345865 1.        ],6,3
117,1.0,0.03897006667612424,0.5271739130434783,0.03897006667612424,[0.         0.36603774 1.        ],[0.         0.32706767 1.        ],7,3
118,1.0,0.0318059299191375,0.5169491525423728,0.0318059299191375,[0.         0.46037736 1.        ],[0.         0.42857143 1.        ],8,3
119,1.0,0.023946659100581635,0.5157894736842106,0.023946659100581635,[0.         0.36981132 1.        ],[0.         0.34586466 1.        ],9,3
120,1.5,0.03574975173783518,0.5172413793103449,0.03574975173783518,[0.         0.50943396 1.        ],[0.         0.47368421 1.        ],0,3
121,1.5,0.06551283870052493,0.5406698564593302,0.06551283870052493,[0.         0.42641509 1.        ],[0.         0.36090226 1.        ],1,3
122,1.5,0.020400056745637718,0.5113122171945701,0.020400056745637718,[0.         0.42641509 1.        ],[0.         0.40601504 1.        ],2,3
123,1.5,0.09978720385870338,0.549618320610687,0.09978720385870338,[0.         0.54339623 1.        ],[0.         0.44360902 1.        ],3,3
124,1.5,0.07676266137040716,0.5495049504950495,0.07676266137040716,[0.         0.41886792 1.        ],[0.         0.34210526 1.        ],4,3
125,1.5,0.0393105405021989,0.521551724137931,0.0393105405021989,[0.         0.45660377 1.        ],[0.         0.41729323 1.        ],5,3
126,1.5,0.09226840686622217,0.5454545454545454,0.09226840686622217,[0.         0.54339623 1.        ],[0.         0.45112782 1.        ],6,3
127,1.5,0.050347567030784524,0.5333333333333333,0.050347567030784524,[0.         0.39245283 1.        ],[0.         0.34210526 1.        ],7,3
128,1.5,0.09585756844942545,0.5523012552301255,0.09585756844942545,[0.         0.49811321 1.        ],[0.         0.40225564 1.        ],8,3
129,1.5,0.10733437367002413,0.553030303030303,0.10733437367002413,[0.        0.5509434 1.       ],[0.         0.44360902 1.        ],9,3
130,2.0,0.07710313519648176,0.54,0.07710313519648176,[0.         0.50943396 1.        ],[0.         0.43233083 1.        ],0,3
131,2.0,-0.017080436941410093,0.4898785425101215,-0.017080436941410093,[0.         0.45660377 1.        ],[0.         0.47368421 1.        ],1,3
132,2.0,0.005617818130231267,0.5019157088122606,0.005617818130231267,[0.         0.49433962 1.        ],[0.        0.4887218 1.       ],2,3
133,2.0,0.13725351113633139,0.5769230769230769,0.13725351113633139,[0.         0.50943396 1.        ],[0.         0.37218045 1.        ],3,3
134,2.0,0.047056320045396505,0.5229007633587787,0.047056320045396505,[0.         0.51698113 1.        ],[0.         0.46992481 1.        ],4,3
135,2.0,0.027748616825081618,0.517948717948718,0.027748616825081618,[0.         0.38113208 1.        ],[0.         0.35338346 1.        ],5,3
136,2.0,0.1109944673003263,0.5582329317269076,0.1109944673003263,[0.        0.5245283 1.       ],[0.         0.41353383 1.        ],6,3
137,2.0,-0.013590580224145221,0.49038461538461536,-0.013590580224145221,[0.         0.38490566 1.        ],[0.         0.39849624 1.        ],7,3
138,2.0,0.1299616966945666,0.5634328358208955,0.1299616966945666,[0.         0.56981132 1.        ],[0.         0.43984962 1.        ],8,3
139,2.0,0.009433962264150941,0.503731343283582,0.009433962264150941,[0.         0.50943396 1.        ],[0.  0.5 1. ],9,3
140,2.5,0.10710739111930773,0.5603448275862069,0.10710739111930773,[0.         0.49056604 1.        ],[0.         0.38345865 1.        ],0,3
141,2.5,0.12577670591573276,0.5789473684210527,0.12577670591573276,[0.         0.45660377 1.        ],[0.         0.33082707 1.        ],1,3
142,2.5,0.05803660093630303,0.5345622119815668,0.05803660093630303,[0.         0.43773585 1.        ],[0.         0.37969925 1.        ],2,3
143,2.5,0.09581500922116615,0.5536480686695279,0.09581500922116615,[0.         0.48679245 1.        ],[0.         0.39097744 1.        ],3,3
144,2.5,0.09185700099304867,0.558252427184466,0.09185700099304867,[0.         0.43396226 1.        ],[0.         0.34210526 1.        ],4,3
145,2.5,0.0467867782664208,0.5267857142857143,0.0467867782664208,[0.         0.44528302 1.        ],[0.         0.39849624 1.        ],5,3
146,2.5,0.031734997872038595,0.5176991150442478,0.031734997872038595,[0.         0.44150943 1.        ],[0.         0.40977444 1.        ],6,3
147,2.5,0.07349978720385869,0.5347985347985348,0.07349978720385869,[0.        0.5509434 1.       ],[0.         0.47744361 1.        ],7,3
148,2.5,0.054333948077741556,0.5309734513274337,0.054333948077741556,[0.         0.45283019 1.        ],[0.         0.39849624 1.        ],8,3
149,2.5,0.10705064548162863,0.5625,0.10705064548162863,[0.        0.4754717 1.       ],[0.         0.36842105 1.        ],9,3
150,3.0,0.07697545751170382,0.5431034482758621,0.07697545751170382,[0.        0.4754717 1.       ],[0.         0.39849624 1.        ],0,3
151,3.0,0.058306142715278786,0.5294117647058824,0.058306142715278786,[0.         0.50943396 1.        ],[0.         0.45112782 1.        ],1,3
152,3.0,0.1298623918286282,0.5669291338582677,0.1298623918286282,[0.         0.54339623 1.        ],[0.         0.41353383 1.        ],2,3
153,3.0,0.16765498652291105,0.5808823529411765,0.16765498652291105,[0.         0.59622642 1.        ],[0.         0.42857143 1.        ],3,3
154,3.0,0.02780536246276072,0.5172413793103449,0.02780536246276072,[0.         0.39622642 1.        ],[0.         0.36842105 1.        ],4,3
155,3.0,0.06566888920414243,0.5367965367965368,0.06566888920414243,[0.         0.46792453 1.        ],[0.         0.40225564 1.        ],5,3
156,3.0,0.06598099021137749,0.5309090909090909,0.06598099021137749,[0.        0.5509434 1.       ],[0.         0.48496241 1.        ],6,3
157,3.0,0.05854731167541494,0.5259515570934256,0.05854731167541494,[0.         0.57358491 1.        ],[0.         0.51503759 1.        ],7,3
158,3.0,0.08440913604766637,0.5504587155963303,0.08440913604766637,[0.         0.45283019 1.        ],[0.         0.36842105 1.        ],8,3
159,3.0,0.11473967938714713,0.5609756097560976,0.11473967938714713,[0.         0.52075472 1.        ],[0.         0.40601504 1.        ],9,3
160,3.5,0.06207972762093916,0.53125,0.06207972762093916,[0.         0.51320755 1.        ],[0.         0.45112782 1.        ],0,3
161,3.5,0.06589587175485884,0.532319391634981,0.06589587175485884,[0.         0.52830189 1.        ],[0.         0.46240602 1.        ],1,3
162,3.5,0.1451127819548872,0.5678571428571428,0.1451127819548872,[0.  0.6 1. ],[0.         0.45488722 1.        ],2,3
163,3.5,0.11891048375656121,0.5511551155115512,0.11891048375656121,[0.         0.63018868 1.        ],[0.        0.5112782 1.       ],3,3
164,3.5,0.06955596538516101,0.5362903225806451,0.06955596538516101,[0.         0.50188679 1.        ],[0.         0.43233083 1.        ],4,3
165,3.5,0.08862249964533975,0.5409252669039146,0.08862249964533975,[0.         0.57358491 1.        ],[0.         0.48496241 1.        ],5,3
166,3.5,0.043055752589019725,0.5240174672489083,0.043055752589019725,[0.         0.45283019 1.        ],[0.         0.40977444 1.        ],6,3
167,3.5,0.1113491275358206,0.5484949832775919,0.1113491275358206,[0.         0.61886792 1.        ],[0.        0.5075188 1.       ],7,3
168,3.5,0.1259043836005107,0.5726872246696035,0.1259043836005107,[0.         0.49056604 1.        ],[0.         0.36466165 1.        ],8,3
169,3.5,0.10371683926798125,0.5473684210526316,0.10371683926798125,[0.         0.58867925 1.        ],[0.         0.48496241 1.        ],9,3
170,5.0,0.09225422045680237,0.5458015267175572,0.09225422045680237,[0.         0.53962264 1.        ],[0.         0.44736842 1.        ],0,3
171,5.0,0.1110512129380054,0.556420233463035,0.1110512129380054,[0.         0.53962264 1.        ],[0.         0.42857143 1.        ],1,3
172,5.0,0.1751312242871329,0.5871212121212122,0.1751312242871329,[0.         0.58490566 1.        ],[0.         0.40977444 1.        ],2,3
173,5.0,0.04675840544758125,0.5272727272727272,0.04675840544758125,[0.         0.43773585 1.        ],[0.         0.39097744 1.        ],3,3
174,5.0,0.14902823095474532,0.5647840531561462,0.14902823095474532,[0.         0.64150943 1.        ],[0.        0.4924812 1.       ],4,3
175,5.0,0.09609873740956165,0.5457875457875457,0.09609873740956165,[0.         0.56226415 1.        ],[0.         0.46616541 1.        ],5,3
176,5.0,0.13723932472691164,0.5775862068965517,0.13723932472691164,[0.         0.50566038 1.        ],[0.         0.36842105 1.        ],6,3
177,5.0,0.1599801390268123,0.5833333333333334,0.1599801390268123,[0.         0.55471698 1.        ],[0.         0.39473684 1.        ],7,3
178,5.0,0.1031777557100298,0.5645933014354066,0.1031777557100298,[0.         0.44528302 1.        ],[0.         0.34210526 1.        ],8,3
179,5.0,0.06213647325861826,0.5303030303030303,0.06213647325861826,[0.         0.52830189 1.        ],[0.         0.46616541 1.        ],9,3
180,7.0,0.08482054192083982,0.5398550724637681,0.08482054192083982,[0.         0.56226415 1.        ],[0.         0.47744361 1.        ],0,3
181,7.0,0.15656121435664633,0.5681063122923588,0.15656121435664633,[0.         0.64528302 1.        ],[0.        0.4887218 1.       ],1,3
182,7.0,0.12259895020570294,0.5547945205479452,0.12259895020570294,[0.         0.61132075 1.        ],[0.        0.4887218 1.       ],2,3
183,7.0,0.09564477230812884,0.5598086124401914,0.09564477230812884,[0.         0.44150943 1.        ],[0.         0.34586466 1.        ],3,3
184,7.0,0.22051354802099588,0.6,0.22051354802099588,[0.         0.65660377 1.        ],[0.         0.43609023 1.        ],4,3
185,7.0,0.08470705064548162,0.5423076923076923,0.08470705064548162,[0.         0.53207547 1.        ],[0.         0.44736842 1.        ],5,3
186,7.0,0.09954603489856717,0.5570175438596491,0.09954603489856717,[0.         0.47924528 1.        ],[0.         0.37969925 1.        ],6,3
187,7.0,0.095885941268265,0.551440329218107,0.095885941268265,[0.         0.50566038 1.        ],[0.         0.40977444 1.        ],7,3
188,7.0,0.031734997872038595,0.5176991150442478,0.031734997872038595,[0.         0.44150943 1.        ],[0.         0.40977444 1.        ],8,3
189,7.0,0.1335508582777699,0.5720164609053497,0.1335508582777699,[0.        0.5245283 1.       ],[0.         0.39097744 1.        ],9,3
190,9.0,0.09968789899276492,0.5524193548387096,0.09968789899276492,[0.         0.51698113 1.        ],[0.         0.41729323 1.        ],0,3
191,9.0,0.08134487161299475,0.5331230283911672,0.08134487161299475,[0.         0.63773585 1.        ],[0.         0.55639098 1.        ],1,3
192,9.0,0.14538232373386295,0.559748427672956,0.14538232373386295,[0.         0.67169811 1.        ],[0.         0.52631579 1.        ],2,3
193,9.0,0.047027947226556954,0.5232558139534884,0.047027947226556954,[0.         0.50943396 1.        ],[0.         0.46240602 1.        ],3,3
194,9.0,0.05454674421903816,0.52734375,0.05454674421903816,[0.         0.50943396 1.        ],[0.         0.45488722 1.        ],4,3
195,9.0,0.14115477372676977,0.5731225296442688,0.14115477372676977,[0.         0.54716981 1.        ],[0.         0.40601504 1.        ],5,3
196,9.0,0.08835295786636405,0.5473251028806584,0.08835295786636405,[0.         0.50188679 1.        ],[0.         0.41353383 1.        ],6,3
197,9.0,0.16412257057738683,0.5704918032786885,0.16412257057738683,[0.         0.65660377 1.        ],[0.        0.4924812 1.       ],7,3
198,9.0,0.11117889062278336,0.5527272727272727,0.11117889062278336,[0.         0.57358491 1.        ],[0.         0.46240602 1.        ],8,3
199,9.0,0.11488154348134488,0.556390977443609,0.11488154348134488,[0.         0.55849057 1.        ],[0.         0.44360902 1.        ],9,3
200,0.5,-0.040076606610866816,0.4712041884816754,-0.040076606610866816,[0.         0.33962264 1.        ],[0.         0.37969925 1.        ],0,4
201,0.5,0.028259327564193526,0.5131086142322098,0.028259327564193526,[0.         0.51698113 1.        ],[0.        0.4887218 1.       ],1,4
202,0.5,0.024060150375939893,0.5145631067961165,0.024060150375939893,[0.  0.4 1. ],[0.         0.37593985 1.        ],2,4
203,0.5,0.09978720385870338,0.549618320610687,0.09978720385870338,[0.         0.54339623 1.        ],[0.         0.44360902 1.        ],3,4
204,0.5,0.0468860831323592,0.5252100840336135,0.0468860831323592,[0.         0.47169811 1.        ],[0.         0.42481203 1.        ],4,4
205,0.5,0.023776422187544333,0.5180722891566265,0.023776422187544333,[0.        0.3245283 1.       ],[0.         0.30075188 1.        ],5,4
206,0.5,0.05458930344729751,0.5267175572519084,0.05458930344729751,[0.         0.52075472 1.        ],[0.         0.46616541 1.        ],6,4
207,0.5,0.046900269541779005,0.525,0.046900269541779005,[0.        0.4754717 1.       ],[0.         0.42857143 1.        ],7,4
