,x1,x2,dimension,epsilon,mechanism,y
47,-3.059671426572771,4.6162231385493175,2,0.5,kd-Laplace,
48,2.160356350061035,-0.45575993556550953,2,0.5,kd-Laplace,
49,4.759971098934569,-2.669596236175802,2,0.5,kd-Laplace,
50,-0.9762663259635188,-3.221644605008506,2,0.5,kd-Laplace,
51,0.3444808963840613,1.4425667773959725,2,0.5,kd-Laplace,
52,8.52762018241351,-0.9816809978491916,2,0.5,kd-Laplace,
53,-6.08115821845045,1.9576754971803876,2,0.5,kd-Laplace,
54,-0.013436129062003754,6.35585661273497,2,0.5,kd-Laplace,
55,2.466739299298493,0.19758969086216063,2,0.5,kd-Laplace,
56,5.46632651261919,-0.3141630424251912,2,0.5,kd-Laplace,
57,1.648631194857937,-0.5458700810262433,2,0.5,kd-Laplace,
58,4.897117987033936,4.131348770027405,2,0.5,kd-Laplace,
59,10.199981017214933,-0.5215038215465339,2,0.5,kd-Laplace,
60,2.793092979259126,2.2529391120596873,2,0.5,kd-Laplace,
61,-0.5419072603742041,-4.644544663509439,2,0.5,kd-Laplace,
62,2.688783629518475,0.4617778168429379,2,0.5,kd-Laplace,
63,-1.4984418919875744,0.4521109669860248,2,0.5,kd-Laplace,
64,3.3961653017829536,-3.5106976170593684,2,0.5,kd-Laplace,
65,3.396098947647892,-5.383604460400521,2,0.5,kd-Laplace,
66,1.320522159084478,-3.293046152204372,2,0.5,kd-Laplace,
67,-0.09440260321127969,4.498498398761807,2,0.5,kd-Laplace,
68,2.849030205896293,0.4090529481352261,2,0.5,kd-Laplace,
69,3.31932385320433,-0.5069583768303696,2,0.5,kd-Laplace,
70,2.6159557746205513,-3.2394181687533656,2,0.5,kd-Laplace,
71,0.27586351697153455,-1.9485060376709717,2,0.5,kd-Laplace,
72,-0.42760994294931365,-0.9809014020305321,2,0.5,kd-Laplace,
73,-1.6603933982079324,0.12736613546712605,2,0.5,kd-Laplace,
74,3.0186009570236205,1.096781830301158,2,0.5,kd-Laplace,
75,4.611437698271876,-1.6454212344115953,2,0.5,kd-Laplace,
76,2.035844486378102,2.2310762486154534,2,0.5,kd-Laplace,
77,12.165890423804907,5.412201548854283,2,0.5,kd-Laplace,
78,-4.767648930645584,0.2798195623383435,2,0.5,kd-Laplace,
79,1.086564566745531,-0.5631709669283589,2,0.5,kd-Laplace,
80,3.5308732373892253,0.6811905538365892,2,0.5,kd-Laplace,
81,2.579368027273546,-2.5909688987738972,2,0.5,kd-Laplace,
82,-3.21309281909077,-2.6447961370045325,2,0.5,kd-Laplace,
83,-2.552158221289999,-6.698421988501113,2,0.5,kd-Laplace,
84,-1.4989294321959752,2.1519733421752236,2,0.5,kd-Laplace,
85,-1.2345420129300393,-1.2587877022461222,2,0.5,kd-Laplace,
86,3.92483611425196,6.945921587874002,2,0.5,kd-Laplace,
87,2.526382655569187,-0.2839241184031984,2,0.5,kd-Laplace,
88,1.1406284021231294,3.5728784017742963,2,0.5,kd-Laplace,
89,-0.3281937407488639,10.107997749781616,2,0.5,kd-Laplace,
90,-7.517718513252684,-3.28613914161593,2,0.5,kd-Laplace,
91,-0.2711789598049963,-2.5600703643719864,2,0.5,kd-Laplace,
92,0.641617688511583,2.896637531601775,2,0.5,kd-Laplace,
93,1.911748147767883,0.9167871814021523,2,0.5,kd-Laplace,
94,-8.3700406654999,-6.306590912979984,2,0.5,kd-Laplace,
95,3.0341270715711017,-4.980563450535334,2,0.5,kd-Laplace,
96,-0.3493729602018138,3.6769194341820737,2,0.5,kd-Laplace,
97,11.141618107564316,7.044904171885309,2,0.5,kd-Laplace,
98,-3.886140840710596,-0.8921870214096776,2,0.5,kd-Laplace,
99,4.93998966724581,1.8702427637966055,2,0.5,kd-Laplace,
100,2.503457696404202,1.0498309077286545,2,0.5,kd-Laplace,
101,3.9328477149952237,-1.72220070457869,2,0.5,kd-Laplace,
102,5.794917530928412,-2.2448448834768993,2,0.5,kd-Laplace,
103,-1.7936349336468036,2.0714079029414862,2,0.5,kd-Laplace,
104,3.8810183856169904,9.382291566074684,2,0.5,kd-Laplace,
105,-4.235258410413592,12.878777058794288,2,0.5,kd-Laplace,
106,9.619846138374104,-6.072441554257477,2,0.5,kd-Laplace,
107,-0.6291505431291191,7.409418265060706,2,0.5,kd-Laplace,
108,1.9317635009827656,-5.798930504669643,2,0.5,kd-Laplace,
109,2.674485293974653,-0.03281299805275423,2,0.5,kd-Laplace,
110,-3.6717956965572496,2.912222719393486,2,0.5,kd-Laplace,
111,2.51275666662499,-3.795633657564122,2,0.5,kd-Laplace,
112,6.453411170973009,-4.8080600729522605,2,0.5,kd-Laplace,
113,0.8143184486020802,1.507110202489994,2,0.5,kd-Laplace,
114,-1.17820052511677,1.6168500786891133,2,0.5,kd-Laplace,
115,0.6336899285335875,-2.499187880204553,2,0.5,kd-Laplace,
116,-1.5350905996552042,2.4318239812802727,2,0.5,kd-Laplace,
117,5.9292547239691125,0.14494683447143852,2,0.5,kd-Laplace,
118,2.256004799994461,0.760497826107129,2,0.5,kd-Laplace,
119,1.8865325904261634,0.7074464536706299,2,0.5,kd-Laplace,
120,-1.2013620426115175,0.9080070055991378,2,0.5,kd-Laplace,
121,-3.9161852086764473,-2.3719544809908157,2,0.5,kd-Laplace,
122,0.4161062716074487,3.028343233837079,2,0.5,kd-Laplace,
123,-2.486947864027992,1.7374840637683708,2,0.5,kd-Laplace,
124,-0.7729477182820877,5.5698322224877375,2,0.5,kd-Laplace,
125,2.1720797535398715,-0.7753625540298537,2,0.5,kd-Laplace,
126,-1.3154123392071837,0.7938789847360251,2,0.5,kd-Laplace,
127,1.4586186619243289,-0.49374775809602833,2,0.5,kd-Laplace,
128,-3.923512273597247,2.2114654727615486,2,0.5,kd-Laplace,
129,1.4237512921070596,-4.513939035597508,2,0.5,kd-Laplace,
130,1.0643632444094924,-0.5929910006124696,2,0.5,kd-Laplace,
131,-0.010477145047996683,0.10799996163124753,2,0.5,kd-Laplace,
132,5.259156547717973,1.7229127707837628,2,0.5,kd-Laplace,
133,-0.7476323511355489,-2.706731310256175,2,0.5,kd-Laplace,
134,6.554356053498664,-3.991905744936567,2,0.5,kd-Laplace,
135,6.224985396658354,2.199990729478973,2,0.5,kd-Laplace,
136,3.7103249952951125,-3.7388827230222494,2,0.5,kd-Laplace,
137,0.4247766826834516,-0.15244724082904448,2,0.5,kd-Laplace,
138,-3.049100031790174,3.352233060345251,2,0.5,kd-Laplace,
139,7.604295078728424,4.087553646677434,2,0.5,kd-Laplace,
140,2.2786391730197875,0.3957386304009003,2,0.5,kd-Laplace,
141,5.706728444521498,-8.305729234706215,2,0.5,kd-Laplace,
142,-3.3745308846940283,-4.8248986661824835,2,0.5,kd-Laplace,
143,-0.23362561524472353,0.24740215355416284,2,0.5,kd-Laplace,
144,1.385918451153003,0.2534090499231081,2,0.5,kd-Laplace,
145,1.019111935597822,3.1307117449898065,2,0.5,kd-Laplace,
146,-2.278499693163025,-4.253659531796973,2,0.5,kd-Laplace,
147,2.7765404671144767,8.69988875324202,2,0.5,kd-Laplace,
148,0.8654440928151782,-0.14842058527218494,2,0.5,kd-Laplace,
149,6.75748201193179,-3.304422499344645,2,0.5,kd-Laplace,
150,-2.286849042601097,0.45138560895386826,2,0.5,kd-Laplace,
151,11.695065150795797,-9.609571117798263,2,0.5,kd-Laplace,
152,2.5667660016581886,1.1618586767614243,2,0.5,kd-Laplace,
153,-3.171614787880871,2.291658596537928,2,0.5,kd-Laplace,
154,2.487618748258533,5.680351768086297,2,0.5,kd-Laplace,
155,-1.2162118699935165,0.42310881708476233,2,0.5,kd-Laplace,
156,-2.047457129156655,-1.4557663434078274,2,0.5,kd-Laplace,
157,2.04467659677353,-5.174528583608685,2,0.5,kd-Laplace,
158,2.5648508632766474,1.882999777745939,2,0.5,kd-Laplace,
159,-1.2224759232881741,-2.017843369332277,2,0.5,kd-Laplace,
160,0.25239954916594254,-1.1585346849692002,2,0.5,kd-Laplace,
161,3.0592219848110167,-2.8886439533894945,2,0.5,kd-Laplace,
162,-1.9438381385406347,-0.09615390165155491,2,0.5,kd-Laplace,
163,-0.33217404917883564,2.1657883748995745,2,0.5,kd-Laplace,
164,1.8123653702980551,-1.0847542722207146,2,0.5,kd-Laplace,
165,5.576927843251163,-0.983403667947498,2,0.5,kd-Laplace,
166,-0.18704638143868135,-5.1628096040746065,2,0.5,kd-Laplace,
167,0.5234474937544771,-0.9737106657565276,2,0.5,kd-Laplace,
168,1.7794611500914872,-4.7569175741916645,2,0.5,kd-Laplace,
169,4.024054259574126,1.2383952214382936,2,0.5,kd-Laplace,
170,0.886018784194246,4.927803656948618,2,0.5,kd-Laplace,
171,1.052852272065798,-4.183776931671103,2,0.5,kd-Laplace,
172,-3.7141761157771036,-1.2361693775072862,2,0.5,kd-Laplace,
173,3.3499321029490217,7.403631237016537,2,0.5,kd-Laplace,
174,2.6884493818298707,2.3972367286728478,2,0.5,kd-Laplace,
175,-5.142018878207546,-5.3534712540058695,2,0.5,kd-Laplace,
176,-0.6950042427875549,-1.1269143712717775,2,0.5,kd-Laplace,
177,2.527210564785288,-1.491967579198086,2,0.5,kd-Laplace,
178,-2.31293257544211,-3.61807008656441,2,0.5,kd-Laplace,
179,2.950888019919857,-3.5337567571229074,2,0.5,kd-Laplace,
180,2.121573512041607,0.17497284403014646,2,0.5,kd-Laplace,
181,-5.385515681472354,-2.7939645483492175,2,0.5,kd-Laplace,
182,-0.47608481076825726,5.2070952366296535,2,0.5,kd-Laplace,
183,1.1028885928168006,1.6546795873629723,2,0.5,kd-Laplace,
184,-7.414122300033275,-2.2055771938974464,2,0.5,kd-Laplace,
185,2.5182266002184046,-7.042915205952836,2,0.5,kd-Laplace,
186,1.1644149763102778,-2.1915469553489273,2,0.5,kd-Laplace,
187,-6.697096660261942,-4.0413874824314195,2,0.5,kd-Laplace,
188,0.46256325049347846,-0.6723754138888789,2,0.5,kd-Laplace,
189,-2.8191696639459307,-2.555363735346977,2,0.5,kd-Laplace,
190,-1.178700486948884,-2.9984664893153963,2,0.5,kd-Laplace,
191,3.2658882811008496,-1.4774166734175422,2,0.5,kd-Laplace,
192,3.9258722840927867,1.1274393135884355,2,0.5,kd-Laplace,
193,0.16263082508018623,0.4009287901619165,2,0.5,kd-Laplace,
194,2.83366595968696,-1.3281881133047537,2,0.5,kd-Laplace,
195,15.995919790738865,-5.2557962934541855,2,0.5,kd-Laplace,
196,2.285025996818142,-1.9137427454005098,2,0.5,kd-Laplace,
197,3.031031999905662,3.27917240866726,2,0.5,kd-Laplace,
198,-6.302107546744111,-6.285286270372327,2,0.5,kd-Laplace,
199,2.508847772358645,9.601007723475895,2,0.5,kd-Laplace,
200,2.2189745017642752,0.5152710711693066,2,0.5,kd-Laplace,
201,-0.8413893097940399,0.47134396516177657,2,0.5,kd-Laplace,
202,-3.7495567780633534,1.628152311999974,2,0.5,kd-Laplace,
203,-4.172744273783427,1.2236739102093024,2,0.5,kd-Laplace,
204,-5.484199302925418,-2.972240141215409,2,0.5,kd-Laplace,
205,7.68115287969702,0.7958387484084242,2,0.5,kd-Laplace,
206,10.736134613063758,2.4369559370663643,2,0.5,kd-Laplace,
207,-2.0293866154051035,-5.033307777195025,2,0.5,kd-Laplace,
208,2.961747175767436,-6.534937109611489,2,0.5,kd-Laplace,
209,-2.2449388542624655,2.176359318675493,2,0.5,kd-Laplace,
210,-3.1484738033215174,-5.449614698612832,2,0.5,kd-Laplace,
211,3.8331776592150586,0.5979623872809894,2,0.5,kd-Laplace,
212,4.224142603472708,3.5653554985179507,2,0.5,kd-Laplace,
213,2.602541125741515,-0.31691669234389197,2,0.5,kd-Laplace,
214,2.7404109615067562,-2.4560973621474123,2,0.5,kd-Laplace,
215,-2.785079340406866,2.3456062571784733,2,0.5,kd-Laplace,
216,3.7334768592497896,-0.6815687013034166,2,0.5,kd-Laplace,
217,3.393137473090153,-2.4678593771738786,2,0.5,kd-Laplace,
218,0.25179236805892646,-2.1675403888028417,2,0.5,kd-Laplace,
219,8.975894659479925,-2.404072593441261,2,0.5,kd-Laplace,
220,-0.1106452883351498,0.4194279592558485,2,0.5,kd-Laplace,
221,1.9455986306613173,2.501258571684565,2,0.5,kd-Laplace,
222,-0.7450339528504932,9.509941241552298,2,0.5,kd-Laplace,
223,0.4337162971260642,-2.732512635783684,2,0.5,kd-Laplace,
224,2.9887612888353,1.4741692382769562,2,0.5,kd-Laplace,
225,-1.3050376210792787,-2.2941606417791673,2,0.5,kd-Laplace,
226,3.8674807119933945,3.5703276449857095,2,0.5,kd-Laplace,
227,3.9629517806665393,-1.9004963598540976,2,0.5,kd-Laplace,
228,-2.384205028717844,-0.16305208326900678,2,0.5,kd-Laplace,
229,2.1634405795436398,0.7330539354502759,2,0.5,kd-Laplace,
230,-1.4935823239692985,-2.5728030171019958,2,0.5,kd-Laplace,
231,2.772501679794487,-0.775599664348612,2,0.5,kd-Laplace,
232,5.201056832647673,-4.6336511449631,2,0.5,kd-Laplace,
233,-0.05437593221145032,-2.235396412409148,2,0.5,kd-Laplace,
234,2.3740199446107604,-0.15612144158233776,2,0.5,kd-Laplace,
235,-1.8131984932654501,1.7234517455592981,2,0.5,kd-Laplace,
236,0.8824426502070213,-1.6868127471486907,2,0.5,kd-Laplace,
237,2.5256870037047428,0.10461759479475369,2,0.5,kd-Laplace,
238,1.601107716558913,1.616279122695997,2,0.5,kd-Laplace,
239,0.9666705456994893,-7.035894935635712,2,0.5,kd-Laplace,
240,2.437018556884011,-0.6469514157104745,2,0.5,kd-Laplace,
241,1.8292970076074766,-6.944581537805242,2,0.5,kd-Laplace,
242,-1.4617245848816187,2.5048723184793897,2,0.5,kd-Laplace,
243,1.2532146419231904,-3.1265359582733234,2,0.5,kd-Laplace,
244,4.916501031485458,8.467502774133683,2,0.5,kd-Laplace,
245,1.3755687313447336,0.8246683544802065,2,0.5,kd-Laplace,
246,-1.8482225775518273,-6.469714827200527,2,0.5,kd-Laplace,
247,0.5546057897413115,2.078967711492533,2,0.5,kd-Laplace,
248,-3.1541516369932503,2.4847063980851454,2,0.5,kd-Laplace,
249,3.2325658663982724,5.194971041522723,2,0.5,kd-Laplace,
250,2.538391507091284,-1.2165069968026339,2,0.5,kd-Laplace,
251,-1.636579188467609,0.9983220525511669,2,0.5,kd-Laplace,
252,-0.03318873369795733,-1.7582619174527754,2,0.5,kd-Laplace,
253,-2.201780212469488,-5.038364751019147,2,0.5,kd-Laplace,
254,5.067272281324798,0.6523245410500162,2,0.5,kd-Laplace,
255,-0.18969750082018777,4.4148586450762775,2,0.5,kd-Laplace,
256,0.3357881251735697,2.284481344904173,2,0.5,kd-Laplace,
257,3.647519807571426,-0.9110793834194623,2,0.5,kd-Laplace,
258,3.155830784384701,1.7533776274413106,2,0.5,kd-Laplace,
259,5.531456274713059,-0.11185847504428936,2,0.5,kd-Laplace,
260,-0.9620772086209814,2.0873970499020733,2,0.5,kd-Laplace,
261,0.9474173205513042,-1.5875411556317738,2,0.5,kd-Laplace,
262,-4.415331760821999,-0.5918908629551587,2,0.5,kd-Laplace,
263,-0.7249484526897754,0.8907328740261714,2,0.5,kd-Laplace,
264,-4.788787080193409,-3.5535192785655383,2,0.5,kd-Laplace,
265,1.6578413135217187,-4.420360490124917,2,0.5,kd-Laplace,
266,2.35433074584743,-2.1307085093188425,2,0.5,kd-Laplace,
267,2.7010394068819874,-2.4565482218474437,2,0.5,kd-Laplace,
268,1.4656952506676633,-0.7719964618617985,2,0.5,kd-Laplace,
269,-0.44595519740278444,0.22239854793958233,2,0.5,kd-Laplace,
270,4.692023315125942,3.112646507983647,2,0.5,kd-Laplace,
271,3.3978626149022064,1.445645833040415,2,0.5,kd-Laplace,
272,-1.9317413223256037,1.6162346586167529,2,0.5,kd-Laplace,
273,-0.7331640439126815,2.3127985391800014,2,0.5,kd-Laplace,
274,-1.1467857133594452,4.065573331453672,2,0.5,kd-Laplace,
275,-1.3657791270951656,-3.811295333305087,2,0.5,kd-Laplace,
276,-2.367756576861641,1.5502733758154306,2,0.5,kd-Laplace,
277,5.609182315434174,0.20757303419427148,2,0.5,kd-Laplace,
278,3.7557196898316425,0.5546280690801391,2,0.5,kd-Laplace,
279,-6.938380659121201,1.6963134915476086,2,0.5,kd-Laplace,
280,-3.649499505045747,0.7083208473150031,2,0.5,kd-Laplace,
281,6.009192317898306,-0.6547082661276393,2,0.5,kd-Laplace,
282,3.655274837305502,-0.6236697066733582,2,0.5,kd-Laplace,
283,-4.034538784495688,-0.20084562012009455,2,0.5,kd-Laplace,
284,-1.0795649994785785,-3.235590081401491,2,0.5,kd-Laplace,
285,-5.110450841010194,5.408282858361782,2,0.5,kd-Laplace,
286,-0.985087173389334,-3.7468044863594496,2,0.5,kd-Laplace,
287,3.2698122443735818,2.6133069669990747,2,0.5,kd-Laplace,
288,5.227997510526199,-2.1374841756887104,2,0.5,kd-Laplace,
289,-7.494152889451262,-5.659236275052317,2,0.5,kd-Laplace,
290,-0.004468690563689703,-0.2324151809694186,2,0.5,kd-Laplace,
291,1.3769263271663206,-1.4650746780554678,2,0.5,kd-Laplace,
292,4.39930343829073,-1.8237674398819428,2,0.5,kd-Laplace,
293,-2.856104295843436,0.36458587158753575,2,0.5,kd-Laplace,
294,0.9741522347590132,0.015547251871843137,2,0.5,kd-Laplace,
295,2.469194808554912,-1.8510848322201447,2,0.5,kd-Laplace,
296,-1.7861984907798993,-2.637056085167671,2,0.5,kd-Laplace,
297,5.831455062389068,5.223159290403897,2,0.5,kd-Laplace,
298,0.8589447578168908,-1.4652166763616763,2,0.5,kd-Laplace,
299,-0.8240612362759682,1.7142224186304311,2,0.5,kd-Laplace,
300,1.657352034612792,3.0826747515043524,2,0.5,kd-Laplace,
301,-2.149057893244971,1.8397915485641043,2,0.5,kd-Laplace,
302,2.5116645550870085,5.916285195048274,2,0.5,kd-Laplace,
303,2.5418850162120927,-0.18891841938508042,2,0.5,kd-Laplace,
304,2.4670654751482237,-2.5189719511228335,2,0.5,kd-Laplace,
305,-1.9473357082105862,1.2787029642578343,2,0.5,kd-Laplace,
306,4.405842770169556,4.239517101809511,2,0.5,kd-Laplace,
307,2.7367847755718215,0.7319659163277961,2,0.5,kd-Laplace,
308,5.849324828500672,4.85769826625131,2,0.5,kd-Laplace,
309,4.3884367627209695,8.456516420374786,2,0.5,kd-Laplace,
310,3.785938993186317,1.1044558076146815,2,0.5,kd-Laplace,
311,11.313195209430758,-3.7030215518847776,2,0.5,kd-Laplace,
312,-2.9832059079962026,-12.223135362282035,2,0.5,kd-Laplace,
313,0.7021908922167692,-1.8884479401251928,2,0.5,kd-Laplace,
314,1.2104636755280362,-3.2729811976601337,2,0.5,kd-Laplace,
315,8.024309612754983,3.4028675021102046,2,0.5,kd-Laplace,
316,-2.11541420936393,-1.8427662483967155,2,0.5,kd-Laplace,
317,-0.8854311235730752,-5.656193062724169,2,0.5,kd-Laplace,
318,-0.2708349023736855,1.7016660578881615,2,0.5,kd-Laplace,
319,3.950669771625176,2.9102404002836426,2,0.5,kd-Laplace,
320,0.20560958253797168,1.277986296595238,2,0.5,kd-Laplace,
321,1.6279754260914723,-2.2062659151725903,2,0.5,kd-Laplace,
322,-1.1403043210529367,-2.2611010696612537,2,0.5,kd-Laplace,
323,2.8234539608543203,-4.968499716781607,2,0.5,kd-Laplace,
324,-8.466968161368706,3.2759114805879053,2,0.5,kd-Laplace,
325,-4.742352284068827,3.418716705947415,2,0.5,kd-Laplace,
326,1.6437427156695799,-1.1059789376722056,2,0.5,kd-Laplace,
327,0.37506399459423845,3.3034802764658675,2,0.5,kd-Laplace,
328,-4.392743122664449,2.3956139844392936,2,0.5,kd-Laplace,
329,4.713113650429758,-3.3098291643765054,2,0.5,kd-Laplace,
330,3.463089462393719,-0.8272021644991654,2,0.5,kd-Laplace,
331,4.819760041536611,-0.5999983707084465,2,0.5,kd-Laplace,
332,-5.252245613715912,-4.16791417773844,2,0.5,kd-Laplace,
333,5.969514070973922,-5.132162827877298,2,0.5,kd-Laplace,
334,1.7760226187205528,-0.06568413993927957,2,0.5,kd-Laplace,
335,1.0315613522337455,3.9595942671518163,2,0.5,kd-Laplace,
336,5.770252192373698,-2.295995497086247,2,0.5,kd-Laplace,
337,1.0408093494112598,2.697999120551211,2,0.5,kd-Laplace,
338,-0.27447063076728206,-3.630479697095306,2,0.5,kd-Laplace,
339,-7.7302855892799585,0.8307764602912724,2,0.5,kd-Laplace,
340,2.9418303881241417,2.4394477419121325,2,0.5,kd-Laplace,
341,-1.3609307164385993,-0.01639327025132653,2,0.5,kd-Laplace,
342,-3.9154342472846277,-0.7885768227320018,2,0.5,kd-Laplace,
343,-1.2803994283772815,3.449340259442978,2,0.5,kd-Laplace,
344,-0.4506784365024603,-1.0658940600842368,2,0.5,kd-Laplace,
345,1.2219690412408004,0.1653263425407524,2,0.5,kd-Laplace,
346,-0.8484718394598714,-1.675130893927109,2,0.5,kd-Laplace,
347,-0.0840562939469236,-2.7210866350647507,2,0.5,kd-Laplace,
348,-3.442064484129391,-0.6432245451637284,2,0.5,kd-Laplace,
349,0.040305009486329535,-1.239677885914301,2,0.5,kd-Laplace,
350,2.08037859632673,-1.3267047970353425,2,0.5,kd-Laplace,
351,0.09805185028630192,-4.3174482272467465,2,0.5,kd-Laplace,
352,2.887210743996143,-3.7337972122380174,2,0.5,kd-Laplace,
353,-0.42130594416595024,-8.917041045196,2,0.5,kd-Laplace,
354,-1.1003269425697821,2.4801722916111695,2,0.5,kd-Laplace,
355,2.7433980050060063,-0.9039320383740856,2,0.5,kd-Laplace,
356,2.070607025399588,3.475383495124448,2,0.5,kd-Laplace,
357,3.287284569075778,-1.4681229746606554,2,0.5,kd-Laplace,
358,0.8973896896564769,-0.04561805360872517,2,0.5,kd-Laplace,
359,0.6843693726266216,1.2244083621170974,2,0.5,kd-Laplace,
360,-0.9741531177884679,5.89550891287683,2,0.5,kd-Laplace,
361,4.403361073819824,-6.807326472889003,2,0.5,kd-Laplace,
362,2.0716926914280536,0.5833874296643531,2,0.5,kd-Laplace,
363,1.9441559379978997,2.471231065888728,2,0.5,kd-Laplace,
364,0.6788344933816555,0.8922225245786415,2,0.5,kd-Laplace,
365,-1.6295528916520459,-4.192496381564251,2,0.5,kd-Laplace,
366,1.8411691359471942,8.307678674613253,2,0.5,kd-Laplace,
367,11.143866369950688,-0.331653193915746,2,0.5,kd-Laplace,
368,-0.555020562801386,3.632670628236733,2,0.5,kd-Laplace,
369,2.079452246004307,-0.7899764295928884,2,0.5,kd-Laplace,
370,1.8759202546225722,-0.9720036213385906,2,0.5,kd-Laplace,
371,1.2387729956061153,-1.7454804755921263,2,0.5,kd-Laplace,
372,1.2638693848769638,-1.1657133317585442,2,0.5,kd-Laplace,
373,1.9062016803093733,1.8308483193596767,2,0.5,kd-Laplace,
374,7.456470822025044,10.020456971726253,2,0.5,kd-Laplace,
375,1.080663136280671,0.6850327375457848,2,0.5,kd-Laplace,
376,9.26138836051296,2.9665392972243376,2,0.5,kd-Laplace,
377,2.157089263383801,-1.8892788970434156,2,0.5,kd-Laplace,
378,1.4595416382766946,0.2699417451974577,2,0.5,kd-Laplace,
379,4.2179332156052585,2.94479429102105,2,0.5,kd-Laplace,
380,-1.0140127646822945,3.81301990727472,2,0.5,kd-Laplace,
381,2.2651875620150004,-6.183101237921199,2,0.5,kd-Laplace,
382,-3.3327565049378505,-2.1370302876551976,2,0.5,kd-Laplace,
383,0.07307029183637903,0.5939713298950788,2,0.5,kd-Laplace,
384,-0.15359327354828833,-2.0349265949949924,2,0.5,kd-Laplace,
385,1.214620932680834,2.466150583025896,2,0.5,kd-Laplace,
386,1.2179329506329923,2.4930404444460605,2,0.5,kd-Laplace,
387,2.264968366376899,-0.04009584148405709,2,0.5,kd-Laplace,
388,-0.44269372910251226,-0.6938710102676546,2,0.5,kd-Laplace,
389,2.66842314126083,-0.6914960171098126,2,0.5,kd-Laplace,
390,5.2325231348492816,-6.767464203507345,2,0.5,kd-Laplace,
391,5.140558924153053,-3.45379099085039,2,0.5,kd-Laplace,
392,-0.2832665643596163,5.725687803612759,2,0.5,kd-Laplace,
393,-1.7354743106761754,-7.305114872390564,2,0.5,kd-Laplace,
394,8.714461912748762,-1.3969455805010895,2,0.5,kd-Laplace,
395,4.735790622570439,-2.4912604697208427,2,0.5,kd-Laplace,
396,-0.8260687728931806,-3.780245137074485,2,0.5,kd-Laplace,
